Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.27,174,2690,0,0,0,0,0,0,0,0
14863,-0.21,734,2985,0,0,0,0,0,0,0,0
14899,-0.20,1529,3680,0,0,0,0,0,0,0,0
14935,-0.18,2298,4095,0,0,0,0,0,0,0,0
14971,-0.21,2898,4095,0,0,0,0,0,0,0,0
15007,-0.20,3219,3786,0,0,0,0,0,0,0,0
15043,-0.19,3193,2957,0,0,0,0,0,0,0,0
15079,-0.31,2834,2606,0,0,0,0,0,0,0,0
15115,-0.28,2298,2541,0,0,0,0,0,0,0,0
15151,-0.26,1784,2624,0,0,0,0,0,0,0,0
15187,-0.22,1416,2796,0,0,0,0,0,0,0,0
15223,-0.12,1220,2859,0,0,0,0,0,0,0,0
15259,-0.24,1147,2838,0,0,0,0,0,0,0,0
15295,-0.27,1144,3130,0,0,0,0,0,0,0,0
15331,-0.20,1249,4095,0,0,0,0,0,0,0,0
15367,-0.17,1491,4095,0,0,0,0,0,0,0,0
15403,-0.20,1754,4095,0,0,0,0,0,0,0,0
15439,-0.22,1880,3465,0,0,0,0,0,0,0,0
15475,-0.19,1752,2701,0,0,0,0,0,0,0,0
15511,-0.19,1348,1999,0,0,0,0,0,0,0,0
15547,-0.16,761,1535,0,0,0,0,0,0,0,0
15583,-0.23,159,1605,0,0,0,0,0,0,0,0
15619,-0.24,-281,1879,0,0,0,0,0,0,0,0
15655,-0.22,-478,2032,0,0,0,0,0,0,0,0
15691,-0.22,-469,2183,0,0,0,0,0,0,0,0
15727,-0.23,-314,2661,0,0,0,0,0,0,0,0
15763,-0.22,-25,3351,0,0,0,0,0,0,0,0
15799,-0.18,375,3636,0,0,0,0,0,0,0,0
15835,-0.21,745,3102,0,0,0,0,0,0,0,0
15871,-0.22,886,2411,0,0,0,0,0,0,0,0
15907,-0.26,730,1985,0,0,0,0,0,0,0,0
15943,-0.15,394,2029,0,0,0,0,0,0,0,0
15979,-0.13,66,2178,0,0,0,0,0,0,0,0
16015,-0.26,-143,2173,0,0,0,0,0,0,0,0
16051,-0.18,-242,2055,0,0,0,0,0,0,0,0
16087,-0.09,-277,2129,0,0,0,0,0,0,0,0
16123,-0.24,-238,2634,0,0,0,0,0,0,0,0
16159,-0.25,-61,3323,0,0,0,0,0,0,0,0
16195,-0.20,252,3483,0,0,0,0,0,0,0,0
16231,-0.19,555,2925,0,0,0,0,0,0,0,0
16267,-0.23,655,2327,0,0,0,0,0,0,0,0
16303,-0.23,500,1999,0,0,0,0,0,0,0,0
16339,-0.26,199,1962,0,0,0,0,0,0,0,0
16375,-0.18,-90,2157,0,0,0,0,0,0,0,0
16411,-0.11,-238,2592,0,0,0,0,0,0,0,0
16447,-0.23,-187,3019,0,0,0,0,0,0,0,0
16483,-0.10,14,3040,0,0,0,0,0,0,0,0
16519,-0.23,225,2682,0,0,0,0,0,0,0,0
16555,-0.19,311,2417,0,0,0,0,0,0,0,0
16591,-0.24,257,2352,0,0,0,0,0,0,0,0
16627,-0.16,138,2411,0,0,0,0,0,0,0,0
16663,-0.16,30,2423,0,0,0,0,0,0,0,0
16699,-0.13,-38,2405,0,0,0,0,0,0,0,0
16735,-0.20,-72,2416,0,0,0,0,0,0,0,0
16771,-0.18,-81,2435,0,0,0,0,0,0,0,0
16807,-0.19,-67,2506,0,0,0,0,0,0,0,0
16843,-0.27,-37,2529,0,0,0,0,0,0,0,0
16879,-0.19,0,2543,0,0,0,0,0,0,0,0
16915,-0.11,57,2929,0,0,0,0,0,0,0,0
16951,-0.30,223,3923,0,0,0,0,0,0,0,0
16987,-0.19,545,4095,0,0,0,0,0,0,0,0
17023,-0.33,884,3649,0,0,0,0,0,0,0,0
17059,-0.19,1010,2753,0,0,0,0,0,0,0,0
17095,-0.24,813,2101,0,0,0,0,0,0,0,0
17131,-0.19,365,1712,0,0,0,0,0,0,0,0
17167,-0.20,-151,1671,0,0,0,0,0,0,0,0
17203,-0.26,-564,1838,0,0,0,0,0,0,0,0
17239,-0.17,-767,2161,0,0,0,0,0,0,0,0
17275,-0.23,-755,2320,0,0,0,0,0,0,0,0
17311,-0.24,-615,2224,0,0,0,0,0,0,0,0
17347,-0.29,-473,1979,0,0,0,0,0,0,0,0
17383,-0.15,-406,1904,0,0,0,0,0,0,0,0
17419,-0.19,-405,1941,0,0,0,0,0,0,0,0
17455,-0.18,-419,2004,0,0,0,0,0,0,0,0
17491,-0.23,-414,2043,0,0,0,0,0,0,0,0
17527,-0.21,-381,2139,0,0,0,0,0,0,0,0
17563,-0.26,-313,2337,0,0,0,0,0,0,0,0
17599,-0.20,-208,2430,0,0,0,0,0,0,0,0
17635,-0.23,-90,2447,0,0,0,0,0,0,0,0
17671,-0.29,4,2385,0,0,0,0,0,0,0,0
17707,-0.26,57,2395,0,0,0,0,0,0,0,0
17743,-0.32,89,2627,0,0,0,0,0,0,0,0
17779,-0.24,205,3727,0,0,0,0,0,0,0,0
17815,-0.18,500,4095,0,0,0,0,0,0,0,0
17851,-0.19,892,4095,0,0,0,0,0,0,0,0
17887,-0.19,1217,4095,0,0,0,0,0,0,0,0
17923,-0.20,1331,3007,0,0,0,0,0,0,0,0
17959,-0.19,1125,2359,0,0,0,0,0,0,0,0
17995,-0.20,664,2128,0,0,0,0,0,0,0,0
18031,-0.17,167,2313,0,0,0,0,0,0,0,0
18067,-0.10,-169,2702,0,0,0,0,0,0,0,0
18103,-0.22,-258,3055,0,0,0,0,0,0,0,0
18139,-0.17,-146,3095,0,0,0,0,0,0,0,0
18175,-0.15,27,2860,0,0,0,0,0,0,0,0
18211,-0.28,134,2672,0,0,0,0,0,0,0,0
18247,-0.22,136,2607,0,0,0,0,0,0,0,0
18283,-0.20,74,2598,0,0,0,0,0,0,0,0
18319,-0.15,0,2617,0,0,0,0,0,0,0,0
18355,-0.14,-55,2605,0,0,0,0,0,0,0,0
18391,-0.15,-98,2448,0,0,0,0,0,0,0,0
18427,-0.20,-154,2290,0,0,0,0,0,0,0,0
18463,-0.22,-227,2284,0,0,0,0,0,0,0,0
18499,-0.25,-291,2322,0,0,0,0,0,0,0,0
18535,-0.13,-328,2233,0,0,0,0,0,0,0,0
18571,-0.22,-345,2290,0,0,0,0,0,0,0,0
18607,-0.24,-309,2802,0,0,0,0,0,0,0,0
18643,-0.14,-103,4095,0,0,0,0,0,0,0,0
18679,-0.18,313,4095,0,0,0,0,0,0,0,0
18715,-0.17,771,4095,0,0,0,0,0,0,0,0
18751,-0.21,1100,4095,0,0,0,0,0,0,0,0
18787,-0.19,1265,4095,0,0,0,0,0,0,0,0
18823,-0.20,1298,4095,0,0,0,0,0,0,0,0
18859,-0.17,1144,2478,0,0,0,0,0,0,0,0
18895,-0.09,707,2112,0,0,0,0,0,0,0,0
18931,-0.20,154,2608,0,0,0,0,0,0,0,0
18967,-0.15,-206,3211,0,0,0,0,0,0,0,0
19003,-0.14,-268,3291,0,0,0,0,0,0,0,0
19039,-0.21,-156,3067,0,0,0,0,0,0,0,0
19075,-0.14,-36,2961,0,0,0,0,0,0,0,0
19111,-0.10,26,3010,0,0,0,0,0,0,0,0
19147,-0.18,44,2961,0,0,0,0,0,0,0,0
19183,-0.19,30,2875,0,0,0,0,0,0,0,0
19219,-0.13,-10,2820,0,0,0,0,0,0,0,0
19255,-0.17,-66,2764,0,0,0,0,0,0,0,0
19291,-0.21,-122,2763,0,0,0,0,0,0,0,0
19327,-0.25,-159,2845,0,0,0,0,0,0,0,0
19363,-0.12,-148,3094,0,0,0,0,0,0,0,0
19399,-0.18,-57,3470,0,0,0,0,0,0,0,0
19435,-0.13,113,3578,0,0,0,0,0,0,0,0
19471,-0.04,329,4003,0,0,0,0,0,0,0,0
19507,-0.23,563,4095,0,0,0,0,0,0,0,0
19543,-0.25,768,4095,0,0,0,0,0,0,0,0
19579,-0.18,896,4095,0,0,0,0,0,0,0,0
19615,-0.20,942,4095,0,0,0,0,0,0,0,0
19651,-0.22,860,3063,0,0,0,0,0,0,0,0
19687,-0.25,554,2288,0,0,0,0,0,0,0,0
19723,-0.26,75,2355,0,0,0,0,0,0,0,0
19759,-0.22,-346,2796,0,0,0,0,0,0,0,0
19795,-0.23,-526,3243,0,0,0,0,0,0,0,0
19831,-0.14,-448,3502,0,0,0,0,0,0,0,0
19867,-0.13,-233,3322,0,0,0,0,0,0,0,0
19903,-0.16,-58,2928,0,0,0,0,0,0,0,0
19939,-0.18,-29,2650,0,0,0,0,0,0,0,0
19975,-0.06,-127,2633,0,0,0,0,0,0,0,0
20011,-0.26,-258,2727,0,0,0,0,0,0,0,0
20047,-0.25,-347,2766,0,0,0,0,0,0,0,0
20083,-0.20,-378,2736,0,0,0,0,0,0,0,0
20119,-0.14,-373,2737,0,0,0,0,0,0,0,0
20155,-0.18,-341,2896,0,0,0,0,0,0,0,0
20191,-0.13,-264,3168,0,0,0,0,0,0,0,0
20227,-0.17,-131,3337,0,0,0,0,0,0,0,0
20263,-0.21,47,3645,0,0,0,0,0,0,0,0
20299,-0.23,272,4095,0,0,0,0,0,0,0,0
20335,-0.20,525,4095,0,0,0,0,0,0,0,0
20371,-0.20,737,4095,0,0,0,0,0,0,0,0
20407,-0.19,826,3583,0,0,0,0,0,0,0,0
20443,-0.28,700,2608,0,0,0,0,0,0,0,0
