Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.01,262,4095,0,0,0,0,0,0,0,0
14863,-0.14,1045,3632,0,0,0,0,0,0,0,0
14899,-0.14,1979,3312,0,0,0,0,0,0,0,0
14935,-0.13,2594,3157,0,0,0,0,0,0,0,0
14971,-0.05,2816,3069,0,0,0,0,0,0,0,0
15007,-0.09,2754,3062,0,0,0,0,0,0,0,0
15043,-0.04,2552,3146,0,0,0,0,0,0,0,0
15079,-0.12,2323,3137,0,0,0,0,0,0,0,0
15115,-0.05,2113,3088,0,0,0,0,0,0,0,0
15151,-0.07,1926,3023,0,0,0,0,0,0,0,0
15187,-0.01,1753,2961,0,0,0,0,0,0,0,0
15223,-0.05,1592,2918,0,0,0,0,0,0,0,0
15259,-0.07,1446,2928,0,0,0,0,0,0,0,0
15295,-0.07,1325,2955,0,0,0,0,0,0,0,0
15331,-0.14,1232,2967,0,0,0,0,0,0,0,0
15367,-0.07,1159,2957,0,0,0,0,0,0,0,0
15403,-0.07,1096,2960,0,0,0,0,0,0,0,0
15439,-0.13,1036,2953,0,0,0,0,0,0,0,0
15475,-0.05,975,2917,0,0,0,0,0,0,0,0
15511,-0.06,911,2928,0,0,0,0,0,0,0,0
15547,-0.10,852,2979,0,0,0,0,0,0,0,0
15583,-0.11,804,2963,0,0,0,0,0,0,0,0
15619,-0.16,759,2925,0,0,0,0,0,0,0,0
15655,-0.02,713,2975,0,0,0,0,0,0,0,0
15691,-0.06,693,3278,0,0,0,0,0,0,0,0
15727,-0.12,763,3957,0,0,0,0,0,0,0,0
15763,-0.06,954,4095,0,0,0,0,0,0,0,0
15799,-0.07,1159,3729,0,0,0,0,0,0,0,0
15835,-0.08,1222,3254,0,0,0,0,0,0,0,0
15871,-0.08,1094,3071,0,0,0,0,0,0,0,0
15907,-0.09,852,2997,0,0,0,0,0,0,0,0
15943,-0.03,601,3005,0,0,0,0,0,0,0,0
15979,-0.11,409,3071,0,0,0,0,0,0,0,0
16015,-0.08,301,3107,0,0,0,0,0,0,0,0
16051,-0.05,256,3059,0,0,0,0,0,0,0,0
16087,-0.07,234,2992,0,0,0,0,0,0,0,0
16123,-0.05,208,2910,0,0,0,0,0,0,0,0
16159,-0.12,167,2880,0,0,0,0,0,0,0,0
16195,-0.07,120,2883,0,0,0,0,0,0,0,0
16231,-0.10,82,2908,0,0,0,0,0,0,0,0
16267,-0.08,62,2927,0,0,0,0,0,0,0,0
16303,-0.09,56,2919,0,0,0,0,0,0,0,0
16339,-0.08,56,2901,0,0,0,0,0,0,0,0
16375,-0.12,57,2923,0,0,0,0,0,0,0,0
16411,-0.09,60,2941,0,0,0,0,0,0,0,0
16447,-0.03,65,2930,0,0,0,0,0,0,0,0
16483,-0.01,67,2908,0,0,0,0,0,0,0,0
16519,-0.12,62,2910,0,0,0,0,0,0,0,0
16555,-0.07,60,3008,0,0,0,0,0,0,0,0
16591,-0.08,102,3441,0,0,0,0,0,0,0,0
16627,-0.05,252,4095,0,0,0,0,0,0,0,0
16663,-0.02,510,4095,0,0,0,0,0,0,0,0
16699,-0.04,751,3824,0,0,0,0,0,0,0,0
16735,-0.10,838,3365,0,0,0,0,0,0,0,0
16771,-0.16,735,3158,0,0,0,0,0,0,0,0
16807,-0.07,513,3063,0,0,0,0,0,0,0,0
16843,0.00,272,3032,0,0,0,0,0,0,0,0
16879,-0.07,84,3091,0,0,0,0,0,0,0,0
16915,-0.09,-20,3162,0,0,0,0,0,0,0,0
16951,-0.09,-50,3135,0,0,0,0,0,0,0,0
16987,-0.05,-45,3062,0,0,0,0,0,0,0,0
17023,-0.07,-44,2983,0,0,0,0,0,0,0,0
17059,-0.02,-62,2928,0,0,0,0,0,0,0,0
17095,-0.08,-99,2869,0,0,0,0,0,0,0,0
17131,-0.12,-142,2864,0,0,0,0,0,0,0,0
17167,-0.08,-174,2917,0,0,0,0,0,0,0,0
17203,-0.05,-180,2962,0,0,0,0,0,0,0,0
17239,-0.04,-162,2965,0,0,0,0,0,0,0,0
17275,0.03,-138,2912,0,0,0,0,0,0,0,0
17311,-0.06,-126,2861,0,0,0,0,0,0,0,0
17347,0.05,-127,2889,0,0,0,0,0,0,0,0
17383,-0.10,-129,2918,0,0,0,0,0,0,0,0
17419,-0.01,-123,2915,0,0,0,0,0,0,0,0
17455,-0.02,-113,2897,0,0,0,0,0,0,0,0
17491,-0.08,-107,2881,0,0,0,0,0,0,0,0
17527,-0.04,-91,3115,0,0,0,0,0,0,0,0
17563,0.07,7,3915,0,0,0,0,0,0,0,0
17599,-0.04,240,4095,0,0,0,0,0,0,0,0
17635,-0.00,530,4095,0,0,0,0,0,0,0,0
17671,0.03,736,3694,0,0,0,0,0,0,0,0
17707,-0.07,762,3319,0,0,0,0,0,0,0,0
17743,-0.05,612,3155,0,0,0,0,0,0,0,0
17779,-0.03,374,3057,0,0,0,0,0,0,0,0
17815,-0.06,140,3037,0,0,0,0,0,0,0,0
17851,0.01,-33,3071,0,0,0,0,0,0,0,0
17887,-0.05,-128,3088,0,0,0,0,0,0,0,0
17923,-0.09,-162,3049,0,0,0,0,0,0,0,0
17959,-0.00,-168,2992,0,0,0,0,0,0,0,0
17995,0.04,-173,2919,0,0,0,0,0,0,0,0
18031,-0.01,-189,2875,0,0,0,0,0,0,0,0
18067,0.01,-212,2881,0,0,0,0,0,0,0,0
18103,-0.05,-228,2899,0,0,0,0,0,0,0,0
18139,-0.03,-232,2871,0,0,0,0,0,0,0,0
18175,0.02,-232,2827,0,0,0,0,0,0,0,0
18211,-0.01,-236,2794,0,0,0,0,0,0,0,0
18247,-0.11,-245,2795,0,0,0,0,0,0,0,0
18283,-0.05,-250,2819,0,0,0,0,0,0,0,0
18319,-0.02,-242,2839,0,0,0,0,0,0,0,0
18355,-0.00,-223,2846,0,0,0,0,0,0,0,0
18391,-0.00,-199,2861,0,0,0,0,0,0,0,0
18427,-0.04,-174,2864,0,0,0,0,0,0,0,0
18463,-0.01,-151,2860,0,0,0,0,0,0,0,0
18499,-0.08,-127,2956,0,0,0,0,0,0,0,0
18535,0.01,-73,3312,0,0,0,0,0,0,0,0
18571,-0.03,81,4089,0,0,0,0,0,0,0,0
18607,-0.00,356,4095,0,0,0,0,0,0,0,0
18643,-0.03,616,3682,0,0,0,0,0,0,0,0
18679,-0.02,705,3249,0,0,0,0,0,0,0,0
18715,-0.09,591,3029,0,0,0,0,0,0,0,0
18751,-0.03,361,2975,0,0,0,0,0,0,0,0
18787,-0.01,124,2966,0,0,0,0,0,0,0,0
18823,0.02,-49,3024,0,0,0,0,0,0,0,0
18859,-0.06,-139,3058,0,0,0,0,0,0,0,0
18895,-0.08,-159,3063,0,0,0,0,0,0,0,0
18931,-0.01,-144,3011,0,0,0,0,0,0,0,0
18967,-0.07,-129,2932,0,0,0,0,0,0,0,0
19003,-0.10,-132,2890,0,0,0,0,0,0,0,0
19039,-0.03,-148,2929,0,0,0,0,0,0,0,0
19075,-0.11,-161,2922,0,0,0,0,0,0,0,0
19111,-0.11,-168,2896,0,0,0,0,0,0,0,0
19147,-0.10,-171,2881,0,0,0,0,0,0,0,0
19183,-0.09,-170,2919,0,0,0,0,0,0,0,0
19219,-0.17,-160,2942,0,0,0,0,0,0,0,0
19255,-0.12,-142,2929,0,0,0,0,0,0,0,0
19291,-0.07,-127,2876,0,0,0,0,0,0,0,0
