Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.31,92,1423,0,0,0,0,0,0,0,0
14863,-0.17,399,1770,0,0,0,0,0,0,0,0
14899,-0.29,878,2448,0,0,0,0,0,0,0,0
14935,-0.22,1422,3041,0,0,0,0,0,0,0,0
14971,-0.25,1945,3248,0,0,0,0,0,0,0,0
15007,-0.21,2334,3086,0,0,0,0,0,0,0,0
15043,-0.11,2492,2800,0,0,0,0,0,0,0,0
15079,-0.22,2415,2613,0,0,0,0,0,0,0,0
15115,-0.18,2176,2448,0,0,0,0,0,0,0,0
15151,-0.19,1872,2430,0,0,0,0,0,0,0,0
15187,-0.23,1593,2527,0,0,0,0,0,0,0,0
15223,-0.30,1396,2624,0,0,0,0,0,0,0,0
15259,-0.18,1289,2706,0,0,0,0,0,0,0,0
15295,-0.19,1246,2737,0,0,0,0,0,0,0,0
15331,-0.29,1227,2717,0,0,0,0,0,0,0,0
15367,-0.23,1200,2672,0,0,0,0,0,0,0,0
15403,-0.14,1150,2661,0,0,0,0,0,0,0,0
15439,-0.21,1081,2643,0,0,0,0,0,0,0,0
15475,-0.13,1001,2610,0,0,0,0,0,0,0,0
15511,-0.09,918,2586,0,0,0,0,0,0,0,0
15547,-0.18,837,2594,0,0,0,0,0,0,0,0
15583,-0.23,767,2598,0,0,0,0,0,0,0,0
15619,-0.18,725,2819,0,0,0,0,0,0,0,0
15655,-0.20,805,4095,0,0,0,0,0,0,0,0
15691,-0.21,1077,4095,0,0,0,0,0,0,0,0
15727,-0.16,1411,4095,0,0,0,0,0,0,0,0
15763,-0.20,1649,4095,0,0,0,0,0,0,0,0
15799,-0.21,1754,4095,0,0,0,0,0,0,0,0
15835,-0.23,1660,2734,0,0,0,0,0,0,0,0
15871,-0.25,1226,1445,0,0,0,0,0,0,0,0
15907,-0.33,519,1606,0,0,0,0,0,0,0,0
15943,-0.25,-119,2257,0,0,0,0,0,0,0,0
15979,-0.19,-407,2901,0,0,0,0,0,0,0,0
16015,-0.12,-323,3187,0,0,0,0,0,0,0,0
16051,-0.15,-40,3095,0,0,0,0,0,0,0,0
16087,-0.26,224,2785,0,0,0,0,0,0,0,0
16123,-0.18,341,2544,0,0,0,0,0,0,0,0
16159,-0.20,304,2489,0,0,0,0,0,0,0,0
16195,-0.24,194,2537,0,0,0,0,0,0,0,0
16231,-0.22,91,2610,0,0,0,0,0,0,0,0
16267,-0.22,34,2646,0,0,0,0,0,0,0,0
16303,-0.22,23,2677,0,0,0,0,0,0,0,0
16339,-0.23,38,2665,0,0,0,0,0,0,0,0
16375,-0.18,57,2658,0,0,0,0,0,0,0,0
16411,-0.14,70,2645,0,0,0,0,0,0,0,0
16447,-0.27,73,2640,0,0,0,0,0,0,0,0
16483,-0.27,67,2627,0,0,0,0,0,0,0,0
16519,-0.16,59,2661,0,0,0,0,0,0,0,0
16555,-0.15,55,2661,0,0,0,0,0,0,0,0
16591,-0.25,55,2665,0,0,0,0,0,0,0,0
16627,-0.22,56,2655,0,0,0,0,0,0,0,0
16663,-0.16,69,2864,0,0,0,0,0,0,0,0
16699,-0.15,188,4095,0,0,0,0,0,0,0,0
16735,-0.33,486,4095,0,0,0,0,0,0,0,0
16771,-0.15,839,4095,0,0,0,0,0,0,0,0
16807,-0.19,1098,4095,0,0,0,0,0,0,0,0
16843,-0.17,1228,4095,0,0,0,0,0,0,0,0
16879,-0.12,1171,2882,0,0,0,0,0,0,0,0
16915,-0.26,790,1487,0,0,0,0,0,0,0,0
16951,-0.17,131,1680,0,0,0,0,0,0,0,0
16987,-0.22,-465,2423,0,0,0,0,0,0,0,0
17023,-0.08,-704,3095,0,0,0,0,0,0,0,0
17059,-0.18,-569,3361,0,0,0,0,0,0,0,0
17095,-0.19,-255,3145,0,0,0,0,0,0,0,0
17131,-0.19,10,2827,0,0,0,0,0,0,0,0
17167,-0.22,111,2618,0,0,0,0,0,0,0,0
17203,-0.19,59,2496,0,0,0,0,0,0,0,0
17239,-0.12,-64,2512,0,0,0,0,0,0,0,0
17275,-0.22,-181,2590,0,0,0,0,0,0,0,0
17311,-0.26,-242,2661,0,0,0,0,0,0,0,0
17347,-0.22,-246,2657,0,0,0,0,0,0,0,0
17383,-0.19,-217,2659,0,0,0,0,0,0,0,0
17419,-0.21,-182,2650,0,0,0,0,0,0,0,0
17455,-0.15,-153,2636,0,0,0,0,0,0,0,0
17491,-0.13,-134,2645,0,0,0,0,0,0,0,0
17527,-0.27,-121,2658,0,0,0,0,0,0,0,0
17563,-0.27,-110,2655,0,0,0,0,0,0,0,0
17599,-0.26,-102,2626,0,0,0,0,0,0,0,0
17635,-0.33,-102,2599,0,0,0,0,0,0,0,0
17671,-0.35,-110,2603,0,0,0,0,0,0,0,0
17707,-0.27,-108,2751,0,0,0,0,0,0,0,0
17743,-0.14,-13,3822,0,0,0,0,0,0,0,0
17779,-0.21,258,4095,0,0,0,0,0,0,0,0
17815,-0.09,622,4095,0,0,0,0,0,0,0,0
17851,-0.18,925,4095,0,0,0,0,0,0,0,0
17887,-0.21,1101,4095,0,0,0,0,0,0,0,0
17923,-0.25,1083,2921,0,0,0,0,0,0,0,0
17959,-0.16,731,1493,0,0,0,0,0,0,0,0
17995,-0.24,86,1674,0,0,0,0,0,0,0,0
18031,-0.19,-509,2415,0,0,0,0,0,0,0,0
18067,-0.19,-753,3071,0,0,0,0,0,0,0,0
18103,-0.15,-623,3386,0,0,0,0,0,0,0,0
18139,-0.21,-304,3174,0,0,0,0,0,0,0,0
18175,-0.19,-29,2833,0,0,0,0,0,0,0,0
18211,-0.23,76,2595,0,0,0,0,0,0,0,0
18247,-0.15,23,2480,0,0,0,0,0,0,0,0
18283,-0.24,-105,2503,0,0,0,0,0,0,0,0
18319,-0.21,-225,2559,0,0,0,0,0,0,0,0
18355,-0.30,-289,2633,0,0,0,0,0,0,0,0
18391,-0.21,-297,2613,0,0,0,0,0,0,0,0
