Time,Pressure,PPGSignal,rawPPGSignal,AUS_PULSE_HEARD,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2,
21847,-0.13,-266,2157,0,0,0,0,0,0,0,0,0
21883,-0.18,-366,2289,0,0,0,0,0,0,0,0,0
21919,-0.17,-368,2343,0,0,0,0,0,0,0,0,0
21955,-0.23,-307,2390,0,0,0,0,0,0,0,0,0
21991,-0.16,-226,2365,0,0,0,0,0,0,0,0,0
22027,-0.16,-114,3023,0,0,0,0,0,0,0,0,0
22063,-0.2,133,4095,0,0,0,0,0,0,0,0,0
22099,-0.15,542,4095,0,0,0,0,0,0,0,0,0
22135,-0.18,957,4095,0,0,0,0,0,0,0,0,0
22171,-0.09,1239,4095,0,0,0,0,0,0,0,0,0
22207,-0.28,1260,2464,0,0,0,0,0,0,0,0,0
22243,-0.16,864,1290,0,0,0,0,0,0,0,0,0
22279,-0.21,142,1232,0,0,0,0,0,0,0,0,0
22315,-0.22,-541,1888,0,0,0,0,0,0,0,0,0
22351,-0.1,-872,2667,0,0,0,0,0,0,0,0,0
22387,-0.25,-782,3101,0,0,0,0,0,0,0,0,0
22423,-0.24,-435,3071,0,0,0,0,0,0,0,0,0
22459,-0.16,-78,2736,0,0,0,0,0,0,0,0,0
22495,-0.24,107,2316,0,0,0,0,0,0,0,0,0
22531,-0.27,77,2067,0,0,0,0,0,0,0,0,0
22567,-0.18,-94,1978,0,0,0,0,0,0,0,0,0
22603,-0.25,-294,2029,0,0,0,0,0,0,0,0,0
22639,-0.2,-432,2179,0,0,0,0,0,0,0,0,0
22675,-0.14,-469,2291,0,0,0,0,0,0,0,0,0
22711,-0.25,-422,2323,0,0,0,0,0,0,0,0,0
22747,-0.22,-317,2640,0,0,0,0,0,0,0,0,0
22783,-0.19,-75,4095,0,0,0,0,0,0,0,0,0
22819,-0.18,360,4095,0,0,0,0,0,0,0,0,0
22855,-0.24,835,4095,0,0,0,0,0,0,0,0,0
22891,-0.14,1174,4095,0,0,0,0,0,0,0,0,0
22927,-0.12,1343,4095,0,0,0,0,0,0,0,0,0
22963,-0.14,1267,2446,0,0,0,0,0,0,0,0,0
22999,-0.12,807,1288,0,0,0,0,0,0,0,0,0
23035,-0.24,67,1421,0,0,0,0,0,0,0,0,0
23071,-0.19,-570,2301,0,0,0,0,0,0,0,0,0
23107,-0.18,-801,3053,0,0,0,0,0,0,0,0,0
23143,-0.14,-628,3210,0,0,0,0,0,0,0,0,0
23179,-0.16,-294,2815,0,0,0,0,0,0,0,0,0
23215,-0.24,-64,2305,0,0,0,0,0,0,0,0,0
23251,-0.19,-52,2015,0,0,0,0,0,0,0,0,0
23287,-0.27,-200,1970,0,0,0,0,0,0,0,0,0
23323,-0.09,-378,2131,0,0,0,0,0,0,0,0,0
23359,-0.18,-470,2480,0,0,0,0,0,0,0,0,0
23395,-0.19,-423,2699,0,0,0,0,0,0,0,0,0
23431,-0.12,-273,2768,0,0,0,0,0,0,0,0,0
23467,-0.15,-54,3461,0,0,0,0,0,0,0,0,0
23503,-0.23,265,4095,0,0,0,0,0,0,0,0,0
23539,-0.21,655,4095,0,0,0,0,0,0,0,0,0
23575,-0.26,990,4095,0,0,0,0,0,0,0,0,0
23611,-0.15,1192,4095,0,0,0,0,0,0,0,0,0
23647,-0.22,1263,4095,0,0,0,0,0,0,0,0,0
23683,-0.17,1104,1965,0,0,0,0,0,0,0,0,0
23719,-0.19,545,1041,0,0,0,0,0,0,0,0,0
23755,-0.15,-257,1328,0,0,0,0,0,0,0,0,0
23791,-0.18,-884,2215,0,0,0,0,0,0,0,0,0
23827,-0.12,-1061,3006,0,0,0,0,0,0,0,0,0
23863,-0.28,-820,3211,0,0,0,0,0,0,0,0,0
23899,-0.14,-421,2806,0,0,0,0,0,0,0,0,0
23935,-0.16,-142,2283,0,0,0,0,0,0,0,0,0
23971,-0.16,-105,1940,0,0,0,0,0,0,0,0,0
24007,-0.18,-255,1873,0,0,0,0,0,0,0,0,0
24043,-0.19,-456,1961,0,0,0,0,0,0,0,0,0
24079,-0.21,-596,2077,0,0,0,0,0,0,0,0,0
24115,-0.21,-634,2183,0,0,0,0,0,0,0,0,0
24151,-0.26,-579,2321,0,0,0,0,0,0,0,0,0
24187,-0.14,-396,3459,0,0,0,0,0,0,0,0,0
24223,-0.12,-12,4095,0,0,0,0,0,0,0,0,0
24259,-0.18,496,4095,0,0,0,0,0,0,0,0,0
24295,-0.22,941,4095,0,0,0,0,0,0,0,0,0
24331,-0.15,1216,4095,0,0,0,0,0,0,0,0,0
24367,-0.15,1327,4095,0,0,0,0,0,0,0,0,0
24403,-0.23,1159,1631,0,0,0,0,0,0,0,0,0
24439,-0.18,528,675,0,0,0,0,0,0,0,0,0
24475,-0.21,-380,897,0,0,0,0,0,0,0,0,0
24511,-0.22,-1104,1764,0,0,0,0,0,0,0,0,0
24547,-0.15,-1348,2587,0,0,0,0,0,0,0,0,0
24583,-0.23,-1126,2919,0,0,0,0,0,0,0,0,0
24619,-0.21,-681,2782,0,0,0,0,0,0,0,0,0
24655,-0.19,-285,2430,0,0,0,0,0,0,0,0,0
24691,-0.2,-92,2167,0,0,0,0,0,0,0,0,0
24727,-0.23,-96,2047,0,0,0,0,0,0,0,0,0
24763,-0.22,-206,2070,0,0,0,0,0,0,0,0,0
24799,-0.21,-323,2131,0,0,0,0,0,0,0,0,0
24835,-0.16,-385,2259,0,0,0,0,0,0,0,0,0
24871,-0.28,-364,2525,0,0,0,0,0,0,0,0,0
24907,-0.24,-164,4095,0,0,0,0,0,0,0,0,0
24943,-0.13,271,4095,0,0,0,0,0,0,0,0,0
24979,-0.2,771,4095,0,0,0,0,0,0,0,0,0
25015,-0.29,1138,4095,0,0,0,0,0,0,0,0,0
25051,-0.17,1329,4095,0,0,0,0,0,0,0,0,0
25087,-0.22,1367,3926,0,0,0,0,0,0,0,0,0
25123,-0.21,1124,1354,0,0,0,0,0,0,0,0,0
25159,-0.22,440,830,0,0,0,0,0,0,0,0,0
25195,-0.19,-412,1614,0,0,0,0,0,0,0,0,0
25231,-0.23,-942,2659,0,0,0,0,0,0,0,0,0
25267,-0.14,-950,3257,0,0,0,0,0,0,0,0,0
25303,-0.23,-598,3137,0,0,0,0,0,0,0,0,0
25339,-0.13,-199,2781,0,0,0,0,0,0,0,0,0
25375,-0.15,29,2442,0,0,0,0,0,0,0,0,0
25411,-0.22,45,2247,0,0,0,0,0,0,0,0,0
25447,-0.2,-82,2125,0,0,0,0,0,0,0,0,0
25483,-0.21,-259,2070,0,0,0,0,0,0,0,0,0
25519,-0.2,-412,2127,0,0,0,0,0,0,0,0,0
25555,-0.2,-478,2480,0,0,0,0,0,0,0,0,0
25591,-0.23,-328,4095,0,0,0,0,0,0,0,0,0
25627,-0.26,101,4095,0,0,0,0,0,0,0,0,0
25663,-0.27,620,4095,0,0,0,0,0,0,0,0,0
25699,-0.2,1013,4095,0,0,0,0,0,0,0,0,0
25735,-0.16,1227,4095,0,0,0,0,0,0,0,0,0
25771,-0.12,1223,3068,0,0,0,0,0,0,0,0,0
25807,-0.25,863,1264,0,0,0,0,0,0,0,0,0
25843,-0.11,137,1040,0,0,0,0,0,0,0,0,0
25879,-0.24,-617,1853,0,0,0,0,0,0,0,0,0
25915,-0.27,-1003,2771,0,0,0,0,0,0,0,0,0
25951,-0.16,-914,3235,0,0,0,0,0,0,0,0,0
25987,-0.25,-538,3107,0,0,0,0,0,0,0,0,0
26023,-0.22,-160,2746,0,0,0,0,0,0,0,0,0
26059,-0.22,31,2395,0,0,0,0,0,0,0,0,0
26095,-0.16,12,2171,0,0,0,0,0,0,0,0,0
26131,-0.2,-140,2107,0,0,0,0,0,0,0,0,0
26167,-0.16,-322,2102,0,0,0,0,0,0,0,0,0
26203,-0.18,-448,2317,0,0,0,0,0,0,0,0,0
26239,-0.12,-365,4095,0,0,0,0,0,0,0,0,0
26275,-0.22,27,4095,0,0,0,0,0,0,0,0,0
26311,-0.19,542,4095,0,0,0,0,0,0,0,0,0
26347,-0.14,947,4095,0,0,0,0,0,0,0,0,0
26383,-0.19,1176,4095,0,0,0,0,0,0,0,0,0
26419,-0.25,1199,3266,0,0,0,0,0,0,0,0,0
26455,-0.16,872,1179,0,0,0,0,0,0,0,0,0
26491,-0.21,133,743,0,0,0,0,0,0,0,0,0
26527,-0.15,-709,1327,0,0,0,0,0,0,0,0,0
26563,-0.22,-1227,2299,0,0,0,0,0,0,0,0,0
26599,-0.2,-1244,2906,0,0,0,0,0,0,0,0,0
26635,-0.14,-895,2974,0,0,0,0,0,0,0,0,0
26671,-0.19,-459,2691,0,0,0,0,0,0,0,0,0
26707,-0.14,-161,2377,0,0,0,0,0,0,0,0,0
26743,-0.28,-73,2170,0,0,0,0,0,0,0,0,0
26779,-0.13,-145,2065,0,0,0,0,0,0,0,0,0
26815,-0.19,-285,2018,0,0,0,0,0,0,0,0,0
26851,-0.19,-414,2115,0,0,0,0,0,0,0,0,0
26887,-0.25,-407,3321,0,0,0,0,0,0,0,0,0
26923,-0.15,-129,4095,0,0,0,0,0,0,0,0,0
26959,-0.21,357,4095,0,0,0,0,0,0,0,0,0
26995,-0.22,828,4095,0,0,0,0,0,0,0,0,0
27031,-0.16,1144,4095,0,0,0,0,0,0,0,0,0
27067,-0.16,1143,1869,0,0,0,0,0,0,0,0,0
27103,-0.25,652,956,0,0,0,0,0,0,0,0,0
27139,-0.16,-144,1246,0,0,0,0,0,0,0,0,0
27175,-0.17,-791,2128,0,0,0,0,0,0,0,0,0
27211,-0.16,-995,2919,0,0,0,0,0,0,0,0,0
27247,-0.15,-767,3281,0,0,0,0,0,0,0,0,0
27283,-0.22,-335,3126,0,0,0,0,0,0,0,0,0
27319,-0.14,33,2714,0,0,0,0,0,0,0,0,0
27355,-0.19,183,2353,0,0,0,0,0,0,0,0,0
27391,-0.17,114,2135,0,0,0,0,0,0,0,0,0
27427,-0.17,-81,2031,0,0,0,0,0,0,0,0,0
27463,-0.18,-288,2155,0,0,0,0,0,0,0,0,0
27499,-0.19,-332,3600,0,0,0,0,0,0,0,0,0
27535,-0.18,-66,4095,0,0,0,0,0,0,0,0,0
27571,-0.22,403,4095,0,0,0,0,0,0,0,0,0
27607,-0.19,843,4095,0,0,0,0,0,0,0,0,0
27643,-0.23,1130,4095,0,0,0,0,0,0,0,0,0
27679,-0.26,1117,1937,0,0,0,0,0,0,0,0,0
27715,-0.25,637,1108,0,0,0,0,0,0,0,0,0
27751,-0.18,-118,1535,0,0,0,0,0,0,0,0,0
27787,-0.18,-699,2463,0,0,0,0,0,0,0,0,0
27823,-0.15,-838,3153,0,0,0,0,0,0,0,0,0
27859,-0.19,-588,3343,0,0,0,0,0,0,0,0,0
27895,-0.24,-196,3104,0,0,0,0,0,0,0,0,0
27931,-0.19,98,2730,0,0,0,0,0,0,0,0,0
27967,-0.23,181,2389,0,0,0,0,0,0,0,0,0
28003,-0.12,71,2163,0,0,0,0,0,0,0,0,0
28039,-0.24,-136,2138,0,0,0,0,0,0,0,0,0
28075,-0.17,-270,3175,0,0,0,0,0,0,0,0,0
28111,-0.21,-139,4095,0,0,0,0,0,0,0,0,0
28147,-0.23,247,4095,0,0,0,0,0,0,0,0,0
28183,-0.21,678,4095,0,0,0,0,0,0,0,0,0
28219,-0.17,990,4095,0,0,0,0,0,0,0,0,0
28255,-0.16,1111,3487,0,0,0,0,0,0,0,0,0
28291,-0.14,892,1411,0,0,0,0,0,0,0,0,0
28327,-0.19,259,1128,0,0,0,0,0,0,0,0,0
28363,-0.25,-474,1977,0,0,0,0,0,0,0,0,0
28399,-0.28,-867,3014,0,0,0,0,0,0,0,0,0
28435,-0.17,-764,3714,0,0,0,0,0,0,0,0,0
28471,-0.26,-342,3473,0,0,0,0,0,0,0,0,0
28507,-0.25,59,2813,0,0,0,0,0,0,0,0,0
28543,-0.2,192,2173,0,0,0,0,0,0,0,0,0
28579,-0.2,18,1664,0,0,0,0,0,0,0,0,0
28615,-0.17,-355,1329,0,0,0,0,0,0,0,0,0
28651,-0.17,-752,1584,0,0,0,0,0,0,0,0,0
28687,-0.19,-891,3557,0,0,0,0,0,0,0,0,0
28723,-0.15,-566,4095,0,0,0,0,0,0,0,0,0
28759,-0.22,53,4095,0,0,0,0,0,0,0,0,0
28795,-0.18,643,4095,0,0,0,0,0,0,0,0,0
28831,-0.21,978,3135,0,0,0,0,0,0,0,0,0
28867,-0.24,862,1375,0,0,0,0,0,0,0,0,0
28903,-0.18,267,925,0,0,0,0,0,0,0,0,0
28939,-0.12,-481,1522,0,0,0,0,0,0,0,0,0
28975,-0.13,-958,2421,0,0,0,0,0,0,0,0,0
29011,-0.28,-979,3029,0,0,0,0,0,0,0,0,0
29047,-0.22,-656,3120,0,0,0,0,0,0,0,0,0
29083,-0.2,-256,2734,0,0,0,0,0,0,0,0,0
29119,-0.2,-13,2266,0,0,0,0,0,0,0,0,0
29155,-0.16,-8,1937,0,0,0,0,0,0,0,0,0
29191,-0.19,-176,1863,0,0,0,0,0,0,0,0,0
29227,-0.18,-350,2485,0,0,0,0,0,0,0,0,0
29263,-0.25,-290,4095,0,0,0,0,0,0,0,0,0
29299,-0.17,99,4095,0,0,0,0,0,0,0,0,0
29335,-0.27,608,4095,0,0,0,0,0,0,0,0,0
29371,-0.13,1006,4095,0,0,0,0,0,0,0,0,0
29407,-0.22,1164,3085,0,0,0,0,0,0,0,0,0
29443,-0.24,908,1174,0,0,0,0,0,0,0,0,0
29479,-0.18,214,874,0,0,0,0,0,0,0,0,0
29515,-0.19,-562,1693,0,0,0,0,0,0,0,0,0
29551,-0.21,-985,2726,0,0,0,0,0,0,0,0,0
29587,-0.16,-905,3287,0,0,0,0,0,0,0,0,0
29623,-0.23,-503,3202,0,0,0,0,0,0,0,0,0
29659,-0.26,-84,2788,0,0,0,0,0,0,0,0,0
29695,-0.2,134,2383,0,0,0,0,0,0,0,0,0
29731,-0.19,112,2113,0,0,0,0,0,0,0,0,0
29767,-0.22,-65,2045,0,0,0,0,0,0,0,0,0
29803,-0.15,-245,2543,0,0,0,0,0,0,0,0,0
29839,-0.21,-208,4095,0,0,0,0,0,0,0,0,0
29875,-0.18,141,4095,0,0,0,0,0,0,0,0,0
29911,-0.2,611,4095,0,0,0,0,0,0,0,0,0
29947,-0.15,981,4095,0,0,0,0,0,0,0,0,0
29983,-0.26,1189,4095,0,0,0,0,0,0,0,0,0
30019,-0.2,1087,1525,0,0,0,0,0,0,0,0,0
30055,-0.31,496,821,0,0,0,0,0,0,0,0,0
30091,-0.18,-338,1491,0,0,0,0,0,0,0,0,0
30127,-0.24,-913,2513,0,0,0,0,0,0,0,0,0
30163,-0.17,-988,3126,0,0,0,0,0,0,0,0,0
30199,-0.24,-688,3068,0,0,0,0,0,0,0,0,0
30235,-0.18,-308,2714,0,0,0,0,0,0,0,0,0
30271,-0.2,-80,2309,0,0,0,0,0,0,0,0,0
30307,-0.24,-69,2019,0,0,0,0,0,0,0,0,0
