Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.16,190,2943,0,0,0,0,0,0,0,0
14863,-0.22,782,2970,0,0,0,0,0,0,0,0
14899,-0.21,1545,2999,0,0,0,0,0,0,0,0
14935,-0.23,2143,3110,0,0,0,0,0,0,0,0
14971,-0.18,2495,3271,0,0,0,0,0,0,0,0
15007,-0.15,2639,3278,0,0,0,0,0,0,0,0
15043,-0.19,2620,3165,0,0,0,0,0,0,0,0
15079,-0.24,2483,3113,0,0,0,0,0,0,0,0
15115,-0.21,2288,3155,0,0,0,0,0,0,0,0
15151,-0.17,2093,3179,0,0,0,0,0,0,0,0
15187,-0.21,1927,3201,0,0,0,0,0,0,0,0
15223,-0.18,1794,3214,0,0,0,0,0,0,0,0
15259,-0.20,1687,3214,0,0,0,0,0,0,0,0
15295,-0.17,1591,3183,0,0,0,0,0,0,0,0
15331,-0.17,1492,3102,0,0,0,0,0,0,0,0
15367,-0.19,1380,3047,0,0,0,0,0,0,0,0
15403,-0.27,1257,3008,0,0,0,0,0,0,0,0
15439,-0.21,1133,2965,0,0,0,0,0,0,0,0
15475,-0.22,1017,2953,0,0,0,0,0,0,0,0
15511,-0.12,919,3000,0,0,0,0,0,0,0,0
15547,-0.16,847,3001,0,0,0,0,0,0,0,0
15583,-0.26,792,2967,0,0,0,0,0,0,0,0
15619,-0.21,740,2944,0,0,0,0,0,0,0,0
15655,-0.18,689,2945,0,0,0,0,0,0,0,0
15691,-0.22,640,2947,0,0,0,0,0,0,0,0
15727,-0.13,596,2960,0,0,0,0,0,0,0,0
15763,-0.16,561,2973,0,0,0,0,0,0,0,0
15799,-0.14,531,2944,0,0,0,0,0,0,0,0
15835,-0.23,498,2921,0,0,0,0,0,0,0,0
15871,-0.19,457,2890,0,0,0,0,0,0,0,0
15907,-0.14,411,2896,0,0,0,0,0,0,0,0
15943,-0.21,374,2946,0,0,0,0,0,0,0,0
15979,-0.29,353,2977,0,0,0,0,0,0,0,0
16015,-0.18,354,3094,0,0,0,0,0,0,0,0
16051,-0.20,389,3311,0,0,0,0,0,0,0,0
16087,-0.16,472,3549,0,0,0,0,0,0,0,0
16123,-0.20,593,3623,0,0,0,0,0,0,0,0
16159,-0.25,702,3512,0,0,0,0,0,0,0,0
16195,-0.12,748,3429,0,0,0,0,0,0,0,0
16231,-0.24,724,3396,0,0,0,0,0,0,0,0
16267,-0.18,649,3282,0,0,0,0,0,0,0,0
16303,-0.24,548,3273,0,0,0,0,0,0,0,0
16339,-0.26,450,3303,0,0,0,0,0,0,0,0
16375,-0.17,377,3285,0,0,0,0,0,0,0,0
16411,-0.16,326,3245,0,0,0,0,0,0,0,0
16447,-0.22,282,3174,0,0,0,0,0,0,0,0
16483,-0.20,231,3082,0,0,0,0,0,0,0,0
16519,-0.22,171,3083,0,0,0,0,0,0,0,0
16555,-0.17,115,3056,0,0,0,0,0,0,0,0
16591,-0.07,70,3047,0,0,0,0,0,0,0,0
16627,-0.09,36,3013,0,0,0,0,0,0,0,0
16663,-0.19,9,2983,0,0,0,0,0,0,0,0
16699,-0.16,-14,2958,0,0,0,0,0,0,0,0
16735,-0.21,-36,2950,0,0,0,0,0,0,0,0
16771,-0.20,-52,2965,0,0,0,0,0,0,0,0
16807,-0.16,-55,3007,0,0,0,0,0,0,0,0
16843,-0.19,-44,3038,0,0,0,0,0,0,0,0
16879,-0.21,-23,3026,0,0,0,0,0,0,0,0
16915,-0.17,-6,2998,0,0,0,0,0,0,0,0
16951,-0.23,-4,2934,0,0,0,0,0,0,0,0
16987,-0.18,-23,2887,0,0,0,0,0,0,0,0
17023,-0.20,-54,2871,0,0,0,0,0,0,0,0
17059,-0.31,-83,2906,0,0,0,0,0,0,0,0
17095,-0.17,-93,2991,0,0,0,0,0,0,0,0
17131,-0.27,-63,3215,0,0,0,0,0,0,0,0
17167,-0.20,22,3408,0,0,0,0,0,0,0,0
17203,-0.23,145,3410,0,0,0,0,0,0,0,0
17239,-0.18,251,3302,0,0,0,0,0,0,0,0
17275,-0.16,297,3231,0,0,0,0,0,0,0,0
17311,-0.17,280,3185,0,0,0,0,0,0,0,0
17347,-0.21,227,3147,0,0,0,0,0,0,0,0
17383,-0.18,164,3157,0,0,0,0,0,0,0,0
17419,-0.12,110,3146,0,0,0,0,0,0,0,0
17455,-0.15,74,3152,0,0,0,0,0,0,0,0
17491,-0.23,52,3134,0,0,0,0,0,0,0,0
17527,-0.20,37,3094,0,0,0,0,0,0,0,0
17563,-0.18,17,3029,0,0,0,0,0,0,0,0
17599,-0.20,-11,3021,0,0,0,0,0,0,0,0
17635,-0.21,-40,3008,0,0,0,0,0,0,0,0
