Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
17779,-0.22,139,2864,0,0,0,0,0,0,0,0,0
17815,-0.25,33,2870,0,0,0,0,0,0,0,0,0
17851,-0.19,-58,2930,0,0,0,0,0,0,0,0,0
17887,-0.18,-107,2951,0,0,0,0,0,0,0,0,0
17923,-0.18,-117,2947,0,0,0,0,0,0,0,0,0
17959,-0.24,-107,2934,0,0,0,0,0,0,0,0,0
17995,-0.14,-91,2955,0,0,0,0,0,0,0,0,0
18031,-0.22,-74,2962,0,0,0,0,0,0,0,0,0
18067,-0.21,-58,2965,0,0,0,0,0,0,0,0,0
18103,-0.19,-44,2981,0,0,0,0,0,0,0,0,0
18139,-0.25,-30,2996,0,0,0,0,0,0,0,0,0
18175,-0.25,-19,2983,0,0,0,0,0,0,0,0,0
18211,-0.17,-11,2979,0,0,0,0,0,0,0,0,0
18247,-0.17,-6,3008,0,0,0,0,0,0,0,0,0
18283,-0.19,0,3027,0,0,0,0,0,0,0,0,0
18319,-0.14,11,3039,0,0,0,0,0,0,0,0,0
18355,-0.16,23,3042,0,0,0,0,0,0,0,0,0
18391,-0.23,34,3070,0,0,0,0,0,0,0,0,0
18427,-0.21,60,3299,0,0,0,0,0,0,0,0,0
18463,-0.13,118,3357,0,0,0,0,0,0,0,0,0
18499,-0.17,182,3200,0,0,0,0,0,0,0,0,0
18535,-0.25,197,2991,0,0,0,0,0,0,0,0,0
18571,-0.20,142,2897,0,0,0,0,0,0,0,0,0
18607,-0.25,48,2909,0,0,0,0,0,0,0,0,0
18643,-0.25,-36,2957,0,0,0,0,0,0,0,0,0
18679,-0.25,-81,2995,0,0,0,0,0,0,0,0,0
18715,-0.21,-88,2999,0,0,0,0,0,0,0,0,0
18751,-0.16,-73,3008,0,0,0,0,0,0,0,0,0
18787,-0.22,-49,3038,0,0,0,0,0,0,0,0,0
18823,-0.25,-25,3024,0,0,0,0,0,0,0,0,0
18859,-0.18,-9,3004,0,0,0,0,0,0,0,0,0
18895,-0.18,-6,2982,0,0,0,0,0,0,0,0,0
18931,-0.19,-12,2990,0,0,0,0,0,0,0,0,0
18967,-0.19,-19,3005,0,0,0,0,0,0,0,0,0
19003,-0.17,-19,3045,0,0,0,0,0,0,0,0,0
19039,-0.23,-10,3043,0,0,0,0,0,0,0,0,0
19075,-0.15,0,3035,0,0,0,0,0,0,0,0,0
19111,-0.23,8,3023,0,0,0,0,0,0,0,0,0
19147,-0.20,11,3024,0,0,0,0,0,0,0,0,0
19183,-0.22,8,3018,0,0,0,0,0,0,0,0,0
19219,-0.17,13,3154,0,0,0,0,0,0,0,0,0
19255,-0.21,43,3249,0,0,0,0,0,0,0,0,0
19291,-0.19,88,3145,0,0,0,0,0,0,0,0,0
19327,-0.17,109,3024,0,0,0,0,0,0,0,0,0
19363,-0.13,86,2963,0,0,0,0,0,0,0,0,0
19399,-0.18,35,2971,0,0,0,0,0,0,0,0,0
19435,-0.22,-11,2997,0,0,0,0,0,0,0,0,0
19471,-0.23,-37,3042,0,0,0,0,0,0,0,0,0
19507,-0.15,-37,3055,0,0,0,0,0,0,0,0,0
19543,-0.22,-24,3049,0,0,0,0,0,0,0,0,0
19579,-0.27,-5,3088,0,0,0,0,0,0,0,0,0
19615,-0.22,20,3180,0,0,0,0,0,0,0,0,0
19651,-0.19,60,3260,0,0,0,0,0,0,0,0,0
19687,-0.19,110,3263,0,0,0,0,0,0,0,0,0
19723,-0.20,147,3167,0,0,0,0,0,0,0,0,0
19759,-0.25,144,3025,0,0,0,0,0,0,0,0,0
19795,-0.17,95,2965,0,0,0,0,0,0,0,0,0
19831,-0.08,22,2943,0,0,0,0,0,0,0,0,0
19867,-0.08,-44,2947,0,0,0,0,0,0,0,0,0
19903,-0.16,-90,2960,0,0,0,0,0,0,0,0,0
19939,-0.12,-110,2967,0,0,0,0,0,0,0,0,0
19975,-0.23,-111,2961,0,0,0,0,0,0,0,0,0
20011,-0.15,-96,3071,0,0,0,0,0,0,0,0,0
20047,-0.16,-61,3111,0,0,0,0,0,0,0,0,0
20083,-0.13,-20,3024,0,0,0,0,0,0,0,0,0
20119,-0.16,-2,2945,0,0,0,0,0,0,0,0,0
20155,-0.11,-14,2943,0,0,0,0,0,0,0,0,0
20191,-0.17,-37,2981,0,0,0,0,0,0,0,0,0
20227,-0.15,-51,3009,0,0,0,0,0,0,0,0,0
20263,-0.18,-49,3025,0,0,0,0,0,0,0,0,0
20299,-0.19,-36,3025,0,0,0,0,0,0,0,0,0
20335,-0.22,-20,3029,0,0,0,0,0,0,0,0,0
20371,-0.23,-9,3026,0,0,0,0,0,0,0,0,0
20407,-0.21,-4,3008,0,0,0,0,0,0,0,0,0
20443,-0.21,-6,2992,0,0,0,0,0,0,0,0,0
20479,-0.24,-15,2965,0,0,0,0,0,0,0,0,0
20515,-0.23,-27,2989,0,0,0,0,0,0,0,0,0
20551,-0.15,-34,3012,0,0,0,0,0,0,0,0,0
20587,-0.19,-29,3024,0,0,0,0,0,0,0,0,0
20623,-0.21,-17,3019,0,0,0,0,0,0,0,0,0
20659,-0.13,-4,3057,0,0,0,0,0,0,0,0,0
20695,-0.20,20,3225,0,0,0,0,0,0,0,0,0
20731,-0.16,64,3190,0,0,0,0,0,0,0,0,0
20767,-0.16,98,3038,0,0,0,0,0,0,0,0,0
20803,-0.12,90,2949,0,0,0,0,0,0,0,0,0
20839,-0.20,43,2929,0,0,0,0,0,0,0,0,0
20875,-0.11,-11,2971,0,0,0,0,0,0,0,0,0
20911,-0.16,-46,3002,0,0,0,0,0,0,0,0,0
20947,-0.18,-56,3025,0,0,0,0,0,0,0,0,0
20983,-0.11,-46,3025,0,0,0,0,0,0,0,0,0
21019,-0.22,-31,3019,0,0,0,0,0,0,0,0,0
21055,-0.26,-18,3003,0,0,0,0,0,0,0,0,0
21091,-0.15,-14,2991,0,0,0,0,0,0,0,0,0
21127,-0.30,-15,2997,0,0,0,0,0,0,0,0,0
21163,-0.21,-17,3021,0,0,0,0,0,0,0,0,0
21199,-0.27,-14,3027,0,0,0,0,0,0,0,0,0
21235,-0.18,-9,3011,0,0,0,0,0,0,0,0,0
21271,-0.23,-7,2995,0,0,0,0,0,0,0,0,0
21307,-0.21,-5,3070,0,0,0,0,0,0,0,0,0
21343,-0.30,17,3269,0,0,0,0,0,0,0,0,0
21379,-0.18,72,3261,0,0,0,0,0,0,0,0,0
21415,-0.17,123,3089,0,0,0,0,0,0,0,0,0
21451,-0.20,125,2957,0,0,0,0,0,0,0,0,0
21487,-0.20,73,2895,0,0,0,0,0,0,0,0,0
21523,-0.23,-1,2928,0,0,0,0,0,0,0,0,0
21559,-0.21,-59,2983,0,0,0,0,0,0,0,0,0
21595,-0.24,-81,3023,0,0,0,0,0,0,0,0,0
21631,-0.25,-72,3023,0,0,0,0,0,0,0,0,0
21667,-0.16,-53,2999,0,0,0,0,0,0,0,0,0
21703,-0.13,-38,2963,0,0,0,0,0,0,0,0,0
21739,-0.18,-36,2931,0,0,0,0,0,0,0,0,0
21775,-0.26,-45,2953,0,0,0,0,0,0,0,0,0
21811,-0.14,-51,2998,0,0,0,0,0,0,0,0,0
21847,-0.21,-43,3039,0,0,0,0,0,0,0,0,0
21883,-0.16,-22,3056,0,0,0,0,0,0,0,0,0
21919,-0.21,0,3038,0,0,0,0,0,0,0,0,0
21955,-0.15,14,2999,0,0,0,0,0,0,0,0,0
21991,-0.20,24,3155,0,0,0,0,0,0,0,0,0
22027,-0.13,57,3309,0,0,0,0,0,0,0,0,0
22063,-0.15,113,3226,0,0,0,0,0,0,0,0,0
22099,-0.26,148,3056,0,0,0,0,0,0,0,0,0
22135,-0.20,128,2931,0,0,0,0,0,0,0,0,0
22171,-0.19,59,2886,0,0,0,0,0,0,0,0,0
22207,-0.18,-23,2880,0,0,0,0,0,0,0,0,0
22243,-0.10,-87,2943,0,0,0,0,0,0,0,0,0
22279,-0.21,-110,3025,0,0,0,0,0,0,0,0,0
22315,-0.19,-93,3059,0,0,0,0,0,0,0,0,0
22351,-0.16,-54,3038,0,0,0,0,0,0,0,0,0
22387,-0.07,-19,3024,0,0,0,0,0,0,0,0,0
22423,-0.18,0,3005,0,0,0,0,0,0,0,0,0
22459,-0.23,2,2999,0,0,0,0,0,0,0,0,0
22495,-0.22,-2,3011,0,0,0,0,0,0,0,0,0
22531,-0.21,-7,3023,0,0,0,0,0,0,0,0,0
22567,-0.18,-8,3039,0,0,0,0,0,0,0,0,0
22603,-0.10,9,3221,0,0,0,0,0,0,0,0,0
22639,-0.16,84,3715,0,0,0,0,0,0,0,0,0
22675,-0.15,251,3969,0,0,0,0,0,0,0,0,0
22711,-0.18,450,3696,0,0,0,0,0,0,0,0,0
22747,-0.18,554,3325,0,0,0,0,0,0,0,0,0
22783,-0.20,500,3102,0,0,0,0,0,0,0,0,0
22819,-0.23,333,2999,0,0,0,0,0,0,0,0,0
22855,-0.17,137,3015,0,0,0,0,0,0,0,0,0
22891,-0.16,-14,3090,0,0,0,0,0,0,0,0,0
22927,-0.16,-88,3185,0,0,0,0,0,0,0,0,0
22963,-0.11,-90,3218,0,0,0,0,0,0,0,0,0
22999,-0.13,-53,3184,0,0,0,0,0,0,0,0,0
23035,-0.11,-17,3123,0,0,0,0,0,0,0,0,0
23071,-0.11,-5,3068,0,0,0,0,0,0,0,0,0
23107,-0.21,-18,3054,0,0,0,0,0,0,0,0,0
23143,-0.15,-44,3041,0,0,0,0,0,0,0,0,0
23179,-0.21,-69,3041,0,0,0,0,0,0,0,0,0
23215,-0.22,-86,3025,0,0,0,0,0,0,0,0,0
23251,-0.28,-96,3022,0,0,0,0,0,0,0,0,0
23287,-0.16,-76,3395,0,0,0,0,0,0,0,0,0
23323,-0.16,45,4095,0,0,0,0,0,0,0,0,0
23359,-0.18,286,4095,0,0,0,0,0,0,0,0,0
23395,-0.26,511,3599,0,0,0,0,0,0,0,0,0
23431,-0.07,567,3216,0,0,0,0,0,0,0,0,0
23467,-0.28,440,3071,0,0,0,0,0,0,0,0,0
23503,-0.21,224,3035,0,0,0,0,0,0,0,0,0
23539,-0.23,23,3087,0,0,0,0,0,0,0,0,0
23575,-0.21,-107,3123,0,0,0,0,0,0,0,0,0
23611,-0.18,-159,3157,0,0,0,0,0,0,0,0,0
23647,-0.23,-158,3151,0,0,0,0,0,0,0,0,0
23683,-0.23,-135,3114,0,0,0,0,0,0,0,0,0
23719,-0.25,-115,3071,0,0,0,0,0,0,0,0,0
23755,-0.22,-106,3085,0,0,0,0,0,0,0,0,0
23791,-0.23,-106,3070,0,0,0,0,0,0,0,0,0
23827,-0.20,-110,3067,0,0,0,0,0,0,0,0,0
23863,-0.23,-113,3071,0,0,0,0,0,0,0,0,0
23899,-0.16,-112,3069,0,0,0,0,0,0,0,0,0
23935,-0.25,-108,3065,0,0,0,0,0,0,0,0,0
23971,-0.24,-104,3063,0,0,0,0,0,0,0,0,0
24007,-0.20,-83,3328,0,0,0,0,0,0,0,0,0
24043,-0.26,-7,3618,0,0,0,0,0,0,0,0,0
24079,-0.31,119,3538,0,0,0,0,0,0,0,0,0
24115,-0.25,216,3252,0,0,0,0,0,0,0,0,0
24151,-0.31,214,3058,0,0,0,0,0,0,0,0,0
24187,-0.18,120,2958,0,0,0,0,0,0,0,0,0
24223,-0.15,-10,2933,0,0,0,0,0,0,0,0,0
24259,-0.20,-123,2990,0,0,0,0,0,0,0,0,0
24295,-0.30,-185,3043,0,0,0,0,0,0,0,0,0
24331,-0.12,-194,3089,0,0,0,0,0,0,0,0,0
24367,-0.22,-166,3094,0,0,0,0,0,0,0,0,0
24403,-0.20,-127,3066,0,0,0,0,0,0,0,0,0
24439,-0.15,-98,3040,0,0,0,0,0,0,0,0,0
24475,-0.21,-85,3039,0,0,0,0,0,0,0,0,0
24511,-0.23,-82,3057,0,0,0,0,0,0,0,0,0
24547,-0.22,-79,3069,0,0,0,0,0,0,0,0,0
24583,-0.27,-72,3083,0,0,0,0,0,0,0,0,0
24619,-0.21,-63,3067,0,0,0,0,0,0,0,0,0
24655,-0.27,-57,3056,0,0,0,0,0,0,0,0,0
24691,-0.19,-56,3045,0,0,0,0,0,0,0,0,0
24727,-0.29,-58,3029,0,0,0,0,0,0,0,0,0
24763,-0.20,-56,3130,0,0,0,0,0,0,0,0,0
24799,-0.24,-18,3479,0,0,0,0,0,0,0,0,0
24835,-0.24,79,3527,0,0,0,0,0,0,0,0,0
24871,-0.20,181,3267,0,0,0,0,0,0,0,0,0
24907,-0.25,208,3042,0,0,0,0,0,0,0,0,0
24943,-0.27,142,2938,0,0,0,0,0,0,0,0,0
24979,-0.16,26,2913,0,0,0,0,0,0,0,0,0
25015,-0.15,-85,2935,0,0,0,0,0,0,0,0,0
25051,-0.15,-155,3006,0,0,0,0,0,0,0,0,0
25087,-0.25,-172,3061,0,0,0,0,0,0,0,0,0
25123,-0.19,-147,3093,0,0,0,0,0,0,0,0,0
25159,-0.19,-105,3060,0,0,0,0,0,0,0,0,0
25195,-0.16,-70,3038,0,0,0,0,0,0,0,0,0
25231,-0.13,-53,3017,0,0,0,0,0,0,0,0,0
25267,-0.14,-50,3021,0,0,0,0,0,0,0,0,0
25303,-0.14,-52,3054,0,0,0,0,0,0,0,0,0
25339,-0.16,-51,3043,0,0,0,0,0,0,0,0,0
25375,-0.20,-48,3037,0,0,0,0,0,0,0,0,0
25411,-0.23,-47,3019,0,0,0,0,0,0,0,0,0
25447,-0.12,-48,3024,0,0,0,0,0,0,0,0,0
25483,-0.07,-42,3152,0,0,0,0,0,0,0,0,0
25519,-0.09,6,3503,0,0,0,0,0,0,0,0,0
25555,-0.18,112,3505,0,0,0,0,0,0,0,0,0
25591,-0.24,215,3239,0,0,0,0,0,0,0,0,0
25627,-0.19,233,3008,0,0,0,0,0,0,0,0,0
25663,-0.24,154,2901,0,0,0,0,0,0,0,0,0
25699,-0.23,27,2902,0,0,0,0,0,0,0,0,0
25735,-0.24,-83,2951,0,0,0,0,0,0,0,0,0
25771,-0.19,-146,3003,0,0,0,0,0,0,0,0,0
25807,-0.27,-156,3049,0,0,0,0,0,0,0,0,0
25843,-0.15,-131,3062,0,0,0,0,0,0,0,0,0
25879,-0.17,-93,3038,0,0,0,0,0,0,0,0,0
25915,-0.21,-64,3001,0,0,0,0,0,0,0,0,0
25951,-0.20,-53,2997,0,0,0,0,0,0,0,0,0
25987,-0.16,-51,3045,0,0,0,0,0,0,0,0,0
26023,-0.23,-47,3041,0,0,0,0,0,0,0,0,0
26059,-0.27,-40,3031,0,0,0,0,0,0,0,0,0
26095,-0.25,-36,3029,0,0,0,0,0,0,0,0,0
26131,-0.26,-31,3047,0,0,0,0,0,0,0,0,0
26167,-0.27,-11,3264,0,0,0,0,0,0,0,0,0
26203,-0.24,60,3616,0,0,0,0,0,0,0,0,0
26239,-0.22,184,3514,0,0,0,0,0,0,0,0,0
26275,-0.17,279,3216,0,0,0,0,0,0,0,0,0
26311,-0.15,271,2981,0,0,0,0,0,0,0,0,0
26347,-0.16,164,2889,0,0,0,0,0,0,0,0,0
26383,-0.21,19,2890,0,0,0,0,0,0,0,0,0
26419,-0.16,-99,2947,0,0,0,0,0,0,0,0,0
26455,-0.18,-162,2999,0,0,0,0,0,0,0,0,0
26491,-0.17,-167,3056,0,0,0,0,0,0,0,0,0
26527,-0.20,-135,3063,0,0,0,0,0,0,0,0,0
26563,-0.19,-93,3025,0,0,0,0,0,0,0,0,0
26599,-0.28,-63,2992,0,0,0,0,0,0,0,0,0
26635,-0.10,-53,2995,0,0,0,0,0,0,0,0,0
26671,-0.14,-52,3035,0,0,0,0,0,0,0,0,0
26707,-0.14,-49,3047,0,0,0,0,0,0,0,0,0
26743,-0.05,-41,3039,0,0,0,0,0,0,0,0,0
26779,-0.19,-33,3033,0,0,0,0,0,0,0,0,0
26815,-0.22,-30,3019,0,0,0,0,0,0,0,0,0
26851,-0.13,-32,3009,0,0,0,0,0,0,0,0,0
26887,-0.20,-26,3159,0,0,0,0,0,0,0,0,0
26923,-0.17,19,3478,0,0,0,0,0,0,0,0,0
26959,-0.21,116,3440,0,0,0,0,0,0,0,0,0
26995,-0.22,203,3197,0,0,0,0,0,0,0,0,0
27031,-0.21,211,2991,0,0,0,0,0,0,0,0,0
27067,-0.20,132,2902,0,0,0,0,0,0,0,0,0
27103,-0.24,16,2913,0,0,0,0,0,0,0,0,0
27139,-0.17,-80,2955,0,0,0,0,0,0,0,0,0
27175,-0.22,-130,3030,0,0,0,0,0,0,0,0,0
27211,-0.18,-131,3054,0,0,0,0,0,0,0,0,0
27247,-0.18,-103,3056,0,0,0,0,0,0,0,0,0
27283,-0.23,-69,3025,0,0,0,0,0,0,0,0,0
27319,-0.20,-47,2999,0,0,0,0,0,0,0,0,0
27355,-0.18,-42,2979,0,0,0,0,0,0,0,0,0
27391,-0.18,-48,2983,0,0,0,0,0,0,0,0,0
27427,-0.17,-54,3040,0,0,0,0,0,0,0,0,0
27463,-0.25,-48,3067,0,0,0,0,0,0,0,0,0
27499,-0.17,-31,3056,0,0,0,0,0,0,0,0,0
27535,-0.13,-17,3029,0,0,0,0,0,0,0,0,0
27571,-0.23,-12,3027,0,0,0,0,0,0,0,0,0
27607,-0.26,-9,3098,0,0,0,0,0,0,0,0,0
27643,-0.20,20,3407,0,0,0,0,0,0,0,0,0
27679,-0.15,101,3450,0,0,0,0,0,0,0,0,0
27715,-0.17,186,3203,0,0,0,0,0,0,0,0,0
27751,-0.26,201,2983,0,0,0,0,0,0,0,0,0
27787,-0.09,129,2875,0,0,0,0,0,0,0,0,0
27823,-0.17,15,2889,0,0,0,0,0,0,0,0,0
27859,-0.19,-82,2958,0,0,0,0,0,0,0,0,0
27895,-0.15,-131,3011,0,0,0,0,0,0,0,0,0
27931,-0.24,-132,3037,0,0,0,0,0,0,0,0,0
27967,-0.20,-105,3042,0,0,0,0,0,0,0,0,0
28003,-0.18,-71,3022,0,0,0,0,0,0,0,0,0
28039,-0.20,-47,3005,0,0,0,0,0,0,0,0,0
28075,-0.20,-37,3007,0,0,0,0,0,0,0,0,0
28111,-0.16,-32,3042,0,0,0,0,0,0,0,0,0
28147,-0.12,-26,3046,0,0,0,0,0,0,0,0,0
28183,-0.20,-19,3025,0,0,0,0,0,0,0,0,0
28219,-0.19,-16,3021,0,0,0,0,0,0,0,0,0
28255,-0.16,-16,3027,0,0,0,0,0,0,0,0,0
28291,-0.15,-6,3216,0,0,0,0,0,0,0,0,0
28327,-0.24,51,3536,0,0,0,0,0,0,0,0,0
28363,-0.20,159,3458,0,0,0,0,0,0,0,0,0
28399,-0.23,243,3153,0,0,0,0,0,0,0,0,0
28435,-0.16,231,2944,0,0,0,0,0,0,0,0,0
28471,-0.14,130,2882,0,0,0,0,0,0,0,0,0
28507,-0.19,2,2913,0,0,0,0,0,0,0,0,0
28543,-0.23,-95,2957,0,0,0,0,0,0,0,0,0
28579,-0.26,-141,3013,0,0,0,0,0,0,0,0,0
28615,-0.27,-137,3056,0,0,0,0,0,0,0,0,0
28651,-0.29,-104,3071,0,0,0,0,0,0,0,0,0
28687,-0.16,-64,3029,0,0,0,0,0,0,0,0,0
28723,-0.15,-38,3006,0,0,0,0,0,0,0,0,0
28759,-0.19,-30,3001,0,0,0,0,0,0,0,0,0
28795,-0.15,-32,3024,0,0,0,0,0,0,0,0,0
28831,-0.19,-34,3026,0,0,0,0,0,0,0,0,0
28867,-0.14,-33,3031,0,0,0,0,0,0,0,0,0
28903,-0.14,-31,3026,0,0,0,0,0,0,0,0,0
28939,-0.16,-29,3024,0,0,0,0,0,0,0,0,0
28975,-0.13,-15,3219,0,0,0,0,0,0,0,0,0
29011,-0.18,53,3649,0,0,0,0,0,0,0,0,0
29047,-0.15,191,3650,0,0,0,0,0,0,0,0,0
29083,-0.24,319,3299,0,0,0,0,0,0,0,0,0
29119,-0.21,337,3038,0,0,0,0,0,0,0,0,0
29155,-0.20,239,2928,0,0,0,0,0,0,0,0,0
29191,-0.10,87,2901,0,0,0,0,0,0,0,0,0
29227,-0.14,-50,2944,0,0,0,0,0,0,0,0,0
29263,-0.20,-134,3008,0,0,0,0,0,0,0,0,0
29299,-0.25,-156,3067,0,0,0,0,0,0,0,0,0
29335,-0.29,-132,3087,0,0,0,0,0,0,0,0,0
29371,-0.13,-90,3058,0,0,0,0,0,0,0,0,0
29407,-0.24,-57,3004,0,0,0,0,0,0,0,0,0
29443,-0.18,-46,3006,0,0,0,0,0,0,0,0,0
29479,-0.11,-48,3013,0,0,0,0,0,0,0,0,0
29515,-0.17,-53,3030,0,0,0,0,0,0,0,0,0
29551,-0.23,-54,3024,0,0,0,0,0,0,0,0,0
29587,-0.13,-52,3024,0,0,0,0,0,0,0,0,0
29623,-0.22,-49,3025,0,0,0,0,0,0,0,0,0
29659,-0.17,-45,3034,0,0,0,0,0,0,0,0,0
29695,-0.17,-35,3089,0,0,0,0,0,0,0,0,0
29731,-0.16,8,3505,0,0,0,0,0,0,0,0,0
29767,-0.21,126,3735,0,0,0,0,0,0,0,0,0
29803,-0.19,275,3468,0,0,0,0,0,0,0,0,0
29839,-0.25,349,3149,0,0,0,0,0,0,0,0,0
29875,-0.11,295,2944,0,0,0,0,0,0,0,0,0
29911,-0.10,150,2878,0,0,0,0,0,0,0,0,0
29947,-0.12,-10,2913,0,0,0,0,0,0,0,0,0
29983,-0.14,-126,2981,0,0,0,0,0,0,0,0,0
30019,-0.13,-174,3049,0,0,0,0,0,0,0,0,0
30055,-0.14,-161,3105,0,0,0,0,0,0,0,0,0
30091,-0.20,-115,3099,0,0,0,0,0,0,0,0,0
30127,-0.22,-67,3057,0,0,0,0,0,0,0,0,0
30163,-0.14,-39,3024,0,0,0,0,0,0,0,0,0
30199,-0.18,-36,2994,0,0,0,0,0,0,0,0,0
30235,-0.16,-47,3006,0,0,0,0,0,0,0,0,0
30271,-0.22,-60,3023,0,0,0,0,0,0,0,0,0
30307,-0.23,-65,3024,0,0,0,0,0,0,0,0,0
30343,-0.21,-65,3029,0,0,0,0,0,0,0,0,0
