Time,Pressure,PPGSignal,rawPPGSignal,AUS_PULSE_HEARD,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2,
17779,-0.21,161,3102,0,0,0,0,0,0,0,0,0
17815,-0.26,110,3056,0,0,0,0,0,0,0,0,0
17851,-0.21,56,3046,0,0,0,0,0,0,0,0,0
17887,-0.28,13,3049,0,0,0,0,0,0,0,0,0
17923,-0.17,-14,3035,0,0,0,0,0,0,0,0,0
17959,-0.21,-32,2979,0,0,0,0,0,0,0,0,0
17995,-0.19,-52,2948,0,0,0,0,0,0,0,0,0
18031,-0.26,-72,2970,0,0,0,0,0,0,0,0,0
18067,-0.16,-82,3001,0,0,0,0,0,0,0,0,0
18103,-0.17,-76,3034,0,0,0,0,0,0,0,0,0
18139,-0.21,-58,3055,0,0,0,0,0,0,0,0,0
18175,-0.19,-38,2992,0,0,0,0,0,0,0,0,0
18211,-0.22,-32,2970,0,0,0,0,0,0,0,0,0
18247,-0.17,-39,2970,0,0,0,0,0,0,0,0,0
18283,-0.2,-49,2975,0,0,0,0,0,0,0,0,0
18319,-0.25,-58,2953,0,0,0,0,0,0,0,0,0
18355,-0.27,-66,2939,0,0,0,0,0,0,0,0,0
18391,-0.17,-73,2954,0,0,0,0,0,0,0,0,0
18427,-0.18,-71,2999,0,0,0,0,0,0,0,0,0
18463,-0.22,-58,3015,0,0,0,0,0,0,0,0,0
18499,-0.24,-31,3136,0,0,0,0,0,0,0,0,0
18535,-0.15,23,3329,0,0,0,0,0,0,0,0,0
18571,-0.16,111,3423,0,0,0,0,0,0,0,0,0
18607,-0.23,203,3313,0,0,0,0,0,0,0,0,0
18643,-0.22,252,3211,0,0,0,0,0,0,0,0,0
18679,-0.24,242,3163,0,0,0,0,0,0,0,0,0
18715,-0.27,193,3106,0,0,0,0,0,0,0,0,0
18751,-0.25,125,3057,0,0,0,0,0,0,0,0,0
18787,-0.25,57,3062,0,0,0,0,0,0,0,0,0
18823,-0.19,6,3082,0,0,0,0,0,0,0,0,0
18859,-0.19,-19,3086,0,0,0,0,0,0,0,0,0
18895,-0.2,-27,3070,0,0,0,0,0,0,0,0,0
18931,-0.22,-28,3057,0,0,0,0,0,0,0,0,0
18967,-0.19,-29,3041,0,0,0,0,0,0,0,0,0
19003,-0.27,-34,3022,0,0,0,0,0,0,0,0,0
19039,-0.3,-40,3034,0,0,0,0,0,0,0,0,0
19075,-0.33,-45,3039,0,0,0,0,0,0,0,0,0
19111,-0.27,-45,3035,0,0,0,0,0,0,0,0,0
19147,-0.27,-43,3025,0,0,0,0,0,0,0,0,0
19183,-0.28,-42,3019,0,0,0,0,0,0,0,0,0
19219,-0.27,-44,2999,0,0,0,0,0,0,0,0,0
19255,-0.21,-49,2993,0,0,0,0,0,0,0,0,0
19291,-0.23,-56,2987,0,0,0,0,0,0,0,0,0
19327,-0.2,-61,2995,0,0,0,0,0,0,0,0,0
19363,-0.16,-61,3013,0,0,0,0,0,0,0,0,0
19399,-0.25,-56,2992,0,0,0,0,0,0,0,0,0
19435,-0.22,-53,2993,0,0,0,0,0,0,0,0,0
19471,-0.21,-42,3123,0,0,0,0,0,0,0,0,0
19507,-0.19,0,3324,0,0,0,0,0,0,0,0,0
19543,-0.18,81,3419,0,0,0,0,0,0,0,0,0
19579,-0.15,174,3338,0,0,0,0,0,0,0,0,0
19615,-0.11,230,3219,0,0,0,0,0,0,0,0,0
19651,-0.16,230,3189,0,0,0,0,0,0,0,0,0
19687,-0.27,189,3145,0,0,0,0,0,0,0,0,0
19723,-0.22,130,3110,0,0,0,0,0,0,0,0,0
19759,-0.26,72,3103,0,0,0,0,0,0,0,0,0
19795,-0.26,29,3151,0,0,0,0,0,0,0,0,0
19831,-0.22,10,3133,0,0,0,0,0,0,0,0,0
19867,-0.26,1,3088,0,0,0,0,0,0,0,0,0
19903,-0.27,-11,3029,0,0,0,0,0,0,0,0,0
19939,-0.14,-33,3030,0,0,0,0,0,0,0,0,0
19975,-0.15,-58,2990,0,0,0,0,0,0,0,0,0
20011,-0.18,-80,2987,0,0,0,0,0,0,0,0,0
20047,-0.24,-94,3019,0,0,0,0,0,0,0,0,0
20083,-0.2,-96,3026,0,0,0,0,0,0,0,0,0
20119,-0.12,-87,3024,0,0,0,0,0,0,0,0,0
20155,-0.24,-74,3052,0,0,0,0,0,0,0,0,0
20191,-0.17,-60,3029,0,0,0,0,0,0,0,0,0
20227,-0.3,-50,3007,0,0,0,0,0,0,0,0,0
20263,-0.22,-49,2987,0,0,0,0,0,0,0,0,0
20299,-0.21,-57,2974,0,0,0,0,0,0,0,0,0
20335,-0.22,-63,3041,0,0,0,0,0,0,0,0,0
20371,-0.23,-46,3217,0,0,0,0,0,0,0,0,0
20407,-0.27,11,3376,0,0,0,0,0,0,0,0,0
20443,-0.19,100,3351,0,0,0,0,0,0,0,0,0
20479,-0.23,171,3219,0,0,0,0,0,0,0,0,0
20515,-0.16,187,3125,0,0,0,0,0,0,0,0,0
20551,-0.18,151,3071,0,0,0,0,0,0,0,0,0
20587,-0.2,87,3031,0,0,0,0,0,0,0,0,0
20623,-0.14,21,3037,0,0,0,0,0,0,0,0,0
20659,-0.16,-28,3051,0,0,0,0,0,0,0,0,0
20695,-0.18,-55,3057,0,0,0,0,0,0,0,0,0
20731,-0.27,-61,3070,0,0,0,0,0,0,0,0,0
20767,-0.23,-58,3006,0,0,0,0,0,0,0,0,0
20803,-0.16,-63,2958,0,0,0,0,0,0,0,0,0
20839,-0.18,-78,2945,0,0,0,0,0,0,0,0,0
20875,-0.19,-97,2947,0,0,0,0,0,0,0,0,0
20911,-0.22,-107,2995,0,0,0,0,0,0,0,0,0
20947,-0.18,-101,3038,0,0,0,0,0,0,0,0,0
20983,-0.19,-82,3019,0,0,0,0,0,0,0,0,0
21019,-0.24,-62,3003,0,0,0,0,0,0,0,0,0
21055,-0.26,-51,2983,0,0,0,0,0,0,0,0,0
21091,-0.14,-51,2967,0,0,0,0,0,0,0,0,0
21127,-0.26,-57,2966,0,0,0,0,0,0,0,0,0
21163,-0.27,-63,2983,0,0,0,0,0,0,0,0,0
21199,-0.15,-64,2980,0,0,0,0,0,0,0,0,0
21235,-0.16,-62,2979,0,0,0,0,0,0,0,0,0
21271,-0.19,-60,2951,0,0,0,0,0,0,0,0,0
21307,-0.19,-61,2957,0,0,0,0,0,0,0,0,0
21343,-0.15,-60,3014,0,0,0,0,0,0,0,0,0
21379,-0.2,-38,3179,0,0,0,0,0,0,0,0,0
21415,-0.16,17,3297,0,0,0,0,0,0,0,0,0
21451,-0.27,96,3283,0,0,0,0,0,0,0,0,0
21487,-0.17,158,3181,0,0,0,0,0,0,0,0,0
21523,-0.18,173,3090,0,0,0,0,0,0,0,0,0
21559,-0.2,142,3038,0,0,0,0,0,0,0,0,0
21595,-0.18,84,3007,0,0,0,0,0,0,0,0,0
21631,-0.2,24,3006,0,0,0,0,0,0,0,0,0
21667,-0.2,-20,3030,0,0,0,0,0,0,0,0,0
21703,-0.26,-42,3034,0,0,0,0,0,0,0,0,0
21739,-0.24,-47,3026,0,0,0,0,0,0,0,0,0
21775,-0.24,-42,3024,0,0,0,0,0,0,0,0,0
21811,-0.2,-38,2983,0,0,0,0,0,0,0,0,0
21847,-0.22,-45,2947,0,0,0,0,0,0,0,0,0
21883,-0.16,-60,2962,0,0,0,0,0,0,0,0,0
21919,-0.17,-71,2990,0,0,0,0,0,0,0,0,0
21955,-0.23,-73,2971,0,0,0,0,0,0,0,0,0
21991,-0.23,-70,2987,0,0,0,0,0,0,0,0,0
22027,-0.18,-61,3024,0,0,0,0,0,0,0,0,0
22063,-0.13,-45,3017,0,0,0,0,0,0,0,0,0
22099,-0.22,-30,2998,0,0,0,0,0,0,0,0,0
22135,-0.18,-23,2958,0,0,0,0,0,0,0,0,0
22171,-0.11,-29,2941,0,0,0,0,0,0,0,0,0
22207,-0.15,-43,2935,0,0,0,0,0,0,0,0,0
22243,-0.21,-55,2963,0,0,0,0,0,0,0,0,0
22279,-0.23,-57,2986,0,0,0,0,0,0,0,0,0
22315,-0.14,-48,3005,0,0,0,0,0,0,0,0,0
22351,-0.15,-29,3070,0,0,0,0,0,0,0,0,0
22387,-0.03,6,3197,0,0,0,0,0,0,0,0,0
22423,-0.21,63,3263,0,0,0,0,0,0,0,0,0
22459,-0.13,123,3198,0,0,0,0,0,0,0,0,0
22495,-0.14,155,3107,0,0,0,0,0,0,0,0,0
22531,-0.21,145,3037,0,0,0,0,0,0,0,0,0
22567,-0.23,101,3011,0,0,0,0,0,0,0,0,0
22603,-0.13,48,3022,0,0,0,0,0,0,0,0,0
22639,-0.19,4,3004,0,0,0,0,0,0,0,0,0
22675,-0.2,-24,2995,0,0,0,0,0,0,0,0,0
22711,-0.15,-42,2999,0,0,0,0,0,0,0,0,0
22747,-0.12,-49,3004,0,0,0,0,0,0,0,0,0
22783,-0.19,-50,2987,0,0,0,0,0,0,0,0,0
22819,-0.21,-48,2989,0,0,0,0,0,0,0,0,0
22855,-0.25,-45,2988,0,0,0,0,0,0,0,0,0
22891,-0.17,-42,2978,0,0,0,0,0,0,0,0,0
22927,-0.26,-44,2938,0,0,0,0,0,0,0,0,0
22963,-0.26,-51,2951,0,0,0,0,0,0,0,0,0
22999,-0.27,-57,2970,0,0,0,0,0,0,0,0,0
23035,-0.21,-56,2983,0,0,0,0,0,0,0,0,0
23071,-0.19,-49,2986,0,0,0,0,0,0,0,0,0
23107,-0.14,-40,2966,0,0,0,0,0,0,0,0,0
23143,-0.15,-36,2959,0,0,0,0,0,0,0,0,0
23179,-0.17,-35,2971,0,0,0,0,0,0,0,0,0
23215,-0.17,-34,2969,0,0,0,0,0,0,0,0,0
23251,-0.13,-32,2975,0,0,0,0,0,0,0,0,0
23287,-0.17,-30,2961,0,0,0,0,0,0,0,0,0
23323,-0.17,-31,2956,0,0,0,0,0,0,0,0,0
23359,-0.21,-33,2960,0,0,0,0,0,0,0,0,0
23395,-0.19,-34,2973,0,0,0,0,0,0,0,0,0
23431,-0.07,-32,2957,0,0,0,0,0,0,0,0,0
23467,-0.23,-27,3023,0,0,0,0,0,0,0,0,0
23503,-0.15,-5,3163,0,0,0,0,0,0,0,0,0
23539,-0.23,46,3249,0,0,0,0,0,0,0,0,0
23575,-0.2,109,3172,0,0,0,0,0,0,0,0,0
23611,-0.25,146,3063,0,0,0,0,0,0,0,0,0
23647,-0.15,138,3023,0,0,0,0,0,0,0,0,0
23683,-0.24,98,3020,0,0,0,0,0,0,0,0,0
23719,-0.13,55,3046,0,0,0,0,0,0,0,0,0
23755,-0.2,25,3039,0,0,0,0,0,0,0,0,0
23791,-0.19,7,3008,0,0,0,0,0,0,0,0,0
23827,-0.19,-6,2991,0,0,0,0,0,0,0,0,0
23863,-0.15,-18,2992,0,0,0,0,0,0,0,0,0
23899,-0.07,-26,2992,0,0,0,0,0,0,0,0,0
23935,-0.13,-30,2993,0,0,0,0,0,0,0,0,0
23971,-0.11,-32,2990,0,0,0,0,0,0,0,0,0
24007,-0.16,-32,2982,0,0,0,0,0,0,0,0,0
24043,-0.16,-33,2978,0,0,0,0,0,0,0,0,0
24079,-0.24,-34,2977,0,0,0,0,0,0,0,0,0
24115,-0.17,-35,2975,0,0,0,0,0,0,0,0,0
24151,-0.28,-36,2961,0,0,0,0,0,0,0,0,0
24187,-0.18,-39,2950,0,0,0,0,0,0,0,0,0
24223,-0.13,-42,2967,0,0,0,0,0,0,0,0,0
24259,3.42,-41,2974,0,0,0,0,0,0,0,0,0
24295,1.82,-38,2947,0,0,0,0,0,0,0,0,0
24331,4.74,-38,2931,0,0,0,0,0,0,0,0,0
24367,2.38,-41,2960,0,0,0,0,0,0,0,0,0
24403,1.32,-41,2983,0,0,0,0,0,0,0,0,0
24439,17.53,-34,2966,0,0,0,0,0,0,0,0,0
24475,26.96,-25,2971,0,0,0,0,0,0,0,0,0
24511,31.36,-19,2966,0,0,0,0,0,0,0,0,0
24547,34.13,-17,2976,0,0,0,0,0,0,0,0,0
24583,35.59,-17,2967,0,0,0,0,0,0,0,0,0
24619,36.28,-12,3054,0,0,0,0,0,0,0,0,0
24655,35.27,16,3212,0,0,0,0,0,0,0,0,0
24691,33.33,76,3280,0,0,0,0,0,0,0,0,0
24727,30.48,144,3215,0,0,0,0,0,0,0,0,0
24763,30.43,182,3102,0,0,0,0,0,0,0,0,0
24799,32.52,170,3027,0,0,0,0,0,0,0,0,0
24835,31.91,120,3003,0,0,0,0,0,0,0,0,0
24871,32.68,58,2990,0,0,0,0,0,0,0,0,0
24907,33.12,8,3023,0,0,0,0,0,0,0,0,0
24943,32.75,-16,3056,0,0,0,0,0,0,0,0,0
24979,32.49,-16,3083,0,0,0,0,0,0,0,0,0
25015,32.23,-2,3063,0,0,0,0,0,0,0,0,0
25051,32.34,10,3024,0,0,0,0,0,0,0,0,0
25087,32.47,10,2977,0,0,0,0,0,0,0,0,0
25123,32.74,-3,2975,0,0,0,0,0,0,0,0,0
25159,32.99,-22,2973,0,0,0,0,0,0,0,0,0
25195,33.29,-38,2976,0,0,0,0,0,0,0,0,0
25231,33.43,-46,2990,0,0,0,0,0,0,0,0,0
25267,33.9,-46,2991,0,0,0,0,0,0,0,0,0
25303,33.88,-42,2992,0,0,0,0,0,0,0,0,0
25339,34.24,-35,3002,0,0,0,0,0,0,0,0,0
25375,34.68,-28,2990,0,0,0,0,0,0,0,0,0
25411,34.74,-24,2986,0,0,0,0,0,0,0,0,0
25447,35.41,-24,2990,0,0,0,0,0,0,0,0,0
25483,35.81,-24,2977,0,0,0,0,0,0,0,0,0
25519,36.09,-25,2973,0,0,0,0,0,0,0,0,0
25555,36.87,-28,2969,0,0,0,0,0,0,0,0,0
25591,37.45,-30,2966,0,0,0,0,0,0,0,0,0
25627,37.95,-30,2981,0,0,0,0,0,0,0,0,0
25663,38.45,-24,3047,0,0,0,0,0,0,0,0,0
25699,38.37,1,3184,0,0,0,0,0,0,0,0,0
25735,38.36,55,3293,0,0,0,0,0,0,0,0,0
25771,38.65,125,3267,0,0,0,0,0,0,0,0,0
25807,38.73,176,3163,0,0,0,0,0,0,0,0,0
25843,38.39,183,3098,0,0,0,0,0,0,0,0,0
25879,38.9,151,3058,0,0,0,0,0,0,0,0,0
25915,39.09,100,3056,0,0,0,0,0,0,0,0,0
25951,39.06,52,3054,0,0,0,0,0,0,0,0,0
25987,39.63,16,3038,0,0,0,0,0,0,0,0,0
26023,39.82,-7,3025,0,0,0,0,0,0,0,0,0
26059,39.66,-20,3041,0,0,0,0,0,0,0,0,0
26095,40.24,-23,3056,0,0,0,0,0,0,0,0,0
26131,40.49,-18,3053,0,0,0,0,0,0,0,0,0
26167,40.58,-12,3026,0,0,0,0,0,0,0,0,0
26203,41.22,-12,3012,0,0,0,0,0,0,0,0,0
26239,41.61,-17,3013,0,0,0,0,0,0,0,0,0
26275,41.65,-24,3001,0,0,0,0,0,0,0,0,0
26311,42.31,-32,3008,0,0,0,0,0,0,0,0,0
26347,42.44,-37,3008,0,0,0,0,0,0,0,0,0
26383,42.69,-40,2987,0,0,0,0,0,0,0,0,0
26419,43.19,-43,2981,0,0,0,0,0,0,0,0,0
26455,43.2,-47,2973,0,0,0,0,0,0,0,0,0
26491,43.4,-50,2981,0,0,0,0,0,0,0,0,0
26527,43.38,-50,2992,0,0,0,0,0,0,0,0,0
26563,43.45,-45,3009,0,0,0,0,0,0,0,0,0
26599,43.53,-37,3000,0,0,0,0,0,0,0,0,0
26635,43.49,-28,3002,0,0,0,0,0,0,0,0,0
26671,44.03,-22,2983,0,0,0,0,0,0,0,0,0
26707,44.16,-21,2991,0,0,0,0,0,0,0,0,0
26743,45.66,-22,2991,0,0,0,0,0,0,0,0,0
26779,46.73,-23,3008,0,0,0,0,0,0,0,0,0
26815,46.88,-13,3130,0,0,0,0,0,0,0,0,0
26851,46.29,28,3313,0,0,0,0,0,0,0,0,0
26887,44.75,106,3385,0,0,0,0,0,0,0,0,0
26923,43.66,191,3313,0,0,0,0,0,0,0,0,0
26959,42.73,237,3184,0,0,0,0,0,0,0,0,0
26995,42.83,225,3118,0,0,0,0,0,0,0,0,0
27031,42.95,171,3098,0,0,0,0,0,0,0,0,0
27067,43.25,106,3085,0,0,0,0,0,0,0,0,0
27103,43.46,51,3089,0,0,0,0,0,0,0,0,0
27139,43.43,16,3094,0,0,0,0,0,0,0,0,0
27175,43.91,0,3103,0,0,0,0,0,0,0,0,0
27211,44.26,-2,3085,0,0,0,0,0,0,0,0,0
27247,44.83,-4,3063,0,0,0,0,0,0,0,0,0
27283,45.49,-10,3039,0,0,0,0,0,0,0,0,0
27319,45.86,-20,3018,0,0,0,0,0,0,0,0,0
27355,46.39,-35,3013,0,0,0,0,0,0,0,0,0
27391,47.37,-47,3022,0,0,0,0,0,0,0,0,0
27427,48.25,-54,3029,0,0,0,0,0,0,0,0,0
27463,49.49,-53,3031,0,0,0,0,0,0,0,0,0
27499,49.48,-48,3023,0,0,0,0,0,0,0,0,0
27535,49.38,-45,2997,0,0,0,0,0,0,0,0,0
27571,49.43,-47,2990,0,0,0,0,0,0,0,0,0
27607,50.91,-53,2993,0,0,0,0,0,0,0,0,0
27643,50.77,-58,3001,0,0,0,0,0,0,0,0,0
27679,47.67,-59,2989,0,0,0,0,0,0,0,0,0
27715,46.57,-58,3006,0,0,0,0,0,0,0,0,0
27751,46.35,-54,2992,0,0,0,0,0,0,0,0,0
27787,46.38,-52,2981,0,0,0,0,0,0,0,0,0
27823,46.65,-52,2990,0,0,0,0,0,0,0,0,0
27859,46.9,-50,3014,0,0,0,0,0,0,0,0,0
27895,48.36,-45,2983,0,0,0,0,0,0,0,0,0
27931,49.26,-43,2964,0,0,0,0,0,0,0,0,0
27967,49.82,-41,3054,0,0,0,0,0,0,0,0,0
28003,50.93,-15,3250,0,0,0,0,0,0,0,0,0
28039,52.13,54,3409,0,0,0,0,0,0,0,0,0
28075,53,154,3413,0,0,0,0,0,0,0,0,0
28111,52.72,238,3280,0,0,0,0,0,0,0,0,0
28147,52.86,263,3167,0,0,0,0,0,0,0,0,0
28183,54.41,226,3113,0,0,0,0,0,0,0,0,0
28219,51.2,155,3062,0,0,0,0,0,0,0,0,0
28255,49.81,78,3045,0,0,0,0,0,0,0,0,0
28291,49.66,14,3071,0,0,0,0,0,0,0,0,0
28327,49.84,-20,3125,0,0,0,0,0,0,0,0,0
28363,49.97,-23,3152,0,0,0,0,0,0,0,0,0
28399,50.73,-8,3114,0,0,0,0,0,0,0,0,0
28435,51.41,2,3063,0,0,0,0,0,0,0,0,0
28471,52.16,-4,3007,0,0,0,0,0,0,0,0,0
28507,54.06,-26,3011,0,0,0,0,0,0,0,0,0
28543,55.1,-50,3024,0,0,0,0,0,0,0,0,0
28579,54.75,-64,3024,0,0,0,0,0,0,0,0,0
28615,55.91,-67,3027,0,0,0,0,0,0,0,0,0
28651,56.19,-63,3039,0,0,0,0,0,0,0,0,0
28687,52.19,-55,3038,0,0,0,0,0,0,0,0,0
28723,51.91,-45,3067,0,0,0,0,0,0,0,0,0
28759,51.71,-33,3045,0,0,0,0,0,0,0,0,0
28795,52.07,-26,3030,0,0,0,0,0,0,0,0,0
28831,52.72,-27,3008,0,0,0,0,0,0,0,0,0
28867,53.63,-35,3002,0,0,0,0,0,0,0,0,0
28903,54.82,-44,3018,0,0,0,0,0,0,0,0,0
28939,56.6,-49,3006,0,0,0,0,0,0,0,0,0
28975,57.45,-52,2992,0,0,0,0,0,0,0,0,0
29011,58.09,-56,2995,0,0,0,0,0,0,0,0,0
29047,58.81,-48,3153,0,0,0,0,0,0,0,0,0
29083,54.76,0,3390,0,0,0,0,0,0,0,0,0
29119,54.25,96,3472,0,0,0,0,0,0,0,0,0
29155,53.89,202,3374,0,0,0,0,0,0,0,0,0
29191,53.84,260,3223,0,0,0,0,0,0,0,0,0
29227,54.03,247,3134,0,0,0,0,0,0,0,0,0
29263,54.66,179,3056,0,0,0,0,0,0,0,0,0
29299,55.36,88,3030,0,0,0,0,0,0,0,0,0
29335,55.68,8,3071,0,0,0,0,0,0,0,0,0
29371,56.34,-38,3124,0,0,0,0,0,0,0,0,0
29407,56.57,-46,3136,0,0,0,0,0,0,0,0,0
29443,56.75,-33,3105,0,0,0,0,0,0,0,0,0
29479,56.94,-20,3071,0,0,0,0,0,0,0,0,0
29515,57.21,-19,3056,0,0,0,0,0,0,0,0,0
29551,57.43,-28,3031,0,0,0,0,0,0,0,0,0
29587,57.62,-41,3034,0,0,0,0,0,0,0,0,0
29623,57.65,-53,3042,0,0,0,0,0,0,0,0,0
29659,57.69,-59,3034,0,0,0,0,0,0,0,0,0
29695,57.48,-62,3024,0,0,0,0,0,0,0,0,0
29731,57.44,-64,3014,0,0,0,0,0,0,0,0,0
29767,57.13,-67,3002,0,0,0,0,0,0,0,0,0
29803,56.73,-70,3005,0,0,0,0,0,0,0,0,0
29839,56.47,-72,2990,0,0,0,0,0,0,0,0,0
29875,56.69,-73,3005,0,0,0,0,0,0,0,0,0
29911,56.85,-70,3012,0,0,0,0,0,0,0,0,0
29947,58.45,-62,3039,0,0,0,0,0,0,0,0,0
29983,62.47,-50,3025,0,0,0,0,0,0,0,0,0
30019,61.75,-41,3008,0,0,0,0,0,0,0,0,0
30055,62.22,-36,3008,0,0,0,0,0,0,0,0,0
30091,63.18,-36,2992,0,0,0,0,0,0,0,0,0
30127,61.46,-44,2947,0,0,0,0,0,0,0,0,0
30163,60.77,-53,3024,0,0,0,0,0,0,0,0,0
30199,59.73,-36,3278,0,0,0,0,0,0,0,0,0
30235,59.48,41,3545,0,0,0,0,0,0,0,0,0
30271,63.8,173,3574,0,0,0,0,0,0,0,0,0
30307,64.07,296,3404,0,0,0,0,0,0,0,0,0
30343,64.75,344,3248,0,0,0,0,0,0,0,0,0
30379,63.38,307,3163,0,0,0,0,0,0,0,0,0
30415,61.85,219,3106,0,0,0,0,0,0,0,0,0
30451,60.5,118,3093,0,0,0,0,0,0,0,0,0
30487,61.51,35,3109,0,0,0,0,0,0,0,0,0
30523,65.3,-14,3136,0,0,0,0,0,0,0,0,0
30559,66.12,-31,3147,0,0,0,0,0,0,0,0,0
