Time,Pressure,PPGSignal,BL_W20_T2.50_D5_C2,BL_W40_T2.50_D5_C2,BL_W60_T2.50_D5_C2,BL_W65_T2.50_D5_C2,BL_W70_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W75_T2.50_D5_C2
28153,102.83,56,0,0,0,0,0,0,0,0
28202,102.36,62,0,0,0,0,0,0,0,0
28251,102.05,63,0,0,0,0,0,0,0,0
28300,102.19,60,0,0,0,0,0,0,0,0
28349,102.20,53,0,0,0,0,0,0,0,0
28398,101.89,46,0,0,0,0,0,0,0,0
28447,101.25,38,0,0,0,0,0,0,0,0
28495,98.50,32,0,0,0,0,0,0,0,0
28544,94.40,29,0,0,0,0,0,0,0,0
28593,88.76,28,0,0,0,0,0,0,0,0
28642,83.44,25,0,0,0,0,0,0,0,0
28691,79.02,19,0,0,0,0,0,0,0,0
28740,74.79,10,0,0,0,0,0,0,0,0
28789,70.91,2,0,0,0,0,0,0,0,0
28838,67.89,-2,0,0,0,0,0,0,0,0
28887,64.92,-4,0,0,0,0,0,0,0,0
28936,61.59,1,0,0,0,0,0,0,0,0
28985,58.66,19,0,0,0,0,0,0,0,0
29034,55.47,46,0,0,0,0,0,0,0,0
29083,51.89,64,0,0,0,0,0,0,0,0
29132,48.34,65,0,0,0,0,0,0,0,0
29181,45.24,54,0,0,0,0,0,0,0,0
29230,42.27,41,0,0,0,0,0,0,0,0
29279,39.71,35,0,0,0,0,0,0,0,0
29328,37.37,34,0,0,0,0,0,0,0,0
29377,35.22,32,0,0,0,0,0,0,0,0
29426,33.15,24,0,0,0,0,0,0,0,0
29475,31.12,12,0,0,0,0,0,0,0,0
29524,29.00,2,0,0,0,0,0,0,0,0
29573,26.99,-4,0,0,0,0,0,0,0,0
29622,25.09,-7,0,0,0,0,0,0,0,0
29671,23.53,-8,0,0,0,0,0,0,0,0
29720,22.03,-12,0,0,0,0,0,0,0,0
29769,20.84,-16,0,0,0,0,0,0,0,0
29818,19.62,-19,0,0,0,0,0,0,0,0
29867,18.55,-13,0,0,0,0,0,0,0,0
29916,17.26,9,0,0,0,0,0,0,0,0
29965,16.27,42,0,0,0,0,0,0,0,0
30014,15.29,65,0,0,0,0,0,0,0,0
30063,14.40,67,0,0,0,0,0,0,0,0
30112,13.59,59,0,0,0,0,0,0,0,0
30161,12.94,49,0,0,0,0,0,0,0,0
30210,12.13,41,0,0,0,0,0,0,0,0
30259,11.53,33,0,0,0,0,0,0,0,0
30308,10.95,24,0,0,0,0,0,0,0,0
30357,10.28,11,0,0,0,0,0,0,0,0
30406,9.74,-2,0,0,0,0,0,0,0,0
30454,9.30,-12,0,0,0,0,0,0,0,0
30502,8.71,-19,0,0,0,0,0,0,0,0
30550,8.20,-23,0,0,0,0,0,0,0,0
30598,7.83,-27,0,0,0,0,0,0,0,0
30646,7.44,-29,0,0,0,0,0,0,0,0
30694,7.06,-33,0,0,0,0,0,0,0,0
30742,6.69,-38,0,0,0,0,0,0,0,0
30790,6.28,-43,0,0,0,0,0,0,0,0
30838,5.99,-37,0,0,0,0,0,0,0,0
30886,5.56,-10,0,0,0,0,0,0,0,0
30934,5.18,28,0,0,0,0,0,0,0,0
30982,4.90,55,0,0,0,0,0,0,0,0
31030,4.61,61,0,0,0,0,0,0,0,0
31078,4.32,53,0,0,0,0,0,0,0,0
31126,4.02,42,0,0,0,0,0,0,0,0
31174,3.73,30,0,0,0,0,0,0,0,0
31222,3.53,19,0,0,0,0,0,0,0,0
31270,3.36,9,0,0,0,0,0,0,0,0
31318,3.04,-3,0,0,0,0,0,0,0,0
31366,2.84,-16,0,0,0,0,0,0,0,0
31414,2.67,-26,0,0,0,0,0,0,0,0
31462,2.37,-32,0,0,0,0,0,0,0,0
31510,2.25,-34,0,0,0,0,0,0,0,0
31558,2.02,-36,0,0,0,0,0,0,0,0
31606,1.89,-40,0,0,0,0,0,0,0,0
31654,1.72,-47,0,0,0,0,0,0,0,0
31702,1.64,-51,0,0,0,0,0,0,0,0
31750,1.43,-52,0,0,0,0,0,0,0,0
31798,1.31,-47,0,0,0,0,0,0,0,0
31846,1.24,-31,0,0,0,0,0,0,0,0
31894,1.12,0,0,0,0,0,0,0,0,0
31942,1.03,31,0,0,0,0,0,0,0,0
31990,1.01,43,0,0,0,0,0,0,0,0
32038,0.98,33,0,0,0,0,0,0,0,0
32086,0.77,16,0,0,0,0,0,0,0,0
32134,0.72,6,0,0,0,0,0,0,0,0
32182,0.60,4,0,0,0,0,0,0,0,0
