Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
17887,-0.18,-34,2999,0,0,0,0,0,0,0,0,0
17923,-0.16,-22,3209,0,0,0,0,0,0,0,0,0
17959,-0.20,63,3885,0,0,0,0,0,0,0,0,0
17995,-0.20,251,3843,0,0,0,0,0,0,0,0,0
18031,-0.26,424,3290,0,0,0,0,0,0,0,0,0
18067,-0.23,435,2909,0,0,0,0,0,0,0,0,0
18103,-0.19,276,2757,0,0,0,0,0,0,0,0,0
18139,-0.24,48,2766,0,0,0,0,0,0,0,0,0
18175,-0.19,-143,2879,0,0,0,0,0,0,0,0,0
18211,-0.26,-242,2967,0,0,0,0,0,0,0,0,0
18247,-0.26,-248,3042,0,0,0,0,0,0,0,0,0
18283,-0.21,-196,3056,0,0,0,0,0,0,0,0,0
18319,-0.17,-129,3007,0,0,0,0,0,0,0,0,0
18355,-0.16,-82,2960,0,0,0,0,0,0,0,0,0
18391,-0.17,-66,2955,0,0,0,0,0,0,0,0,0
18427,-0.21,-66,2979,0,0,0,0,0,0,0,0,0
18463,-0.16,-69,2999,0,0,0,0,0,0,0,0,0
18499,-0.27,-63,3024,0,0,0,0,0,0,0,0,0
18535,-0.21,-9,3670,0,0,0,0,0,0,0,0,0
18571,-0.24,160,4095,0,0,0,0,0,0,0,0,0
18607,-0.27,399,3774,0,0,0,0,0,0,0,0,0
18643,-0.15,538,3162,0,0,0,0,0,0,0,0,0
18679,-0.22,466,2832,0,0,0,0,0,0,0,0,0
18715,-0.23,236,2726,0,0,0,0,0,0,0,0,0
18751,-0.24,-27,2754,0,0,0,0,0,0,0,0,0
18787,-0.18,-224,2838,0,0,0,0,0,0,0,0,0
18823,-0.18,-313,2992,0,0,0,0,0,0,0,0,0
18859,-0.22,-293,3131,0,0,0,0,0,0,0,0,0
18895,-0.20,-206,3101,0,0,0,0,0,0,0,0,0
18931,-0.24,-114,3024,0,0,0,0,0,0,0,0,0
18967,-0.27,-61,2961,0,0,0,0,0,0,0,0,0
19003,-0.14,-53,2933,0,0,0,0,0,0,0,0,0
19039,-0.17,-69,2948,0,0,0,0,0,0,0,0,0
19075,-0.16,-87,2981,0,0,0,0,0,0,0,0,0
19111,-0.16,-93,2996,0,0,0,0,0,0,0,0,0
19147,-0.16,-86,3023,0,0,0,0,0,0,0,0,0
19183,-0.25,-34,3575,0,0,0,0,0,0,0,0,0
19219,-0.20,128,4095,0,0,0,0,0,0,0,0,0
19255,-0.19,379,3955,0,0,0,0,0,0,0,0,0
19291,-0.25,559,3298,0,0,0,0,0,0,0,0,0
19327,-0.15,530,2912,0,0,0,0,0,0,0,0,0
19363,-0.15,317,2774,0,0,0,0,0,0,0,0,0
19399,-0.26,45,2779,0,0,0,0,0,0,0,0,0
19435,-0.16,-174,2854,0,0,0,0,0,0,0,0,0
19471,-0.16,-287,2992,0,0,0,0,0,0,0,0,0
19507,-0.19,-291,3119,0,0,0,0,0,0,0,0,0
19543,-0.14,-220,3111,0,0,0,0,0,0,0,0,0
19579,-0.22,-138,3006,0,0,0,0,0,0,0,0,0
19615,-0.17,-93,2918,0,0,0,0,0,0,0,0,0
19651,-0.20,-93,2906,0,0,0,0,0,0,0,0,0
19687,-0.21,-114,2948,0,0,0,0,0,0,0,0,0
19723,-0.23,-126,3004,0,0,0,0,0,0,0,0,0
19759,-0.27,-119,3001,0,0,0,0,0,0,0,0,0
19795,-0.26,-100,3024,0,0,0,0,0,0,0,0,0
19831,-0.27,-78,3015,0,0,0,0,0,0,0,0,0
19867,-0.22,-59,3010,0,0,0,0,0,0,0,0,0
19903,-0.20,-48,3015,0,0,0,0,0,0,0,0,0
19939,-0.18,-42,3006,0,0,0,0,0,0,0,0,0
19975,-0.14,-23,3253,0,0,0,0,0,0,0,0,0
20011,-0.18,81,4095,0,0,0,0,0,0,0,0,0
20047,-0.14,314,4095,0,0,0,0,0,0,0,0,0
20083,-0.21,549,3642,0,0,0,0,0,0,0,0,0
20119,-0.20,614,3103,0,0,0,0,0,0,0,0,0
20155,-0.23,471,2893,0,0,0,0,0,0,0,0,0
20191,-0.24,213,2843,0,0,0,0,0,0,0,0,0
20227,-0.27,-39,2843,0,0,0,0,0,0,0,0,0
20263,-0.20,-214,2923,0,0,0,0,0,0,0,0,0
20299,-0.13,-284,3058,0,0,0,0,0,0,0,0,0
20335,-0.15,-259,3140,0,0,0,0,0,0,0,0,0
20371,-0.20,-187,3056,0,0,0,0,0,0,0,0,0
20407,-0.27,-125,2962,0,0,0,0,0,0,0,0,0
20443,-0.19,-103,2945,0,0,0,0,0,0,0,0,0
20479,-0.22,-110,2928,0,0,0,0,0,0,0,0,0
20515,-0.22,-126,2939,0,0,0,0,0,0,0,0,0
20551,-0.21,-137,2975,0,0,0,0,0,0,0,0,0
20587,-0.20,-133,3002,0,0,0,0,0,0,0,0,0
20623,-0.23,-115,3028,0,0,0,0,0,0,0,0,0
20659,-0.15,-90,3030,0,0,0,0,0,0,0,0,0
20695,-0.30,-66,3031,0,0,0,0,0,0,0,0,0
20731,-0.23,-47,3045,0,0,0,0,0,0,0,0,0
20767,-0.21,-33,3035,0,0,0,0,0,0,0,0,0
20803,-0.19,-27,3031,0,0,0,0,0,0,0,0,0
20839,-0.15,-24,3043,0,0,0,0,0,0,0,0,0
20875,-0.21,15,3639,0,0,0,0,0,0,0,0,0
20911,-0.32,168,4095,0,0,0,0,0,0,0,0,0
20947,-0.27,412,4035,0,0,0,0,0,0,0,0,0
20983,-0.18,591,3319,0,0,0,0,0,0,0,0,0
21019,-0.17,562,2958,0,0,0,0,0,0,0,0,0
21055,-0.25,348,2835,0,0,0,0,0,0,0,0,0
21091,-0.25,79,2838,0,0,0,0,0,0,0,0,0
21127,-0.24,-140,2871,0,0,0,0,0,0,0,0,0
21163,-0.15,-262,2987,0,0,0,0,0,0,0,0,0
21199,-0.22,-283,3092,0,0,0,0,0,0,0,0,0
21235,-0.22,-231,3111,0,0,0,0,0,0,0,0,0
21271,-0.14,-158,3030,0,0,0,0,0,0,0,0,0
21307,-0.23,-109,2965,0,0,0,0,0,0,0,0,0
21343,-0.25,-99,2933,0,0,0,0,0,0,0,0,0
21379,-0.20,-111,2951,0,0,0,0,0,0,0,0,0
21415,-0.26,-125,2979,0,0,0,0,0,0,0,0,0
21451,-0.18,-127,3010,0,0,0,0,0,0,0,0,0
21487,-0.22,-115,3023,0,0,0,0,0,0,0,0,0
21523,-0.24,-95,3024,0,0,0,0,0,0,0,0,0
21559,-0.19,-75,3020,0,0,0,0,0,0,0,0,0
21595,-0.27,-61,3024,0,0,0,0,0,0,0,0,0
21631,-0.19,-49,3071,0,0,0,0,0,0,0,0,0
21667,-0.19,18,3919,0,0,0,0,0,0,0,0,0
21703,-0.21,213,4095,0,0,0,0,0,0,0,0,0
21739,-0.19,460,3831,0,0,0,0,0,0,0,0,0
21775,-0.13,587,3200,0,0,0,0,0,0,0,0,0
21811,-0.28,502,2896,0,0,0,0,0,0,0,0,0
21847,-0.16,265,2830,0,0,0,0,0,0,0,0,0
21883,-0.21,4,2834,0,0,0,0,0,0,0,0,0
21919,-0.16,-189,2911,0,0,0,0,0,0,0,0,0
21955,-0.23,-279,3030,0,0,0,0,0,0,0,0,0
21991,-0.22,-273,3101,0,0,0,0,0,0,0,0,0
22027,-0.20,-212,3055,0,0,0,0,0,0,0,0,0
22063,-0.18,-150,2987,0,0,0,0,0,0,0,0,0
22099,-0.19,-117,2948,0,0,0,0,0,0,0,0,0
22135,-0.19,-113,2947,0,0,0,0,0,0,0,0,0
22171,-0.20,-120,2985,0,0,0,0,0,0,0,0,0
22207,-0.24,-121,3005,0,0,0,0,0,0,0,0,0
22243,-0.16,-111,3019,0,0,0,0,0,0,0,0,0
22279,-0.23,-97,3008,0,0,0,0,0,0,0,0,0
22315,-0.21,-83,3014,0,0,0,0,0,0,0,0,0
22351,-0.28,-71,3027,0,0,0,0,0,0,0,0,0
22387,-0.19,-59,3049,0,0,0,0,0,0,0,0,0
22423,-0.19,-45,3042,0,0,0,0,0,0,0,0,0
22459,-0.19,-34,3034,0,0,0,0,0,0,0,0,0
22495,-0.24,-28,3041,0,0,0,0,0,0,0,0,0
22531,-0.19,8,3580,0,0,0,0,0,0,0,0,0
22567,-0.29,151,4095,0,0,0,0,0,0,0,0,0
22603,-0.19,379,3846,0,0,0,0,0,0,0,0,0
22639,-0.26,527,3195,0,0,0,0,0,0,0,0,0
22675,-0.22,469,2857,0,0,0,0,0,0,0,0,0
22711,-0.28,246,2768,0,0,0,0,0,0,0,0,0
22747,-0.29,-10,2804,0,0,0,0,0,0,0,0,0
22783,-0.25,-201,2885,0,0,0,0,0,0,0,0,0
22819,-0.23,-290,2961,0,0,0,0,0,0,0,0,0
22855,-0.23,-289,3030,0,0,0,0,0,0,0,0,0
22891,-0.21,-235,3022,0,0,0,0,0,0,0,0,0
22927,-0.18,-172,2987,0,0,0,0,0,0,0,0,0
22963,-0.23,-125,2987,0,0,0,0,0,0,0,0,0
22999,-0.15,-99,2992,0,0,0,0,0,0,0,0,0
23035,-0.24,-85,3008,0,0,0,0,0,0,0,0,0
23071,-0.17,-76,3007,0,0,0,0,0,0,0,0,0
23107,-0.24,-69,3011,0,0,0,0,0,0,0,0,0
23143,-0.27,-64,3005,0,0,0,0,0,0,0,0,0
23179,-0.26,-60,3009,0,0,0,0,0,0,0,0,0
23215,-0.21,-55,3024,0,0,0,0,0,0,0,0,0
23251,-0.20,-47,3035,0,0,0,0,0,0,0,0,0
23287,-0.26,-38,3027,0,0,0,0,0,0,0,0,0
23323,-0.23,-29,3041,0,0,0,0,0,0,0,0,0
23359,-0.21,-3,3333,0,0,0,0,0,0,0,0,0
23395,-0.27,100,3920,0,0,0,0,0,0,0,0,0
23431,-0.20,279,3632,0,0,0,0,0,0,0,0,0
23467,-0.21,397,3123,0,0,0,0,0,0,0,0,0
23503,-0.27,348,2839,0,0,0,0,0,0,0,0,0
23539,-0.17,167,2775,0,0,0,0,0,0,0,0,0
23575,-0.20,-36,2846,0,0,0,0,0,0,0,0,0
23611,-0.19,-179,2943,0,0,0,0,0,0,0,0,0
23647,-0.17,-232,3011,0,0,0,0,0,0,0,0,0
23683,-0.24,-215,3006,0,0,0,0,0,0,0,0,0
23719,-0.24,-170,2995,0,0,0,0,0,0,0,0,0
23755,-0.22,-126,2982,0,0,0,0,0,0,0,0,0
23791,-0.19,-95,2985,0,0,0,0,0,0,0,0,0
23827,-0.23,-77,2999,0,0,0,0,0,0,0,0,0
23863,-0.26,-66,3007,0,0,0,0,0,0,0,0,0
23899,-0.30,-56,3019,0,0,0,0,0,0,0,0,0
23935,-0.24,-48,3008,0,0,0,0,0,0,0,0,0
23971,-0.19,-43,2988,0,0,0,0,0,0,0,0,0
24007,-0.24,-41,3024,0,0,0,0,0,0,0,0,0
24043,-0.26,-37,3036,0,0,0,0,0,0,0,0,0
24079,-0.22,-28,3047,0,0,0,0,0,0,0,0,0
24115,-0.17,23,3664,0,0,0,0,0,0,0,0,0
24151,-0.24,186,4095,0,0,0,0,0,0,0,0,0
24187,-0.20,411,3690,0,0,0,0,0,0,0,0,0
24223,-0.32,525,3097,0,0,0,0,0,0,0,0,0
24259,-0.24,432,2816,0,0,0,0,0,0,0,0,0
24295,-0.17,198,2732,0,0,0,0,0,0,0,0,0
24331,-0.21,-53,2758,0,0,0,0,0,0,0,0,0
24367,-0.21,-232,2880,0,0,0,0,0,0,0,0,0
24403,-0.24,-304,2972,0,0,0,0,0,0,0,0,0
24439,-0.21,-284,3035,0,0,0,0,0,0,0,0,0
24475,-0.20,-217,3028,0,0,0,0,0,0,0,0,0
24511,-0.21,-145,3003,0,0,0,0,0,0,0,0,0
24547,-0.25,-94,2998,0,0,0,0,0,0,0,0,0
24583,-0.19,-66,2981,0,0,0,0,0,0,0,0,0
24619,-0.23,-57,2992,0,0,0,0,0,0,0,0,0
24655,-0.21,-56,2999,0,0,0,0,0,0,0,0,0
24691,-0.14,-56,3011,0,0,0,0,0,0,0,0,0
24727,-0.19,-52,3024,0,0,0,0,0,0,0,0,0
24763,-0.26,-45,3023,0,0,0,0,0,0,0,0,0
24799,-0.21,-37,3017,0,0,0,0,0,0,0,0,0
24835,-0.19,-33,3011,0,0,0,0,0,0,0,0,0
24871,-0.23,-31,3011,0,0,0,0,0,0,0,0,0
24907,-0.16,-29,3007,0,0,0,0,0,0,0,0,0
24943,-0.21,-24,3071,0,0,0,0,0,0,0,0,0
24979,-0.21,41,3859,0,0,0,0,0,0,0,0,0
25015,-0.21,235,4095,0,0,0,0,0,0,0,0,0
25051,-0.19,457,3483,0,0,0,0,0,0,0,0,0
25087,-0.26,519,2963,0,0,0,0,0,0,0,0,0
25123,-0.19,369,2719,0,0,0,0,0,0,0,0,0
25159,-0.14,111,2752,0,0,0,0,0,0,0,0,0
25195,-0.22,-119,2855,0,0,0,0,0,0,0,0,0
25231,-0.31,-251,2942,0,0,0,0,0,0,0,0,0
25267,-0.23,-281,2992,0,0,0,0,0,0,0,0,0
25303,-0.24,-244,3024,0,0,0,0,0,0,0,0,0
25339,-0.24,-180,3024,0,0,0,0,0,0,0,0,0
25375,-0.24,-121,2991,0,0,0,0,0,0,0,0,0
25411,-0.17,-84,2992,0,0,0,0,0,0,0,0,0
25447,-0.12,-67,3008,0,0,0,0,0,0,0,0,0
25483,-0.19,-55,3047,0,0,0,0,0,0,0,0,0
25519,-0.24,-40,3062,0,0,0,0,0,0,0,0,0
25555,-0.13,-23,3058,0,0,0,0,0,0,0,0,0
25591,-0.20,-9,3060,0,0,0,0,0,0,0,0,0
25627,-0.15,0,3056,0,0,0,0,0,0,0,0,0
25663,-0.26,1,3029,0,0,0,0,0,0,0,0,0
25699,-0.13,-4,3013,0,0,0,0,0,0,0,0,0
25735,-0.24,-17,3017,0,0,0,0,0,0,0,0,0
25771,-0.19,-29,3010,0,0,0,0,0,0,0,0,0
25807,-0.18,-29,3146,0,0,0,0,0,0,0,0,0
25843,-0.25,25,3610,0,0,0,0,0,0,0,0,0
25879,-0.25,150,3536,0,0,0,0,0,0,0,0,0
25915,-0.23,261,3191,0,0,0,0,0,0,0,0,0
25951,-0.20,264,2944,0,0,0,0,0,0,0,0,0
25987,-0.19,159,2850,0,0,0,0,0,0,0,0,0
26023,-0.26,11,2855,0,0,0,0,0,0,0,0,0
26059,-0.15,-110,2926,0,0,0,0,0,0,0,0,0
26095,-0.21,-172,2979,0,0,0,0,0,0,0,0,0
26131,-0.27,-176,3009,0,0,0,0,0,0,0,0,0
26167,-0.20,-148,2994,0,0,0,0,0,0,0,0,0
26203,-0.13,-112,2992,0,0,0,0,0,0,0,0,0
26239,-0.19,-84,3003,0,0,0,0,0,0,0,0,0
26275,-0.23,-65,2992,0,0,0,0,0,0,0,0,0
26311,-0.18,-55,2994,0,0,0,0,0,0,0,0,0
26347,-0.23,-49,3003,0,0,0,0,0,0,0,0,0
26383,-0.23,-44,3014,0,0,0,0,0,0,0,0,0
26419,-0.26,-38,3011,0,0,0,0,0,0,0,0,0
26455,-0.22,-31,3024,0,0,0,0,0,0,0,0,0
26491,-0.21,-24,3029,0,0,0,0,0,0,0,0,0
26527,-0.27,-18,3024,0,0,0,0,0,0,0,0,0
26563,-0.20,9,3387,0,0,0,0,0,0,0,0,0
26599,-0.15,107,3760,0,0,0,0,0,0,0,0,0
26635,-0.21,254,3425,0,0,0,0,0,0,0,0,0
26671,-0.16,329,3041,0,0,0,0,0,0,0,0,0
26707,-0.27,265,2843,0,0,0,0,0,0,0,0,0
26743,-0.24,108,2817,0,0,0,0,0,0,0,0,0
26779,-0.18,-52,2885,0,0,0,0,0,0,0,0,0
26815,-0.15,-157,2944,0,0,0,0,0,0,0,0,0
26851,-0.18,-191,3013,0,0,0,0,0,0,0,0,0
26887,-0.24,-170,3015,0,0,0,0,0,0,0,0,0
26923,-0.26,-127,3009,0,0,0,0,0,0,0,0,0
26959,-0.18,-87,3005,0,0,0,0,0,0,0,0,0
26995,-0.21,-60,3002,0,0,0,0,0,0,0,0,0
27031,-0.13,-47,2992,0,0,0,0,0,0,0,0,0
27067,-0.15,-42,2999,0,0,0,0,0,0,0,0,0
27103,-0.21,-41,2997,0,0,0,0,0,0,0,0,0
27139,-0.20,-41,2993,0,0,0,0,0,0,0,0,0
27175,-0.27,-41,2991,0,0,0,0,0,0,0,0,0
27211,-0.21,-40,3014,0,0,0,0,0,0,0,0,0
27247,0.05,-34,3031,0,0,0,0,0,0,0,0,0
27283,4.18,-11,3222,0,0,0,0,0,0,0,0,0
27319,2.31,73,3796,0,0,0,0,0,0,0,0,0
27355,3.82,235,3664,0,0,0,0,0,0,0,0,0
27391,3.87,366,3176,0,0,0,0,0,0,0,0,0
27427,13.93,349,2875,0,0,0,0,0,0,0,0,0
27463,17.15,196,2774,0,0,0,0,0,0,0,0,0
27499,18.04,4,2835,0,0,0,0,0,0,0,0,0
27535,18.82,-139,2928,0,0,0,0,0,0,0,0,0
27571,18.59,-202,2991,0,0,0,0,0,0,0,0,0
27607,17.52,-197,3005,0,0,0,0,0,0,0,0,0
27643,16.48,-157,3009,0,0,0,0,0,0,0,0,0
27679,15.82,-113,2993,0,0,0,0,0,0,0,0,0
27715,20.72,-80,2987,0,0,0,0,0,0,0,0,0
27751,21.21,-61,2991,0,0,0,0,0,0,0,0,0
27787,19.30,-51,2999,0,0,0,0,0,0,0,0,0
27823,17.99,-46,2992,0,0,0,0,0,0,0,0,0
27859,23.21,-43,2999,0,0,0,0,0,0,0,0,0
27895,22.69,-39,3019,0,0,0,0,0,0,0,0,0
27931,20.69,-33,3006,0,0,0,0,0,0,0,0,0
27967,21.39,-28,3009,0,0,0,0,0,0,0,0,0
28003,26.03,-12,3217,0,0,0,0,0,0,0,0,0
28039,24.05,63,3727,0,0,0,0,0,0,0,0,0
28075,22.05,209,3572,0,0,0,0,0,0,0,0,0
28111,24.83,322,3143,0,0,0,0,0,0,0,0,0
28147,27.72,303,2883,0,0,0,0,0,0,0,0,0
28183,25.51,166,2827,0,0,0,0,0,0,0,0,0
28219,23.50,1,2885,0,0,0,0,0,0,0,0,0
28255,26.77,-118,2958,0,0,0,0,0,0,0,0,0
28291,29.23,-168,2995,0,0,0,0,0,0,0,0,0
28327,26.92,-163,3010,0,0,0,0,0,0,0,0,0
28363,25.00,-132,3010,0,0,0,0,0,0,0,0,0
28399,28.05,-97,2993,0,0,0,0,0,0,0,0,0
28435,30.46,-70,2993,0,0,0,0,0,0,0,0,0
28471,28.16,-54,2987,0,0,0,0,0,0,0,0,0
28507,26.20,-47,2993,0,0,0,0,0,0,0,0,0
28543,30.44,-45,2981,0,0,0,0,0,0,0,0,0
28579,31.95,-46,2985,0,0,0,0,0,0,0,0,0
28615,29.86,-47,2999,0,0,0,0,0,0,0,0,0
28651,28.08,-43,3011,0,0,0,0,0,0,0,0,0
28687,32.02,-17,3297,0,0,0,0,0,0,0,0,0
28723,34.04,76,3717,0,0,0,0,0,0,0,0,0
28759,31.88,224,3456,0,0,0,0,0,0,0,0,0
28795,30.25,317,3087,0,0,0,0,0,0,0,0,0
28831,32.45,275,2863,0,0,0,0,0,0,0,0,0
28867,36.30,130,2810,0,0,0,0,0,0,0,0,0
28903,34.51,-31,2864,0,0,0,0,0,0,0,0,0
28939,32.96,-145,2940,0,0,0,0,0,0,0,0,0
28975,31.98,-186,2995,0,0,0,0,0,0,0,0,0
29011,36.95,-172,3011,0,0,0,0,0,0,0,0,0
29047,37.79,-133,2998,0,0,0,0,0,0,0,0,0
29083,36.29,-95,2977,0,0,0,0,0,0,0,0,0
29119,35.19,-69,2981,0,0,0,0,0,0,0,0,0
29155,35.36,-55,2989,0,0,0,0,0,0,0,0,0
29191,40.32,-47,2992,0,0,0,0,0,0,0,0,0
29227,40.70,-43,2992,0,0,0,0,0,0,0,0,0
29263,38.91,-40,3007,0,0,0,0,0,0,0,0,0
29299,37.24,-35,3011,0,0,0,0,0,0,0,0,0
29335,39.70,-7,3335,0,0,0,0,0,0,0,0,0
29371,43.67,93,3786,0,0,0,0,0,0,0,0,0
29407,42.19,255,3518,0,0,0,0,0,0,0,0,0
29443,40.38,357,3088,0,0,0,0,0,0,0,0,0
29479,39.03,309,2839,0,0,0,0,0,0,0,0,0
29515,43.45,148,2809,0,0,0,0,0,0,0,0,0
29551,45.92,-28,2864,0,0,0,0,0,0,0,0,0
29587,44.28,-149,2949,0,0,0,0,0,0,0,0,0
29623,42.82,-194,2986,0,0,0,0,0,0,0,0,0
29659,41.77,-182,2997,0,0,0,0,0,0,0,0,0
29695,45.33,-144,2995,0,0,0,0,0,0,0,0,0
29731,48.55,-104,3011,0,0,0,0,0,0,0,0,0
29767,47.92,-72,2994,0,0,0,0,0,0,0,0,0
29803,46.41,-52,2986,0,0,0,0,0,0,0,0,0
29839,45.45,-44,2999,0,0,0,0,0,0,0,0,0
29875,46.84,-40,3012,0,0,0,0,0,0,0,0,0
29911,51.45,-36,3003,0,0,0,0,0,0,0,0,0
29947,52.59,-32,3020,0,0,0,0,0,0,0,0,0
29983,51.20,-11,3236,0,0,0,0,0,0,0,0,0
30019,49.96,79,3854,0,0,0,0,0,0,0,0,0
30055,49.41,259,3741,0,0,0,0,0,0,0,0,0
30091,50.19,409,3233,0,0,0,0,0,0,0,0,0
30127,54.79,401,2891,0,0,0,0,0,0,0,0,0
30163,56.98,240,2764,0,0,0,0,0,0,0,0,0
30199,55.97,25,2797,0,0,0,0,0,0,0,0,0
30235,54.95,-147,2887,0,0,0,0,0,0,0,0,0
30271,54.27,-231,2977,0,0,0,0,0,0,0,0,0
30307,53.72,-232,3019,0,0,0,0,0,0,0,0,0
30343,55.14,-188,3001,0,0,0,0,0,0,0,0,0
30379,59.34,-135,2991,0,0,0,0,0,0,0,0,0
30415,62.07,-95,2980,0,0,0,0,0,0,0,0,0
30451,61.76,-71,2987,0,0,0,0,0,0,0,0,0
