Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
17995,-0.21,-533,1136,0,0,0,0,0,0,0,0,0
18031,-0.17,-1080,1859,0,0,0,0,0,0,0,0,0
18067,-0.16,-1145,2145,0,0,0,0,0,0,0,0,0
18103,-0.20,-893,2255,0,0,0,0,0,0,0,0,0
18139,-0.22,-539,2326,0,0,0,0,0,0,0,0,0
18175,-0.22,-224,2304,0,0,0,0,0,0,0,0,0
18211,-0.19,-14,2242,0,0,0,0,0,0,0,0,0
18247,-0.22,87,2269,0,0,0,0,0,0,0,0,0
18283,-0.13,127,2454,0,0,0,0,0,0,0,0,0
18319,-0.25,162,2559,0,0,0,0,0,0,0,0,0
18355,-0.16,224,2795,0,0,0,0,0,0,0,0,0
18391,-0.17,398,4095,0,0,0,0,0,0,0,0,0
18427,-0.26,743,4095,0,0,0,0,0,0,0,0,0
18463,-0.20,1128,4095,0,0,0,0,0,0,0,0,0
18499,-0.21,1398,4095,0,0,0,0,0,0,0,0,0
18535,-0.23,1523,4095,0,0,0,0,0,0,0,0,0
18571,-0.24,1405,2177,0,0,0,0,0,0,0,0,0
18607,-0.20,842,463,0,0,0,0,0,0,0,0,0
18643,-0.23,-91,503,0,0,0,0,0,0,0,0,0
18679,-0.17,-953,1285,0,0,0,0,0,0,0,0,0
18715,-0.25,-1377,1917,0,0,0,0,0,0,0,0,0
18751,-0.22,-1349,1970,0,0,0,0,0,0,0,0,0
18787,-0.17,-1108,1584,0,0,0,0,0,0,0,0,0
18823,-0.16,-911,1154,0,0,0,0,0,0,0,0,0
18859,-0.37,-854,1175,0,0,0,0,0,0,0,0,0
18895,-0.27,-866,1367,0,0,0,0,0,0,0,0,0
18931,-0.20,-839,1701,0,0,0,0,0,0,0,0,0
18967,-0.22,-723,1893,0,0,0,0,0,0,0,0,0
19003,-0.20,-545,1904,0,0,0,0,0,0,0,0,0
19039,-0.22,-311,2841,0,0,0,0,0,0,0,0,0
19075,-0.22,86,4095,0,0,0,0,0,0,0,0,0
19111,-0.19,657,4095,0,0,0,0,0,0,0,0,0
19147,-0.24,1202,4095,0,0,0,0,0,0,0,0,0
19183,-0.28,1559,4095,0,0,0,0,0,0,0,0,0
19219,-0.21,1714,4095,0,0,0,0,0,0,0,0,0
19255,-0.23,1561,1669,0,0,0,0,0,0,0,0,0
19291,-0.26,884,59,0,0,0,0,0,0,0,0,0
19327,-0.23,-163,384,0,0,0,0,0,0,0,0,0
19363,-0.18,-1051,1316,0,0,0,0,0,0,0,0,0
19399,-0.21,-1413,2017,0,0,0,0,0,0,0,0,0
19435,-0.15,-1279,2195,0,0,0,0,0,0,0,0,0
19471,-0.22,-915,2000,0,0,0,0,0,0,0,0,0
19507,-0.27,-585,1685,0,0,0,0,0,0,0,0,0
19543,-0.23,-419,1521,0,0,0,0,0,0,0,0,0
19579,-0.26,-398,1529,0,0,0,0,0,0,0,0,0
19615,-0.26,-446,1501,0,0,0,0,0,0,0,0,0
19651,-0.27,-503,1503,0,0,0,0,0,0,0,0,0
19687,-0.18,-525,1718,0,0,0,0,0,0,0,0,0
19723,-0.24,-412,2923,0,0,0,0,0,0,0,0,0
19759,-0.16,-25,4095,0,0,0,0,0,0,0,0,0
19795,-0.19,588,4095,0,0,0,0,0,0,0,0,0
19831,-0.24,1180,4095,0,0,0,0,0,0,0,0,0
19867,-0.20,1572,4095,0,0,0,0,0,0,0,0,0
19903,-0.20,1748,4095,0,0,0,0,0,0,0,0,0
19939,-0.16,1656,2483,0,0,0,0,0,0,0,0,0
19975,-0.14,1125,577,0,0,0,0,0,0,0,0,0
20011,-0.17,241,1168,0,0,0,0,0,0,0,0,0
20047,-0.20,-491,2453,0,0,0,0,0,0,0,0,0
20083,-0.20,-685,3277,0,0,0,0,0,0,0,0,0
20119,-0.23,-397,3481,0,0,0,0,0,0,0,0,0
20155,-0.27,64,3223,0,0,0,0,0,0,0,0,0
20191,-0.21,422,2960,0,0,0,0,0,0,0,0,0
20227,-0.18,569,2826,0,0,0,0,0,0,0,0,0
20263,-0.21,545,2811,0,0,0,0,0,0,0,0,0
20299,-0.21,445,2830,0,0,0,0,0,0,0,0,0
20335,-0.25,337,2819,0,0,0,0,0,0,0,0,0
20371,-0.22,250,2773,0,0,0,0,0,0,0,0,0
20407,-0.17,182,2737,0,0,0,0,0,0,0,0,0
20443,-0.20,126,2679,0,0,0,0,0,0,0,0,0
20479,-0.21,77,2655,0,0,0,0,0,0,0,0,0
20515,-0.21,114,3849,0,0,0,0,0,0,0,0,0
20551,-0.24,343,4095,0,0,0,0,0,0,0,0,0
20587,-0.19,685,4095,0,0,0,0,0,0,0,0,0
20623,-0.27,977,4095,0,0,0,0,0,0,0,0,0
20659,-0.24,1149,4095,0,0,0,0,0,0,0,0,0
20695,-0.21,1206,4095,0,0,0,0,0,0,0,0,0
20731,-0.21,1182,4095,0,0,0,0,0,0,0,0,0
20767,-0.20,1114,4095,0,0,0,0,0,0,0,0,0
20803,-0.22,895,2020,0,0,0,0,0,0,0,0,0
20839,-0.24,386,1902,0,0,0,0,0,0,0,0,0
20875,-0.19,-202,2544,0,0,0,0,0,0,0,0,0
20911,-0.21,-543,2999,0,0,0,0,0,0,0,0,0
20947,-0.26,-575,3023,0,0,0,0,0,0,0,0,0
20983,-0.24,-449,2834,0,0,0,0,0,0,0,0,0
21019,-0.23,-318,2771,0,0,0,0,0,0,0,0,0
21055,-0.22,-240,2735,0,0,0,0,0,0,0,0,0
21091,-0.25,-212,2715,0,0,0,0,0,0,0,0,0
21127,-0.30,-211,2746,0,0,0,0,0,0,0,0,0
21163,-0.19,-215,2736,0,0,0,0,0,0,0,0,0
21199,-0.24,-220,2671,0,0,0,0,0,0,0,0,0
21235,-0.28,-234,2622,0,0,0,0,0,0,0,0,0
21271,-0.24,-253,2623,0,0,0,0,0,0,0,0,0
21307,-0.26,-262,2723,0,0,0,0,0,0,0,0,0
21343,-0.30,-157,4095,0,0,0,0,0,0,0,0,0
21379,-0.20,149,4095,0,0,0,0,0,0,0,0,0
21415,-0.18,534,4095,0,0,0,0,0,0,0,0,0
21451,-0.21,829,4095,0,0,0,0,0,0,0,0,0
21487,-0.20,989,4095,0,0,0,0,0,0,0,0,0
21523,-0.27,996,3463,0,0,0,0,0,0,0,0,0
21559,-0.21,641,375,0,0,0,0,0,0,0,0,0
21595,-0.27,-216,246,0,0,0,0,0,0,0,0,0
21631,-0.31,-1143,1702,0,0,0,0,0,0,0,0,0
21667,-0.25,-1545,2986,0,0,0,0,0,0,0,0,0
21703,-0.25,-1312,3379,0,0,0,0,0,0,0,0,0
21739,-0.24,-774,2911,0,0,0,0,0,0,0,0,0
21775,-0.21,-330,2364,0,0,0,0,0,0,0,0,0
21811,-0.19,-167,2070,0,0,0,0,0,0,0,0,0
21847,-0.18,-237,1991,0,0,0,0,0,0,0,0,0
21883,-0.21,-399,2032,0,0,0,0,0,0,0,0,0
21919,-0.13,-537,2151,0,0,0,0,0,0,0,0,0
21955,-0.14,-586,2330,0,0,0,0,0,0,0,0,0
21991,-0.17,-539,2419,0,0,0,0,0,0,0,0,0
22027,-0.18,-436,2402,0,0,0,0,0,0,0,0,0
22063,-0.17,-319,2608,0,0,0,0,0,0,0,0,0
22099,-0.21,-102,4095,0,0,0,0,0,0,0,0,0
22135,-0.19,299,4095,0,0,0,0,0,0,0,0,0
22171,-0.19,748,4095,0,0,0,0,0,0,0,0,0
22207,-0.22,1074,4095,0,0,0,0,0,0,0,0,0
22243,-0.13,1240,4095,0,0,0,0,0,0,0,0,0
22279,-0.12,1137,1951,0,0,0,0,0,0,0,0,0
22315,-0.20,535,45,0,0,0,0,0,0,0,0,0
22351,-0.26,-458,433,0,0,0,0,0,0,0,0,0
22387,-0.14,-1299,1734,0,0,0,0,0,0,0,0,0
22423,-0.22,-1566,2559,0,0,0,0,0,0,0,0,0
22459,-0.20,-1304,2727,0,0,0,0,0,0,0,0,0
22495,-0.23,-836,2391,0,0,0,0,0,0,0,0,0
22531,-0.22,-469,1983,0,0,0,0,0,0,0,0,0
22567,-0.25,-326,1840,0,0,0,0,0,0,0,0,0
22603,-0.21,-348,1872,0,0,0,0,0,0,0,0,0
22639,-0.20,-425,1914,0,0,0,0,0,0,0,0,0
22675,-0.20,-480,2015,0,0,0,0,0,0,0,0,0
22711,-0.21,-479,2139,0,0,0,0,0,0,0,0,0
22747,-0.18,-421,2220,0,0,0,0,0,0,0,0,0
22783,-0.15,-327,2282,0,0,0,0,0,0,0,0,0
22819,-0.27,-175,3099,0,0,0,0,0,0,0,0,0
22855,-0.16,133,4095,0,0,0,0,0,0,0,0,0
22891,-0.18,595,4095,0,0,0,0,0,0,0,0,0
22927,-0.26,1040,4095,0,0,0,0,0,0,0,0,0
22963,-0.24,1331,4095,0,0,0,0,0,0,0,0,0
22999,-0.21,1457,4095,0,0,0,0,0,0,0,0,0
23035,-0.25,1273,1241,0,0,0,0,0,0,0,0,0
23071,-0.23,547,0,0,0,0,0,0,0,0,0,0
23107,-0.18,-490,720,0,0,0,0,0,0,0,0,0
23143,-0.28,-1255,1858,0,0,0,0,0,0,0,0,0
23179,-0.22,-1433,2509,0,0,0,0,0,0,0,0,0
23215,-0.15,-1143,2589,0,0,0,0,0,0,0,0,0
23251,-0.11,-702,2302,0,0,0,0,0,0,0,0,0
23287,-0.18,-367,2059,0,0,0,0,0,0,0,0,0
23323,-0.17,-223,1914,0,0,0,0,0,0,0,0,0
23359,-0.16,-222,1983,0,0,0,0,0,0,0,0,0
23395,-0.22,-268,2056,0,0,0,0,0,0,0,0,0
23431,-0.23,-298,2114,0,0,0,0,0,0,0,0,0
23467,-0.19,-290,2201,0,0,0,0,0,0,0,0,0
23503,-0.21,-242,2311,0,0,0,0,0,0,0,0,0
23539,-0.22,-150,2609,0,0,0,0,0,0,0,0,0
23575,-0.22,78,4095,0,0,0,0,0,0,0,0,0
23611,-0.18,506,4095,0,0,0,0,0,0,0,0,0
23647,-0.25,977,4095,0,0,0,0,0,0,0,0,0
23683,-0.18,1312,4095,0,0,0,0,0,0,0,0,0
23719,-0.22,1476,4095,0,0,0,0,0,0,0,0,0
23755,-0.19,1414,2739,0,0,0,0,0,0,0,0,0
23791,-0.19,918,199,0,0,0,0,0,0,0,0,0
23827,-0.18,-31,338,0,0,0,0,0,0,0,0,0
23863,-0.12,-947,1617,0,0,0,0,0,0,0,0,0
23899,-0.20,-1326,2641,0,0,0,0,0,0,0,0,0
23935,-0.18,-1127,2947,0,0,0,0,0,0,0,0,0
23971,-0.19,-649,2743,0,0,0,0,0,0,0,0,0
24007,-0.21,-222,2366,0,0,0,0,0,0,0,0,0
24043,-0.19,-7,2205,0,0,0,0,0,0,0,0,0
24079,-0.18,18,2237,0,0,0,0,0,0,0,0,0
24115,-0.22,-39,2295,0,0,0,0,0,0,0,0,0
24151,-0.17,-100,2352,0,0,0,0,0,0,0,0,0
24187,-0.07,-128,2395,0,0,0,0,0,0,0,0,0
24223,-0.18,-123,2402,0,0,0,0,0,0,0,0,0
24259,-0.21,-100,2416,0,0,0,0,0,0,0,0,0
24295,-0.18,-69,2443,0,0,0,0,0,0,0,0,0
24331,-0.21,-27,2639,0,0,0,0,0,0,0,0,0
24367,-0.19,130,4095,0,0,0,0,0,0,0,0,0
24403,-0.18,487,4095,0,0,0,0,0,0,0,0,0
24439,-0.21,906,4095,0,0,0,0,0,0,0,0,0
24475,-0.21,1212,4095,0,0,0,0,0,0,0,0,0
24511,-0.17,1367,4095,0,0,0,0,0,0,0,0,0
24547,-0.14,1395,4095,0,0,0,0,0,0,0,0,0
24583,-0.24,1236,2432,0,0,0,0,0,0,0,0,0
24619,-0.22,730,1168,0,0,0,0,0,0,0,0,0
24655,-0.12,7,2046,0,0,0,0,0,0,0,0,0
24691,-0.10,-491,3086,0,0,0,0,0,0,0,0,0
24727,-0.15,-537,3414,0,0,0,0,0,0,0,0,0
24763,-0.27,-290,3152,0,0,0,0,0,0,0,0,0
24799,-0.17,-28,2859,0,0,0,0,0,0,0,0,0
24835,-0.25,98,2703,0,0,0,0,0,0,0,0,0
24871,-0.17,87,2602,0,0,0,0,0,0,0,0,0
24907,-0.24,-4,2495,0,0,0,0,0,0,0,0,0
24943,-0.19,-115,2598,0,0,0,0,0,0,0,0,0
24979,-0.18,-176,2871,0,0,0,0,0,0,0,0,0
25015,-0.21,-140,3085,0,0,0,0,0,0,0,0,0
25051,-0.20,-33,3018,0,0,0,0,0,0,0,0,0
25087,-0.16,72,2955,0,0,0,0,0,0,0,0,0
25123,-0.21,208,4095,0,0,0,0,0,0,0,0,0
25159,-0.26,456,4095,0,0,0,0,0,0,0,0,0
25195,-0.18,744,4095,0,0,0,0,0,0,0,0,0
25231,-0.27,951,4095,0,0,0,0,0,0,0,0,0
25267,-0.24,1051,4095,0,0,0,0,0,0,0,0,0
25303,-0.20,1064,4095,0,0,0,0,0,0,0,0,0
25339,-0.19,963,3189,0,0,0,0,0,0,0,0,0
25375,-0.22,584,1203,0,0,0,0,0,0,0,0,0
25411,-0.21,-102,1502,0,0,0,0,0,0,0,0,0
25447,-0.25,-748,2291,0,0,0,0,0,0,0,0,0
25483,-0.24,-1039,2559,0,0,0,0,0,0,0,0,0
25519,-0.25,-1018,2363,0,0,0,0,0,0,0,0,0
25555,-0.25,-894,2021,0,0,0,0,0,0,0,0,0
25591,-0.25,-819,1858,0,0,0,0,0,0,0,0,0
25627,-0.21,-797,2135,0,0,0,0,0,0,0,0,0
25663,-0.27,-733,2599,0,0,0,0,0,0,0,0,0
25699,-0.22,-566,2837,0,0,0,0,0,0,0,0,0
25735,-0.31,-343,2729,0,0,0,0,0,0,0,0,0
25771,-0.28,-175,2448,0,0,0,0,0,0,0,0,0
25807,-0.21,-125,2337,0,0,0,0,0,0,0,0,0
25843,-0.19,-51,4095,0,0,0,0,0,0,0,0,0
25879,-0.16,233,4095,0,0,0,0,0,0,0,0,0
25915,-0.20,629,4095,0,0,0,0,0,0,0,0,0
25951,-0.15,943,4095,0,0,0,0,0,0,0,0,0
25987,-0.21,1120,4095,0,0,0,0,0,0,0,0,0
26023,-0.16,1173,4095,0,0,0,0,0,0,0,0,0
26059,-0.23,1144,4095,0,0,0,0,0,0,0,0,0
26095,-0.13,895,1369,0,0,0,0,0,0,0,0,0
26131,-0.19,238,1015,0,0,0,0,0,0,0,0,0
26167,-0.25,-571,1680,0,0,0,0,0,0,0,0,0
26203,-0.21,-1107,2093,0,0,0,0,0,0,0,0,0
26239,-0.16,-1257,2213,0,0,0,0,0,0,0,0,0
26275,-0.20,-1141,2347,0,0,0,0,0,0,0,0,0
26311,-0.20,-905,2452,0,0,0,0,0,0,0,0,0
26347,-0.14,-654,2443,0,0,0,0,0,0,0,0,0
26383,-0.21,-462,2321,0,0,0,0,0,0,0,0,0
26419,-0.13,-361,2259,0,0,0,0,0,0,0,0,0
26455,-0.21,-336,2246,0,0,0,0,0,0,0,0,0
26491,-0.17,-348,2246,0,0,0,0,0,0,0,0,0
26527,-0.20,-365,2253,0,0,0,0,0,0,0,0,0
26563,-0.17,-372,2259,0,0,0,0,0,0,0,0,0
26599,-0.20,-276,3636,0,0,0,0,0,0,0,0,0
26635,-0.08,45,4095,0,0,0,0,0,0,0,0,0
26671,-0.24,512,4095,0,0,0,0,0,0,0,0,0
26707,-0.27,922,4095,0,0,0,0,0,0,0,0,0
26743,-0.21,1176,4095,0,0,0,0,0,0,0,0,0
26779,-0.19,1277,4095,0,0,0,0,0,0,0,0,0
26815,-0.19,1080,1210,0,0,0,0,0,0,0,0,0
26851,-0.16,352,0,0,0,0,0,0,0,0,0,0
26887,-0.20,-684,630,0,0,0,0,0,0,0,0,0
26923,-0.25,-1427,2142,0,0,0,0,0,0,0,0,0
26959,-0.22,-1550,2619,0,0,0,0,0,0,0,0,0
26995,-0.14,-1237,2187,0,0,0,0,0,0,0,0,0
27031,-0.22,-889,1599,0,0,0,0,0,0,0,0,0
27067,-0.20,-726,1466,0,0,0,0,0,0,0,0,0
27103,-0.09,-706,1773,0,0,0,0,0,0,0,0,0
27139,-0.25,-698,1873,0,0,0,0,0,0,0,0,0
27175,-0.27,-667,1629,0,0,0,0,0,0,0,0,0
27211,-0.24,-664,1435,0,0,0,0,0,0,0,0,0
27247,-0.13,-677,1827,0,0,0,0,0,0,0,0,0
27283,-0.19,-590,2641,0,0,0,0,0,0,0,0,0
27319,-0.21,-311,3210,0,0,0,0,0,0,0,0,0
27355,-0.24,101,3312,0,0,0,0,0,0,0,0,0
27391,-0.24,547,4095,0,0,0,0,0,0,0,0,0
27427,-0.17,976,4095,0,0,0,0,0,0,0,0,0
27463,-0.22,1309,4095,0,0,0,0,0,0,0,0,0
27499,-0.20,1487,4095,0,0,0,0,0,0,0,0,0
27535,-0.18,1530,4095,0,0,0,0,0,0,0,0,0
27571,-0.17,1482,4095,0,0,0,0,0,0,0,0,0
27607,-0.13,1152,473,0,0,0,0,0,0,0,0,0
27643,-0.17,308,336,0,0,0,0,0,0,0,0,0
27679,-0.17,-661,1733,0,0,0,0,0,0,0,0,0
27715,-0.25,-1142,2832,0,0,0,0,0,0,0,0,0
27751,-0.20,-1005,3376,0,0,0,0,0,0,0,0,0
27787,-0.16,-500,3495,0,0,0,0,0,0,0,0,0
27823,-0.15,68,3647,0,0,0,0,0,0,0,0,0
27859,-0.12,524,3633,0,0,0,0,0,0,0,0,0
27895,-0.17,773,3143,0,0,0,0,0,0,0,0,0
27931,-0.14,750,2525,0,0,0,0,0,0,0,0,0
27967,-0.17,483,2220,0,0,0,0,0,0,0,0,0
28003,-0.15,119,2333,0,0,0,0,0,0,0,0,0
28039,-0.18,-169,2559,0,0,0,0,0,0,0,0,0
28075,-0.21,-286,2870,0,0,0,0,0,0,0,0,0
28111,-0.24,-163,4095,0,0,0,0,0,0,0,0,0
28147,-0.20,201,4095,0,0,0,0,0,0,0,0,0
28183,-0.17,630,4095,0,0,0,0,0,0,0,0,0
28219,-0.19,951,4095,0,0,0,0,0,0,0,0,0
28255,-0.15,1120,4095,0,0,0,0,0,0,0,0,0
28291,-0.17,1164,4095,0,0,0,0,0,0,0,0,0
28327,-0.21,1127,4095,0,0,0,0,0,0,0,0,0
28363,-0.19,913,1971,0,0,0,0,0,0,0,0,0
28399,-0.14,350,1213,0,0,0,0,0,0,0,0,0
28435,-0.13,-365,2203,0,0,0,0,0,0,0,0,0
28471,-0.22,-786,3163,0,0,0,0,0,0,0,0,0
28507,-0.16,-752,3376,0,0,0,0,0,0,0,0,0
28543,-0.21,-470,3050,0,0,0,0,0,0,0,0,0
28579,-0.23,-223,2611,0,0,0,0,0,0,0,0,0
28615,-0.24,-152,2350,0,0,0,0,0,0,0,0,0
28651,-0.18,-224,2469,0,0,0,0,0,0,0,0,0
28687,-0.20,-305,2813,0,0,0,0,0,0,0,0,0
28723,-0.21,-287,3133,0,0,0,0,0,0,0,0,0
28759,-0.22,-168,3133,0,0,0,0,0,0,0,0,0
28795,-0.24,-43,2784,0,0,0,0,0,0,0,0,0
28831,-0.25,5,2816,0,0,0,0,0,0,0,0,0
28867,-0.24,75,4095,0,0,0,0,0,0,0,0,0
28903,-0.18,301,4095,0,0,0,0,0,0,0,0,0
28939,-0.19,601,4095,0,0,0,0,0,0,0,0,0
28975,-0.19,833,4095,0,0,0,0,0,0,0,0,0
29011,-0.12,958,4095,0,0,0,0,0,0,0,0,0
29047,-0.21,989,4095,0,0,0,0,0,0,0,0,0
29083,-0.16,959,4095,0,0,0,0,0,0,0,0,0
29119,-0.20,792,2462,0,0,0,0,0,0,0,0,0
29155,-0.19,319,1326,0,0,0,0,0,0,0,0,0
29191,-0.14,-370,1712,0,0,0,0,0,0,0,0,0
29227,-0.21,-926,2297,0,0,0,0,0,0,0,0,0
29263,-0.13,-1135,2541,0,0,0,0,0,0,0,0,0
29299,-0.10,-1062,2515,0,0,0,0,0,0,0,0,0
29335,-0.21,-874,2461,0,0,0,0,0,0,0,0,0
29371,-0.23,-689,2475,0,0,0,0,0,0,0,0,0
29407,-0.12,-549,2487,0,0,0,0,0,0,0,0,0
29443,-0.22,-460,2407,0,0,0,0,0,0,0,0,0
29479,-0.29,-422,2357,0,0,0,0,0,0,0,0,0
29515,-0.17,-418,2378,0,0,0,0,0,0,0,0,0
29551,-0.23,-422,2393,0,0,0,0,0,0,0,0,0
29587,-0.26,-416,2407,0,0,0,0,0,0,0,0,0
29623,-0.20,-303,3879,0,0,0,0,0,0,0,0,0
29659,-0.31,29,4095,0,0,0,0,0,0,0,0,0
29695,-0.27,476,4095,0,0,0,0,0,0,0,0,0
29731,-0.25,845,4095,0,0,0,0,0,0,0,0,0
29767,-0.21,1064,4095,0,0,0,0,0,0,0,0,0
29803,-0.15,1143,4095,0,0,0,0,0,0,0,0,0
29839,-0.16,1013,2343,0,0,0,0,0,0,0,0,0
29875,-0.19,486,682,0,0,0,0,0,0,0,0,0
29911,-0.27,-349,1177,0,0,0,0,0,0,0,0,0
29947,-0.15,-1036,2205,0,0,0,0,0,0,0,0,0
29983,-0.21,-1250,2703,0,0,0,0,0,0,0,0,0
30019,-0.17,-1071,2625,0,0,0,0,0,0,0,0,0
30055,-0.20,-772,2277,0,0,0,0,0,0,0,0,0
30091,-0.21,-574,1943,0,0,0,0,0,0,0,0,0
30127,-0.19,-540,1780,0,0,0,0,0,0,0,0,0
30163,-0.09,-613,1789,0,0,0,0,0,0,0,0,0
30199,-0.21,-699,1893,0,0,0,0,0,0,0,0,0
30235,-0.16,-730,2043,0,0,0,0,0,0,0,0,0
30271,-0.18,-681,2224,0,0,0,0,0,0,0,0,0
