Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.31,157,2445,0,0,0,0,0,0,0,0
14863,-0.30,686,3056,0,0,0,0,0,0,0,0
14899,-0.17,1435,3039,0,0,0,0,0,0,0,0
14935,-0.24,2046,2674,0,0,0,0,0,0,0,0
14971,-0.17,2324,2359,0,0,0,0,0,0,0,0
15007,-0.15,2284,2297,0,0,0,0,0,0,0,0
15043,-0.19,2074,2407,0,0,0,0,0,0,0,0
15079,-0.16,1845,2559,0,0,0,0,0,0,0,0
15115,-0.20,1675,2640,0,0,0,0,0,0,0,0
15151,-0.08,1570,2611,0,0,0,0,0,0,0,0
15187,-0.18,1492,2542,0,0,0,0,0,0,0,0
15223,-0.22,1407,2481,0,0,0,0,0,0,0,0
15259,-0.13,1308,2480,0,0,0,0,0,0,0,0
15295,-0.17,1208,2500,0,0,0,0,0,0,0,0
15331,-0.21,1119,2496,0,0,0,0,0,0,0,0
15367,-0.19,1041,2483,0,0,0,0,0,0,0,0
15403,-0.14,974,2528,0,0,0,0,0,0,0,0
15439,-0.25,922,2559,0,0,0,0,0,0,0,0
15475,-0.24,882,2549,0,0,0,0,0,0,0,0
15511,-0.22,841,2485,0,0,0,0,0,0,0,0
15547,-0.22,790,2530,0,0,0,0,0,0,0,0
15583,-0.14,842,4095,0,0,0,0,0,0,0,0
15619,-0.11,1112,4095,0,0,0,0,0,0,0,0
15655,-0.19,1473,4095,0,0,0,0,0,0,0,0
15691,-0.15,1740,4095,0,0,0,0,0,0,0,0
15727,-0.21,1866,4095,0,0,0,0,0,0,0,0
15763,-0.17,1869,4095,0,0,0,0,0,0,0,0
15799,-0.27,1692,2538,0,0,0,0,0,0,0,0
15835,-0.17,1187,1330,0,0,0,0,0,0,0,0
15871,-0.21,429,1467,0,0,0,0,0,0,0,0
