Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.28,174,2683,0,0,0,0,0,0,0,0
14863,-0.21,690,2317,0,0,0,0,0,0,0,0
14899,-0.21,1301,2235,0,0,0,0,0,0,0,0
14935,-0.15,1726,2389,0,0,0,0,0,0,0,0
14971,-0.07,1961,2661,0,0,0,0,0,0,0,0
15007,-0.17,2082,2882,0,0,0,0,0,0,0,0
15043,-0.21,2139,2937,0,0,0,0,0,0,0,0
15079,-0.22,2136,2836,0,0,0,0,0,0,0,0
15115,-0.22,2057,2705,0,0,0,0,0,0,0,0
15151,-0.19,1907,2608,0,0,0,0,0,0,0,0
15187,-0.17,1716,2555,0,0,0,0,0,0,0,0
15223,-0.13,1529,2624,0,0,0,0,0,0,0,0
15259,-0.06,1412,3152,0,0,0,0,0,0,0,0
15295,-0.24,1467,4095,0,0,0,0,0,0,0,0
15331,-0.16,1708,4095,0,0,0,0,0,0,0,0
15367,-0.19,1929,3246,0,0,0,0,0,0,0,0
15403,-0.12,1898,2684,0,0,0,0,0,0,0,0
15439,-0.21,1602,2421,0,0,0,0,0,0,0,0
15475,-0.14,1189,2411,0,0,0,0,0,0,0,0
15511,-0.17,821,2535,0,0,0,0,0,0,0,0
15547,-0.16,591,2727,0,0,0,0,0,0,0,0
15583,-0.11,515,2871,0,0,0,0,0,0,0,0
15619,-0.14,545,2892,0,0,0,0,0,0,0,0
15655,-0.15,607,2847,0,0,0,0,0,0,0,0
15691,-0.13,645,2775,0,0,0,0,0,0,0,0
15727,-0.14,634,2688,0,0,0,0,0,0,0,0
15763,-0.11,578,2660,0,0,0,0,0,0,0,0
15799,-0.21,505,2704,0,0,0,0,0,0,0,0
15835,-0.15,476,3221,0,0,0,0,0,0,0,0
15871,-0.18,588,4016,0,0,0,0,0,0,0,0
15907,-0.13,834,3767,0,0,0,0,0,0,0,0
15943,-0.13,1025,3111,0,0,0,0,0,0,0,0
15979,-0.16,993,2701,0,0,0,0,0,0,0,0
16015,-0.09,759,2518,0,0,0,0,0,0,0,0
16051,-0.20,450,2509,0,0,0,0,0,0,0,0
