Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.27,201,3091,0,0,0,0,0,0,0,0
14863,-0.17,822,3082,0,0,0,0,0,0,0,0
14899,-0.22,1609,3027,0,0,0,0,0,0,0,0
14935,-0.14,2199,3006,0,0,0,0,0,0,0,0
14971,-0.20,2499,3014,0,0,0,0,0,0,0,0
15007,-0.21,2560,3024,0,0,0,0,0,0,0,0
15043,-0.16,2472,3035,0,0,0,0,0,0,0,0
15079,-0.10,2314,3042,0,0,0,0,0,0,0,0
15115,-0.05,2139,3042,0,0,0,0,0,0,0,0
15151,-0.18,1974,3040,0,0,0,0,0,0,0,0
15187,-0.19,1826,3031,0,0,0,0,0,0,0,0
15223,-0.16,1697,3037,0,0,0,0,0,0,0,0
15259,-0.26,1583,3039,0,0,0,0,0,0,0,0
15295,-0.16,1483,3054,0,0,0,0,0,0,0,0
15331,-0.21,1398,3102,0,0,0,0,0,0,0,0
15367,-0.26,1331,3139,0,0,0,0,0,0,0,0
15403,-0.28,1274,3099,0,0,0,0,0,0,0,0
15439,-0.25,1209,3029,0,0,0,0,0,0,0,0
15475,-0.23,1127,2999,0,0,0,0,0,0,0,0
15511,-0.23,1035,2995,0,0,0,0,0,0,0,0
15547,-0.18,946,3005,0,0,0,0,0,0,0,0
15583,-0.18,872,3033,0,0,0,0,0,0,0,0
15619,-0.17,816,3050,0,0,0,0,0,0,0,0
15655,-0.18,774,3056,0,0,0,0,0,0,0,0
15691,-0.27,737,3044,0,0,0,0,0,0,0,0
15727,-0.22,701,3043,0,0,0,0,0,0,0,0
15763,-0.24,661,3031,0,0,0,0,0,0,0,0
15799,-0.17,620,3031,0,0,0,0,0,0,0,0
15835,-0.12,579,3033,0,0,0,0,0,0,0,0
15871,-0.16,542,3045,0,0,0,0,0,0,0,0
15907,-0.21,512,3083,0,0,0,0,0,0,0,0
15943,-0.12,494,3125,0,0,0,0,0,0,0,0
15979,-0.12,483,3100,0,0,0,0,0,0,0,0
16015,-0.14,466,3039,0,0,0,0,0,0,0,0
16051,-0.23,432,3008,0,0,0,0,0,0,0,0
16087,-0.23,385,3004,0,0,0,0,0,0,0,0
16123,-0.18,339,3015,0,0,0,0,0,0,0,0
16159,-0.16,304,3031,0,0,0,0,0,0,0,0
16195,-0.18,282,3043,0,0,0,0,0,0,0,0
16231,-0.21,268,3049,0,0,0,0,0,0,0,0
16267,-0.19,259,3045,0,0,0,0,0,0,0,0
16303,-0.22,250,3035,0,0,0,0,0,0,0,0
16339,-0.18,238,3038,0,0,0,0,0,0,0,0
16375,-0.16,225,3045,0,0,0,0,0,0,0,0
16411,-0.23,213,3042,0,0,0,0,0,0,0,0
16447,-0.29,201,3050,0,0,0,0,0,0,0,0
16483,-0.20,192,3087,0,0,0,0,0,0,0,0
16519,-0.19,193,3134,0,0,0,0,0,0,0,0
16555,-0.17,200,3095,0,0,0,0,0,0,0,0
16591,-0.20,198,3031,0,0,0,0,0,0,0,0
16627,-0.20,179,2997,0,0,0,0,0,0,0,0
16663,-0.12,145,2995,0,0,0,0,0,0,0,0
16699,-0.16,112,3018,0,0,0,0,0,0,0,0
16735,-0.20,89,3037,0,0,0,0,0,0,0,0
16771,-0.18,81,3047,0,0,0,0,0,0,0,0
16807,-0.17,83,3053,0,0,0,0,0,0,0,0
16843,-0.13,88,3049,0,0,0,0,0,0,0,0
16879,-0.15,91,3046,0,0,0,0,0,0,0,0
16915,-0.24,89,3035,0,0,0,0,0,0,0,0
16951,-0.16,84,3037,0,0,0,0,0,0,0,0
16987,-0.25,78,3039,0,0,0,0,0,0,0,0
17023,-0.26,73,3059,0,0,0,0,0,0,0,0
17059,-0.21,75,3114,0,0,0,0,0,0,0,0
17095,-0.24,86,3115,0,0,0,0,0,0,0,0
17131,-0.19,98,3065,0,0,0,0,0,0,0,0
17167,-0.13,94,3015,0,0,0,0,0,0,0,0
17203,-0.28,73,2998,0,0,0,0,0,0,0,0
17239,-0.15,43,3007,0,0,0,0,0,0,0,0
17275,-0.27,20,3026,0,0,0,0,0,0,0,0
17311,-0.19,10,3043,0,0,0,0,0,0,0,0
17347,-0.25,12,3053,0,0,0,0,0,0,0,0
17383,-0.22,21,3047,0,0,0,0,0,0,0,0
17419,-0.23,29,3047,0,0,0,0,0,0,0,0
17455,-0.19,32,3038,0,0,0,0,0,0,0,0
17491,-0.21,32,3031,0,0,0,0,0,0,0,0
17527,-0.19,27,3028,0,0,0,0,0,0,0,0
17563,-0.16,23,3051,0,0,0,0,0,0,0,0
17599,-0.22,26,3099,0,0,0,0,0,0,0,0
17635,-0.18,39,3133,0,0,0,0,0,0,0,0
17671,-0.20,59,3104,0,0,0,0,0,0,0,0
17707,-0.24,68,3045,0,0,0,0,0,0,0,0
17743,-0.29,57,2999,0,0,0,0,0,0,0,0
17779,-0.23,30,2998,0,0,0,0,0,0,0,0
17815,-0.14,3,3020,0,0,0,0,0,0,0,0
17851,-0.32,-12,3037,0,0,0,0,0,0,0,0
17887,-0.24,-14,3053,0,0,0,0,0,0,0,0
17923,-0.25,-6,3049,0,0,0,0,0,0,0,0
17959,-0.14,3,3043,0,0,0,0,0,0,0,0
17995,-0.13,10,3034,0,0,0,0,0,0,0,0
18031,-0.30,12,3035,0,0,0,0,0,0,0,0
18067,-0.16,10,3029,0,0,0,0,0,0,0,0
18103,-0.22,6,3031,0,0,0,0,0,0,0,0
18139,-0.20,5,3057,0,0,0,0,0,0,0,0
18175,-0.17,11,3120,0,0,0,0,0,0,0,0
18211,-0.11,29,3126,0,0,0,0,0,0,0,0
18247,-0.23,47,3071,0,0,0,0,0,0,0,0
18283,-0.17,48,3021,0,0,0,0,0,0,0,0
18319,-0.18,31,2999,0,0,0,0,0,0,0,0
18355,-0.14,5,3003,0,0,0,0,0,0,0,0
18391,-0.21,-16,3024,0,0,0,0,0,0,0,0
18427,-0.20,-26,3039,0,0,0,0,0,0,0,0
18463,-0.23,-23,3045,0,0,0,0,0,0,0,0
18499,-0.21,-14,3043,0,0,0,0,0,0,0,0
18535,-0.22,-6,3039,0,0,0,0,0,0,0,0
18571,-0.13,-1,3039,0,0,0,0,0,0,0,0
18607,-0.23,0,3047,0,0,0,0,0,0,0,0
18643,-0.23,1,3039,0,0,0,0,0,0,0,0
18679,-0.18,2,3046,0,0,0,0,0,0,0,0
18715,-0.24,7,3093,0,0,0,0,0,0,0,0
18751,-0.24,20,3121,0,0,0,0,0,0,0,0
18787,-0.21,36,3087,0,0,0,0,0,0,0,0
18823,-0.18,42,3039,0,0,0,0,0,0,0,0
18859,-0.25,31,3007,0,0,0,0,0,0,0,0
18895,-0.13,8,3005,0,0,0,0,0,0,0,0
18931,-0.21,-13,3024,0,0,0,0,0,0,0,0
18967,-0.18,-24,3044,0,0,0,0,0,0,0,0
19003,-0.18,-24,3053,0,0,0,0,0,0,0,0
19039,-0.26,-16,3046,0,0,0,0,0,0,0,0
19075,-0.20,-7,3041,0,0,0,0,0,0,0,0
19111,-0.19,-2,3038,0,0,0,0,0,0,0,0
19147,-0.20,0,3033,0,0,0,0,0,0,0,0
19183,-0.20,-2,3039,0,0,0,0,0,0,0,0
19219,-0.25,-4,3040,0,0,0,0,0,0,0,0
19255,-0.21,-1,3088,0,0,0,0,0,0,0,0
19291,-0.21,11,3133,0,0,0,0,0,0,0,0
19327,-0.22,32,3119,0,0,0,0,0,0,0,0
19363,-0.19,47,3053,0,0,0,0,0,0,0,0
19399,-0.24,41,3007,0,0,0,0,0,0,0,0
19435,-0.17,17,2993,0,0,0,0,0,0,0,0
19471,-0.24,-11,3007,0,0,0,0,0,0,0,0
19507,-0.23,-30,3026,0,0,0,0,0,0,0,0
19543,-0.21,-34,3055,0,0,0,0,0,0,0,0
19579,-0.25,-26,3054,0,0,0,0,0,0,0,0
19615,-0.27,-14,3046,0,0,0,0,0,0,0,0
19651,-0.29,-5,3038,0,0,0,0,0,0,0,0
19687,-0.23,-1,3038,0,0,0,0,0,0,0,0
19723,-0.22,-1,3037,0,0,0,0,0,0,0,0
19759,-0.22,-3,3035,0,0,0,0,0,0,0,0
19795,-0.22,-3,3065,0,0,0,0,0,0,0,0
19831,-0.17,4,3129,0,0,0,0,0,0,0,0
19867,-0.16,23,3125,0,0,0,0,0,0,0,0
19903,-0.15,40,3057,0,0,0,0,0,0,0,0
19939,-0.23,39,3012,0,0,0,0,0,0,0,0
19975,-0.18,19,2992,0,0,0,0,0,0,0,0
20011,-0.20,-7,2996,0,0,0,0,0,0,0,0
20047,-0.18,-29,3024,0,0,0,0,0,0,0,0
20083,-0.17,-36,3046,0,0,0,0,0,0,0,0
20119,-0.13,-31,3054,0,0,0,0,0,0,0,0
20155,-0.15,-18,3049,0,0,0,0,0,0,0,0
20191,-0.19,-7,3043,0,0,0,0,0,0,0,0
20227,-0.23,-1,3040,0,0,0,0,0,0,0,0
20263,-0.21,0,3043,0,0,0,0,0,0,0,0
20299,-0.24,0,3041,0,0,0,0,0,0,0,0
20335,-0.16,0,3057,0,0,0,0,0,0,0,0
20371,-0.20,6,3120,0,0,0,0,0,0,0,0
20407,-0.16,24,3141,0,0,0,0,0,0,0,0
20443,-0.22,43,3087,0,0,0,0,0,0,0,0
20479,-0.21,47,3027,0,0,0,0,0,0,0,0
20515,-0.30,30,3006,0,0,0,0,0,0,0,0
20551,-0.26,3,3001,0,0,0,0,0,0,0,0
20587,-0.15,-19,3023,0,0,0,0,0,0,0,0
20623,-0.20,-30,3040,0,0,0,0,0,0,0,0
20659,-0.17,-29,3040,0,0,0,0,0,0,0,0
20695,-0.28,-21,3047,0,0,0,0,0,0,0,0
20731,-0.26,-12,3049,0,0,0,0,0,0,0,0
20767,-0.19,-5,3039,0,0,0,0,0,0,0,0
20803,-0.18,-3,3034,0,0,0,0,0,0,0,0
20839,-0.19,-4,3038,0,0,0,0,0,0,0,0
20875,-0.22,-5,3046,0,0,0,0,0,0,0,0
20911,-0.28,-3,3067,0,0,0,0,0,0,0,0
20947,-0.14,6,3126,0,0,0,0,0,0,0,0
20983,-0.29,25,3121,0,0,0,0,0,0,0,0
21019,-0.17,41,3069,0,0,0,0,0,0,0,0
21055,-0.07,40,3019,0,0,0,0,0,0,0,0
21091,-0.20,20,2994,0,0,0,0,0,0,0,0
21127,-0.14,-6,3003,0,0,0,0,0,0,0,0
21163,-0.18,-26,3024,0,0,0,0,0,0,0,0
21199,-0.24,-33,3053,0,0,0,0,0,0,0,0
21235,-0.17,-28,3057,0,0,0,0,0,0,0,0
21271,-0.30,-16,3056,0,0,0,0,0,0,0,0
21307,-0.23,-5,3051,0,0,0,0,0,0,0,0
21343,-0.19,1,3042,0,0,0,0,0,0,0,0
21379,-0.18,3,3049,0,0,0,0,0,0,0,0
21415,-0.23,3,3039,0,0,0,0,0,0,0,0
21451,-0.18,1,3045,0,0,0,0,0,0,0,0
21487,-0.21,3,3090,0,0,0,0,0,0,0,0
21523,-0.31,15,3131,0,0,0,0,0,0,0,0
21559,-0.23,33,3105,0,0,0,0,0,0,0,0
21595,-0.21,42,3043,0,0,0,0,0,0,0,0
21631,-0.19,33,3008,0,0,0,0,0,0,0,0
21667,-0.20,8,2994,0,0,0,0,0,0,0,0
21703,-0.22,-18,3010,0,0,0,0,0,0,0,0
21739,-0.20,-35,3024,0,0,0,0,0,0,0,0
21775,-0.15,-40,3039,0,0,0,0,0,0,0,0
21811,-0.15,-34,3037,0,0,0,0,0,0,0,0
21847,-0.14,-25,3029,0,0,0,0,0,0,0,0
21883,-0.21,-19,3015,0,0,0,0,0,0,0,0
21919,-0.18,-19,2997,0,0,0,0,0,0,0,0
21955,-0.20,-24,3006,0,0,0,0,0,0,0,0
21991,-0.24,-27,3029,0,0,0,0,0,0,0,0
22027,-0.13,-21,3088,0,0,0,0,0,0,0,0
22063,-0.15,0,3167,0,0,0,0,0,0,0,0
22099,-0.19,41,3233,0,0,0,0,0,0,0,0
22135,-0.23,86,3175,0,0,0,0,0,0,0,0
22171,-0.18,108,3082,0,0,0,0,0,0,0,0
22207,-0.16,93,3012,0,0,0,0,0,0,0,0
22243,-0.24,49,2989,0,0,0,0,0,0,0,0
22279,-0.26,1,2998,0,0,0,0,0,0,0,0
22315,-0.24,-33,3017,0,0,0,0,0,0,0,0
22351,-0.23,-48,3046,0,0,0,0,0,0,0,0
22387,-0.18,-44,3056,0,0,0,0,0,0,0,0
22423,-0.20,-30,3051,0,0,0,0,0,0,0,0
22459,-0.27,-18,3040,0,0,0,0,0,0,0,0
22495,-0.23,-10,3050,0,0,0,0,0,0,0,0
22531,-0.21,-6,3046,0,0,0,0,0,0,0,0
22567,-0.27,-3,3043,0,0,0,0,0,0,0,0
22603,-0.26,-2,3049,0,0,0,0,0,0,0,0
22639,-0.25,-1,3059,0,0,0,0,0,0,0,0
22675,-0.23,2,3086,0,0,0,0,0,0,0,0
22711,-0.24,10,3083,0,0,0,0,0,0,0,0
22747,-0.20,18,3056,0,0,0,0,0,0,0,0
22783,-0.22,16,3037,0,0,0,0,0,0,0,0
22819,-0.28,7,3027,0,0,0,0,0,0,0,0
22855,-0.20,-4,3027,0,0,0,0,0,0,0,0
22891,-0.24,-13,3045,0,0,0,0,0,0,0,0
22927,-0.17,-13,3071,0,0,0,0,0,0,0,0
22963,-0.24,-6,3068,0,0,0,0,0,0,0,0
22999,-0.21,2,3059,0,0,0,0,0,0,0,0
23035,-0.22,7,3056,0,0,0,0,0,0,0,0
23071,-0.23,7,3049,0,0,0,0,0,0,0,0
23107,-0.21,5,3044,0,0,0,0,0,0,0,0
23143,-0.23,0,3043,0,0,0,0,0,0,0,0
23179,-0.15,-3,3062,0,0,0,0,0,0,0,0
23215,-0.17,0,3120,0,0,0,0,0,0,0,0
23251,-0.13,18,3173,0,0,0,0,0,0,0,0
23287,-0.04,46,3136,0,0,0,0,0,0,0,0
23323,-0.14,60,3040,0,0,0,0,0,0,0,0
23359,0.08,45,2986,0,0,0,0,0,0,0,0
23395,-0.17,10,2982,0,0,0,0,0,0,0,0
23431,-0.26,-25,3010,0,0,0,0,0,0,0,0
23467,-0.18,-45,3039,0,0,0,0,0,0,0,0
23503,-0.12,-45,3056,0,0,0,0,0,0,0,0
23539,-0.23,-34,3053,0,0,0,0,0,0,0,0
23575,-0.18,-21,3039,0,0,0,0,0,0,0,0
23611,-0.23,-15,3017,0,0,0,0,0,0,0,0
23647,-0.25,-24,2907,0,0,0,0,0,0,0,0
23683,-0.14,-48,2945,0,0,0,0,0,0,0,0
23719,-0.14,-40,3440,0,0,0,0,0,0,0,0
23755,-0.24,88,4095,0,0,0,0,0,0,0,0
23791,-0.19,342,4095,0,0,0,0,0,0,0,0
23827,-0.22,609,4095,0,0,0,0,0,0,0,0
23863,-0.17,793,4095,0,0,0,0,0,0,0,0
23899,-0.20,880,4095,0,0,0,0,0,0,0,0
23935,-0.22,888,4095,0,0,0,0,0,0,0,0
23971,-0.16,850,4095,0,0,0,0,0,0,0,0
24007,-0.18,790,4095,0,0,0,0,0,0,0,0
24043,-0.14,727,4095,0,0,0,0,0,0,0,0
24079,-0.22,668,4095,0,0,0,0,0,0,0,0
24115,-0.21,617,4095,0,0,0,0,0,0,0,0
24151,-0.16,574,4095,0,0,0,0,0,0,0,0
24187,-0.16,537,4095,0,0,0,0,0,0,0,0
24223,-0.16,504,4095,0,0,0,0,0,0,0,0
24259,-0.10,474,4095,0,0,0,0,0,0,0,0
