Time,Pressure,PPGSignal,BL_W20_T2.50_D5_C2,BL_W40_T2.50_D5_C2,BL_W60_T2.50_D5_C2,BL_W65_T2.50_D5_C2,BL_W70_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T2.00_D5_C2,BL_W70_T3.50_D5_C2
14828,-0.21,65,0,0,0,0,0,0,0,0
14863,-0.25,286,0,0,0,0,0,0,0,0
14899,-0.13,658,0,0,0,0,0,0,0,0
14935,-0.16,1133,0,0,0,0,0,0,0,0
14971,-0.11,1627,0,0,0,0,0,0,0,0
15007,-0.18,1991,0,0,0,0,0,0,0,0
15043,-0.15,2118,0,0,0,0,0,0,0,0
15079,-0.17,2013,0,0,0,0,0,0,0,0
15115,-0.14,1770,0,0,0,0,0,0,0,0
15151,-0.19,1510,0,0,0,0,0,0,0,0
15187,-0.07,1321,0,0,0,0,0,0,0,0
15223,-0.22,1228,0,0,0,0,0,0,0,0
15259,-0.26,1206,0,0,0,0,0,0,0,0
15295,-0.21,1324,0,0,0,0,0,0,0,0
15331,-0.19,1656,0,0,0,0,0,0,0,0
15367,-0.21,2050,0,0,0,0,0,0,0,0
15403,-0.12,2321,0,0,0,0,0,0,0,0
15439,-0.16,2427,0,0,0,0,0,0,0,0
15475,-0.12,2247,0,0,0,0,0,0,0,0
15511,-0.13,1609,0,0,0,0,0,0,0,0
15547,-0.16,705,0,0,0,0,0,0,0,0
15583,-0.15,-1,0,0,0,0,0,0,0,0
15619,-0.15,-252,0,0,0,0,0,0,0,0
15655,-0.08,-115,0,0,0,0,0,0,0,0
15691,-0.19,154,0,0,0,0,0,0,0,0
15727,-0.11,339,0,0,0,0,0,0,0,0
15763,-0.09,373,0,0,0,0,0,0,0,0
15799,-0.17,308,0,0,0,0,0,0,0,0
15835,-0.13,228,0,0,0,0,0,0,0,0
15871,-0.14,186,0,0,0,0,0,0,0,0
15907,-0.13,203,0,0,0,0,0,0,0,0
15943,-0.14,373,0,0,0,0,0,0,0,0
15979,-0.17,761,0,0,0,0,0,0,0,0
16015,-0.16,1207,0,0,0,0,0,0,0,0
16051,-0.21,1526,0,0,0,0,0,0,0,0
16087,-0.22,1679,0,0,0,0,0,0,0,0
16123,-0.18,1527,0,0,0,0,0,0,0,0
16159,-0.10,897,0,0,0,0,0,0,0,0
16195,-0.21,56,0,0,0,0,0,0,0,0
16231,-0.20,-495,0,0,0,0,0,0,0,0
16267,-0.09,-549,0,0,0,0,0,0,0,0
16303,-0.24,-256,0,0,0,0,0,0,0,0
16339,-0.15,87,0,0,0,0,0,0,0,0
16375,-0.20,276,0,0,0,0,0,0,0,0
16411,-0.14,285,0,0,0,0,0,0,0,0
16447,-0.15,199,0,0,0,0,0,0,0,0
16483,-0.21,108,0,0,0,0,0,0,0,0
16519,-0.23,57,0,0,0,0,0,0,0,0
16555,-0.14,74,0,0,0,0,0,0,0,0
16591,-0.27,237,0,0,0,0,0,0,0,0
16627,-0.13,566,0,0,0,0,0,0,0,0
16663,-0.23,923,0,0,0,0,0,0,0,0
16699,-0.13,1171,0,0,0,0,0,0,0,0
16735,-0.13,1287,0,0,0,0,0,0,0,0
16771,-0.17,1296,0,0,0,0,0,0,0,0
16807,-0.11,1241,0,0,0,0,0,0,0,0
16843,-0.09,1055,0,0,0,0,0,0,0,0
16879,-0.16,627,0,0,0,0,0,0,0,0
16915,-0.15,88,0,0,0,0,0,0,0,0
16951,-0.18,-285,0,0,0,0,0,0,0,0
16987,-0.03,-402,0,0,0,0,0,0,0,0
17023,-0.15,-358,0,0,0,0,0,0,0,0
17059,-0.05,-295,0,0,0,0,0,0,0,0
17095,-0.26,-293,0,0,0,0,0,0,0,0
17131,-0.13,-352,0,0,0,0,0,0,0,0
17167,-0.15,-425,0,0,0,0,0,0,0,0
17203,-0.12,-477,0,0,0,0,0,0,0,0
17239,-0.22,-496,0,0,0,0,0,0,0,0
17275,-0.11,-486,0,0,0,0,0,0,0,0
17311,-0.15,-404,0,0,0,0,0,0,0,0
17347,-0.13,-147,0,0,0,0,0,0,0,0
17383,-0.19,274,0,0,0,0,0,0,0,0
17419,-0.10,693,0,0,0,0,0,0,0,0
17455,-0.03,977,0,0,0,0,0,0,0,0
17491,-0.05,1112,0,0,0,0,0,0,0,0
17527,-0.14,1131,0,0,0,0,0,0,0,0
17563,-0.14,1081,0,0,0,0,0,0,0,0
17599,-0.18,864,0,0,0,0,0,0,0,0
17635,-0.09,319,0,0,0,0,0,0,0,0
17671,-0.13,-383,0,0,0,0,0,0,0,0
17707,-0.16,-894,0,0,0,0,0,0,0,0
17743,-0.14,-1086,0,0,0,0,0,0,0,0
17779,-0.15,-1057,0,0,0,0,0,0,0,0
17815,-0.07,-965,0,0,0,0,0,0,0,0
17851,-0.11,-903,0,0,0,0,0,0,0,0
17887,-0.11,-876,0,0,0,0,0,0,0,0
17923,-0.17,-847,0,0,0,0,0,0,0,0
17959,-0.12,-785,0,0,0,0,0,0,0,0
17995,-0.18,-691,0,0,0,0,0,0,0,0
18031,-0.18,-594,0,0,0,0,0,0,0,0
18067,-0.11,-518,0,0,0,0,0,0,0,0
18103,-0.17,-469,0,0,0,0,0,0,0,0
18139,-0.14,-425,0,0,0,0,0,0,0,0
18175,-0.17,-236,0,0,0,0,0,0,0,0
18211,-0.17,201,0,0,0,0,0,0,0,0
18247,-0.18,719,0,0,0,0,0,0,0,0
18283,-0.10,1105,0,0,0,0,0,0,0,0
18319,-0.19,1312,0,0,0,0,0,0,0,0
18355,-0.17,1367,0,0,0,0,0,0,0,0
18391,-0.14,1281,0,0,0,0,0,0,0,0
18427,-0.17,934,0,0,0,0,0,0,0,0
18463,-0.14,272,0,0,0,0,0,0,0,0
18499,-0.13,-427,0,0,0,0,0,0,0,0
18535,-0.13,-833,0,0,0,0,0,0,0,0
18571,-0.12,-889,0,0,0,0,0,0,0,0
18607,-0.12,-753,0,0,0,0,0,0,0,0
18643,-0.23,-617,0,0,0,0,0,0,0,0
18679,-0.17,-573,0,0,0,0,0,0,0,0
18715,-0.20,-603,0,0,0,0,0,0,0,0
18751,-0.14,-640,0,0,0,0,0,0,0,0
18787,-0.19,-645,0,0,0,0,0,0,0,0
18823,-0.22,-616,0,0,0,0,0,0,0,0
18859,-0.18,-563,0,0,0,0,0,0,0,0
18895,-0.09,-497,0,0,0,0,0,0,0,0
18931,-0.23,-430,0,0,0,0,0,0,0,0
18967,-0.14,-369,0,0,0,0,0,0,0,0
19003,-0.22,-316,0,0,0,0,0,0,0,0
19039,-0.14,-148,0,0,0,0,0,0,0,0
19075,-0.14,259,0,0,0,0,0,0,0,0
19111,-0.21,768,0,0,0,0,0,0,0,0
19147,-0.15,1163,0,0,0,0,0,0,0,0
19183,-0.20,1382,0,0,0,0,0,0,0,0
19219,-0.16,1446,0,0,0,0,0,0,0,0
19255,-0.17,1249,0,0,0,0,0,0,0,0
19291,-0.14,643,0,0,0,0,0,0,0,0
19327,-0.23,-125,0,0,0,0,0,0,0,0
19363,-0.13,-628,0,0,0,0,0,0,0,0
19399,-0.15,-727,0,0,0,0,0,0,0,0
19435,-0.21,-573,0,0,0,0,0,0,0,0
19471,-0.22,-406,0,0,0,0,0,0,0,0
19507,-0.17,-365,0,0,0,0,0,0,0,0
19543,-0.15,-444,0,0,0,0,0,0,0,0
19579,-0.13,-559,0,0,0,0,0,0,0,0
19615,-0.19,-632,0,0,0,0,0,0,0,0
19651,-0.11,-632,0,0,0,0,0,0,0,0
19687,-0.20,-576,0,0,0,0,0,0,0,0
19723,-0.25,-503,0,0,0,0,0,0,0,0
19759,-0.22,-437,0,0,0,0,0,0,0,0
19795,-0.14,-361,0,0,0,0,0,0,0,0
19831,-0.20,-242,0,0,0,0,0,0,0,0
19867,-0.09,-79,0,0,0,0,0,0,0,0
19903,-0.15,169,0,0,0,0,0,0,0,0
19939,-0.24,563,0,0,0,0,0,0,0,0
19975,-0.12,985,0,0,0,0,0,0,0,0
20011,-0.13,1279,0,0,0,0,0,0,0,0
20047,-0.12,1418,0,0,0,0,0,0,0,0
20083,-0.12,1433,0,0,0,0,0,0,0,0
20119,-0.12,1219,0,0,0,0,0,0,0,0
20155,-0.19,611,0,0,0,0,0,0,0,0
20191,-0.24,-187,0,0,0,0,0,0,0,0
20227,-0.20,-762,0,0,0,0,0,0,0,0
20263,-0.25,-935,0,0,0,0,0,0,0,0
20299,-0.18,-819,0,0,0,0,0,0,0,0
20335,-0.25,-634,0,0,0,0,0,0,0,0
20371,-0.13,-531,0,0,0,0,0,0,0,0
20407,-0.18,-532,0,0,0,0,0,0,0,0
20443,-0.20,-579,0,0,0,0,0,0,0,0
20479,-0.14,-606,0,0,0,0,0,0,0,0
20515,-0.14,-581,0,0,0,0,0,0,0,0
20551,-0.15,-511,0,0,0,0,0,0,0,0
20587,-0.19,-421,0,0,0,0,0,0,0,0
20623,-0.19,-340,0,0,0,0,0,0,0,0
20659,-0.28,-287,0,0,0,0,0,0,0,0
20695,-0.20,-263,0,0,0,0,0,0,0,0
20731,-0.13,-253,0,0,0,0,0,0,0,0
20767,-0.16,-173,0,0,0,0,0,0,0,0
20803,-0.23,113,0,0,0,0,0,0,0,0
20839,-0.21,584,0,0,0,0,0,0,0,0
20875,-0.27,1042,0,0,0,0,0,0,0,0
20911,-0.23,1346,0,0,0,0,0,0,0,0
20947,-0.15,1480,0,0,0,0,0,0,0,0
20983,-0.18,1485,0,0,0,0,0,0,0,0
21019,-0.12,1329,0,0,0,0,0,0,0,0
21055,-0.18,878,0,0,0,0,0,0,0,0
21091,-0.14,174,0,0,0,0,0,0,0,0
21127,-0.23,-461,0,0,0,0,0,0,0,0
21163,-0.13,-776,0,0,0,0,0,0,0,0
21199,-0.16,-791,0,0,0,0,0,0,0,0
21235,-0.15,-675,0,0,0,0,0,0,0,0
21271,-0.19,-575,0,0,0,0,0,0,0,0
21307,-0.18,-540,0,0,0,0,0,0,0,0
21343,-0.13,-546,0,0,0,0,0,0,0,0
21379,-0.15,-544,0,0,0,0,0,0,0,0
21415,-0.18,-504,0,0,0,0,0,0,0,0
21451,-0.14,-433,0,0,0,0,0,0,0,0
21487,-0.17,-361,0,0,0,0,0,0,0,0
21523,-0.15,-308,0,0,0,0,0,0,0,0
21559,0.42,-273,0,0,0,0,0,0,0,0
21595,1.68,-247,0,0,0,0,0,0,0,0
21631,3.40,-165,0,0,0,0,0,0,0,0
21667,4.37,103,0,0,0,0,0,0,0,0
21703,5.12,549,0,0,0,0,0,0,0,0
21739,5.00,988,0,0,0,0,0,0,0,0
21775,4.28,1282,0,0,0,0,0,0,0,0
21811,3.89,1413,0,0,0,0,0,0,0,0
21847,3.67,1420,0,0,0,0,0,0,0,0
21883,3.40,1239,0,0,0,0,0,0,0,0
21919,3.25,739,0,0,0,0,0,0,0,0
21955,3.24,60,0,0,0,0,0,0,0,0
21991,3.00,-437,0,0,0,0,0,0,0,0
22027,5.07,-574,0,0,0,0,0,0,0,0
22063,7.91,-444,0,0,0,0,0,0,0,0
22099,10.98,-256,0,0,0,0,0,0,0,0
22135,13.39,-157,0,0,0,0,0,0,0,0
22171,13.57,-162,0,0,0,0,0,0,0,0
22207,12.01,-204,0,0,0,0,0,0,0,0
22243,11.29,-225,0,0,0,0,0,0,0,0
22279,10.69,-204,0,0,0,0,0,0,0,0
22315,10.31,-151,0,0,0,0,0,0,0,0
22351,10.28,-83,0,0,0,0,0,0,0,0
22387,10.08,-31,0,0,0,0,0,0,0,0
22423,9.85,16,0,0,0,0,0,0,0,0
22459,13.27,169,0,0,0,0,0,0,0,0
22495,18.51,471,0,0,0,0,0,0,0,0
22531,24.08,797,0,0,0,0,0,0,0,0
22567,27.92,1025,0,0,0,0,0,0,0,0
22603,26.84,1132,0,0,0,0,0,0,0,0
22639,24.76,1143,0,0,0,0,0,0,0,0
22675,23.55,964,0,0,0,0,0,0,0,0
22711,22.63,458,0,0,0,0,0,0,0,0
22747,22.09,-177,0,0,0,0,0,0,0,0
22783,21.63,-566,0,0,0,0,0,0,0,0
22819,21.33,-600,0,0,0,0,0,0,0,0
22855,20.99,-455,0,0,0,0,0,0,0,0
22891,22.17,-340,0,0,0,0,0,0,0,0
22927,29.43,-330,0,0,0,0,0,0,0,0
22963,37.37,-381,0,0,0,0,0,0,0,0
22999,44.23,-428,0,0,0,0,0,0,0,0
23035,46.90,-428,0,0,0,0,0,0,0,0
23071,44.75,-362,0,0,0,0,0,0,0,0
23107,43.22,-250,0,0,0,0,0,0,0,0
23143,42.10,-126,0,0,0,0,0,0,0,0
23179,41.09,64,0,0,0,0,0,0,0,0
23215,40.54,378,0,0,0,0,0,0,0,0
23251,40.28,710,0,0,0,0,0,0,0,0
23287,39.69,942,0,0,0,0,0,0,0,0
23323,39.19,1053,0,0,0,0,0,0,0,0
23359,41.03,1067,0,0,0,0,0,0,0,0
23395,50.59,1022,0,0,0,0,0,0,0,0
23431,60.47,818,0,0,0,0,0,0,0,0
23467,70.00,309,0,0,0,0,0,0,0,0
23503,74.18,-311,0,0,0,0,0,0,0,0
23539,71.59,-675,0,0,0,0,0,0,0,0
23575,69.67,-694,0,0,0,0,0,0,0,0
23611,68.29,-568,0,0,0,0,0,0,0,0
23647,67.19,-520,0,0,0,0,0,0,0,0
23683,66.52,-606,0,0,0,0,0,0,0,0
23719,65.99,-751,0,0,0,0,0,0,0,0
23755,65.39,-867,0,0,0,0,0,0,0,0
23791,65.12,-903,0,0,0,0,0,0,0,0
23827,65.40,-836,0,0,0,0,0,0,0,0
23863,68.99,-658,0,0,0,0,0,0,0,0
23899,79.25,-324,0,0,0,0,0,0,0,0
23935,90.20,167,0,0,0,0,0,0,0,0
23984,99.79,657,0,0,0,0,0,0,0,0
24034,103.24,993,0,0,0,0,0,0,0,0
24082,99.41,1156,0,0,0,0,0,0,0,0
24131,97.31,1186,0,0,0,0,0,0,0,0
24180,95.94,1136,0,0,0,0,0,0,0,0
24229,94.69,859,0,0,0,0,0,0,0,0
24278,93.69,153,0,0,0,0,0,0,0,0
24327,93.02,-687,0,0,0,0,0,0,0,0
24376,92.31,-1172,0,0,0,0,0,0,0,0
24426,103.56,-1226,0,0,0,0,0,0,0,0
24475,119.59,-1078,0,0,0,0,0,0,0,0
24524,130.77,-876,0,0,0,0,0,0,0,0
24573,130.47,-534,0,0,0,0,0,0,0,0
24622,129.09,-1,0,0,0,0,0,0,0,0
24671,127.60,528,0,0,0,0,0,0,0,0
24720,126.27,808,0,0,0,0,0,0,0,0
24769,125.13,841,0,0,0,0,0,0,0,0
24818,123.78,842,0,0,0,0,0,0,0,0
24867,122.99,887,0,0,0,0,0,0,0,0
24916,130.53,890,0,0,0,0,0,0,0,0
24965,148.63,739,0,0,0,0,0,0,0,0
25014,162.12,422,0,0,0,0,0,0,0,0
25063,161.06,131,0,0,0,0,0,0,0,0
25112,158.46,-7,0,0,0,0,0,0,0,0
25161,156.61,-106,0,0,0,0,0,0,0,0
25210,155.27,-306,0,0,0,0,0,0,0,0
25259,154.20,-606,0,0,0,0,0,0,0,0
25308,153.53,-916,0,0,0,0,0,0,0,0
25357,153.69,-1148,0,0,0,0,0,0,0,0
25406,152.77,-1263,0,0,0,0,0,0,0,0
25455,164.97,-1287,0,0,0,0,0,0,0,0
25504,185.03,-1263,0,0,0,0,0,0,0,0
25553,196.65,-1196,0,0,0,0,0,0,0,0
25603,193.33,-1052,0,0,0,0,0,0,0,0
25652,190.99,-826,0,0,0,0,0,0,0,0
25702,189.02,-583,0,0,0,0,0,0,0,0
25751,187.66,-409,0,0,0,0,0,0,0,0
25801,186.85,-338,0,0,0,0,0,0,0,0
25850,185.93,-342,0,0,0,0,0,0,0,0
25900,185.19,-356,0,0,0,0,0,0,0,0
25949,184.67,-336,0,0,0,0,0,0,0,0
25999,185.14,-291,0,0,0,0,0,0,0,0
26048,198.78,-249,0,0,0,0,0,0,0,0
26098,203.54,-222,0,0,0,0,0,0,0,0
26147,201.87,-201,0,0,0,0,0,0,0,0
26197,200.61,-159,0,0,0,0,0,0,0,0
26246,199.46,-96,0,0,0,0,0,0,0,0
26296,198.63,-41,0,0,0,0,0,0,0,0
26345,197.78,-9,0,0,0,0,0,0,0,0
26395,197.35,7,0,0,0,0,0,0,0,0
26444,196.80,18,0,0,0,0,0,0,0,0
26493,196.41,33,0,0,0,0,0,0,0,0
26542,195.91,63,0,0,0,0,0,0,0,0
26591,195.32,105,0,0,0,0,0,0,0,0
26640,194.90,146,0,0,0,0,0,0,0,0
26689,194.43,175,0,0,0,0,0,0,0,0
26738,194.07,194,0,0,0,0,0,0,0,0
26787,193.57,208,0,0,0,0,0,0,0,0
26836,193.30,214,0,0,0,0,0,0,0,0
