Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
19075,-0.20,109,3216,0,0,0,0,0,0,0,0,0
19111,-0.25,60,3209,0,0,0,0,0,0,0,0,0
19147,-0.22,19,3181,0,0,0,0,0,0,0,0,0
19183,-0.27,-11,3171,0,0,0,0,0,0,0,0,0
19219,-0.21,-29,3218,0,0,0,0,0,0,0,0,0
19255,-0.29,-29,3248,0,0,0,0,0,0,0,0,0
19291,-0.13,-18,3199,0,0,0,0,0,0,0,0,0
19327,-0.16,-17,3071,0,0,0,0,0,0,0,0,0
19363,-0.13,-37,3107,0,0,0,0,0,0,0,0,0
19399,-0.17,-60,3152,0,0,0,0,0,0,0,0,0
19435,-0.15,-67,3191,0,0,0,0,0,0,0,0,0
19471,-0.20,-54,3219,0,0,0,0,0,0,0,0,0
19507,-0.22,-27,3255,0,0,0,0,0,0,0,0,0
19543,-0.21,2,3244,0,0,0,0,0,0,0,0,0
19579,-0.24,25,3242,0,0,0,0,0,0,0,0,0
19615,-0.18,39,3257,0,0,0,0,0,0,0,0,0
19651,-0.12,46,3248,0,0,0,0,0,0,0,0,0
19687,-0.20,46,3202,0,0,0,0,0,0,0,0,0
19723,-0.20,32,3181,0,0,0,0,0,0,0,0,0
19759,-0.24,12,3191,0,0,0,0,0,0,0,0,0
19795,-0.16,-5,3173,0,0,0,0,0,0,0,0,0
19831,-0.06,-23,3107,0,0,0,0,0,0,0,0,0
19867,-0.19,-49,3056,0,0,0,0,0,0,0,0,0
19903,-0.27,-83,3007,0,0,0,0,0,0,0,0,0
19939,-0.23,-120,2993,0,0,0,0,0,0,0,0,0
19975,-0.21,-148,3040,0,0,0,0,0,0,0,0,0
20011,-0.16,-157,3035,0,0,0,0,0,0,0,0,0
20047,-0.18,-154,2992,0,0,0,0,0,0,0,0,0
20083,-0.27,-152,2967,0,0,0,0,0,0,0,0,0
20119,-0.24,-155,2955,0,0,0,0,0,0,0,0,0
20155,-0.23,-156,3024,0,0,0,0,0,0,0,0,0
20191,-0.17,-137,3152,0,0,0,0,0,0,0,0,0
20227,-0.14,-83,3303,0,0,0,0,0,0,0,0,0
20263,-0.28,0,3317,0,0,0,0,0,0,0,0,0
20299,-0.23,77,3237,0,0,0,0,0,0,0,0,0
20335,-0.21,116,3189,0,0,0,0,0,0,0,0,0
20371,-0.21,114,3179,0,0,0,0,0,0,0,0,0
20407,-0.13,87,3131,0,0,0,0,0,0,0,0,0
20443,-0.26,48,3086,0,0,0,0,0,0,0,0,0
20479,-0.16,3,3053,0,0,0,0,0,0,0,0,0
20515,-0.20,-40,3013,0,0,0,0,0,0,0,0,0
20551,-0.15,-75,3057,0,0,0,0,0,0,0,0,0
20587,-0.22,-87,3120,0,0,0,0,0,0,0,0,0
20623,-0.12,-79,3056,0,0,0,0,0,0,0,0,0
20659,-0.23,-71,3003,0,0,0,0,0,0,0,0,0
20695,-0.19,-77,3008,0,0,0,0,0,0,0,0,0
20731,-0.17,-81,3102,0,0,0,0,0,0,0,0,0
20767,-0.25,-71,3085,0,0,0,0,0,0,0,0,0
20803,-0.27,-55,3047,0,0,0,0,0,0,0,0,0
20839,-0.28,-53,2945,0,0,0,0,0,0,0,0,0
20875,-0.17,-79,2846,0,0,0,0,0,0,0,0,0
20911,-0.25,-127,2843,0,0,0,0,0,0,0,0,0
20947,-0.24,-166,2963,0,0,0,0,0,0,0,0,0
20983,-0.24,-162,3123,0,0,0,0,0,0,0,0,0
21019,-0.22,-100,3270,0,0,0,0,0,0,0,0,0
21055,-0.16,-2,3278,0,0,0,0,0,0,0,0,0
21091,-0.17,84,3165,0,0,0,0,0,0,0,0,0
21127,-0.23,122,3109,0,0,0,0,0,0,0,0,0
21163,-0.18,114,3120,0,0,0,0,0,0,0,0,0
21199,-0.20,86,3115,0,0,0,0,0,0,0,0,0
21235,-0.20,56,3100,0,0,0,0,0,0,0,0,0
21271,-0.14,29,3088,0,0,0,0,0,0,0,0,0
21307,-0.16,8,3085,0,0,0,0,0,0,0,0,0
21343,-0.25,-8,3056,0,0,0,0,0,0,0,0,0
21379,-0.21,-23,3039,0,0,0,0,0,0,0,0,0
21415,-0.21,-31,3119,0,0,0,0,0,0,0,0,0
21451,-0.28,-19,3189,0,0,0,0,0,0,0,0,0
21487,-0.27,11,3191,0,0,0,0,0,0,0,0,0
21523,-0.18,41,3127,0,0,0,0,0,0,0,0,0
21559,-0.24,50,3067,0,0,0,0,0,0,0,0,0
21595,-0.26,33,3056,0,0,0,0,0,0,0,0,0
21631,-0.24,5,3036,0,0,0,0,0,0,0,0,0
21667,-0.27,-19,3088,0,0,0,0,0,0,0,0,0
21703,-0.28,-26,3126,0,0,0,0,0,0,0,0,0
21739,-0.22,-12,3203,0,0,0,0,0,0,0,0,0
21775,-0.25,20,3219,0,0,0,0,0,0,0,0,0
21811,-0.25,56,3216,0,0,0,0,0,0,0,0,0
21847,-0.16,80,3159,0,0,0,0,0,0,0,0,0
21883,-0.21,78,3094,0,0,0,0,0,0,0,0,0
21919,-0.25,54,3085,0,0,0,0,0,0,0,0,0
21955,-0.31,23,3116,0,0,0,0,0,0,0,0,0
21991,-0.25,2,3133,0,0,0,0,0,0,0,0,0
22027,-0.23,-3,3138,0,0,0,0,0,0,0,0,0
22063,-0.31,-1,3110,0,0,0,0,0,0,0,0,0
22099,-0.25,1,3135,0,0,0,0,0,0,0,0,0
22135,-0.26,6,3136,0,0,0,0,0,0,0,0,0
22171,-0.25,11,3139,0,0,0,0,0,0,0,0,0
22207,-0.25,19,3202,0,0,0,0,0,0,0,0,0
22243,-0.16,37,3247,0,0,0,0,0,0,0,0,0
22279,-0.21,65,3274,0,0,0,0,0,0,0,0,0
22315,-0.27,88,3186,0,0,0,0,0,0,0,0,0
22351,-0.14,87,3117,0,0,0,0,0,0,0,0,0
22387,-0.29,60,3131,0,0,0,0,0,0,0,0,0
22423,-0.29,34,3214,0,0,0,0,0,0,0,0,0
22459,-0.25,36,3364,0,0,0,0,0,0,0,0,0
22495,-0.22,68,3278,0,0,0,0,0,0,0,0,0
22531,-0.23,95,3201,0,0,0,0,0,0,0,0,0
22567,-0.24,96,3219,0,0,0,0,0,0,0,0,0
22603,-0.24,86,3258,0,0,0,0,0,0,0,0,0
22639,-0.21,62,2995,0,0,0,0,0,0,0,0,0
22675,-0.27,-31,2416,0,0,0,0,0,0,0,0,0
22711,-0.22,-253,1874,0,0,0,0,0,0,0,0,0
22747,-0.19,-590,1488,0,0,0,0,0,0,0,0,0
22783,-0.24,-963,1310,0,0,0,0,0,0,0,0,0
22819,-0.15,-1267,1411,0,0,0,0,0,0,0,0,0
22855,-0.26,-1338,2899,0,0,0,0,0,0,0,0,0
22891,-0.22,-997,4095,0,0,0,0,0,0,0,0,0
22927,-0.28,-324,4095,0,0,0,0,0,0,0,0,0
22963,-0.22,366,4095,0,0,0,0,0,0,0,0,0
22999,-0.22,857,4095,0,0,0,0,0,0,0,0,0
23035,-0.17,1070,3381,0,0,0,0,0,0,0,0,0
23071,-0.23,944,2501,0,0,0,0,0,0,0,0,0
23107,-0.20,575,2928,0,0,0,0,0,0,0,0,0
23143,-0.29,281,4095,0,0,0,0,0,0,0,0,0
23179,-0.22,278,4095,0,0,0,0,0,0,0,0,0
23215,-0.23,460,4095,0,0,0,0,0,0,0,0,0
23251,-0.28,654,4095,0,0,0,0,0,0,0,0,0
23287,-0.19,786,4095,0,0,0,0,0,0,0,0,0
23323,-0.18,842,4095,0,0,0,0,0,0,0,0,0
23359,-0.26,839,4095,0,0,0,0,0,0,0,0,0
23395,-0.28,800,4095,0,0,0,0,0,0,0,0,0
23431,-0.24,670,2949,0,0,0,0,0,0,0,0,0
23467,-0.25,457,4095,0,0,0,0,0,0,0,0,0
23503,-0.33,259,2835,0,0,0,0,0,0,0,0,0
23539,-0.24,-153,0,0,0,0,0,0,0,0,0,0
23575,-0.29,-982,0,0,0,0,0,0,0,0,0,0
23611,-0.23,-1750,2343,0,0,0,0,0,0,0,0,0
23647,-0.23,-1880,3216,0,0,0,0,0,0,0,0,0
23683,-0.16,-1447,2913,0,0,0,0,0,0,0,0,0
23719,-0.19,-932,2079,0,0,0,0,0,0,0,0,0
23755,-0.18,-717,1023,0,0,0,0,0,0,0,0,0
23791,-0.27,-906,334,0,0,0,0,0,0,0,0,0
23827,-0.17,-1306,875,0,0,0,0,0,0,0,0,0
23863,-0.23,-1553,2006,0,0,0,0,0,0,0,0,0
23899,-0.23,-1484,1639,0,0,0,0,0,0,0,0,0
23935,-0.27,-1365,58,0,0,0,0,0,0,0,0,0
23971,-0.13,-1424,743,0,0,0,0,0,0,0,0,0
24007,-0.21,-1359,3323,0,0,0,0,0,0,0,0,0
24043,-0.13,-810,4095,0,0,0,0,0,0,0,0,0
24079,-0.24,51,4095,0,0,0,0,0,0,0,0,0
24115,-0.19,836,4095,0,0,0,0,0,0,0,0,0
24151,-0.25,1350,4095,0,0,0,0,0,0,0,0,0
24187,-0.30,1588,4095,0,0,0,0,0,0,0,0,0
24223,-0.19,1624,4095,0,0,0,0,0,0,0,0,0
24259,-0.28,1545,4095,0,0,0,0,0,0,0,0,0
24295,-0.25,1419,4095,0,0,0,0,0,0,0,0,0
24331,-0.21,1287,4095,0,0,0,0,0,0,0,0,0
24367,-0.26,1171,4095,0,0,0,0,0,0,0,0,0
24403,-0.30,1074,4095,0,0,0,0,0,0,0,0,0
24439,-0.24,996,4095,0,0,0,0,0,0,0,0,0
24475,-0.31,931,4095,0,0,0,0,0,0,0,0,0
24511,-0.25,874,4095,0,0,0,0,0,0,0,0,0
24547,-0.23,823,4095,0,0,0,0,0,0,0,0,0
24583,-0.29,776,4095,0,0,0,0,0,0,0,0,0
24619,-0.23,730,4095,0,0,0,0,0,0,0,0,0
24655,-0.27,687,4095,0,0,0,0,0,0,0,0,0
24691,-0.26,645,4095,0,0,0,0,0,0,0,0,0
24727,-0.29,606,4095,0,0,0,0,0,0,0,0,0
24763,-0.21,569,4095,0,0,0,0,0,0,0,0,0
24799,-0.21,534,4095,0,0,0,0,0,0,0,0,0
24835,-0.25,502,4095,0,0,0,0,0,0,0,0,0
24871,-0.21,471,4095,0,0,0,0,0,0,0,0,0
24907,-0.22,442,4095,0,0,0,0,0,0,0,0,0
24943,-0.20,415,4095,0,0,0,0,0,0,0,0,0
24979,-0.24,390,4095,0,0,0,0,0,0,0,0,0
25015,-0.28,366,4095,0,0,0,0,0,0,0,0,0
25051,-0.21,344,4095,0,0,0,0,0,0,0,0,0
25087,-0.17,323,4095,0,0,0,0,0,0,0,0,0
25123,-0.21,303,4095,0,0,0,0,0,0,0,0,0
25159,-0.27,285,4095,0,0,0,0,0,0,0,0,0
25195,-0.15,267,4095,0,0,0,0,0,0,0,0,0
25231,-0.17,251,4095,0,0,0,0,0,0,0,0,0
25267,-0.22,236,4095,0,0,0,0,0,0,0,0,0
25303,-0.23,221,4095,0,0,0,0,0,0,0,0,0
25339,-0.18,-59,0,0,0,0,0,0,0,0,0,0
25375,-0.15,-897,0,0,0,0,0,0,0,0,0,0
25411,-0.25,-1962,0,0,0,0,0,0,0,0,0,0
25447,-0.21,-2775,0,0,0,0,0,0,0,0,0,0
25483,-0.20,-3209,0,0,0,0,0,0,0,0,0,0
25519,-0.27,-3319,0,0,0,0,0,0,0,0,0,0
25555,-0.17,-3216,0,0,0,0,0,0,0,0,0,0
25591,-0.19,-3008,0,0,0,0,0,0,0,0,0,0
25627,-0.26,-2769,0,0,0,0,0,0,0,0,0,0
25663,-0.24,-2543,0,0,0,0,0,0,0,0,0,0
25699,-0.23,-2345,0,0,0,0,0,0,0,0,0,0
25735,-0.27,-2176,0,0,0,0,0,0,0,0,0,0
25771,-0.18,-2032,0,0,0,0,0,0,0,0,0,0
25807,-0.27,-1906,0,0,0,0,0,0,0,0,0,0
25843,-0.19,-1792,0,0,0,0,0,0,0,0,0,0
25879,-0.20,-1686,0,0,0,0,0,0,0,0,0,0
25915,-0.19,-1586,0,0,0,0,0,0,0,0,0,0
25951,-0.26,-1491,0,0,0,0,0,0,0,0,0,0
25987,-0.24,-1401,0,0,0,0,0,0,0,0,0,0
26023,-0.21,-1316,0,0,0,0,0,0,0,0,0,0
26059,-0.24,-1236,0,0,0,0,0,0,0,0,0,0
26095,-0.17,-1161,0,0,0,0,0,0,0,0,0,0
26131,-0.17,-1090,0,0,0,0,0,0,0,0,0,0
26167,-0.18,-755,4095,0,0,0,0,0,0,0,0,0
26203,-0.13,132,4095,0,0,0,0,0,0,0,0,0
26239,-0.19,1243,4095,0,0,0,0,0,0,0,0,0
26275,-0.24,2100,4095,0,0,0,0,0,0,0,0,0
26311,-0.13,2575,4095,0,0,0,0,0,0,0,0,0
26347,-0.17,2723,4095,0,0,0,0,0,0,0,0,0
26383,-0.25,2657,4095,0,0,0,0,0,0,0,0,0
26419,-0.23,2482,4095,0,0,0,0,0,0,0,0,0
26455,-0.23,2276,4095,0,0,0,0,0,0,0,0,0
26491,-0.18,2080,4095,0,0,0,0,0,0,0,0,0
26527,-0.26,1910,4095,0,0,0,0,0,0,0,0,0
26563,-0.23,1768,4095,0,0,0,0,0,0,0,0,0
26599,-0.23,1648,4095,0,0,0,0,0,0,0,0,0
26635,-0.29,1545,4095,0,0,0,0,0,0,0,0,0
26671,-0.12,1453,4095,0,0,0,0,0,0,0,0,0
26707,-0.22,1368,4095,0,0,0,0,0,0,0,0,0
26743,-0.15,1287,4095,0,0,0,0,0,0,0,0,0
26779,-0.22,1211,4095,0,0,0,0,0,0,0,0,0
26815,-0.20,1138,4095,0,0,0,0,0,0,0,0,0
26851,-0.19,1069,4095,0,0,0,0,0,0,0,0,0
26887,-0.29,1004,4095,0,0,0,0,0,0,0,0,0
26923,-0.20,943,4095,0,0,0,0,0,0,0,0,0
26959,-0.18,885,4095,0,0,0,0,0,0,0,0,0
26995,-0.21,831,4095,0,0,0,0,0,0,0,0,0
27031,-0.27,780,4095,0,0,0,0,0,0,0,0,0
27067,-0.12,733,4095,0,0,0,0,0,0,0,0,0
27103,-0.16,688,4095,0,0,0,0,0,0,0,0,0
27139,-0.19,646,4095,0,0,0,0,0,0,0,0,0
27175,-0.18,607,4095,0,0,0,0,0,0,0,0,0
27211,-0.19,570,4095,0,0,0,0,0,0,0,0,0
27247,-0.17,535,4095,0,0,0,0,0,0,0,0,0
27283,-0.23,502,4095,0,0,0,0,0,0,0,0,0
27319,-0.14,472,4095,0,0,0,0,0,0,0,0,0
27355,-0.13,443,4095,0,0,0,0,0,0,0,0,0
27391,-0.17,320,2625,0,0,0,0,0,0,0,0,0
27427,-0.19,-11,2447,0,0,0,0,0,0,0,0,0
27463,-0.18,-426,2789,0,0,0,0,0,0,0,0,0
27499,-0.20,-680,3298,0,0,0,0,0,0,0,0,0
27535,-0.19,-657,3920,0,0,0,0,0,0,0,0,0
27571,-0.18,-397,4095,0,0,0,0,0,0,0,0,0
27607,-0.16,-49,4095,0,0,0,0,0,0,0,0,0
27643,-0.20,237,4014,0,0,0,0,0,0,0,0,0
27679,-0.07,407,4043,0,0,0,0,0,0,0,0,0
27715,-0.18,478,4095,0,0,0,0,0,0,0,0,0
27751,-0.18,485,4000,0,0,0,0,0,0,0,0,0
27787,-0.18,432,3739,0,0,0,0,0,0,0,0,0
27823,-0.16,312,3568,0,0,0,0,0,0,0,0,0
27859,-0.16,148,3472,0,0,0,0,0,0,0,0,0
27895,-0.21,-18,3365,0,0,0,0,0,0,0,0,0
27931,-0.21,-165,3234,0,0,0,0,0,0,0,0,0
27967,-0.23,-286,3205,0,0,0,0,0,0,0,0,0
28003,-0.10,-362,3328,0,0,0,0,0,0,0,0,0
28039,-0.25,-373,3445,0,0,0,0,0,0,0,0,0
28075,-0.22,-325,3424,0,0,0,0,0,0,0,0,0
28111,-0.18,-255,3454,0,0,0,0,0,0,0,0,0
28147,-0.20,-192,3431,0,0,0,0,0,0,0,0,0
28183,-0.18,-160,3259,0,0,0,0,0,0,0,0,0
28219,-0.19,-177,3149,0,0,0,0,0,0,0,0,0
28255,-0.20,-233,3137,0,0,0,0,0,0,0,0,0
28291,-0.14,-292,3145,0,0,0,0,0,0,0,0,0
28327,-0.24,-331,3142,0,0,0,0,0,0,0,0,0
28363,-0.20,-345,3152,0,0,0,0,0,0,0,0,0
28399,-0.20,-335,3177,0,0,0,0,0,0,0,0,0
28435,-0.20,-312,3174,0,0,0,0,0,0,0,0,0
28471,-0.19,-284,3151,0,0,0,0,0,0,0,0,0
28507,-0.22,-265,3103,0,0,0,0,0,0,0,0,0
28543,-0.18,-258,3087,0,0,0,0,0,0,0,0,0
28579,-0.21,-255,3154,0,0,0,0,0,0,0,0,0
28615,-0.16,-241,3175,0,0,0,0,0,0,0,0,0
28651,-0.18,-215,3151,0,0,0,0,0,0,0,0,0
28687,-0.13,-191,3166,0,0,0,0,0,0,0,0,0
28723,-0.16,-165,3259,0,0,0,0,0,0,0,0,0
28759,-0.25,-125,3327,0,0,0,0,0,0,0,0,0
28795,-0.27,-76,3305,0,0,0,0,0,0,0,0,0
28831,-0.25,-37,3281,0,0,0,0,0,0,0,0,0
28867,-0.19,-24,3171,0,0,0,0,0,0,0,0,0
28903,-0.21,-47,3061,0,0,0,0,0,0,0,0,0
28939,-0.22,-96,3095,0,0,0,0,0,0,0,0,0
28975,-0.23,-141,3110,0,0,0,0,0,0,0,0,0
29011,-0.12,-164,3131,0,0,0,0,0,0,0,0,0
29047,-0.16,-163,3152,0,0,0,0,0,0,0,0,0
29083,-0.12,-145,3164,0,0,0,0,0,0,0,0,0
29119,-0.19,-126,3100,0,0,0,0,0,0,0,0,0
29155,-0.25,-115,3120,0,0,0,0,0,0,0,0,0
29191,-0.28,-104,3225,0,0,0,0,0,0,0,0,0
29227,-0.24,-77,3253,0,0,0,0,0,0,0,0,0
29263,-0.26,-46,3165,0,0,0,0,0,0,0,0,0
29299,-0.18,-36,3082,0,0,0,0,0,0,0,0,0
29335,-0.17,-58,3010,0,0,0,0,0,0,0,0,0
29371,-0.15,-100,3018,0,0,0,0,0,0,0,0,0
29407,-0.25,-134,3087,0,0,0,0,0,0,0,0,0
29443,-0.31,-140,3158,0,0,0,0,0,0,0,0,0
29479,-0.26,-114,3211,0,0,0,0,0,0,0,0,0
29515,-0.25,-65,3269,0,0,0,0,0,0,0,0,0
29551,-0.17,-17,3154,0,0,0,0,0,0,0,0,0
29587,-0.18,0,3082,0,0,0,0,0,0,0,0,0
29623,-0.25,-13,3088,0,0,0,0,0,0,0,0,0
29659,-0.24,-42,3071,0,0,0,0,0,0,0,0,0
29695,-0.27,-67,3082,0,0,0,0,0,0,0,0,0
29731,-0.20,-82,3101,0,0,0,0,0,0,0,0,0
29767,-0.23,-88,3045,0,0,0,0,0,0,0,0,0
29803,-0.21,-98,2981,0,0,0,0,0,0,0,0,0
29839,-0.29,-118,2960,0,0,0,0,0,0,0,0,0
29875,-0.22,-139,2994,0,0,0,0,0,0,0,0,0
29911,-0.25,-153,2945,0,0,0,0,0,0,0,0,0
29947,-0.25,-165,2887,0,0,0,0,0,0,0,0,0
29983,-0.23,-181,2885,0,0,0,0,0,0,0,0,0
30019,-0.17,-196,2868,0,0,0,0,0,0,0,0,0
30055,-0.26,-203,2907,0,0,0,0,0,0,0,0,0
30091,-0.19,-190,2998,0,0,0,0,0,0,0,0,0
30127,-0.23,-152,3061,0,0,0,0,0,0,0,0,0
30163,-0.26,-95,3126,0,0,0,0,0,0,0,0,0
30199,-0.19,-37,3070,0,0,0,0,0,0,0,0,0
30235,-0.20,-3,2953,0,0,0,0,0,0,0,0,0
30271,-0.22,-14,2864,0,0,0,0,0,0,0,0,0
30307,-0.29,-53,2930,0,0,0,0,0,0,0,0,0
30343,-0.17,-85,2999,0,0,0,0,0,0,0,0,0
30379,-0.16,-92,2960,0,0,0,0,0,0,0,0,0
