Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.19,267,4095,0,0,0,0,0,0,0,0
14863,-0.25,1093,4095,0,0,0,0,0,0,0,0
14899,-0.24,2146,4095,0,0,0,0,0,0,0,0
14935,-0.12,2948,4095,0,0,0,0,0,0,0,0
14971,-0.16,3371,4095,0,0,0,0,0,0,0,0
15007,-0.28,3297,1424,0,0,0,0,0,0,0,0
15043,-0.21,2561,94,0,0,0,0,0,0,0,0
15079,-0.21,1444,931,0,0,0,0,0,0,0,0
15115,-0.15,589,2302,0,0,0,0,0,0,0,0
15151,-0.26,371,3292,0,0,0,0,0,0,0,0
15187,-0.13,695,3582,0,0,0,0,0,0,0,0
15223,-0.15,1204,3199,0,0,0,0,0,0,0,0
15259,-0.16,1562,2823,0,0,0,0,0,0,0,0
15295,-0.20,1646,2623,0,0,0,0,0,0,0,0
15331,-0.20,1520,2605,0,0,0,0,0,0,0,0
15367,-0.24,1314,2694,0,0,0,0,0,0,0,0
15403,-0.22,1132,2797,0,0,0,0,0,0,0,0
15439,-0.16,1015,2846,0,0,0,0,0,0,0,0
15475,-0.23,955,2854,0,0,0,0,0,0,0,0
15511,-0.15,923,2851,0,0,0,0,0,0,0,0
15547,-0.21,895,2842,0,0,0,0,0,0,0,0
15583,-0.21,863,2854,0,0,0,0,0,0,0,0
15619,-0.20,826,2875,0,0,0,0,0,0,0,0
15655,-0.16,788,2882,0,0,0,0,0,0,0,0
15691,-0.18,749,2875,0,0,0,0,0,0,0,0
15727,-0.11,708,2876,0,0,0,0,0,0,0,0
15763,-0.21,668,2886,0,0,0,0,0,0,0,0
15799,-0.21,633,2939,0,0,0,0,0,0,0,0
15835,-0.21,675,3984,0,0,0,0,0,0,0,0
15871,-0.20,872,4095,0,0,0,0,0,0,0,0
15907,-0.19,1140,4095,0,0,0,0,0,0,0,0
15943,-0.19,1347,4095,0,0,0,0,0,0,0,0
15979,-0.24,1448,4095,0,0,0,0,0,0,0,0
16015,-0.16,1290,1570,0,0,0,0,0,0,0,0
16051,-0.18,630,80,0,0,0,0,0,0,0,0
16087,-0.23,-352,880,0,0,0,0,0,0,0,0
16123,-0.11,-1075,2256,0,0,0,0,0,0,0,0
16159,-0.13,-1173,3248,0,0,0,0,0,0,0,0
16195,-0.13,-739,3583,0,0,0,0,0,0,0,0
16231,-0.17,-125,3248,0,0,0,0,0,0,0,0
16267,-0.19,336,2858,0,0,0,0,0,0,0,0
16303,-0.17,513,2645,0,0,0,0,0,0,0,0
16339,-0.16,463,2603,0,0,0,0,0,0,0,0
16375,-0.18,316,2673,0,0,0,0,0,0,0,0
16411,-0.20,183,2773,0,0,0,0,0,0,0,0
16447,-0.16,112,2838,0,0,0,0,0,0,0,0
16483,-0.17,101,2867,0,0,0,0,0,0,0,0
16519,-0.18,122,2854,0,0,0,0,0,0,0,0
16555,-0.21,146,2847,0,0,0,0,0,0,0,0
16591,-0.27,162,2869,0,0,0,0,0,0,0,0
16627,-0.22,171,2877,0,0,0,0,0,0,0,0
16663,-0.24,176,2883,0,0,0,0,0,0,0,0
16699,-0.24,176,2887,0,0,0,0,0,0,0,0
16735,-0.18,171,2880,0,0,0,0,0,0,0,0
16771,-0.21,162,2887,0,0,0,0,0,0,0,0
16807,-0.22,157,2955,0,0,0,0,0,0,0,0
16843,-0.19,232,4029,0,0,0,0,0,0,0,0
16879,-0.21,461,4095,0,0,0,0,0,0,0,0
16915,-0.19,755,4095,0,0,0,0,0,0,0,0
16951,-0.23,982,4095,0,0,0,0,0,0,0,0
16987,-0.12,1101,4095,0,0,0,0,0,0,0,0
17023,-0.20,911,816,0,0,0,0,0,0,0,0
17059,-0.22,172,185,0,0,0,0,0,0,0,0
17095,-0.25,-793,1317,0,0,0,0,0,0,0,0
17131,-0.23,-1360,2661,0,0,0,0,0,0,0,0
17167,-0.15,-1280,3521,0,0,0,0,0,0,0,0
17203,-0.21,-746,3598,0,0,0,0,0,0,0,0
17239,-0.22,-140,3141,0,0,0,0,0,0,0,0
17275,-0.19,242,2784,0,0,0,0,0,0,0,0
17311,-0.16,337,2636,0,0,0,0,0,0,0,0
17347,-0.22,247,2645,0,0,0,0,0,0,0,0
17383,-0.24,104,2737,0,0,0,0,0,0,0,0
17419,-0.17,-2,2810,0,0,0,0,0,0,0,0
17455,-0.29,-46,2849,0,0,0,0,0,0,0,0
17491,-0.12,-41,2870,0,0,0,0,0,0,0,0
17527,-0.17,-12,2878,0,0,0,0,0,0,0,0
17563,-0.20,21,2899,0,0,0,0,0,0,0,0
17599,-0.15,51,2910,0,0,0,0,0,0,0,0
17635,-0.21,71,2896,0,0,0,0,0,0,0,0
17671,-0.22,79,2883,0,0,0,0,0,0,0,0
17707,-0.16,75,2879,0,0,0,0,0,0,0,0
17743,-0.13,67,2896,0,0,0,0,0,0,0,0
17779,-0.15,71,3068,0,0,0,0,0,0,0,0
17815,-0.11,168,4095,0,0,0,0,0,0,0,0
17851,-0.18,416,4095,0,0,0,0,0,0,0,0
17887,-0.21,711,4095,0,0,0,0,0,0,0,0
17923,-0.15,928,4095,0,0,0,0,0,0,0,0
17959,-0.20,1036,4095,0,0,0,0,0,0,0,0
17995,-0.23,845,889,0,0,0,0,0,0,0,0
18031,-0.28,113,176,0,0,0,0,0,0,0,0
18067,-0.18,-852,1243,0,0,0,0,0,0,0,0
18103,-0.28,-1437,2559,0,0,0,0,0,0,0,0
18139,-0.23,-1381,3453,0,0,0,0,0,0,0,0
18175,-0.21,-859,3571,0,0,0,0,0,0,0,0
18211,-0.16,-247,3151,0,0,0,0,0,0,0,0
18247,-0.23,156,2786,0,0,0,0,0,0,0,0
18283,-0.15,274,2608,0,0,0,0,0,0,0,0
18319,-0.10,195,2609,0,0,0,0,0,0,0,0
18355,-0.16,54,2699,0,0,0,0,0,0,0,0
18391,-0.17,-53,2791,0,0,0,0,0,0,0,0
18427,-0.23,-96,2846,0,0,0,0,0,0,0,0
18463,-0.12,-85,2863,0,0,0,0,0,0,0,0
18499,-0.11,-48,2865,0,0,0,0,0,0,0,0
18535,-0.16,-9,2865,0,0,0,0,0,0,0,0
18571,-0.20,18,2863,0,0,0,0,0,0,0,0
18607,-0.21,33,2851,0,0,0,0,0,0,0,0
18643,-0.18,37,2853,0,0,0,0,0,0,0,0
18679,-0.18,36,2880,0,0,0,0,0,0,0,0
18715,-0.21,38,2895,0,0,0,0,0,0,0,0
18751,-0.20,45,2945,0,0,0,0,0,0,0,0
18787,-0.24,122,3907,0,0,0,0,0,0,0,0
18823,-0.25,343,4095,0,0,0,0,0,0,0,0
18859,-0.24,638,4095,0,0,0,0,0,0,0,0
18895,-0.20,878,4095,0,0,0,0,0,0,0,0
18931,-0.23,1013,4095,0,0,0,0,0,0,0,0
18967,-0.24,910,1916,0,0,0,0,0,0,0,0
19003,-0.18,326,91,0,0,0,0,0,0,0,0
19039,-0.16,-621,727,0,0,0,0,0,0,0,0
19075,-0.20,-1372,2118,0,0,0,0,0,0,0,0
