Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.31,191,2941,0,0,0,0,0,0,0,0
14863,-0.29,785,2999,0,0,0,0,0,0,0,0
14899,-0.28,1555,3044,0,0,0,0,0,0,0,0
14935,-0.34,2164,3156,0,0,0,0,0,0,0,0
14971,-0.25,2519,3199,0,0,0,0,0,0,0,0
15007,-0.24,2638,3106,0,0,0,0,0,0,0,0
15043,-0.23,2573,3009,0,0,0,0,0,0,0,0
15079,-0.24,2392,2973,0,0,0,0,0,0,0,0
15115,-0.23,2166,2954,0,0,0,0,0,0,0,0
15151,-0.21,1949,2961,0,0,0,0,0,0,0,0
15187,-0.28,1766,2989,0,0,0,0,0,0,0,0
15223,-0.23,1627,3010,0,0,0,0,0,0,0,0
15259,-0.20,1523,3026,0,0,0,0,0,0,0,0
15295,-0.24,1440,3003,0,0,0,0,0,0,0,0
15331,-0.24,1361,2975,0,0,0,0,0,0,0,0
15367,-0.27,1278,2976,0,0,0,0,0,0,0,0
15403,-0.29,1196,2983,0,0,0,0,0,0,0,0
15439,-0.29,1119,2990,0,0,0,0,0,0,0,0
15475,-0.20,1049,2984,0,0,0,0,0,0,0,0
15511,-0.24,986,2983,0,0,0,0,0,0,0,0
15547,-0.28,927,2990,0,0,0,0,0,0,0,0
15583,-0.20,872,2994,0,0,0,0,0,0,0,0
15619,-0.18,822,2993,0,0,0,0,0,0,0,0
15655,-0.23,775,2997,0,0,0,0,0,0,0,0
15691,-0.29,740,3119,0,0,0,0,0,0,0,0
15727,-0.20,728,3190,0,0,0,0,0,0,0,0
15763,-0.33,730,3145,0,0,0,0,0,0,0,0
15799,-0.25,717,3051,0,0,0,0,0,0,0,0
15835,-0.24,670,2983,0,0,0,0,0,0,0,0
15871,-0.29,599,2974,0,0,0,0,0,0,0,0
15907,-0.21,523,2983,0,0,0,0,0,0,0,0
15943,-0.32,460,3003,0,0,0,0,0,0,0,0
15979,-0.30,417,3014,0,0,0,0,0,0,0,0
16015,-0.25,392,3040,0,0,0,0,0,0,0,0
16051,-0.23,379,3037,0,0,0,0,0,0,0,0
16087,-0.19,367,2994,0,0,0,0,0,0,0,0
16123,-0.17,345,2966,0,0,0,0,0,0,0,0
16159,-0.07,313,2979,0,0,0,0,0,0,0,0
16195,0.04,281,2989,0,0,0,0,0,0,0,0
16231,0.03,258,3011,0,0,0,0,0,0,0,0
16267,-0.02,245,3019,0,0,0,0,0,0,0,0
16303,-0.07,237,3012,0,0,0,0,0,0,0,0
16339,-0.06,230,3005,0,0,0,0,0,0,0,0
16375,-0.19,219,2999,0,0,0,0,0,0,0,0
16411,-0.27,212,3098,0,0,0,0,0,0,0,0
16447,-0.49,224,3205,0,0,0,0,0,0,0,0
16483,-0.60,255,3167,0,0,0,0,0,0,0,0
16519,-0.64,276,3070,0,0,0,0,0,0,0,0
16555,-0.68,263,3008,0,0,0,0,0,0,0,0
16591,-0.73,221,2993,0,0,0,0,0,0,0,0
16627,-0.80,171,3008,0,0,0,0,0,0,0,0
16663,-0.75,131,3024,0,0,0,0,0,0,0,0
16699,-0.71,111,3061,0,0,0,0,0,0,0,0
16735,-0.72,108,3068,0,0,0,0,0,0,0,0
16771,-0.73,113,3041,0,0,0,0,0,0,0,0
16807,-0.81,111,3015,0,0,0,0,0,0,0,0
16843,-0.73,100,2997,0,0,0,0,0,0,0,0
16879,-0.67,83,3002,0,0,0,0,0,0,0,0
16915,-0.67,67,3001,0,0,0,0,0,0,0,0
16951,-0.71,53,2992,0,0,0,0,0,0,0,0
16987,-0.70,44,2995,0,0,0,0,0,0,0,0
17023,-0.70,38,3010,0,0,0,0,0,0,0,0
17059,-0.67,39,3031,0,0,0,0,0,0,0,0
17095,-0.65,43,2999,0,0,0,0,0,0,0,0
17131,-0.60,42,2981,0,0,0,0,0,0,0,0
17167,-0.63,39,3061,0,0,0,0,0,0,0,0
17203,-0.58,56,3231,0,0,0,0,0,0,0,0
17239,-0.55,106,3264,0,0,0,0,0,0,0,0
17275,-0.59,161,3165,0,0,0,0,0,0,0,0
17311,-0.56,182,3059,0,0,0,0,0,0,0,0
17347,-0.58,156,3008,0,0,0,0,0,0,0,0
17383,-0.48,103,2994,0,0,0,0,0,0,0,0
17419,-0.57,49,3011,0,0,0,0,0,0,0,0
17455,-0.50,12,3038,0,0,0,0,0,0,0,0
17491,-0.59,-1,3061,0,0,0,0,0,0,0,0
17527,-0.60,2,3071,0,0,0,0,0,0,0,0
17563,-0.63,15,3059,0,0,0,0,0,0,0,0
17599,-0.56,25,3051,0,0,0,0,0,0,0,0
17635,-0.57,28,3046,0,0,0,0,0,0,0,0
17671,-0.49,28,3053,0,0,0,0,0,0,0,0
17707,-0.53,27,3068,0,0,0,0,0,0,0,0
17743,-0.64,26,3051,0,0,0,0,0,0,0,0
17779,-0.72,20,2995,0,0,0,0,0,0,0,0
17815,-0.82,6,2982,0,0,0,0,0,0,0,0
17851,-0.81,-13,2975,0,0,0,0,0,0,0,0
17887,-0.89,-30,2967,0,0,0,0,0,0,0,0
17923,-0.84,-44,2960,0,0,0,0,0,0,0,0
17959,-0.84,-48,3038,0,0,0,0,0,0,0,0
17995,-0.93,-28,3188,0,0,0,0,0,0,0,0
18031,-0.92,24,3248,0,0,0,0,0,0,0,0
18067,-0.94,89,3193,0,0,0,0,0,0,0,0
18103,-1.13,128,3084,0,0,0,0,0,0,0,0
18139,-1.07,121,3019,0,0,0,0,0,0,0,0
18175,-1.13,81,3010,0,0,0,0,0,0,0,0
18211,-1.10,31,3005,0,0,0,0,0,0,0,0
18247,-1.10,-7,3037,0,0,0,0,0,0,0,0
18283,-1.17,-24,3070,0,0,0,0,0,0,0,0
18319,-1.12,-19,3089,0,0,0,0,0,0,0,0
18355,-1.12,-2,3091,0,0,0,0,0,0,0,0
18391,-1.07,13,3054,0,0,0,0,0,0,0,0
18427,-1.07,16,3024,0,0,0,0,0,0,0,0
18463,-1.08,6,3002,0,0,0,0,0,0,0,0
18499,-1.09,-11,3003,0,0,0,0,0,0,0,0
18535,-1.18,-28,3005,0,0,0,0,0,0,0,0
18571,-1.20,-40,2976,0,0,0,0,0,0,0,0
18607,-1.13,-51,2955,0,0,0,0,0,0,0,0
18643,-1.16,-63,2949,0,0,0,0,0,0,0,0
18679,-1.15,-71,2979,0,0,0,0,0,0,0,0
18715,-1.17,-66,3033,0,0,0,0,0,0,0,0
18751,-1.19,-39,3152,0,0,0,0,0,0,0,0
18787,-1.23,11,3211,0,0,0,0,0,0,0,0
18823,-1.10,70,3174,0,0,0,0,0,0,0,0
18859,-1.08,107,3087,0,0,0,0,0,0,0,0
18895,-1.00,106,3024,0,0,0,0,0,0,0,0
18931,-0.92,72,3014,0,0,0,0,0,0,0,0
18967,-1.00,28,2999,0,0,0,0,0,0,0,0
19003,-1.05,-10,2989,0,0,0,0,0,0,0,0
19039,-0.95,-36,3015,0,0,0,0,0,0,0,0
19075,-0.88,-46,3025,0,0,0,0,0,0,0,0
19111,-0.86,-43,3015,0,0,0,0,0,0,0,0
19147,-0.70,-36,3003,0,0,0,0,0,0,0,0
19183,-0.78,-31,3009,0,0,0,0,0,0,0,0
19219,-0.76,-28,3006,0,0,0,0,0,0,0,0
19255,-0.82,-26,2999,0,0,0,0,0,0,0,0
19291,-0.79,-27,3005,0,0,0,0,0,0,0,0
19327,-0.81,-27,3007,0,0,0,0,0,0,0,0
19363,-0.88,-26,3002,0,0,0,0,0,0,0,0
19399,-0.75,-26,3008,0,0,0,0,0,0,0,0
19435,-0.79,-23,3021,0,0,0,0,0,0,0,0
19471,-0.79,-14,3088,0,0,0,0,0,0,0,0
19507,-0.84,11,3175,0,0,0,0,0,0,0,0
19543,-0.88,53,3204,0,0,0,0,0,0,0,0
19579,-0.92,94,3147,0,0,0,0,0,0,0,0
19615,-0.88,110,3058,0,0,0,0,0,0,0,0
19651,-0.83,90,3014,0,0,0,0,0,0,0,0
19687,-0.81,50,3015,0,0,0,0,0,0,0,0
19723,-0.83,9,3014,0,0,0,0,0,0,0,0
19759,-0.86,-20,3021,0,0,0,0,0,0,0,0
19795,-0.92,-35,3025,0,0,0,0,0,0,0,0
19831,-0.85,-35,3050,0,0,0,0,0,0,0,0
19867,-0.88,-25,3051,0,0,0,0,0,0,0,0
19903,-0.86,-14,3022,0,0,0,0,0,0,0,0
19939,-0.82,-12,2992,0,0,0,0,0,0,0,0
19975,-0.76,-19,2986,0,0,0,0,0,0,0,0
20011,-0.68,-30,2992,0,0,0,0,0,0,0,0
20047,-0.67,-38,2996,0,0,0,0,0,0,0,0
20083,-0.68,-41,2999,0,0,0,0,0,0,0,0
20119,-0.63,-40,2999,0,0,0,0,0,0,0,0
20155,-0.59,-36,3005,0,0,0,0,0,0,0,0
20191,-0.56,-32,3009,0,0,0,0,0,0,0,0
20227,-0.60,-27,3011,0,0,0,0,0,0,0,0
20263,-0.55,-15,3111,0,0,0,0,0,0,0,0
20299,-0.49,15,3213,0,0,0,0,0,0,0,0
20335,-0.40,67,3248,0,0,0,0,0,0,0,0
20371,-0.42,116,3146,0,0,0,0,0,0,0,0
20407,-0.38,129,3049,0,0,0,0,0,0,0,0
20443,-0.42,101,3019,0,0,0,0,0,0,0,0
20479,-0.53,54,3018,0,0,0,0,0,0,0,0
20515,-0.52,10,3027,0,0,0,0,0,0,0,0
20551,-0.49,-15,3051,0,0,0,0,0,0,0,0
20587,-0.52,-22,3071,0,0,0,0,0,0,0,0
20623,-0.66,-13,3071,0,0,0,0,0,0,0,0
20659,-0.79,-3,3033,0,0,0,0,0,0,0,0
20695,-0.88,-1,3021,0,0,0,0,0,0,0,0
20731,-0.97,-8,3015,0,0,0,0,0,0,0,0
20767,-0.99,-17,3023,0,0,0,0,0,0,0,0
20803,-0.94,-24,3011,0,0,0,0,0,0,0,0
20839,-0.87,-27,3024,0,0,0,0,0,0,0,0
20875,-0.89,-29,3006,0,0,0,0,0,0,0,0
20911,-0.72,-31,2997,0,0,0,0,0,0,0,0
20947,-0.56,-36,2992,0,0,0,0,0,0,0,0
20983,-0.17,-40,2990,0,0,0,0,0,0,0,0
