Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.16,197,3043,0,0,0,0,0,0,0,0
14863,-0.24,807,3029,0,0,0,0,0,0,0,0
14899,-0.18,1589,3071,0,0,0,0,0,0,0,0
14935,-0.22,2194,3117,0,0,0,0,0,0,0,0
14971,-0.21,2528,3120,0,0,0,0,0,0,0,0
15007,-0.23,2626,3146,0,0,0,0,0,0,0,0
15043,-0.12,2563,3133,0,0,0,0,0,0,0,0
15079,-0.21,2413,3120,0,0,0,0,0,0,0,0
15115,-0.16,2232,3131,0,0,0,0,0,0,0,0
15151,-0.21,2053,3130,0,0,0,0,0,0,0,0
15187,-0.17,1892,3115,0,0,0,0,0,0,0,0
15223,-0.18,1751,3088,0,0,0,0,0,0,0,0
15259,-0.16,1626,3114,0,0,0,0,0,0,0,0
15295,-0.27,1517,3125,0,0,0,0,0,0,0,0
15331,-0.20,1425,3138,0,0,0,0,0,0,0,0
15367,-0.12,1346,3137,0,0,0,0,0,0,0,0
15403,-0.21,1274,3123,0,0,0,0,0,0,0,0
15439,-0.20,1202,3111,0,0,0,0,0,0,0,0
15475,-0.30,1127,3095,0,0,0,0,0,0,0,0
15511,-0.16,1052,3101,0,0,0,0,0,0,0,0
15547,-0.21,980,3102,0,0,0,0,0,0,0,0
15583,-0.13,917,3118,0,0,0,0,0,0,0,0
15619,-1.14,861,3093,0,0,0,0,0,0,0,0
15655,-0.18,807,3102,0,0,0,0,0,0,0,0
15691,-0.18,758,3107,0,0,0,0,0,0,0,0
15727,-0.17,717,3143,0,0,0,0,0,0,0,0
15763,-0.21,683,3120,0,0,0,0,0,0,0,0
15799,-0.10,648,3117,0,0,0,0,0,0,0,0
15835,-0.20,611,3121,0,0,0,0,0,0,0,0
15871,-0.16,572,3124,0,0,0,0,0,0,0,0
15907,-0.20,535,3120,0,0,0,0,0,0,0,0
15943,-0.18,500,3107,0,0,0,0,0,0,0,0
15979,-0.16,466,3114,0,0,0,0,0,0,0,0
16015,-0.15,435,3121,0,0,0,0,0,0,0,0
16051,-0.22,410,3127,0,0,0,0,0,0,0,0
16087,-0.16,389,3121,0,0,0,0,0,0,0,0
16123,-0.18,369,3134,0,0,0,0,0,0,0,0
16159,-0.17,349,3121,0,0,0,0,0,0,0,0
16195,-0.17,327,3118,0,0,0,0,0,0,0,0
16231,-0.15,305,3127,0,0,0,0,0,0,0,0
16267,-0.22,285,3118,0,0,0,0,0,0,0,0
16303,-0.19,266,3120,0,0,0,0,0,0,0,0
16339,-0.17,248,3102,0,0,0,0,0,0,0,0
16375,-0.22,230,3099,0,0,0,0,0,0,0,0
16411,-0.19,213,3123,0,0,0,0,0,0,0,0
16447,-0.19,201,3136,0,0,0,0,0,0,0,0
16483,-0.11,192,3125,0,0,0,0,0,0,0,0
16519,-0.15,183,3114,0,0,0,0,0,0,0,0
16555,-0.20,171,3107,0,0,0,0,0,0,0,0
16591,-0.15,158,3120,0,0,0,0,0,0,0,0
16627,-0.15,148,3119,0,0,0,0,0,0,0,0
16663,-0.21,140,3119,0,0,0,0,0,0,0,0
16699,-0.17,134,3136,0,0,0,0,0,0,0,0
16735,-0.21,129,3120,0,0,0,0,0,0,0,0
16771,-0.23,123,3120,0,0,0,0,0,0,0,0
16807,-0.17,114,3120,0,0,0,0,0,0,0,0
16843,-0.20,104,3130,0,0,0,0,0,0,0,0
16879,-0.11,96,3113,0,0,0,0,0,0,0,0
16915,-0.18,89,3120,0,0,0,0,0,0,0,0
16951,-0.13,83,3105,0,0,0,0,0,0,0,0
16987,-0.20,75,3099,0,0,0,0,0,0,0,0
17023,-0.19,66,3110,0,0,0,0,0,0,0,0
17059,-0.22,58,3111,0,0,0,0,0,0,0,0
17095,-0.17,56,3130,0,0,0,0,0,0,0,0
17131,-0.20,57,3135,0,0,0,0,0,0,0,0
17167,-0.25,61,3150,0,0,0,0,0,0,0,0
17203,-0.20,64,3120,0,0,0,0,0,0,0,0
17239,-0.23,62,3106,0,0,0,0,0,0,0,0
17275,-0.20,52,3089,0,0,0,0,0,0,0,0
17311,-0.24,39,3111,0,0,0,0,0,0,0,0
17347,-0.20,30,3123,0,0,0,0,0,0,0,0
17383,-0.18,26,3119,0,0,0,0,0,0,0,0
17419,-0.26,28,3115,0,0,0,0,0,0,0,0
17455,-0.20,31,3120,0,0,0,0,0,0,0,0
17491,-0.21,34,3130,0,0,0,0,0,0,0,0
17527,-0.23,35,3110,0,0,0,0,0,0,0,0
17563,-0.29,34,3131,0,0,0,0,0,0,0,0
17599,-0.22,33,3142,0,0,0,0,0,0,0,0
