Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.26,167,2604,0,0,0,0,0,0,0,0
14863,-0.27,659,2189,0,0,0,0,0,0,0,0
14899,-0.24,1239,2143,0,0,0,0,0,0,0,0
14935,-0.25,1660,2515,0,0,0,0,0,0,0,0
14971,-0.18,1952,3088,0,0,0,0,0,0,0,0
15007,-0.28,2218,3695,0,0,0,0,0,0,0,0
15043,-0.13,2503,4095,0,0,0,0,0,0,0,0
15079,-0.16,2764,4095,0,0,0,0,0,0,0,0
15115,-0.20,2921,4095,0,0,0,0,0,0,0,0
15151,-0.26,2945,4095,0,0,0,0,0,0,0,0
15187,-0.23,2861,4095,0,0,0,0,0,0,0,0
15223,-0.23,2632,2854,0,0,0,0,0,0,0,0
15259,-0.20,2122,1528,0,0,0,0,0,0,0,0
15295,-0.21,1359,1514,0,0,0,0,0,0,0,0
15331,-0.26,644,2109,0,0,0,0,0,0,0,0
15367,-0.19,257,2645,0,0,0,0,0,0,0,0
15403,-0.27,232,2895,0,0,0,0,0,0,0,0
15439,-0.20,423,2999,0,0,0,0,0,0,0,0
15475,-0.20,666,2986,0,0,0,0,0,0,0,0
15511,-0.26,849,2955,0,0,0,0,0,0,0,0
15547,-0.21,944,3065,0,0,0,0,0,0,0,0
15583,-0.22,979,3141,0,0,0,0,0,0,0,0
15619,-0.18,973,2978,0,0,0,0,0,0,0,0
15655,-0.25,910,2810,0,0,0,0,0,0,0,0
15691,-0.20,794,2799,0,0,0,0,0,0,0,0
15727,-0.19,666,2770,0,0,0,0,0,0,0,0
15763,-0.12,552,2722,0,0,0,0,0,0,0,0
15799,-0.30,462,2779,0,0,0,0,0,0,0,0
15835,-0.21,455,3574,0,0,0,0,0,0,0,0
15871,-0.21,617,4095,0,0,0,0,0,0,0,0
15907,-0.22,908,4095,0,0,0,0,0,0,0,0
15943,-0.22,1183,4095,0,0,0,0,0,0,0,0
15979,-0.24,1318,3561,0,0,0,0,0,0,0,0
16015,-0.20,1246,3221,0,0,0,0,0,0,0,0
16051,-0.22,1005,3059,0,0,0,0,0,0,0,0
16087,-0.20,730,3413,0,0,0,0,0,0,0,0
16123,-0.16,590,4095,0,0,0,0,0,0,0,0
16159,-0.17,645,4095,0,0,0,0,0,0,0,0
16195,-0.07,789,4014,0,0,0,0,0,0,0,0
16231,-0.13,871,3502,0,0,0,0,0,0,0,0
16267,-0.14,817,3482,0,0,0,0,0,0,0,0
16303,-0.17,710,3984,0,0,0,0,0,0,0,0
16339,-0.13,673,4095,0,0,0,0,0,0,0,0
16375,-0.18,709,4095,0,0,0,0,0,0,0,0
16411,-0.11,757,4095,0,0,0,0,0,0,0,0
16447,-0.09,784,4095,0,0,0,0,0,0,0,0
16483,-0.01,753,3643,0,0,0,0,0,0,0,0
16519,-0.10,634,3598,0,0,0,0,0,0,0,0
16555,-0.03,491,3947,0,0,0,0,0,0,0,0
16591,-0.11,423,4095,0,0,0,0,0,0,0,0
16627,-0.06,440,4095,0,0,0,0,0,0,0,0
16663,-0.11,489,4095,0,0,0,0,0,0,0,0
16699,-0.12,527,4095,0,0,0,0,0,0,0,0
16735,-0.15,542,4095,0,0,0,0,0,0,0,0
16771,-0.23,534,4095,0,0,0,0,0,0,0,0
