Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.28,205,3155,0,0,0,0,0,0,0,0
14863,-0.21,843,3218,0,0,0,0,0,0,0,0
14899,-0.29,1639,2800,0,0,0,0,0,0,0,0
14935,-0.17,2166,2446,0,0,0,0,0,0,0,0
14971,-0.23,2319,2311,0,0,0,0,0,0,0,0
15007,-0.23,2208,2384,0,0,0,0,0,0,0,0
15043,-0.23,2001,2543,0,0,0,0,0,0,0,0
15079,-0.21,1820,2688,0,0,0,0,0,0,0,0
15115,-0.19,1705,2759,0,0,0,0,0,0,0,0
15151,-0.15,1637,2726,0,0,0,0,0,0,0,0
15187,-0.24,1576,2638,0,0,0,0,0,0,0,0
15223,-0.27,1489,2559,0,0,0,0,0,0,0,0
15259,-0.27,1380,2592,0,0,0,0,0,0,0,0
15295,-0.21,1289,2883,0,0,0,0,0,0,0,0
15331,-0.24,1329,4095,0,0,0,0,0,0,0,0
15367,-0.25,1564,4095,0,0,0,0,0,0,0,0
15403,-0.20,1861,4095,0,0,0,0,0,0,0,0
15439,-0.22,2065,4095,0,0,0,0,0,0,0,0
15475,-0.18,2140,4095,0,0,0,0,0,0,0,0
15511,-0.19,2060,3325,0,0,0,0,0,0,0,0
15547,-0.13,1603,164,0,0,0,0,0,0,0,0
15583,-0.25,637,112,0,0,0,0,0,0,0,0
15619,-0.25,-379,1555,0,0,0,0,0,0,0,0
15655,-0.18,-846,2869,0,0,0,0,0,0,0,0
15691,-0.21,-649,3382,0,0,0,0,0,0,0,0
15727,-0.22,-106,3093,0,0,0,0,0,0,0,0
15763,-0.19,382,2627,0,0,0,0,0,0,0,0
15799,-0.13,603,2342,0,0,0,0,0,0,0,0
15835,-0.19,576,2320,0,0,0,0,0,0,0,0
15871,-0.15,437,2431,0,0,0,0,0,0,0,0
15907,-0.11,311,2587,0,0,0,0,0,0,0,0
15943,-0.17,254,2662,0,0,0,0,0,0,0,0
15979,-0.17,255,2678,0,0,0,0,0,0,0,0
16015,-0.18,282,2663,0,0,0,0,0,0,0,0
16051,-0.21,303,2607,0,0,0,0,0,0,0,0
16087,-0.16,297,2555,0,0,0,0,0,0,0,0
16123,-0.23,270,2559,0,0,0,0,0,0,0,0
16159,-0.26,247,2704,0,0,0,0,0,0,0,0
16195,-0.15,309,3690,0,0,0,0,0,0,0,0
16231,-0.16,543,4095,0,0,0,0,0,0,0,0
16267,-0.20,887,4095,0,0,0,0,0,0,0,0
16303,-0.21,1185,4095,0,0,0,0,0,0,0,0
16339,-0.09,1361,4095,0,0,0,0,0,0,0,0
16375,-0.19,1315,2550,0,0,0,0,0,0,0,0
16411,-0.19,807,0,0,0,0,0,0,0,0,0
16447,-0.20,-177,70,0,0,0,0,0,0,0,0
16483,-0.20,-1118,1589,0,0,0,0,0,0,0,0
16519,-0.19,-1462,2928,0,0,0,0,0,0,0,0
16555,-0.20,-1139,3495,0,0,0,0,0,0,0,0
16591,-0.20,-491,3161,0,0,0,0,0,0,0,0
16627,-0.15,65,2687,0,0,0,0,0,0,0,0
16663,-0.16,322,2389,0,0,0,0,0,0,0,0
16699,-0.24,310,2356,0,0,0,0,0,0,0,0
16735,-0.15,175,2464,0,0,0,0,0,0,0,0
16771,-0.23,50,2608,0,0,0,0,0,0,0,0
16807,-0.21,-1,2721,0,0,0,0,0,0,0,0
16843,-0.27,18,2783,0,0,0,0,0,0,0,0
16879,-0.23,77,2802,0,0,0,0,0,0,0,0
16915,-0.21,136,2762,0,0,0,0,0,0,0,0
16951,-0.12,170,2719,0,0,0,0,0,0,0,0
16987,-0.13,169,2679,0,0,0,0,0,0,0,0
17023,-0.16,145,2683,0,0,0,0,0,0,0,0
17059,-0.22,132,2965,0,0,0,0,0,0,0,0
17095,-0.20,237,4095,0,0,0,0,0,0,0,0
17131,-0.21,520,4095,0,0,0,0,0,0,0,0
17167,-0.22,855,4095,0,0,0,0,0,0,0,0
17203,-0.20,1099,4095,0,0,0,0,0,0,0,0
17239,-0.14,1220,4095,0,0,0,0,0,0,0,0
17275,-0.21,989,301,0,0,0,0,0,0,0,0
17311,-0.15,158,0,0,0,0,0,0,0,0,0
17347,-0.18,-879,1190,0,0,0,0,0,0,0,0
17383,-0.18,-1446,2727,0,0,0,0,0,0,0,0
17419,-0.18,-1307,3614,0,0,0,0,0,0,0,0
17455,-0.20,-707,3434,0,0,0,0,0,0,0,0
17491,-0.20,-90,2885,0,0,0,0,0,0,0,0
17527,-0.16,248,2512,0,0,0,0,0,0,0,0
17563,-0.14,285,2409,0,0,0,0,0,0,0,0
17599,-0.18,156,2481,0,0,0,0,0,0,0,0
17635,-0.26,9,2618,0,0,0,0,0,0,0,0
17671,-0.18,-72,2735,0,0,0,0,0,0,0,0
17707,-0.20,-75,2798,0,0,0,0,0,0,0,0
17743,-0.19,-28,2811,0,0,0,0,0,0,0,0
17779,-0.20,28,2787,0,0,0,0,0,0,0,0
17815,-0.18,66,2736,0,0,0,0,0,0,0,0
17851,-0.18,76,2704,0,0,0,0,0,0,0,0
17887,-0.16,62,2704,0,0,0,0,0,0,0,0
17923,-0.15,59,2992,0,0,0,0,0,0,0,0
17959,-0.19,169,4095,0,0,0,0,0,0,0,0
17995,-0.22,452,4095,0,0,0,0,0,0,0,0
18031,-0.10,785,4095,0,0,0,0,0,0,0,0
18067,-0.23,1028,4095,0,0,0,0,0,0,0,0
18103,-0.21,1149,4095,0,0,0,0,0,0,0,0
18139,-0.17,975,1131,0,0,0,0,0,0,0,0
18175,-0.16,261,0,0,0,0,0,0,0,0,0
18211,-0.14,-751,794,0,0,0,0,0,0,0,0
18247,-0.15,-1449,2297,0,0,0,0,0,0,0,0
18283,-0.11,-1485,3289,0,0,0,0,0,0,0,0
18319,-0.21,-990,3450,0,0,0,0,0,0,0,0
18355,-0.18,-359,3007,0,0,0,0,0,0,0,0
18391,-0.21,75,2608,0,0,0,0,0,0,0,0
18427,-0.23,214,2411,0,0,0,0,0,0,0,0
18463,-0.21,144,2448,0,0,0,0,0,0,0,0
18499,-0.28,11,2582,0,0,0,0,0,0,0,0
18535,-0.21,-78,2707,0,0,0,0,0,0,0,0
18571,-0.27,-94,2791,0,0,0,0,0,0,0,0
18607,-0.25,-54,2807,0,0,0,0,0,0,0,0
18643,-0.13,3,2803,0,0,0,0,0,0,0,0
18679,-0.21,50,2785,0,0,0,0,0,0,0,0
18715,-0.13,73,2767,0,0,0,0,0,0,0,0
18751,-0.14,76,2769,0,0,0,0,0,0,0,0
18787,-0.17,73,2831,0,0,0,0,0,0,0,0
18823,-0.21,123,3567,0,0,0,0,0,0,0,0
18859,-0.15,312,4095,0,0,0,0,0,0,0,0
18895,-0.15,612,4095,0,0,0,0,0,0,0,0
18931,-0.14,894,4095,0,0,0,0,0,0,0,0
18967,-0.10,1072,4095,0,0,0,0,0,0,0,0
19003,-0.13,1141,4095,0,0,0,0,0,0,0,0
19039,-0.14,951,1360,0,0,0,0,0,0,0,0
19075,-0.14,254,0,0,0,0,0,0,0,0,0
19111,-0.03,-735,989,0,0,0,0,0,0,0,0
19147,-0.10,-1399,2548,0,0,0,0,0,0,0,0
19183,-0.19,-1389,3536,0,0,0,0,0,0,0,0
19219,-0.15,-868,3472,0,0,0,0,0,0,0,0
19255,-0.19,-270,2863,0,0,0,0,0,0,0,0
19291,-0.16,74,2374,0,0,0,0,0,0,0,0
19327,-0.15,104,2210,0,0,0,0,0,0,0,0
19363,-0.23,-42,2331,0,0,0,0,0,0,0,0
19399,-0.18,-195,2557,0,0,0,0,0,0,0,0
19435,-0.20,-254,2743,0,0,0,0,0,0,0,0
19471,-0.17,-209,2843,0,0,0,0,0,0,0,0
19507,-0.33,-109,2835,0,0,0,0,0,0,0,0
19543,-0.13,-14,2759,0,0,0,0,0,0,0,0
19579,-0.19,35,2674,0,0,0,0,0,0,0,0
19615,-0.20,35,2637,0,0,0,0,0,0,0,0
19651,-0.19,5,2674,0,0,0,0,0,0,0,0
19687,-0.09,-4,2982,0,0,0,0,0,0,0,0
19723,-0.16,111,4095,0,0,0,0,0,0,0,0
19759,-0.17,406,4095,0,0,0,0,0,0,0,0
19795,-0.08,752,4095,0,0,0,0,0,0,0,0
19831,-0.07,1005,4095,0,0,0,0,0,0,0,0
19867,-0.12,1133,4095,0,0,0,0,0,0,0,0
19903,-0.10,927,597,0,0,0,0,0,0,0,0
19939,-0.11,141,0,0,0,0,0,0,0,0,0
19975,-0.16,-883,1052,0,0,0,0,0,0,0,0
20011,-0.10,-1494,2544,0,0,0,0,0,0,0,0
20047,-0.11,-1421,3440,0,0,0,0,0,0,0,0
20083,-0.06,-866,3428,0,0,0,0,0,0,0,0
20119,-0.13,-245,2956,0,0,0,0,0,0,0,0
20155,-0.07,143,2640,0,0,0,0,0,0,0,0
20191,-0.05,249,2559,0,0,0,0,0,0,0,0
20227,-0.14,187,2673,0,0,0,0,0,0,0,0
20263,-0.13,93,2800,0,0,0,0,0,0,0,0
20299,-0.06,40,2867,0,0,0,0,0,0,0,0
20335,-0.07,37,2895,0,0,0,0,0,0,0,0
20371,-0.08,60,2880,0,0,0,0,0,0,0,0
20407,-0.08,85,2859,0,0,0,0,0,0,0,0
20443,-0.21,95,2802,0,0,0,0,0,0,0,0
20479,-0.08,81,2743,0,0,0,0,0,0,0,0
20515,-0.10,50,2738,0,0,0,0,0,0,0,0
20551,-0.10,20,2819,0,0,0,0,0,0,0,0
20587,-0.10,66,3680,0,0,0,0,0,0,0,0
20623,-0.12,270,4095,0,0,0,0,0,0,0,0
20659,-0.18,584,4095,0,0,0,0,0,0,0,0
20695,-0.23,867,4095,0,0,0,0,0,0,0,0
20731,-0.16,1042,4095,0,0,0,0,0,0,0,0
20767,-0.17,1108,4095,0,0,0,0,0,0,0,0
20803,-0.21,987,2454,0,0,0,0,0,0,0,0
20839,-0.20,439,0,0,0,0,0,0,0,0,0
20875,-0.20,-530,348,0,0,0,0,0,0,0,0
20911,-0.22,-1383,1968,0,0,0,0,0,0,0,0
20947,-0.23,-1608,3185,0,0,0,0,0,0,0,0
20983,-0.24,-1210,3532,0,0,0,0,0,0,0,0
21019,-0.30,-569,3083,0,0,0,0,0,0,0,0
21055,-0.20,-78,2591,0,0,0,0,0,0,0,0
21091,-0.24,104,2350,0,0,0,0,0,0,0,0
21127,-0.18,49,2368,0,0,0,0,0,0,0,0
21163,-0.15,-86,2512,0,0,0,0,0,0,0,0
21199,-0.15,-184,2641,0,0,0,0,0,0,0,0
21235,-0.15,-205,2704,0,0,0,0,0,0,0,0
21271,-0.23,-169,2711,0,0,0,0,0,0,0,0
21307,-0.23,-114,2724,0,0,0,0,0,0,0,0
21343,-0.26,-64,2707,0,0,0,0,0,0,0,0
21379,-0.18,-33,2683,0,0,0,0,0,0,0,0
21415,-0.29,-22,2672,0,0,0,0,0,0,0,0
21451,-0.16,-23,2694,0,0,0,0,0,0,0,0
21487,-0.27,-7,3003,0,0,0,0,0,0,0,0
21523,-0.18,124,4095,0,0,0,0,0,0,0,0
21559,-0.21,424,4095,0,0,0,0,0,0,0,0
21595,-0.22,767,4095,0,0,0,0,0,0,0,0
21631,-0.22,1015,4095,0,0,0,0,0,0,0,0
21667,-0.23,1137,4095,0,0,0,0,0,0,0,0
21703,-0.24,1067,2689,0,0,0,0,0,0,0,0
21739,-0.20,568,48,0,0,0,0,0,0,0,0
21775,-0.24,-382,323,0,0,0,0,0,0,0,0
21811,-0.24,-1263,1867,0,0,0,0,0,0,0,0
21847,-0.17,-1541,3120,0,0,0,0,0,0,0,0
21883,-0.14,-1184,3559,0,0,0,0,0,0,0,0
21919,-0.23,-553,3123,0,0,0,0,0,0,0,0
21955,-0.20,-50,2622,0,0,0,0,0,0,0,0
21991,-0.23,144,2330,0,0,0,0,0,0,0,0
22027,-0.18,88,2310,0,0,0,0,0,0,0,0
22063,-0.17,-64,2421,0,0,0,0,0,0,0,0
22099,-0.15,-186,2559,0,0,0,0,0,0,0,0
22135,-0.16,-227,2657,0,0,0,0,0,0,0,0
22171,-0.14,-195,2704,0,0,0,0,0,0,0,0
22207,-0.16,-129,2710,0,0,0,0,0,0,0,0
22243,-0.13,-68,2649,0,0,0,0,0,0,0,0
22279,-0.14,-34,2608,0,0,0,0,0,0,0,0
22315,-0.21,-28,2640,0,0,0,0,0,0,0,0
22351,-0.19,-24,2752,0,0,0,0,0,0,0,0
22387,-0.20,27,3266,0,0,0,0,0,0,0,0
22423,-0.15,209,4095,0,0,0,0,0,0,0,0
22459,-0.13,529,4095,0,0,0,0,0,0,0,0
22495,-0.18,856,4095,0,0,0,0,0,0,0,0
22531,-0.12,1076,4095,0,0,0,0,0,0,0,0
22567,-0.11,1175,4095,0,0,0,0,0,0,0,0
22603,-0.10,1067,2384,0,0,0,0,0,0,0,0
22639,-0.14,514,0,0,0,0,0,0,0,0,0
22675,-0.14,-467,253,0,0,0,0,0,0,0,0
22711,-0.16,-1345,1840,0,0,0,0,0,0,0,0
22747,-0.16,-1599,3125,0,0,0,0,0,0,0,0
22783,-0.21,-1209,3573,0,0,0,0,0,0,0,0
22819,-0.24,-548,3138,0,0,0,0,0,0,0,0
22855,-0.20,-24,2641,0,0,0,0,0,0,0,0
22891,-0.13,182,2351,0,0,0,0,0,0,0,0
22927,-0.15,132,2317,0,0,0,0,0,0,0,0
22963,-0.15,-22,2433,0,0,0,0,0,0,0,0
22999,-0.17,-148,2594,0,0,0,0,0,0,0,0
23035,-0.13,-189,2687,0,0,0,0,0,0,0,0
23071,-0.13,-159,2707,0,0,0,0,0,0,0,0
23107,-0.15,-98,2695,0,0,0,0,0,0,0,0
23143,-0.16,-43,2673,0,0,0,0,0,0,0,0
23179,-0.19,-12,2640,0,0,0,0,0,0,0,0
23215,-0.17,-6,2620,0,0,0,0,0,0,0,0
23251,-0.21,-15,2624,0,0,0,0,0,0,0,0
23287,-0.19,-26,2667,0,0,0,0,0,0,0,0
23323,-0.19,3,3164,0,0,0,0,0,0,0,0
23359,-0.19,170,4095,0,0,0,0,0,0,0,0
23395,-0.16,492,4095,0,0,0,0,0,0,0,0
23431,-0.21,835,4095,0,0,0,0,0,0,0,0
23467,-0.12,1072,4095,0,0,0,0,0,0,0,0
23503,-0.21,1182,4095,0,0,0,0,0,0,0,0
23539,-0.19,1192,4095,0,0,0,0,0,0,0,0
23575,-0.20,894,325,0,0,0,0,0,0,0,0
23611,-0.16,34,0,0,0,0,0,0,0,0,0
23647,-0.18,-999,1313,0,0,0,0,0,0,0,0
23683,-0.14,-1548,2654,0,0,0,0,0,0,0,0
23719,-0.18,-1428,3199,0,0,0,0,0,0,0,0
23755,-0.20,-911,3011,0,0,0,0,0,0,0,0
23791,-0.18,-390,2603,0,0,0,0,0,0,0,0
23827,-0.27,-95,2332,0,0,0,0,0,0,0,0
23863,-0.19,-36,2314,0,0,0,0,0,0,0,0
23899,-0.19,-95,2451,0,0,0,0,0,0,0,0
23935,-0.11,-157,2589,0,0,0,0,0,0,0,0
23971,-0.21,-166,2666,0,0,0,0,0,0,0,0
24007,-0.25,-130,2674,0,0,0,0,0,0,0,0
24043,-0.21,-79,2672,0,0,0,0,0,0,0,0
24079,-0.18,-35,2674,0,0,0,0,0,0,0,0
24115,-0.11,-5,2667,0,0,0,0,0,0,0,0
24151,-0.19,8,2656,0,0,0,0,0,0,0,0
24187,-0.18,9,2643,0,0,0,0,0,0,0,0
24223,-0.14,3,2658,0,0,0,0,0,0,0,0
24259,-0.11,-1,2682,0,0,0,0,0,0,0,0
24295,-0.18,18,2973,0,0,0,0,0,0,0,0
24331,-0.20,155,4095,0,0,0,0,0,0,0,0
24367,-0.26,460,4095,0,0,0,0,0,0,0,0
24403,-0.17,809,4095,0,0,0,0,0,0,0,0
24439,-0.24,1060,4095,0,0,0,0,0,0,0,0
24475,-0.24,1184,4095,0,0,0,0,0,0,0,0
24511,-0.25,1202,4095,0,0,0,0,0,0,0,0
24547,-0.16,923,532,0,0,0,0,0,0,0,0
24583,-0.21,98,66,0,0,0,0,0,0,0,0
24619,-0.22,-908,1425,0,0,0,0,0,0,0,0
24655,-0.18,-1443,2794,0,0,0,0,0,0,0,0
24691,-0.17,-1309,3408,0,0,0,0,0,0,0,0
24727,-0.24,-778,3152,0,0,0,0,0,0,0,0
24763,-0.19,-260,2635,0,0,0,0,0,0,0,0
24799,-0.16,-2,2258,0,0,0,0,0,0,0,0
24835,-0.16,-9,2173,0,0,0,0,0,0,0,0
24871,-0.27,-147,2273,0,0,0,0,0,0,0,0
24907,-0.18,-274,2439,0,0,0,0,0,0,0,0
24943,-0.44,-320,2559,0,0,0,0,0,0,0,0
24979,-0.26,-281,2661,0,0,0,0,0,0,0,0
25015,-0.17,-190,2736,0,0,0,0,0,0,0,0
25051,-0.17,-82,2793,0,0,0,0,0,0,0,0
25087,-0.18,14,2798,0,0,0,0,0,0,0,0
25123,-0.16,80,2751,0,0,0,0,0,0,0,0
25159,-0.21,101,2667,0,0,0,0,0,0,0,0
25195,-0.21,79,2593,0,0,0,0,0,0,0,0
25231,-0.29,32,2627,0,0,0,0,0,0,0,0
25267,-0.15,15,3042,0,0,0,0,0,0,0,0
