Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
17923,-0.21,703,2672,0,0,0,0,0,0,0,0,0
17959,-0.15,380,2525,0,0,0,0,0,0,0,0,0
17995,-0.21,15,2722,0,0,0,0,0,0,0,0,0
18031,-0.23,-224,3015,0,0,0,0,0,0,0,0,0
18067,-0.16,-280,3173,0,0,0,0,0,0,0,0,0
18103,-0.14,-211,3071,0,0,0,0,0,0,0,0,0
18139,-0.18,-123,2902,0,0,0,0,0,0,0,0,0
18175,-0.22,-87,2787,0,0,0,0,0,0,0,0,0
18211,-0.19,-107,2788,0,0,0,0,0,0,0,0,0
18247,-0.16,-148,2801,0,0,0,0,0,0,0,0,0
18283,-0.23,-179,2832,0,0,0,0,0,0,0,0,0
18319,-0.20,-188,2865,0,0,0,0,0,0,0,0,0
18355,-0.25,-175,2890,0,0,0,0,0,0,0,0,0
18391,-0.19,-151,2859,0,0,0,0,0,0,0,0,0
18427,-0.19,-132,2823,0,0,0,0,0,0,0,0,0
18463,-0.16,-122,2863,0,0,0,0,0,0,0,0,0
18499,-0.17,-78,3402,0,0,0,0,0,0,0,0,0
18535,-0.21,84,4095,0,0,0,0,0,0,0,0,0
18571,-0.23,371,4095,0,0,0,0,0,0,0,0,0
18607,-0.24,662,4095,0,0,0,0,0,0,0,0,0
18643,-0.18,789,2997,0,0,0,0,0,0,0,0,0
18679,-0.21,633,2589,0,0,0,0,0,0,0,0,0
18715,-0.24,275,2559,0,0,0,0,0,0,0,0,0
18751,-0.22,-78,2799,0,0,0,0,0,0,0,0,0
18787,-0.18,-279,3066,0,0,0,0,0,0,0,0,0
18823,-0.17,-302,3152,0,0,0,0,0,0,0,0,0
18859,-0.14,-222,3071,0,0,0,0,0,0,0,0,0
18895,-0.20,-135,2921,0,0,0,0,0,0,0,0,0
18931,-0.15,-102,2802,0,0,0,0,0,0,0,0,0
18967,-0.20,-125,2752,0,0,0,0,0,0,0,0,0
19003,-0.26,-174,2791,0,0,0,0,0,0,0,0,0
19039,-0.23,-211,2823,0,0,0,0,0,0,0,0,0
19075,-0.18,-221,2857,0,0,0,0,0,0,0,0,0
19111,-0.19,-206,2865,0,0,0,0,0,0,0,0,0
19147,-0.24,-177,2902,0,0,0,0,0,0,0,0,0
19183,-0.21,-141,2919,0,0,0,0,0,0,0,0,0
19219,-0.16,-105,2933,0,0,0,0,0,0,0,0,0
19255,-0.22,-73,2971,0,0,0,0,0,0,0,0,0
19291,-0.18,-7,3547,0,0,0,0,0,0,0,0,0
19327,-0.26,165,4095,0,0,0,0,0,0,0,0,0
19363,-0.11,437,4095,0,0,0,0,0,0,0,0,0
19399,-0.20,697,4095,0,0,0,0,0,0,0,0,0
19435,-0.21,805,3175,0,0,0,0,0,0,0,0,0
19471,-0.17,663,2729,0,0,0,0,0,0,0,0,0
19507,-0.12,328,2642,0,0,0,0,0,0,0,0,0
19543,-0.20,-18,2827,0,0,0,0,0,0,0,0,0
19579,-0.24,-233,3085,0,0,0,0,0,0,0,0,0
19615,-0.28,-278,3214,0,0,0,0,0,0,0,0,0
19651,-0.19,-211,3111,0,0,0,0,0,0,0,0,0
19687,-0.22,-134,2923,0,0,0,0,0,0,0,0,0
19723,-0.18,-111,2816,0,0,0,0,0,0,0,0,0
19759,-0.27,-145,2746,0,0,0,0,0,0,0,0,0
19795,-0.21,-205,2751,0,0,0,0,0,0,0,0,0
19831,-0.25,-255,2793,0,0,0,0,0,0,0,0,0
19867,-0.21,-275,2832,0,0,0,0,0,0,0,0,0
19903,-0.27,-263,2865,0,0,0,0,0,0,0,0,0
19939,-0.24,-230,2872,0,0,0,0,0,0,0,0,0
19975,-0.14,-195,2807,0,0,0,0,0,0,0,0,0
20011,-0.25,-178,2753,0,0,0,0,0,0,0,0,0
20047,-0.26,-177,2829,0,0,0,0,0,0,0,0,0
20083,-0.22,-131,3472,0,0,0,0,0,0,0,0,0
20119,-0.22,50,4095,0,0,0,0,0,0,0,0,0
20155,-0.21,354,4095,0,0,0,0,0,0,0,0,0
20191,-0.28,653,4095,0,0,0,0,0,0,0,0,0
20227,-0.23,781,3008,0,0,0,0,0,0,0,0,0
20263,-0.23,622,2559,0,0,0,0,0,0,0,0,0
20299,-0.19,252,2485,0,0,0,0,0,0,0,0,0
20335,-0.27,-120,2689,0,0,0,0,0,0,0,0,0
20371,-0.18,-346,2951,0,0,0,0,0,0,0,0,0
20407,-0.21,-386,3103,0,0,0,0,0,0,0,0,0
20443,-0.21,-302,3067,0,0,0,0,0,0,0,0,0
20479,-0.23,-192,2931,0,0,0,0,0,0,0,0,0
20515,-0.26,-129,2802,0,0,0,0,0,0,0,0,0
20551,-0.23,-131,2734,0,0,0,0,0,0,0,0,0
20587,-0.27,-173,2731,0,0,0,0,0,0,0,0,0
20623,-0.29,-218,2779,0,0,0,0,0,0,0,0,0
20659,-0.26,-239,2809,0,0,0,0,0,0,0,0,0
20695,-0.26,-234,2802,0,0,0,0,0,0,0,0,0
20731,-0.25,-213,2838,0,0,0,0,0,0,0,0,0
20767,-0.21,-180,2887,0,0,0,0,0,0,0,0,0
20803,-0.26,-140,2909,0,0,0,0,0,0,0,0,0
20839,-0.23,-102,2864,0,0,0,0,0,0,0,0,0
20875,-0.12,-68,3071,0,0,0,0,0,0,0,0,0
20911,-0.25,45,4051,0,0,0,0,0,0,0,0,0
20947,-0.22,302,4095,0,0,0,0,0,0,0,0,0
20983,-0.25,603,4095,0,0,0,0,0,0,0,0,0
21019,-0.26,767,3163,0,0,0,0,0,0,0,0,0
21055,-0.20,658,2559,0,0,0,0,0,0,0,0,0
21091,-0.17,316,2403,0,0,0,0,0,0,0,0,0
21127,-0.21,-72,2559,0,0,0,0,0,0,0,0,0
21163,-0.11,-334,2903,0,0,0,0,0,0,0,0,0
21199,-0.21,-397,3137,0,0,0,0,0,0,0,0,0
21235,-0.24,-305,3142,0,0,0,0,0,0,0,0,0
21271,-0.23,-171,2960,0,0,0,0,0,0,0,0,0
21307,-0.18,-91,2800,0,0,0,0,0,0,0,0,0
21343,-0.21,-91,2715,0,0,0,0,0,0,0,0,0
21379,-0.15,-140,2742,0,0,0,0,0,0,0,0,0
21415,-0.21,-190,2806,0,0,0,0,0,0,0,0,0
21451,-0.25,-207,2869,0,0,0,0,0,0,0,0,0
21487,-0.15,-192,2866,0,0,0,0,0,0,0,0,0
21523,-0.20,-161,2862,0,0,0,0,0,0,0,0,0
21559,-0.24,-127,2958,0,0,0,0,0,0,0,0,0
21595,-0.23,-45,3600,0,0,0,0,0,0,0,0,0
21631,-0.28,152,4095,0,0,0,0,0,0,0,0,0
21667,-0.31,444,4095,0,0,0,0,0,0,0,0,0
21703,-0.26,692,3759,0,0,0,0,0,0,0,0,0
21739,-0.30,741,2910,0,0,0,0,0,0,0,0,0
21775,-0.26,526,2504,0,0,0,0,0,0,0,0,0
21811,-0.23,155,2511,0,0,0,0,0,0,0,0,0
21847,-0.20,-181,2770,0,0,0,0,0,0,0,0,0
21883,-0.15,-350,3081,0,0,0,0,0,0,0,0,0
21919,-0.16,-333,3209,0,0,0,0,0,0,0,0,0
21955,-0.21,-212,3109,0,0,0,0,0,0,0,0,0
21991,-0.21,-97,2929,0,0,0,0,0,0,0,0,0
22027,-0.17,-55,2819,0,0,0,0,0,0,0,0,0
22063,-0.22,-80,2782,0,0,0,0,0,0,0,0,0
22099,-0.19,-135,2795,0,0,0,0,0,0,0,0,0
22135,-0.21,-180,2841,0,0,0,0,0,0,0,0,0
22171,-0.21,-196,2893,0,0,0,0,0,0,0,0,0
22207,-0.24,-184,2881,0,0,0,0,0,0,0,0,0
22243,-0.15,-158,2883,0,0,0,0,0,0,0,0,0
22279,-0.22,-111,3216,0,0,0,0,0,0,0,0,0
22315,-0.19,32,4095,0,0,0,0,0,0,0,0,0
22351,-0.23,308,4095,0,0,0,0,0,0,0,0,0
22387,-0.23,608,4095,0,0,0,0,0,0,0,0,0
22423,-0.18,800,3780,0,0,0,0,0,0,0,0,0
22459,-0.19,781,2849,0,0,0,0,0,0,0,0,0
22495,-0.25,508,2543,0,0,0,0,0,0,0,0,0
22531,-0.22,112,2612,0,0,0,0,0,0,0,0,0
22567,-0.21,-211,2896,0,0,0,0,0,0,0,0,0
22603,-0.19,-351,3152,0,0,0,0,0,0,0,0,0
22639,-0.17,-319,3194,0,0,0,0,0,0,0,0,0
22675,-0.30,-211,3059,0,0,0,0,0,0,0,0,0
22711,-0.25,-126,2903,0,0,0,0,0,0,0,0,0
22747,-0.20,-108,2809,0,0,0,0,0,0,0,0,0
22783,-0.32,-142,2791,0,0,0,0,0,0,0,0,0
22819,-0.24,-190,2818,0,0,0,0,0,0,0,0,0
22855,-0.24,-223,2835,0,0,0,0,0,0,0,0,0
22891,-0.29,-231,2897,0,0,0,0,0,0,0,0,0
22927,-0.25,-210,2935,0,0,0,0,0,0,0,0,0
22963,-0.25,-170,2963,0,0,0,0,0,0,0,0,0
22999,-0.21,-91,3504,0,0,0,0,0,0,0,0,0
23035,-0.24,93,4095,0,0,0,0,0,0,0,0,0
23071,-0.24,375,4095,0,0,0,0,0,0,0,0,0
23107,-0.23,647,4095,0,0,0,0,0,0,0,0,0
23143,-0.26,783,3427,0,0,0,0,0,0,0,0,0
23179,-0.19,675,2643,0,0,0,0,0,0,0,0,0
23215,-0.24,334,2445,0,0,0,0,0,0,0,0,0
23251,-0.22,-69,2627,0,0,0,0,0,0,0,0,0
23287,-0.29,-349,2943,0,0,0,0,0,0,0,0,0
23323,-0.28,-427,3148,0,0,0,0,0,0,0,0,0
23359,-0.16,-351,3118,0,0,0,0,0,0,0,0,0
23395,-0.31,-233,2958,0,0,0,0,0,0,0,0,0
23431,-0.34,-163,2790,0,0,0,0,0,0,0,0,0
23467,-0.24,-164,2724,0,0,0,0,0,0,0,0,0
23503,-0.20,-210,2742,0,0,0,0,0,0,0,0,0
23539,-0.27,-254,2810,0,0,0,0,0,0,0,0,0
23575,-0.23,-267,2859,0,0,0,0,0,0,0,0,0
23611,-0.22,-247,2897,0,0,0,0,0,0,0,0,0
23647,-0.26,-206,2908,0,0,0,0,0,0,0,0,0
23683,-0.23,-164,2878,0,0,0,0,0,0,0,0,0
23719,-0.24,-133,2903,0,0,0,0,0,0,0,0,0
23755,-0.23,-61,3681,0,0,0,0,0,0,0,0,0
23791,-0.29,137,4095,0,0,0,0,0,0,0,0,0
23827,-0.24,431,4095,0,0,0,0,0,0,0,0,0
23863,-0.22,695,4095,0,0,0,0,0,0,0,0,0
23899,-0.23,787,2973,0,0,0,0,0,0,0,0,0
23935,-0.25,589,2405,0,0,0,0,0,0,0,0,0
23971,-0.22,178,2378,0,0,0,0,0,0,0,0,0
24007,-0.20,-219,2711,0,0,0,0,0,0,0,0,0
24043,-0.31,-428,3062,0,0,0,0,0,0,0,0,0
24079,-0.22,-421,3186,0,0,0,0,0,0,0,0,0
24115,-0.22,-291,3094,0,0,0,0,0,0,0,0,0
24151,-0.25,-161,2916,0,0,0,0,0,0,0,0,0
24187,-0.25,-107,2761,0,0,0,0,0,0,0,0,0
24223,-0.14,-131,2705,0,0,0,0,0,0,0,0,0
24259,-0.23,-191,2753,0,0,0,0,0,0,0,0,0
24295,-0.27,-238,2803,0,0,0,0,0,0,0,0,0
24331,-0.29,-251,2848,0,0,0,0,0,0,0,0,0
24367,-0.22,-233,2848,0,0,0,0,0,0,0,0,0
24403,-0.24,-202,2834,0,0,0,0,0,0,0,0,0
24439,-0.23,-161,3040,0,0,0,0,0,0,0,0,0
24475,-0.19,-30,4095,0,0,0,0,0,0,0,0,0
24511,-0.28,249,4095,0,0,0,0,0,0,0,0,0
24547,-0.25,571,4095,0,0,0,0,0,0,0,0,0
24583,-0.25,763,3434,0,0,0,0,0,0,0,0,0
24619,-0.26,697,2610,0,0,0,0,0,0,0,0,0
24655,-0.29,368,2306,0,0,0,0,0,0,0,0,0
24691,-0.24,-57,2466,0,0,0,0,0,0,0,0,0
24727,-0.18,-369,2879,0,0,0,0,0,0,0,0,0
24763,-0.26,-455,3184,0,0,0,0,0,0,0,0,0
24799,-0.23,-355,3164,0,0,0,0,0,0,0,0,0
24835,-0.24,-205,2933,0,0,0,0,0,0,0,0,0
24871,-0.21,-117,2761,0,0,0,0,0,0,0,0,0
24907,-0.25,-118,2711,0,0,0,0,0,0,0,0,0
24943,-0.22,-168,2723,0,0,0,0,0,0,0,0,0
24979,-0.25,-219,2759,0,0,0,0,0,0,0,0,0
25015,-0.21,-244,2799,0,0,0,0,0,0,0,0,0
25051,-0.29,-238,2843,0,0,0,0,0,0,0,0,0
25087,-0.33,-208,2854,0,0,0,0,0,0,0,0,0
25123,-0.25,-169,2862,0,0,0,0,0,0,0,0,0
25159,-0.22,-107,3277,0,0,0,0,0,0,0,0,0
25195,-0.30,56,4095,0,0,0,0,0,0,0,0,0
25231,-0.24,344,4095,0,0,0,0,0,0,0,0,0
25267,-0.31,645,4095,0,0,0,0,0,0,0,0,0
25303,-0.24,797,3237,0,0,0,0,0,0,0,0,0
25339,-0.23,678,2559,0,0,0,0,0,0,0,0,0
25375,-0.29,321,2387,0,0,0,0,0,0,0,0,0
25411,-0.16,-86,2547,0,0,0,0,0,0,0,0,0
25447,-0.23,-363,2871,0,0,0,0,0,0,0,0,0
25483,-0.26,-435,3101,0,0,0,0,0,0,0,0,0
25519,-0.33,-351,3083,0,0,0,0,0,0,0,0,0
25555,-0.17,-221,2928,0,0,0,0,0,0,0,0,0
25591,-0.20,-138,2783,0,0,0,0,0,0,0,0,0
25627,-0.28,-128,2723,0,0,0,0,0,0,0,0,0
25663,-0.24,-164,2737,0,0,0,0,0,0,0,0,0
25699,-0.21,-206,2758,0,0,0,0,0,0,0,0,0
25735,-0.17,-229,2795,0,0,0,0,0,0,0,0,0
25771,-0.17,-224,2849,0,0,0,0,0,0,0,0,0
25807,-0.22,-195,2878,0,0,0,0,0,0,0,0,0
25843,-0.20,-156,2847,0,0,0,0,0,0,0,0,0
25879,-0.25,-121,2892,0,0,0,0,0,0,0,0,0
25915,-0.25,-44,3632,0,0,0,0,0,0,0,0,0
25951,-0.23,155,4095,0,0,0,0,0,0,0,0,0
25987,-0.24,453,4095,0,0,0,0,0,0,0,0,0
26023,-0.17,727,4095,0,0,0,0,0,0,0,0,0
26059,-0.26,827,2991,0,0,0,0,0,0,0,0,0
26095,-0.30,641,2494,0,0,0,0,0,0,0,0,0
26131,-0.24,246,2425,0,0,0,0,0,0,0,0,0
26167,-0.28,-147,2642,0,0,0,0,0,0,0,0,0
26203,-0.23,-381,2958,0,0,0,0,0,0,0,0,0
26239,-0.23,-412,3098,0,0,0,0,0,0,0,0,0
26275,-0.17,-313,3065,0,0,0,0,0,0,0,0,0
26311,-0.32,-191,2899,0,0,0,0,0,0,0,0,0
26347,-0.19,-125,2771,0,0,0,0,0,0,0,0,0
26383,-0.22,-128,2723,0,0,0,0,0,0,0,0,0
26419,-0.23,-170,2736,0,0,0,0,0,0,0,0,0
26455,-0.24,-211,2762,0,0,0,0,0,0,0,0,0
26491,-0.24,-230,2803,0,0,0,0,0,0,0,0,0
26527,-0.18,-223,2834,0,0,0,0,0,0,0,0,0
26563,-0.27,-197,2832,0,0,0,0,0,0,0,0,0
26599,-0.26,-167,2829,0,0,0,0,0,0,0,0,0
26635,-0.11,-141,2829,0,0,0,0,0,0,0,0,0
26671,-0.20,-118,2886,0,0,0,0,0,0,0,0,0
26707,-0.25,-42,3678,0,0,0,0,0,0,0,0,0
26743,-0.25,166,4095,0,0,0,0,0,0,0,0,0
26779,-0.20,470,4095,0,0,0,0,0,0,0,0,0
26815,-0.17,743,4095,0,0,0,0,0,0,0,0,0
26851,-0.16,835,2906,0,0,0,0,0,0,0,0,0
26887,-0.22,630,2432,0,0,0,0,0,0,0,0,0
26923,-0.18,218,2413,0,0,0,0,0,0,0,0,0
26959,-0.31,-173,2682,0,0,0,0,0,0,0,0,0
26995,-0.21,-388,2996,0,0,0,0,0,0,0,0,0
27031,-0.20,-398,3129,0,0,0,0,0,0,0,0,0
27067,-0.21,-287,3034,0,0,0,0,0,0,0,0,0
27103,-0.23,-172,2861,0,0,0,0,0,0,0,0,0
27139,-0.17,-120,2762,0,0,0,0,0,0,0,0,0
27175,-0.22,-134,2713,0,0,0,0,0,0,0,0,0
27211,-0.21,-177,2753,0,0,0,0,0,0,0,0,0
27247,-0.23,-212,2793,0,0,0,0,0,0,0,0,0
27283,-0.16,-221,2815,0,0,0,0,0,0,0,0,0
27319,-0.22,-209,2811,0,0,0,0,0,0,0,0,0
27355,-0.23,-185,2837,0,0,0,0,0,0,0,0,0
27391,-0.18,-154,2883,0,0,0,0,0,0,0,0,0
27427,-0.16,-119,2882,0,0,0,0,0,0,0,0,0
27463,-0.24,-87,2898,0,0,0,0,0,0,0,0,0
27499,-0.16,-21,3531,0,0,0,0,0,0,0,0,0
27535,-0.29,160,4095,0,0,0,0,0,0,0,0,0
27571,-0.21,445,4095,0,0,0,0,0,0,0,0,0
27607,-0.18,710,3946,0,0,0,0,0,0,0,0,0
27643,-0.25,786,2847,0,0,0,0,0,0,0,0,0
27679,-0.27,571,2385,0,0,0,0,0,0,0,0,0
27715,-0.17,164,2403,0,0,0,0,0,0,0,0,0
27751,-0.20,-208,2749,0,0,0,0,0,0,0,0,0
27787,-0.30,-384,3119,0,0,0,0,0,0,0,0,0
27823,-0.26,-351,3199,0,0,0,0,0,0,0,0,0
27859,-0.26,-216,3035,0,0,0,0,0,0,0,0,0
27895,-0.34,-105,2846,0,0,0,0,0,0,0,0,0
27931,-0.21,-77,2738,0,0,0,0,0,0,0,0,0
27967,-0.30,-113,2745,0,0,0,0,0,0,0,0,0
28003,-0.28,-166,2781,0,0,0,0,0,0,0,0,0
28039,-0.25,-200,2815,0,0,0,0,0,0,0,0,0
28075,-0.30,-204,2863,0,0,0,0,0,0,0,0,0
28111,-0.32,-182,2887,0,0,0,0,0,0,0,0,0
28147,-0.24,-149,2863,0,0,0,0,0,0,0,0,0
28183,-0.21,-123,2816,0,0,0,0,0,0,0,0,0
28219,-0.26,-112,2832,0,0,0,0,0,0,0,0,0
28255,-0.24,-76,3344,0,0,0,0,0,0,0,0,0
28291,-0.23,77,4095,0,0,0,0,0,0,0,0,0
28327,-0.27,362,4095,0,0,0,0,0,0,0,0,0
28363,-0.21,659,4095,0,0,0,0,0,0,0,0,0
28399,-0.22,797,3070,0,0,0,0,0,0,0,0,0
28435,-0.28,653,2546,0,0,0,0,0,0,0,0,0
28471,-0.19,287,2443,0,0,0,0,0,0,0,0,0
28507,-0.24,-97,2651,0,0,0,0,0,0,0,0,0
28543,-0.32,-335,2965,0,0,0,0,0,0,0,0,0
28579,-0.31,-375,3148,0,0,0,0,0,0,0,0,0
28615,-0.20,-282,3058,0,0,0,0,0,0,0,0,0
28651,-0.26,-171,2877,0,0,0,0,0,0,0,0,0
28687,-0.22,-122,2708,0,0,0,0,0,0,0,0,0
28723,-0.21,-147,2647,0,0,0,0,0,0,0,0,0
28759,-0.28,-209,2670,0,0,0,0,0,0,0,0,0
28795,-0.30,-260,2739,0,0,0,0,0,0,0,0,0
28831,-0.20,-274,2813,0,0,0,0,0,0,0,0,0
28867,-0.21,-247,2862,0,0,0,0,0,0,0,0,0
28903,-0.24,-197,2870,0,0,0,0,0,0,0,0,0
28939,-0.24,-145,2859,0,0,0,0,0,0,0,0,0
28975,-0.32,-108,2837,0,0,0,0,0,0,0,0,0
29011,-0.32,-90,2813,0,0,0,0,0,0,0,0,0
29047,-0.31,-88,2795,0,0,0,0,0,0,0,0,0
29083,-0.25,-59,3372,0,0,0,0,0,0,0,0,0
29119,-0.22,95,4095,0,0,0,0,0,0,0,0,0
29155,-0.33,383,4095,0,0,0,0,0,0,0,0,0
29191,-0.21,681,4095,0,0,0,0,0,0,0,0,0
29227,-0.29,821,3102,0,0,0,0,0,0,0,0,0
29263,-0.27,683,2597,0,0,0,0,0,0,0,0,0
29299,-0.23,330,2517,0,0,0,0,0,0,0,0,0
29335,-0.14,-40,2710,0,0,0,0,0,0,0,0,0
29371,-0.26,-272,2986,0,0,0,0,0,0,0,0,0
29407,-0.18,-320,3138,0,0,0,0,0,0,0,0,0
29443,-0.18,-245,3055,0,0,0,0,0,0,0,0,0
29479,-0.19,-155,2845,0,0,0,0,0,0,0,0,0
29515,-0.13,-126,2682,0,0,0,0,0,0,0,0,0
29551,-0.21,-166,2638,0,0,0,0,0,0,0,0,0
29587,-0.23,-230,2700,0,0,0,0,0,0,0,0,0
29623,-0.28,-269,2797,0,0,0,0,0,0,0,0,0
29659,-0.27,-262,2864,0,0,0,0,0,0,0,0,0
29695,-0.19,-219,2866,0,0,0,0,0,0,0,0,0
29731,-0.23,-166,2864,0,0,0,0,0,0,0,0,0
29767,-0.18,-122,2866,0,0,0,0,0,0,0,0,0
29803,-0.27,-93,2852,0,0,0,0,0,0,0,0,0
29839,-0.14,-81,2812,0,0,0,0,0,0,0,0,0
29875,-0.14,-75,2963,0,0,0,0,0,0,0,0,0
29911,-0.19,16,4064,0,0,0,0,0,0,0,0,0
29947,-0.20,271,4095,0,0,0,0,0,0,0,0,0
29983,-0.23,587,4095,0,0,0,0,0,0,0,0,0
30019,-0.18,798,3631,0,0,0,0,0,0,0,0,0
30055,-0.23,776,2742,0,0,0,0,0,0,0,0,0
30091,-0.22,489,2422,0,0,0,0,0,0,0,0,0
30127,-0.23,80,2529,0,0,0,0,0,0,0,0,0
30163,-0.23,-241,2883,0,0,0,0,0,0,0,0,0
30199,-0.16,-361,3158,0,0,0,0,0,0,0,0,0
30235,-0.30,-299,3200,0,0,0,0,0,0,0,0,0
30271,-0.20,-169,3023,0,0,0,0,0,0,0,0,0
30307,-0.17,-79,2833,0,0,0,0,0,0,0,0,0
