Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
18283,-0.21,-185,2943,0,0,0,0,0,0,0,0,0
18319,-0.16,-89,2775,0,0,0,0,0,0,0,0,0
18355,-0.20,-78,2713,0,0,0,0,0,0,0,0,0
18391,-0.11,-120,2722,0,0,0,0,0,0,0,0,0
18427,-0.13,-166,2794,0,0,0,0,0,0,0,0,0
18463,-0.19,-187,2837,0,0,0,0,0,0,0,0,0
18499,-0.17,-177,2859,0,0,0,0,0,0,0,0,0
18535,-0.12,-149,2863,0,0,0,0,0,0,0,0,0
18571,-0.23,-117,2865,0,0,0,0,0,0,0,0,0
18607,-0.15,-93,2841,0,0,0,0,0,0,0,0,0
18643,-0.10,-81,2817,0,0,0,0,0,0,0,0,0
18679,-0.10,-67,3038,0,0,0,0,0,0,0,0,0
18715,-0.12,41,4095,0,0,0,0,0,0,0,0,0
18751,-0.16,307,4095,0,0,0,0,0,0,0,0,0
18787,-0.17,621,4095,0,0,0,0,0,0,0,0,0
18823,-0.16,803,3329,0,0,0,0,0,0,0,0,0
18859,-0.21,721,2614,0,0,0,0,0,0,0,0,0
18895,-0.13,392,2405,0,0,0,0,0,0,0,0,0
18931,-0.18,-3,2622,0,0,0,0,0,0,0,0,0
18967,-0.15,-274,2969,0,0,0,0,0,0,0,0,0
19003,-0.07,-343,3155,0,0,0,0,0,0,0,0,0
19039,-0.10,-265,3087,0,0,0,0,0,0,0,0,0
19075,-0.14,-158,2887,0,0,0,0,0,0,0,0,0
19111,-0.24,-108,2730,0,0,0,0,0,0,0,0,0
19147,-0.23,-130,2688,0,0,0,0,0,0,0,0,0
19183,-0.19,-185,2723,0,0,0,0,0,0,0,0,0
19219,-0.26,-228,2777,0,0,0,0,0,0,0,0,0
19255,-0.21,-239,2800,0,0,0,0,0,0,0,0,0
19291,-0.25,-222,2832,0,0,0,0,0,0,0,0,0
19327,-0.24,-189,2842,0,0,0,0,0,0,0,0,0
19363,-0.17,-150,2873,0,0,0,0,0,0,0,0,0
19399,-0.16,-115,2848,0,0,0,0,0,0,0,0,0
19435,-0.18,-86,2939,0,0,0,0,0,0,0,0,0
19471,-0.11,20,4095,0,0,0,0,0,0,0,0,0
19507,-0.10,282,4095,0,0,0,0,0,0,0,0,0
19543,-0.15,599,4095,0,0,0,0,0,0,0,0,0
19579,-0.13,815,3755,0,0,0,0,0,0,0,0,0
19615,-0.17,808,2781,0,0,0,0,0,0,0,0,0
19651,-0.10,535,2483,0,0,0,0,0,0,0,0,0
19687,-0.27,128,2523,0,0,0,0,0,0,0,0,0
19723,-0.15,-212,2775,0,0,0,0,0,0,0,0,0
19759,-0.19,-374,3024,0,0,0,0,0,0,0,0,0
19795,-0.23,-361,3087,0,0,0,0,0,0,0,0,0
19831,-0.20,-261,2973,0,0,0,0,0,0,0,0,0
19867,-0.21,-172,2825,0,0,0,0,0,0,0,0,0
19903,-0.18,-144,2731,0,0,0,0,0,0,0,0,0
19939,-0.23,-166,2736,0,0,0,0,0,0,0,0,0
19975,-0.26,-201,2775,0,0,0,0,0,0,0,0,0
20011,-0.14,-220,2823,0,0,0,0,0,0,0,0,0
20047,-0.24,-212,2848,0,0,0,0,0,0,0,0,0
20083,-0.20,-186,2869,0,0,0,0,0,0,0,0,0
20119,-0.19,-152,2878,0,0,0,0,0,0,0,0,0
20155,-0.15,-120,2878,0,0,0,0,0,0,0,0,0
20191,-0.17,-98,2851,0,0,0,0,0,0,0,0,0
20227,-0.24,-84,2903,0,0,0,0,0,0,0,0,0
20263,-0.12,-21,3655,0,0,0,0,0,0,0,0,0
20299,-0.28,173,4095,0,0,0,0,0,0,0,0,0
20335,-0.19,465,4095,0,0,0,0,0,0,0,0,0
20371,-0.26,713,3778,0,0,0,0,0,0,0,0,0
20407,-0.27,756,2806,0,0,0,0,0,0,0,0,0
20443,-0.18,525,2461,0,0,0,0,0,0,0,0,0
20479,-0.14,136,2490,0,0,0,0,0,0,0,0,0
20515,-0.22,-204,2745,0,0,0,0,0,0,0,0,0
20551,-0.19,-373,2992,0,0,0,0,0,0,0,0,0
20587,-0.20,-364,3110,0,0,0,0,0,0,0,0,0
20623,-0.23,-257,3019,0,0,0,0,0,0,0,0,0
20659,-0.18,-152,2867,0,0,0,0,0,0,0,0,0
20695,-0.27,-110,2752,0,0,0,0,0,0,0,0,0
20731,-0.25,-129,2722,0,0,0,0,0,0,0,0,0
20767,-0.13,-173,2761,0,0,0,0,0,0,0,0,0
20803,-0.22,-204,2833,0,0,0,0,0,0,0,0,0
20839,-0.27,-203,2864,0,0,0,0,0,0,0,0,0
20875,-0.17,-176,2897,0,0,0,0,0,0,0,0,0
20911,-0.19,-138,2896,0,0,0,0,0,0,0,0,0
20947,-0.18,-102,2912,0,0,0,0,0,0,0,0,0
20983,-0.16,-73,2909,0,0,0,0,0,0,0,0,0
21019,-0.22,-53,2912,0,0,0,0,0,0,0,0,0
21055,-0.22,-13,3346,0,0,0,0,0,0,0,0,0
21091,-0.22,129,4095,0,0,0,0,0,0,0,0,0
21127,-0.24,394,4095,0,0,0,0,0,0,0,0,0
21163,-0.13,673,4095,0,0,0,0,0,0,0,0,0
21199,-0.15,794,3002,0,0,0,0,0,0,0,0,0
21235,-0.23,634,2544,0,0,0,0,0,0,0,0,0
21271,-0.11,267,2502,0,0,0,0,0,0,0,0,0
21307,-0.12,-93,2824,0,0,0,0,0,0,0,0,0
21343,-0.22,-280,3221,0,0,0,0,0,0,0,0,0
21379,-0.22,-257,3398,0,0,0,0,0,0,0,0,0
21415,-0.09,-114,3259,0,0,0,0,0,0,0,0,0
21451,-0.26,11,2992,0,0,0,0,0,0,0,0,0
21487,-0.08,39,2834,0,0,0,0,0,0,0,0,0
21523,-0.21,-15,2850,0,0,0,0,0,0,0,0,0
21559,-0.11,-93,2897,0,0,0,0,0,0,0,0,0
21595,-0.20,-143,2975,0,0,0,0,0,0,0,0,0
21631,-0.15,-147,3030,0,0,0,0,0,0,0,0,0
21667,-0.24,-118,3036,0,0,0,0,0,0,0,0,0
21703,-0.12,-80,3007,0,0,0,0,0,0,0,0,0
21739,-0.22,-46,3088,0,0,0,0,0,0,0,0,0
21775,-0.16,49,4075,0,0,0,0,0,0,0,0,0
21811,-0.23,276,4095,0,0,0,0,0,0,0,0,0
21847,-0.18,550,4095,0,0,0,0,0,0,0,0,0
21883,-0.19,756,4095,0,0,0,0,0,0,0,0,0
21919,-0.16,783,2867,0,0,0,0,0,0,0,0,0
21955,-0.14,531,2407,0,0,0,0,0,0,0,0,0
21991,-0.18,99,2490,0,0,0,0,0,0,0,0,0
22027,-0.15,-271,2914,0,0,0,0,0,0,0,0,0
22063,-0.16,-417,3350,0,0,0,0,0,0,0,0,0
22099,-0.17,-335,3438,0,0,0,0,0,0,0,0,0
22135,-0.16,-160,3205,0,0,0,0,0,0,0,0,0
22171,-0.09,-38,2963,0,0,0,0,0,0,0,0,0
22207,-0.19,-29,2784,0,0,0,0,0,0,0,0,0
22243,-0.18,-104,2783,0,0,0,0,0,0,0,0,0
22279,-0.20,-196,2851,0,0,0,0,0,0,0,0,0
22315,-0.14,-253,2896,0,0,0,0,0,0,0,0,0
22351,-0.19,-264,2923,0,0,0,0,0,0,0,0,0
22387,-0.11,-241,2943,0,0,0,0,0,0,0,0,0
22423,-0.07,-206,2901,0,0,0,0,0,0,0,0,0
22459,-0.13,-176,2928,0,0,0,0,0,0,0,0,0
22495,-0.23,-97,3774,0,0,0,0,0,0,0,0,0
22531,-0.12,112,4095,0,0,0,0,0,0,0,0,0
22567,-0.23,407,4095,0,0,0,0,0,0,0,0,0
22603,-0.14,664,4095,0,0,0,0,0,0,0,0,0
22639,-0.26,791,3626,0,0,0,0,0,0,0,0,0
22675,-0.19,616,1424,0,0,0,0,0,0,0,0,0
22711,-0.18,35,1298,0,0,0,0,0,0,0,0,0
22747,-0.25,-641,2155,0,0,0,0,0,0,0,0,0
22783,-0.31,-991,2992,0,0,0,0,0,0,0,0,0
22819,-0.22,-906,3385,0,0,0,0,0,0,0,0,0
22855,-0.24,-564,3251,0,0,0,0,0,0,0,0,0
22891,-0.19,-225,2917,0,0,0,0,0,0,0,0,0
22927,-0.23,-46,2704,0,0,0,0,0,0,0,0,0
22963,-0.22,-35,2667,0,0,0,0,0,0,0,0,0
22999,-0.16,-108,2695,0,0,0,0,0,0,0,0,0
23035,-0.18,-184,2779,0,0,0,0,0,0,0,0,0
23071,-0.30,-220,2816,0,0,0,0,0,0,0,0,0
23107,-0.19,-216,2827,0,0,0,0,0,0,0,0,0
23143,-0.24,-191,2811,0,0,0,0,0,0,0,0,0
23179,-0.21,-164,2782,0,0,0,0,0,0,0,0,0
23215,-0.21,-122,3173,0,0,0,0,0,0,0,0,0
23251,-0.20,25,4095,0,0,0,0,0,0,0,0,0
23287,-0.24,317,4095,0,0,0,0,0,0,0,0,0
23323,-0.20,634,4095,0,0,0,0,0,0,0,0,0
23359,-0.25,793,3090,0,0,0,0,0,0,0,0,0
23395,-0.14,655,2366,0,0,0,0,0,0,0,0,0
23431,-0.10,258,2210,0,0,0,0,0,0,0,0,0
23467,-0.20,-177,2487,0,0,0,0,0,0,0,0,0
23503,-0.25,-448,2865,0,0,0,0,0,0,0,0,0
23539,-0.19,-484,3133,0,0,0,0,0,0,0,0,0
23575,-0.21,-355,3058,0,0,0,0,0,0,0,0,0
23611,-0.19,-200,2864,0,0,0,0,0,0,0,0,0
23647,-0.18,-114,2736,0,0,0,0,0,0,0,0,0
23683,-0.17,-112,2675,0,0,0,0,0,0,0,0,0
23719,-0.17,-157,2685,0,0,0,0,0,0,0,0,0
23755,-0.18,-204,2730,0,0,0,0,0,0,0,0,0
23791,-0.23,-225,2785,0,0,0,0,0,0,0,0,0
23827,-0.16,-215,2812,0,0,0,0,0,0,0,0,0
23863,-0.17,-184,2823,0,0,0,0,0,0,0,0,0
23899,-0.23,-129,3084,0,0,0,0,0,0,0,0,0
23935,-0.19,20,4095,0,0,0,0,0,0,0,0,0
23971,-0.13,312,4095,0,0,0,0,0,0,0,0,0
24007,-0.18,637,4095,0,0,0,0,0,0,0,0,0
24043,-0.20,805,3116,0,0,0,0,0,0,0,0,0
24079,-0.22,679,2431,0,0,0,0,0,0,0,0,0
24115,-0.23,298,2230,0,0,0,0,0,0,0,0,0
24151,-0.14,-133,2458,0,0,0,0,0,0,0,0,0
24187,-0.10,-415,2855,0,0,0,0,0,0,0,0,0
24223,-0.25,-469,3071,0,0,0,0,0,0,0,0,0
24259,-0.16,-359,3026,0,0,0,0,0,0,0,0,0
24295,-0.22,-216,2838,0,0,0,0,0,0,0,0,0
24331,-0.15,-136,2689,0,0,0,0,0,0,0,0,0
24367,-0.20,-136,2625,0,0,0,0,0,0,0,0,0
24403,-0.23,-181,2680,0,0,0,0,0,0,0,0,0
24439,-0.17,-221,2739,0,0,0,0,0,0,0,0,0
24475,-0.17,-227,2821,0,0,0,0,0,0,0,0,0
24511,-0.25,-198,2847,0,0,0,0,0,0,0,0,0
24547,-0.33,-152,2845,0,0,0,0,0,0,0,0,0
24583,-0.14,-110,2819,0,0,0,0,0,0,0,0,0
24619,-0.18,-77,2927,0,0,0,0,0,0,0,0,0
24655,-0.25,18,3870,0,0,0,0,0,0,0,0,0
24691,-0.16,255,4095,0,0,0,0,0,0,0,0,0
24727,-0.21,565,4095,0,0,0,0,0,0,0,0,0
24763,-0.23,801,3793,0,0,0,0,0,0,0,0,0
24799,-0.21,822,2789,0,0,0,0,0,0,0,0,0
24835,-0.22,565,2401,0,0,0,0,0,0,0,0,0
24871,-0.25,148,2422,0,0,0,0,0,0,0,0,0
24907,-0.17,-217,2679,0,0,0,0,0,0,0,0,0
24943,-0.22,-403,2941,0,0,0,0,0,0,0,0,0
24979,-0.19,-403,3008,0,0,0,0,0,0,0,0,0
25015,-0.14,-307,2878,0,0,0,0,0,0,0,0,0
25051,-0.18,-219,2735,0,0,0,0,0,0,0,0,0
25087,-0.18,-190,2640,0,0,0,0,0,0,0,0,0
25123,-0.20,-209,2646,0,0,0,0,0,0,0,0,0
25159,-0.27,-240,2709,0,0,0,0,0,0,0,0,0
25195,-0.21,-249,2795,0,0,0,0,0,0,0,0,0
25231,-0.30,-226,2817,0,0,0,0,0,0,0,0,0
25267,-0.16,-183,2843,0,0,0,0,0,0,0,0,0
25303,-0.21,-136,2833,0,0,0,0,0,0,0,0,0
25339,-0.31,-99,2829,0,0,0,0,0,0,0,0,0
25375,-0.13,-57,3114,0,0,0,0,0,0,0,0,0
25411,-0.14,76,4095,0,0,0,0,0,0,0,0,0
25447,-0.23,351,4095,0,0,0,0,0,0,0,0,0
25483,-0.16,660,4095,0,0,0,0,0,0,0,0,0
25519,-0.24,827,3248,0,0,0,0,0,0,0,0,0
25555,-0.25,721,2544,0,0,0,0,0,0,0,0,0
25591,-0.14,365,2310,0,0,0,0,0,0,0,0,0
25627,-0.21,-58,2473,0,0,0,0,0,0,0,0,0
25663,-0.28,-354,2832,0,0,0,0,0,0,0,0,0
25699,-0.24,-440,3014,0,0,0,0,0,0,0,0,0
25735,-0.14,-368,2969,0,0,0,0,0,0,0,0,0
25771,-0.21,-253,2832,0,0,0,0,0,0,0,0,0
25807,-0.26,-178,2701,0,0,0,0,0,0,0,0,0
25843,-0.20,-168,2655,0,0,0,0,0,0,0,0,0
25879,-0.21,-195,2681,0,0,0,0,0,0,0,0,0
25915,-0.20,-222,2736,0,0,0,0,0,0,0,0,0
25951,-0.28,-225,2781,0,0,0,0,0,0,0,0,0
25987,-0.19,-202,2829,0,0,0,0,0,0,0,0,0
26023,-0.19,-162,2841,0,0,0,0,0,0,0,0,0
26059,-0.22,-123,2801,0,0,0,0,0,0,0,0,0
26095,-0.28,-96,2810,0,0,0,0,0,0,0,0,0
26131,-0.24,-51,3291,0,0,0,0,0,0,0,0,0
26167,-0.24,104,4095,0,0,0,0,0,0,0,0,0
26203,-0.22,393,4095,0,0,0,0,0,0,0,0,0
26239,-0.23,695,4095,0,0,0,0,0,0,0,0,0
26275,-0.19,841,3126,0,0,0,0,0,0,0,0,0
26311,-0.16,694,2342,0,0,0,0,0,0,0,0,0
26347,-0.22,292,2245,0,0,0,0,0,0,0,0,0
26383,-0.25,-141,2559,0,0,0,0,0,0,0,0,0
26419,-0.17,-399,2967,0,0,0,0,0,0,0,0,0
26455,-0.21,-419,3188,0,0,0,0,0,0,0,0,0
26491,-0.14,-282,3108,0,0,0,0,0,0,0,0,0
26527,-0.13,-131,2881,0,0,0,0,0,0,0,0,0
26563,-0.14,-58,2762,0,0,0,0,0,0,0,0,0
26599,-0.10,-70,2714,0,0,0,0,0,0,0,0,0
26635,-0.12,-122,2743,0,0,0,0,0,0,0,0,0
26671,-0.18,-168,2802,0,0,0,0,0,0,0,0,0
26707,-0.25,-183,2848,0,0,0,0,0,0,0,0,0
26743,-0.17,-169,2860,0,0,0,0,0,0,0,0,0
26779,-0.21,-140,2846,0,0,0,0,0,0,0,0,0
26815,-0.15,-113,2847,0,0,0,0,0,0,0,0,0
26851,-0.20,-94,2835,0,0,0,0,0,0,0,0,0
26887,-0.21,-81,2879,0,0,0,0,0,0,0,0,0
26923,-0.19,-6,3810,0,0,0,0,0,0,0,0,0
26959,-0.17,212,4095,0,0,0,0,0,0,0,0,0
26995,-0.18,518,4095,0,0,0,0,0,0,0,0,0
27031,-0.20,780,4095,0,0,0,0,0,0,0,0,0
27067,-0.20,845,2695,0,0,0,0,0,0,0,0,0
27103,-0.20,577,2042,0,0,0,0,0,0,0,0,0
27139,-0.16,78,2166,0,0,0,0,0,0,0,0,0
27175,-0.17,-360,2672,0,0,0,0,0,0,0,0,0
27211,-0.24,-538,3135,0,0,0,0,0,0,0,0,0
27247,-0.25,-453,3285,0,0,0,0,0,0,0,0,0
27283,-0.22,-244,3087,0,0,0,0,0,0,0,0,0
27319,-0.25,-78,2823,0,0,0,0,0,0,0,0,0
27355,-0.21,-32,2671,0,0,0,0,0,0,0,0,0
27391,-0.20,-85,2645,0,0,0,0,0,0,0,0,0
27427,-0.20,-169,2686,0,0,0,0,0,0,0,0,0
27463,-0.26,-229,2768,0,0,0,0,0,0,0,0,0
27499,-0.18,-243,2819,0,0,0,0,0,0,0,0,0
27535,-0.20,-218,2829,0,0,0,0,0,0,0,0,0
27571,-0.09,-177,2830,0,0,0,0,0,0,0,0,0
27607,-0.23,-139,2813,0,0,0,0,0,0,0,0,0
27643,-0.22,-111,2854,0,0,0,0,0,0,0,0,0
27679,-0.21,-43,3559,0,0,0,0,0,0,0,0,0
27715,-0.12,151,4095,0,0,0,0,0,0,0,0,0
27751,-0.13,452,4095,0,0,0,0,0,0,0,0,0
27787,-0.19,735,4095,0,0,0,0,0,0,0,0,0
27823,-0.24,834,2821,0,0,0,0,0,0,0,0,0
27859,-0.19,613,2215,0,0,0,0,0,0,0,0,0
27895,-0.14,161,2233,0,0,0,0,0,0,0,0,0
27931,-0.25,-260,2690,0,0,0,0,0,0,0,0,0
27967,-0.17,-452,3151,0,0,0,0,0,0,0,0,0
28003,-0.16,-396,3262,0,0,0,0,0,0,0,0,0
28039,-0.23,-222,3036,0,0,0,0,0,0,0,0,0
28075,-0.12,-89,2770,0,0,0,0,0,0,0,0,0
28111,-0.10,-67,2624,0,0,0,0,0,0,0,0,0
28147,-0.28,-131,2624,0,0,0,0,0,0,0,0,0
28183,-0.22,-212,2691,0,0,0,0,0,0,0,0,0
28219,-0.22,-259,2763,0,0,0,0,0,0,0,0,0
28255,-0.25,-261,2782,0,0,0,0,0,0,0,0,0
28291,-0.24,-234,2769,0,0,0,0,0,0,0,0,0
28327,-0.25,-198,2800,0,0,0,0,0,0,0,0,0
28363,-0.30,-161,2829,0,0,0,0,0,0,0,0,0
28399,-0.18,-127,2794,0,0,0,0,0,0,0,0,0
28435,-0.14,-97,2919,0,0,0,0,0,0,0,0,0
28471,-0.19,14,4095,0,0,0,0,0,0,0,0,0
28507,-0.13,287,4095,0,0,0,0,0,0,0,0,0
28543,-0.21,615,4095,0,0,0,0,0,0,0,0,0
28579,-0.16,856,4033,0,0,0,0,0,0,0,0,0
28615,-0.22,877,2559,0,0,0,0,0,0,0,0,0
28651,-0.19,569,2130,0,0,0,0,0,0,0,0,0
28687,-0.27,70,2288,0,0,0,0,0,0,0,0,0
28723,-0.23,-340,2727,0,0,0,0,0,0,0,0,0
28759,-0.24,-503,3071,0,0,0,0,0,0,0,0,0
28795,-0.25,-435,3150,0,0,0,0,0,0,0,0,0
28831,-0.19,-269,2955,0,0,0,0,0,0,0,0,0
28867,-0.25,-143,2736,0,0,0,0,0,0,0,0,0
28903,-0.16,-116,2618,0,0,0,0,0,0,0,0,0
28939,-0.25,-163,2626,0,0,0,0,0,0,0,0,0
28975,-0.22,-225,2687,0,0,0,0,0,0,0,0,0
29011,-0.20,-259,2753,0,0,0,0,0,0,0,0,0
29047,-0.25,-253,2769,0,0,0,0,0,0,0,0,0
29083,-0.25,-222,2788,0,0,0,0,0,0,0,0,0
29119,-0.27,-185,2761,0,0,0,0,0,0,0,0,0
29155,-0.19,-155,2769,0,0,0,0,0,0,0,0,0
29191,-0.16,-134,2770,0,0,0,0,0,0,0,0,0
29227,-0.23,-104,3043,0,0,0,0,0,0,0,0,0
29263,-0.08,27,4095,0,0,0,0,0,0,0,0,0
29299,-0.21,315,4095,0,0,0,0,0,0,0,0,0
29335,-0.17,645,4095,0,0,0,0,0,0,0,0,0
29371,-0.23,841,3442,0,0,0,0,0,0,0,0,0
29407,-0.20,777,2609,0,0,0,0,0,0,0,0,0
29443,-0.25,446,2311,0,0,0,0,0,0,0,0,0
29479,-0.31,16,2463,0,0,0,0,0,0,0,0,0
29515,-0.21,-303,2844,0,0,0,0,0,0,0,0,0
29551,-0.16,-405,3122,0,0,0,0,0,0,0,0,0
29587,-0.16,-325,3111,0,0,0,0,0,0,0,0,0
29623,-0.26,-190,2891,0,0,0,0,0,0,0,0,0
29659,-0.16,-109,2716,0,0,0,0,0,0,0,0,0
29695,-0.30,-114,2651,0,0,0,0,0,0,0,0,0
29731,-0.19,-165,2688,0,0,0,0,0,0,0,0,0
29767,-0.29,-212,2757,0,0,0,0,0,0,0,0,0
29803,-0.23,-225,2802,0,0,0,0,0,0,0,0,0
29839,-0.26,-205,2845,0,0,0,0,0,0,0,0,0
29875,-0.19,-164,2873,0,0,0,0,0,0,0,0,0
29911,-0.18,-119,2848,0,0,0,0,0,0,0,0,0
29947,-0.22,-87,2827,0,0,0,0,0,0,0,0,0
29983,-0.19,-74,2811,0,0,0,0,0,0,0,0,0
30019,-0.20,-43,3271,0,0,0,0,0,0,0,0,0
30055,-0.24,97,4095,0,0,0,0,0,0,0,0,0
30091,-0.22,377,4095,0,0,0,0,0,0,0,0,0
30127,-0.16,678,4095,0,0,0,0,0,0,0,0,0
30163,-0.22,823,3097,0,0,0,0,0,0,0,0,0
30199,-0.21,681,2473,0,0,0,0,0,0,0,0,0
30235,-0.15,304,2352,0,0,0,0,0,0,0,0,0
30271,-0.21,-97,2653,0,0,0,0,0,0,0,0,0
30307,-0.28,-332,3056,0,0,0,0,0,0,0,0,0
30343,-0.16,-346,3235,0,0,0,0,0,0,0,0,0
