Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
16519,-0.15,211,3010,0,0,0,0,0,0,0,0,0
16555,-0.19,147,3014,0,0,0,0,0,0,0,0,0
16591,-0.21,106,3011,0,0,0,0,0,0,0,0,0
16627,-0.33,83,3011,0,0,0,0,0,0,0,0,0
16663,-0.22,71,2992,0,0,0,0,0,0,0,0,0
16699,-0.24,62,2967,0,0,0,0,0,0,0,0,0
16735,-0.24,51,2957,0,0,0,0,0,0,0,0,0
16771,-0.18,38,2962,0,0,0,0,0,0,0,0,0
16807,-0.21,29,2975,0,0,0,0,0,0,0,0,0
16843,-0.24,26,2991,0,0,0,0,0,0,0,0,0
16879,-0.17,28,2977,0,0,0,0,0,0,0,0,0
16915,-0.19,30,2983,0,0,0,0,0,0,0,0,0
16951,-0.21,32,2983,0,0,0,0,0,0,0,0,0
16987,-0.15,32,2981,0,0,0,0,0,0,0,0,0
17023,-0.16,32,2992,0,0,0,0,0,0,0,0,0
17059,-0.18,42,3136,0,0,0,0,0,0,0,0,0
17095,-0.18,88,3392,0,0,0,0,0,0,0,0,0
17131,-0.25,182,3463,0,0,0,0,0,0,0,0,0
17167,-0.19,279,3280,0,0,0,0,0,0,0,0,0
17203,-0.29,313,3110,0,0,0,0,0,0,0,0,0
17239,-0.20,270,3043,0,0,0,0,0,0,0,0,0
17275,-0.21,183,3031,0,0,0,0,0,0,0,0,0
17311,-0.19,94,3006,0,0,0,0,0,0,0,0,0
17347,-0.16,23,3008,0,0,0,0,0,0,0,0,0
17383,-0.17,-20,3008,0,0,0,0,0,0,0,0,0
17419,-0.21,-41,3008,0,0,0,0,0,0,0,0,0
17455,-0.06,-47,2982,0,0,0,0,0,0,0,0,0
17491,-0.20,-50,2965,0,0,0,0,0,0,0,0,0
17527,-0.23,-54,2959,0,0,0,0,0,0,0,0,0
17563,-0.13,-59,2949,0,0,0,0,0,0,0,0,0
17599,-0.20,-61,2967,0,0,0,0,0,0,0,0,0
17635,-0.22,-59,2974,0,0,0,0,0,0,0,0,0
17671,-0.27,-53,2981,0,0,0,0,0,0,0,0,0
17707,-0.17,-45,2982,0,0,0,0,0,0,0,0,0
17743,-0.17,-37,2979,0,0,0,0,0,0,0,0,0
17779,-0.21,-30,2983,0,0,0,0,0,0,0,0,0
17815,-0.21,-25,2990,0,0,0,0,0,0,0,0,0
17851,-0.28,-17,3043,0,0,0,0,0,0,0,0,0
17887,-0.19,11,3280,0,0,0,0,0,0,0,0,0
17923,-0.21,90,3498,0,0,0,0,0,0,0,0,0
17959,-0.18,200,3377,0,0,0,0,0,0,0,0,0
17995,-0.14,270,3158,0,0,0,0,0,0,0,0,0
18031,-0.19,258,3049,0,0,0,0,0,0,0,0,0
18067,-0.20,182,3022,0,0,0,0,0,0,0,0,0
18103,-0.23,88,3001,0,0,0,0,0,0,0,0,0
18139,-0.22,8,2999,0,0,0,0,0,0,0,0,0
18175,-0.24,-44,3003,0,0,0,0,0,0,0,0,0
18211,-0.21,-71,3003,0,0,0,0,0,0,0,0,0
18247,-0.19,-78,3002,0,0,0,0,0,0,0,0,0
18283,-0.26,-75,2991,0,0,0,0,0,0,0,0,0
18319,-0.26,-71,2962,0,0,0,0,0,0,0,0,0
18355,-0.20,-71,2961,0,0,0,0,0,0,0,0,0
18391,-0.24,-74,2960,0,0,0,0,0,0,0,0,0
18427,-0.17,-76,2973,0,0,0,0,0,0,0,0,0
18463,-0.18,-73,2977,0,0,0,0,0,0,0,0,0
18499,-0.21,-67,2982,0,0,0,0,0,0,0,0,0
18535,-0.16,-59,2976,0,0,0,0,0,0,0,0,0
18571,-0.14,-51,2977,0,0,0,0,0,0,0,0,0
18607,-0.15,-45,2975,0,0,0,0,0,0,0,0,0
18643,-0.19,-39,3015,0,0,0,0,0,0,0,0,0
18679,-0.28,-14,3223,0,0,0,0,0,0,0,0,0
18715,-0.19,55,3447,0,0,0,0,0,0,0,0,0
18751,-0.15,159,3376,0,0,0,0,0,0,0,0,0
18787,-0.22,235,3177,0,0,0,0,0,0,0,0,0
18823,-0.20,236,3053,0,0,0,0,0,0,0,0,0
18859,-0.18,172,3022,0,0,0,0,0,0,0,0,0
18895,-0.21,84,2994,0,0,0,0,0,0,0,0,0
18931,-0.23,5,2977,0,0,0,0,0,0,0,0,0
18967,-0.23,-53,2966,0,0,0,0,0,0,0,0,0
19003,-0.15,-87,2991,0,0,0,0,0,0,0,0,0
19039,-0.28,-98,2988,0,0,0,0,0,0,0,0,0
19075,-0.26,-95,2974,0,0,0,0,0,0,0,0,0
19111,-0.26,-89,2951,0,0,0,0,0,0,0,0,0
19147,-0.18,-85,2951,0,0,0,0,0,0,0,0,0
19183,-0.18,-84,2950,0,0,0,0,0,0,0,0,0
19219,-0.11,-83,2951,0,0,0,0,0,0,0,0,0
19255,-0.18,-79,2963,0,0,0,0,0,0,0,0,0
19291,-0.18,-72,2971,0,0,0,0,0,0,0,0,0
19327,-0.28,-63,2980,0,0,0,0,0,0,0,0,0
19363,-0.22,-52,2987,0,0,0,0,0,0,0,0,0
19399,-0.23,-41,2983,0,0,0,0,0,0,0,0,0
19435,-0.23,-32,2981,0,0,0,0,0,0,0,0,0
19471,-0.29,-25,3031,0,0,0,0,0,0,0,0,0
19507,-0.24,1,3250,0,0,0,0,0,0,0,0,0
19543,-0.20,69,3417,0,0,0,0,0,0,0,0,0
19579,-0.26,164,3328,0,0,0,0,0,0,0,0,0
19615,-0.24,225,3142,0,0,0,0,0,0,0,0,0
19651,-0.28,214,3034,0,0,0,0,0,0,0,0,0
19687,-0.14,148,3009,0,0,0,0,0,0,0,0,0
19723,-0.19,66,2995,0,0,0,0,0,0,0,0,0
19759,-0.18,-3,2983,0,0,0,0,0,0,0,0,0
19795,-0.25,-51,2991,0,0,0,0,0,0,0,0,0
19831,-0.15,-74,2992,0,0,0,0,0,0,0,0,0
19867,-0.12,-79,2990,0,0,0,0,0,0,0,0,0
19903,-0.17,-77,2967,0,0,0,0,0,0,0,0,0
19939,-0.23,-75,2957,0,0,0,0,0,0,0,0,0
19975,-0.20,-75,2943,0,0,0,0,0,0,0,0,0
20011,-0.21,-76,2955,0,0,0,0,0,0,0,0,0
20047,-0.16,-76,2967,0,0,0,0,0,0,0,0,0
20083,-0.29,-70,2974,0,0,0,0,0,0,0,0,0
20119,-0.25,-61,2975,0,0,0,0,0,0,0,0,0
20155,-0.21,-52,2977,0,0,0,0,0,0,0,0,0
20191,-0.18,-45,2978,0,0,0,0,0,0,0,0,0
20227,-0.21,-40,2980,0,0,0,0,0,0,0,0,0
20263,-0.25,-36,2989,0,0,0,0,0,0,0,0,0
20299,-0.18,-29,3015,0,0,0,0,0,0,0,0,0
20335,-0.22,-8,3155,0,0,0,0,0,0,0,0,0
20371,-0.20,42,3339,0,0,0,0,0,0,0,0,0
20407,-0.22,120,3315,0,0,0,0,0,0,0,0,0
20443,-0.28,183,3155,0,0,0,0,0,0,0,0,0
20479,-0.13,190,3035,0,0,0,0,0,0,0,0,0
20515,-0.20,141,3002,0,0,0,0,0,0,0,0,0
20551,-0.29,69,2992,0,0,0,0,0,0,0,0,0
20587,-0.20,6,2991,0,0,0,0,0,0,0,0,0
20623,-0.20,-36,2993,0,0,0,0,0,0,0,0,0
20659,-0.19,-57,2999,0,0,0,0,0,0,0,0,0
20695,-0.14,-62,2997,0,0,0,0,0,0,0,0,0
20731,-0.26,-60,2976,0,0,0,0,0,0,0,0,0
20767,-0.16,-59,2965,0,0,0,0,0,0,0,0,0
20803,-0.27,-60,2963,0,0,0,0,0,0,0,0,0
20839,-0.16,-62,2960,0,0,0,0,0,0,0,0,0
20875,-0.26,-62,2978,0,0,0,0,0,0,0,0,0
20911,-0.20,-59,2979,0,0,0,0,0,0,0,0,0
20947,-0.15,-53,2976,0,0,0,0,0,0,0,0,0
20983,-0.24,-48,2976,0,0,0,0,0,0,0,0,0
21019,-0.23,-43,2996,0,0,0,0,0,0,0,0,0
21055,-0.26,-35,3002,0,0,0,0,0,0,0,0,0
21091,-0.16,-25,3001,0,0,0,0,0,0,0,0,0
21127,-0.20,-16,3002,0,0,0,0,0,0,0,0,0
21163,-0.12,-6,3057,0,0,0,0,0,0,0,0,0
21199,-0.14,19,3218,0,0,0,0,0,0,0,0,0
21235,-0.14,73,3298,0,0,0,0,0,0,0,0,0
21271,-0.19,136,3211,0,0,0,0,0,0,0,0,0
21307,-0.21,166,3067,0,0,0,0,0,0,0,0,0
21343,-0.22,143,3002,0,0,0,0,0,0,0,0,0
21379,-0.19,85,2999,0,0,0,0,0,0,0,0,0
21415,-0.21,25,3006,0,0,0,0,0,0,0,0,0
21451,-0.20,-16,3013,0,0,0,0,0,0,0,0,0
21487,-0.17,-37,3011,0,0,0,0,0,0,0,0,0
21523,-0.21,-43,3018,0,0,0,0,0,0,0,0,0
21559,-0.19,-40,3003,0,0,0,0,0,0,0,0,0
21595,-0.17,-37,2990,0,0,0,0,0,0,0,0,0
21631,-0.20,-37,2977,0,0,0,0,0,0,0,0,0
21667,-0.28,-41,2978,0,0,0,0,0,0,0,0,0
21703,-0.15,-44,2983,0,0,0,0,0,0,0,0,0
21739,-0.18,-45,2992,0,0,0,0,0,0,0,0,0
21775,-0.18,-44,2989,0,0,0,0,0,0,0,0,0
21811,-0.18,-40,2995,0,0,0,0,0,0,0,0,0
21847,-0.19,-34,2998,0,0,0,0,0,0,0,0,0
21883,-0.24,-27,3006,0,0,0,0,0,0,0,0,0
21919,-0.21,-19,3008,0,0,0,0,0,0,0,0,0
21955,-0.21,-14,2999,0,0,0,0,0,0,0,0,0
21991,-0.25,-9,3049,0,0,0,0,0,0,0,0,0
22027,-0.14,10,3207,0,0,0,0,0,0,0,0,0
22063,-0.19,58,3269,0,0,0,0,0,0,0,0,0
22099,-0.15,116,3198,0,0,0,0,0,0,0,0,0
22135,-0.24,145,3081,0,0,0,0,0,0,0,0,0
22171,-0.21,129,3009,0,0,0,0,0,0,0,0,0
22207,-0.11,80,2999,0,0,0,0,0,0,0,0,0
22243,-0.19,26,3014,0,0,0,0,0,0,0,0,0
22279,-0.21,-13,3011,0,0,0,0,0,0,0,0,0
22315,-0.13,-34,3024,0,0,0,0,0,0,0,0,0
22351,-0.21,-41,3011,0,0,0,0,0,0,0,0,0
22387,-0.21,-40,3005,0,0,0,0,0,0,0,0,0
22423,-0.26,-38,2997,0,0,0,0,0,0,0,0,0
22459,-0.28,-38,2992,0,0,0,0,0,0,0,0,0
22495,-0.21,-39,2992,0,0,0,0,0,0,0,0,0
22531,-0.16,-40,2992,0,0,0,0,0,0,0,0,0
22567,-0.15,-40,2990,0,0,0,0,0,0,0,0,0
22603,-0.13,-39,2994,0,0,0,0,0,0,0,0,0
22639,-0.28,-37,2999,0,0,0,0,0,0,0,0,0
22675,-0.20,-34,3003,0,0,0,0,0,0,0,0,0
22711,-0.16,-30,3001,0,0,0,0,0,0,0,0,0
22747,-0.23,-25,3006,0,0,0,0,0,0,0,0,0
22783,-0.14,-20,3024,0,0,0,0,0,0,0,0,0
22819,-0.15,-5,3143,0,0,0,0,0,0,0,0,0
22855,-0.22,32,3264,0,0,0,0,0,0,0,0,0
22891,-0.25,91,3247,0,0,0,0,0,0,0,0,0
22927,-0.22,138,3122,0,0,0,0,0,0,0,0,0
22963,-0.16,140,3021,0,0,0,0,0,0,0,0,0
22999,-0.15,98,2983,0,0,0,0,0,0,0,0,0
23035,-0.17,38,2992,0,0,0,0,0,0,0,0,0
23071,-0.19,-11,3007,0,0,0,0,0,0,0,0,0
23107,-0.21,-40,3020,0,0,0,0,0,0,0,0,0
23143,-0.19,-48,3023,0,0,0,0,0,0,0,0,0
23179,-0.24,-44,3015,0,0,0,0,0,0,0,0,0
23215,-0.18,-38,3008,0,0,0,0,0,0,0,0,0
23251,-0.23,-34,2992,0,0,0,0,0,0,0,0,0
23287,-0.14,-35,2985,0,0,0,0,0,0,0,0,0
23323,-0.24,-38,2989,0,0,0,0,0,0,0,0,0
23359,-0.22,-41,2990,0,0,0,0,0,0,0,0,0
23395,-0.15,-41,2993,0,0,0,0,0,0,0,0,0
23431,-0.26,-39,2998,0,0,0,0,0,0,0,0,0
23467,-0.18,-34,2999,0,0,0,0,0,0,0,0,0
23503,-0.27,-29,3006,0,0,0,0,0,0,0,0,0
23539,-0.15,-23,3007,0,0,0,0,0,0,0,0,0
23575,-0.17,-18,3015,0,0,0,0,0,0,0,0,0
23611,-0.23,-9,3082,0,0,0,0,0,0,0,0,0
23647,-0.16,17,3216,0,0,0,0,0,0,0,0,0
23683,-0.25,67,3254,0,0,0,0,0,0,0,0,0
23719,-0.23,118,3154,0,0,0,0,0,0,0,0,0
23755,-0.23,134,3047,0,0,0,0,0,0,0,0,0
23791,-0.23,107,3002,0,0,0,0,0,0,0,0,0
23827,-0.27,56,3003,0,0,0,0,0,0,0,0,0
23863,-0.25,7,3013,0,0,0,0,0,0,0,0,0
23899,-0.15,-23,3023,0,0,0,0,0,0,0,0,0
23935,-0.28,-37,3019,0,0,0,0,0,0,0,0,0
23971,-0.19,-38,3023,0,0,0,0,0,0,0,0,0
24007,-0.26,-35,3010,0,0,0,0,0,0,0,0,0
24043,-0.19,-32,2998,0,0,0,0,0,0,0,0,0
24079,-0.31,-33,2992,0,0,0,0,0,0,0,0,0
24115,-0.25,-36,2992,0,0,0,0,0,0,0,0,0
24151,-0.19,-39,2990,0,0,0,0,0,0,0,0,0
24187,-0.19,-40,2997,0,0,0,0,0,0,0,0,0
24223,-0.16,-39,2999,0,0,0,0,0,0,0,0,0
24259,-0.19,-33,3015,0,0,0,0,0,0,0,0,0
24295,-0.19,-27,3011,0,0,0,0,0,0,0,0,0
24331,-0.23,-20,3015,0,0,0,0,0,0,0,0,0
24367,-0.20,-15,3006,0,0,0,0,0,0,0,0,0
24403,-0.09,-8,3084,0,0,0,0,0,0,0,0,0
24439,-0.21,14,3214,0,0,0,0,0,0,0,0,0
24475,-0.19,61,3233,0,0,0,0,0,0,0,0,0
24511,-0.18,108,3148,0,0,0,0,0,0,0,0,0
24547,-0.20,123,3041,0,0,0,0,0,0,0,0,0
24583,-0.22,97,2995,0,0,0,0,0,0,0,0,0
24619,-0.21,47,2995,0,0,0,0,0,0,0,0,0
24655,-0.24,0,3001,0,0,0,0,0,0,0,0,0
24691,-0.17,-31,3024,0,0,0,0,0,0,0,0,0
24727,-0.25,-42,3038,0,0,0,0,0,0,0,0,0
24763,-0.20,-37,3031,0,0,0,0,0,0,0,0,0
24799,-0.20,-29,3015,0,0,0,0,0,0,0,0,0
24835,-0.15,-24,2995,0,0,0,0,0,0,0,0,0
24871,-0.19,-26,2978,0,0,0,0,0,0,0,0,0
24907,-0.23,-34,2987,0,0,0,0,0,0,0,0,0
24943,-0.17,-41,2991,0,0,0,0,0,0,0,0,0
24979,-0.26,-43,3008,0,0,0,0,0,0,0,0,0
25015,-0.25,-38,3019,0,0,0,0,0,0,0,0,0
25051,-0.23,-29,3023,0,0,0,0,0,0,0,0,0
25087,-0.22,-20,3015,0,0,0,0,0,0,0,0,0
25123,-0.26,-13,3009,0,0,0,0,0,0,0,0,0
25159,-0.28,-7,3071,0,0,0,0,0,0,0,0,0
25195,-0.25,14,3215,0,0,0,0,0,0,0,0,0
25231,-0.23,59,3248,0,0,0,0,0,0,0,0,0
25267,-0.22,108,3157,0,0,0,0,0,0,0,0,0
25303,-0.27,126,3047,0,0,0,0,0,0,0,0,0
25339,-0.23,102,3013,0,0,0,0,0,0,0,0,0
25375,-0.26,53,3003,0,0,0,0,0,0,0,0,0
25411,-0.29,6,3011,0,0,0,0,0,0,0,0,0
25447,-0.22,-25,3023,0,0,0,0,0,0,0,0,0
25483,-0.20,-39,3025,0,0,0,0,0,0,0,0,0
25519,-0.26,-39,3023,0,0,0,0,0,0,0,0,0
25555,-0.13,-35,3009,0,0,0,0,0,0,0,0,0
25591,-0.28,-33,2993,0,0,0,0,0,0,0,0,0
25627,-0.23,-35,2993,0,0,0,0,0,0,0,0,0
25663,-0.19,-37,2995,0,0,0,0,0,0,0,0,0
25699,-0.28,-38,3000,0,0,0,0,0,0,0,0,0
25735,-0.23,-37,3011,0,0,0,0,0,0,0,0,0
25771,-0.26,-33,3010,0,0,0,0,0,0,0,0,0
25807,-0.24,-29,3008,0,0,0,0,0,0,0,0,0
25843,-0.19,-25,3014,0,0,0,0,0,0,0,0,0
25879,-0.17,-22,3006,0,0,0,0,0,0,0,0,0
25915,-0.16,-18,3045,0,0,0,0,0,0,0,0,0
25951,-0.26,0,3191,0,0,0,0,0,0,0,0,0
25987,-0.21,47,3287,0,0,0,0,0,0,0,0,0
26023,-0.25,109,3227,0,0,0,0,0,0,0,0,0
26059,-0.19,149,3107,0,0,0,0,0,0,0,0,0
26095,-0.30,140,3015,0,0,0,0,0,0,0,0,0
26131,-0.16,92,3005,0,0,0,0,0,0,0,0,0
26167,-0.17,33,3015,0,0,0,0,0,0,0,0,0
26203,-0.25,-11,3024,0,0,0,0,0,0,0,0,0
26239,-0.29,-35,3038,0,0,0,0,0,0,0,0,0
26275,-0.23,-41,3029,0,0,0,0,0,0,0,0,0
26311,-0.21,-39,3010,0,0,0,0,0,0,0,0,0
26347,-0.23,-37,2995,0,0,0,0,0,0,0,0,0
26383,-0.25,-40,2981,0,0,0,0,0,0,0,0,0
26419,-0.28,-45,2979,0,0,0,0,0,0,0,0,0
26455,-0.30,-51,2982,0,0,0,0,0,0,0,0,0
26491,-0.20,-53,2995,0,0,0,0,0,0,0,0,0
26527,-0.22,-52,2995,0,0,0,0,0,0,0,0,0
26563,-0.31,-47,3007,0,0,0,0,0,0,0,0,0
26599,-0.17,-38,3009,0,0,0,0,0,0,0,0,0
26635,-0.24,-28,3009,0,0,0,0,0,0,0,0,0
26671,-0.20,-20,3022,0,0,0,0,0,0,0,0,0
26707,-0.24,-7,3136,0,0,0,0,0,0,0,0,0
26743,-0.26,30,3286,0,0,0,0,0,0,0,0,0
26779,-0.23,92,3287,0,0,0,0,0,0,0,0,0
26815,-0.20,145,3158,0,0,0,0,0,0,0,0,0
26851,-0.23,153,3045,0,0,0,0,0,0,0,0,0
26887,-0.27,115,3008,0,0,0,0,0,0,0,0,0
26923,-0.22,56,3014,0,0,0,0,0,0,0,0,0
26959,-0.17,2,3015,0,0,0,0,0,0,0,0,0
26995,-0.20,-32,3023,0,0,0,0,0,0,0,0,0
27031,-0.16,-48,3024,0,0,0,0,0,0,0,0,0
27067,-0.22,-50,3022,0,0,0,0,0,0,0,0,0
27103,-0.18,-46,3005,0,0,0,0,0,0,0,0,0
27139,-0.21,-44,2992,0,0,0,0,0,0,0,0,0
27175,-0.12,-44,2992,0,0,0,0,0,0,0,0,0
27211,-0.16,-47,2989,0,0,0,0,0,0,0,0,0
27247,-0.17,-48,2993,0,0,0,0,0,0,0,0,0
27283,-0.19,-48,2995,0,0,0,0,0,0,0,0,0
27319,-0.19,-46,2995,0,0,0,0,0,0,0,0,0
27355,-0.18,-42,3003,0,0,0,0,0,0,0,0,0
27391,-0.16,-36,3007,0,0,0,0,0,0,0,0,0
27427,-0.21,-29,3017,0,0,0,0,0,0,0,0,0
27463,-0.20,-18,3091,0,0,0,0,0,0,0,0,0
27499,-0.22,13,3248,0,0,0,0,0,0,0,0,0
27535,-0.15,73,3296,0,0,0,0,0,0,0,0,0
27571,-0.20,135,3187,0,0,0,0,0,0,0,0,0
27607,-0.18,157,3054,0,0,0,0,0,0,0,0,0
27643,-0.18,126,3006,0,0,0,0,0,0,0,0,0
27679,-0.21,64,2992,0,0,0,0,0,0,0,0,0
27715,-0.19,3,3005,0,0,0,0,0,0,0,0,0
27751,-0.17,-36,3018,0,0,0,0,0,0,0,0,0
27787,-0.23,-53,3035,0,0,0,0,0,0,0,0,0
27823,-0.22,-52,3030,0,0,0,0,0,0,0,0,0
27859,-0.20,-44,3014,0,0,0,0,0,0,0,0,0
27895,-0.27,-38,2996,0,0,0,0,0,0,0,0,0
27931,-0.26,-36,3003,0,0,0,0,0,0,0,0,0
27967,-0.21,-38,2993,0,0,0,0,0,0,0,0,0
28003,-0.24,-40,2999,0,0,0,0,0,0,0,0,0
28039,-0.30,-40,3007,0,0,0,0,0,0,0,0,0
28075,-0.23,-38,3006,0,0,0,0,0,0,0,0,0
28111,-0.25,-35,3009,0,0,0,0,0,0,0,0,0
28147,-0.24,-30,3004,0,0,0,0,0,0,0,0,0
28183,-0.26,-26,3024,0,0,0,0,0,0,0,0,0
28219,-0.19,-11,3163,0,0,0,0,0,0,0,0,0
28255,-0.27,32,3329,0,0,0,0,0,0,0,0,0
28291,-0.24,105,3312,0,0,0,0,0,0,0,0,0
28327,-0.23,164,3152,0,0,0,0,0,0,0,0,0
28363,-0.25,169,3041,0,0,0,0,0,0,0,0,0
28399,-0.22,121,3008,0,0,0,0,0,0,0,0,0
28435,-0.14,53,3012,0,0,0,0,0,0,0,0,0
28471,-0.19,-4,3011,0,0,0,0,0,0,0,0,0
28507,-0.25,-41,3017,0,0,0,0,0,0,0,0,0
28543,-0.20,-58,3024,0,0,0,0,0,0,0,0,0
28579,-0.22,-60,3011,0,0,0,0,0,0,0,0,0
28615,-0.26,-57,2993,0,0,0,0,0,0,0,0,0
28651,-0.23,-55,2983,0,0,0,0,0,0,0,0,0
28687,-0.22,-56,2978,0,0,0,0,0,0,0,0,0
28723,-0.21,-58,2985,0,0,0,0,0,0,0,0,0
28759,-0.21,-58,2987,0,0,0,0,0,0,0,0,0
28795,-0.20,-55,3002,0,0,0,0,0,0,0,0,0
28831,-0.20,-49,3007,0,0,0,0,0,0,0,0,0
28867,-0.16,-42,3008,0,0,0,0,0,0,0,0,0
28903,-0.26,-36,3003,0,0,0,0,0,0,0,0,0
28939,-0.20,-31,3006,0,0,0,0,0,0,0,0,0
28975,-0.21,-19,3120,0,0,0,0,0,0,0,0,0
29011,-0.23,19,3326,0,0,0,0,0,0,0,0,0
29047,-0.22,93,3351,0,0,0,0,0,0,0,0,0
29083,-0.23,165,3200,0,0,0,0,0,0,0,0,0
29119,-0.20,185,3046,0,0,0,0,0,0,0,0,0
29155,-0.19,144,3010,0,0,0,0,0,0,0,0,0
29191,-0.18,74,3009,0,0,0,0,0,0,0,0,0
29227,-0.21,10,3013,0,0,0,0,0,0,0,0,0
29263,-0.21,-32,3016,0,0,0,0,0,0,0,0,0
29299,-0.27,-53,3015,0,0,0,0,0,0,0,0,0
29335,-0.16,-59,3018,0,0,0,0,0,0,0,0,0
29371,-0.25,-57,2993,0,0,0,0,0,0,0,0,0
29407,-0.22,-57,2985,0,0,0,0,0,0,0,0,0
29443,-0.19,-59,2977,0,0,0,0,0,0,0,0,0
29479,-0.19,-64,2967,0,0,0,0,0,0,0,0,0
29515,-0.21,-66,2983,0,0,0,0,0,0,0,0,0
29551,-0.16,-65,2985,0,0,0,0,0,0,0,0,0
29587,-0.11,-60,2994,0,0,0,0,0,0,0,0,0
29623,-0.21,-51,2997,0,0,0,0,0,0,0,0,0
29659,-0.19,-43,2999,0,0,0,0,0,0,0,0,0
29695,-0.16,-35,3005,0,0,0,0,0,0,0,0,0
29731,-0.15,-28,3024,0,0,0,0,0,0,0,0,0
29767,-0.09,-12,3139,0,0,0,0,0,0,0,0,0
29803,-0.09,31,3312,0,0,0,0,0,0,0,0,0
29839,-0.20,102,3312,0,0,0,0,0,0,0,0,0
29875,-0.18,163,3167,0,0,0,0,0,0,0,0,0
29911,-0.18,172,3035,0,0,0,0,0,0,0,0,0
29947,-0.16,126,3003,0,0,0,0,0,0,0,0,0
29983,-0.19,57,2997,0,0,0,0,0,0,0,0,0
30019,-0.25,-3,3015,0,0,0,0,0,0,0,0,0
30055,-0.12,-40,3022,0,0,0,0,0,0,0,0,0
30091,-0.19,-54,3025,0,0,0,0,0,0,0,0,0
30127,-0.17,-54,3015,0,0,0,0,0,0,0,0,0
30163,-0.17,-49,3008,0,0,0,0,0,0,0,0,0
30199,-0.18,-46,2987,0,0,0,0,0,0,0,0,0
30235,-0.26,-47,2978,0,0,0,0,0,0,0,0,0
30271,-0.18,-52,2978,0,0,0,0,0,0,0,0,0
30307,-0.18,-56,2987,0,0,0,0,0,0,0,0,0
30343,-0.19,-55,2997,0,0,0,0,0,0,0,0,0
