Time,Pressure,rawPPGSignal,PPGSignal
14828,-0.22,3709,239
14863,-0.14,3197,937
14899,-0.18,2624,1712
14935,-0.24,2320,2114
14971,-0.19,2256,2119
15007,-0.24,2391,1895
15043,-0.20,2555,1620
15079,-0.21,2682,1396
15115,-0.20,2679,1239
15151,-0.12,2646,1116
15187,-0.17,2661,998
15223,-0.17,2675,878
15259,-0.17,2627,754
15295,-0.14,2559,621
15331,-0.25,2610,483
15367,0.05,2749,365
15403,-0.18,3755,348
15439,0.02,4095,507
15475,0.00,4095,763
15511,-0.16,4095,961
15547,-0.17,4095,1034
15583,-0.29,4095,990
15619,-0.14,4095,868
15655,-0.17,4095,707
15691,-0.08,4095,538
15727,-0.03,2433,269
15763,-0.19,3465,-135
15799,-0.26,4095,-428
15835,-0.27,4095,-458
15871,-0.08,4095,-353
15907,-0.13,4095,-244
15943,-0.20,0,-449
15979,-0.24,0,-1253
16015,-0.24,0,-2300
16051,-0.23,0,-3091
16087,-0.32,955,-3430
16123,-0.39,2602,-3198
16159,-0.33,3057,-2450
16195,-0.22,2751,-1533
16231,-0.20,2261,-837
16267,-0.19,1976,-519
16303,-0.22,2025,-496
16339,-0.32,2281,-579
16375,-0.16,2511,-617
16411,-0.25,2603,-562
16447,-0.19,2587,-451
16483,-0.16,2512,-345
16519,-0.11,2671,-267
16555,-0.20,4095,-109
16591,-0.21,4095,226
16627,-0.21,4095,613
16663,-0.21,4095,887
16699,-0.17,4095,1013
16735,-0.12,4095,1016
16771,-0.18,2323,827
16807,-0.13,919,278
16843,-0.22,1303,-527
16879,-0.16,2347,-1156
16915,-0.22,3102,-1299
16951,-0.17,3184,-1018
16987,-0.14,2830,-601
17023,-0.20,2410,-313
17059,-0.11,2159,-246
17095,-0.18,2067,-343
17131,-0.24,2089,-492
17167,-0.18,2167,-603
17203,-0.30,2263,-633
17239,-0.24,2433,-580
17275,-0.29,2599,-456
17311,-0.20,2727,-289
17347,-0.16,2768,-116
17383,-0.21,2673,19
17419,-0.20,2557,86
17455,-0.22,2480,81
17491,-0.16,2471,32
17527,-0.21,2466,-22
17563,-0.31,2474,-62
17599,-0.26,2510,-76
17635,-0.23,2718,-54
17671,-0.26,4095,96
17707,-0.24,4095,442
17743,-0.21,4095,838
17779,-0.23,4095,1116
17815,-0.22,4095,1240
17851,-0.19,2798,1153
17887,-0.22,957,696
17923,-0.28,1089,-96
17959,-0.22,2043,-820
17995,-0.24,2975,-1093
18031,-0.24,3408,-879
18067,-0.25,3211,-421
18103,-0.19,2751,-24
18139,-0.23,2384,136
18175,-0.24,2243,69
18211,-0.34,2300,-101
18247,-0.19,2418,-253
18283,-0.26,2511,-321
18319,-0.17,2593,-304
18355,-0.27,2618,-233
18391,-0.24,2586,-149
18427,-0.27,2527,-87
18463,-0.11,2539,-57
18499,-0.28,2543,-47
18535,-0.36,2519,-46
18571,-0.25,2494,-49
18607,-0.28,2485,-56
18643,-0.16,2541,-58
18679,-0.17,3071,-14
18715,-0.22,4095,174
18751,-0.18,4095,525
18787,-0.30,4095,887
18823,-0.17,4095,1124
18859,-0.20,3411,1170
18895,-0.28,1274,875
18931,-0.19,1285,195
18967,-0.24,2014,-524
19003,-0.21,2749,-892
19039,-0.25,3193,-827
19075,-0.26,3189,-494
19111,-0.25,2917,-137
19147,-0.16,2607,68
19183,-0.20,2426,86
19219,-0.20,2390,-21
19255,-0.20,2442,-157
19291,-0.22,2537,-248
19327,-0.18,2608,-270
19363,-0.21,2635,-235
19399,-0.21,2672,-172
19435,-0.17,2683,-106
19471,-0.17,2661,-52
19507,-0.29,2598,-23
19543,-0.26,2558,-23
19579,-0.15,2559,-41
19615,-0.17,2801,-46
19651,-0.17,4095,71
19687,-0.20,4095,383
19723,-0.17,4095,749
19759,-0.14,4095,1008
19795,-0.16,4095,1124
19831,-0.22,1534,957
19867,-0.17,1255,357
19903,-0.23,1905,-398
19939,-0.23,2619,-869
19975,-0.18,3088,-909
20011,-0.19,3205,-640
20047,-0.21,3008,-287
20083,-0.18,2743,-36
20119,-0.21,2543,40
20155,-0.20,2451,-20
20191,-0.15,2466,-139
20227,-0.26,2545,-241
20263,-0.20,2637,-283
20299,-0.19,2700,-262
20335,-0.21,2746,-200
20371,-0.19,2755,-124
20407,-0.25,2703,-62
20443,-0.13,2638,-32
20479,-0.16,2597,-35
20515,-0.28,2697,-51
20551,-0.20,3363,-12
20587,-0.10,4095,175
20623,-0.17,4095,499
20659,-0.17,4095,811
20695,-0.18,3536,971
20731,-0.21,2781,878
20767,-0.23,2594,550
20803,-0.24,2559,138
20839,-0.21,2678,-197
20875,-0.19,2875,-376
20911,-0.20,3010,-394
20947,-0.18,2948,-313
20983,-0.16,2775,-223
21019,-0.18,2594,-191
21055,-0.24,2493,-229
21091,-0.22,2493,-301
21127,-0.25,2529,-364
