Time,Pressure,rawPPGSignal,PPGSignal
276626,26.94,2239,144
276675,25.50,2189,582
276724,24.17,2431,1139
276773,22.97,2493,1577
276822,21.77,2406,1817
276871,20.85,2213,1840
276920,19.70,2282,1698
276969,18.95,2396,1489
277018,18.15,2452,1293
277067,17.31,2491,1135
277116,16.49,2620,1015
277165,15.70,3121,958
277214,15.01,3347,992
277263,14.33,2941,1045
277312,13.70,2544,983
277361,13.19,2445,771
277410,12.57,2611,501
277459,12.04,2765,282
277508,11.36,2711,149
277557,10.84,2624,62
277606,10.27,2559,-21
277654,9.72,2598,-110
277703,9.22,2659,-186
277752,8.65,2677,-238
277801,7.88,2686,-272
277850,7.36,3086,-274
277899,2.71,3775,-178
277948,2.14,3441,4
277997,2.03,2902,113
278046,2.02,2661,33
278095,1.89,2708,-175
278144,1.81,2943,-379
278193,1.65,2987,-494
278242,1.72,2832,-535
278291,1.66,2730,-564
278340,1.56,2723,-606
278389,1.54,2722,-650
278438,1.50,2768,-678
278487,1.53,2783,-683
278536,1.42,2878,-665
278585,1.27,3528,-585
278634,1.32,4095,-377
278683,1.22,3399,-116
278732,1.17,2945,-5
278781,1.12,2763,-110
278830,1.03,2883,-320
278879,1.13,2974,-502
278928,0.99,2944,-599
278977,0.94,2815,-639
279026,0.91,2736,-662
279075,0.79,2731,-685
279124,0.84,2789,-695
279173,0.79,2783,-680
279222,0.74,2773,-650
279271,0.77,2947,-604
279320,0.74,3792,-480
279369,0.66,4095,-218
279418,0.62,3315,61
279467,0.58,2811,144
279516,0.58,2725,-2
279565,0.57,2953,-225
279614,0.55,3110,-376
279663,0.43,2953,-426
279712,0.47,2743,-440
279761,0.40,2703,-469
279810,0.43,2717,-506
279859,0.32,2751,-523
279908,0.35,2752,-512
279957,0.34,2831,-476
280006,0.30,3610,-370
280055,0.24,4080,-125
280104,0.25,3306,161
280153,0.27,2734,267
280202,0.29,2640,136
280251,0.28,2965,-77
280300,0.25,3168,-210
280349,0.09,3050,-228
280398,0.14,2830,-209
280447,0.09,2727,-220
280496,0.10,2761,-260
280545,0.09,2785,-292
280594,0.10,2829,-298
280643,0.09,3392,-240
280692,0.08,4095,-47
280741,0.09,4034,262
280790,0.04,3058,493
280839,0.07,2736,463
280888,0.02,2901,237
280937,-0.01,3173,17
280986,0.07,3141,-92
281035,-0.07,2958,-124
281084,0.08,2858,-147
281133,-0.03,2795,-185
281182,-0.08,2811,-227
281231,-0.07,2851,-251
281280,-0.06,3275,-222
281329,-0.11,4095,-65
281378,-0.03,4095,228
281427,-0.07,3281,481
281476,0.00,2834,498
281525,-0.06,2837,297
281574,0.04,3135,57
281623,-0.12,3248,-81
281672,-0.02,3057,-119
281721,-0.08,2879,-133
281770,-0.01,2810,-172
281819,0.02,2841,-222
281868,-0.04,2941,-252
281917,-0.03,2967,-241
281966,-0.07,3727,-154
282015,-0.11,4095,63
282064,-0.12,4095,361
282113,-0.06,3152,554
282162,-0.04,2782,490
282211,-0.13,2941,238
282260,-0.12,3216,-3
282309,-0.21,3198,-124
282358,0.02,2923,-165
282407,-0.16,2793,-205
282456,-0.21,2832,-261
282505,-0.11,2918,-298
282554,-0.26,2935,-295
282603,-0.18,2947,-262
282652,-0.06,3856,-160
282701,-0.08,4095,75
282750,-0.09,4019,374
282799,-0.01,3024,541
282848,-0.13,2764,443
282897,-0.16,2943,178
282946,-0.05,3231,-52
282995,-0.17,3173,-155
283044,-0.11,2903,-183
283093,-0.12,2845,-213
283142,-0.08,2838,-255
283191,-0.21,2912,-283
283240,-0.12,2896,-283
283289,-0.14,2854,-265
283338,-0.08,3290,-216
283387,-0.09,4095,-60
283436,-0.16,4095,225
283485,-0.05,3151,460
283534,-0.12,2759,447
283583,-0.17,2873,230
283632,-0.09,3265,9
283681,-0.09,3355,-83
283730,-0.11,3102,-79
283779,-0.16,2861,-79
283828,-0.05,2785,-132
283877,-0.11,2864,-206
283926,-0.14,2914,-253
283975,-0.11,3009,-251
284024,-0.17,3904,-151
284073,-0.12,4095,93
284122,-0.11,3490,362
284171,-0.14,2842,443
284220,-0.18,2666,284
284269,-0.08,2963,30
284318,-0.12,3173,-145
284367,-0.20,2979,-201
284416,-0.11,2771,-216
284465,-0.15,2705,-249
284514,-0.13,2690,-295
284563,-0.12,2701,-331
284612,-0.13,2832,-334
284661,-0.19,3856,-230
284710,-0.10,4095,45
284759,-0.22,3478,361
284808,-0.07,2823,484
284857,-0.15,2690,353
284906,-0.10,2919,113
284955,-0.11,3154,-63
285004,-0.14,3133,-117
285053,-0.13,2919,-107
285102,-0.11,2769,-111
285151,-0.13,2697,-154
285200,-0.15,2756,-210
285249,-0.11,3504,-196
285298,-0.13,4095,-16
285347,-0.25,3695,272
285396,-0.06,2889,446
285445,-0.17,2615,365
285494,-0.13,2864,133
285543,-0.18,3148,-56
285592,-0.11,3089,-124
285641,-0.19,2864,-126
285690,-0.17,2743,-140
285739,-0.18,2773,-179
285788,-0.01,3105,-193
285837,-0.17,4095,-79
285886,-0.15,4095,199
285935,-0.18,3248,464
285984,-0.19,2751,491
286033,-0.08,2777,291
286082,-0.08,3129,51
286131,-0.06,3152,-84
286180,-0.09,2927,-129
286229,-0.10,2750,-161
286278,-0.09,2677,-218
286327,-0.12,2783,-276
286376,-0.07,3681,-243
286425,-0.10,4095,-30
286474,-0.11,3375,253
286523,-0.14,2831,371
286572,-0.14,2691,257
286621,-0.12,2896,43
286670,-0.13,3063,-118
286719,-0.17,2932,-183
286768,-0.18,2735,-206
286817,-0.17,2672,-240
286866,-0.14,2707,-280
286915,-0.11,3315,-263
286964,-0.17,4095,-92
287013,-0.20,3760,207
287062,-0.19,2997,420
287111,-0.16,2700,387
287160,-0.15,2794,181
287209,-0.17,3024,-26
287258,-0.08,2935,-142
287307,-0.15,2802,-190
287356,-0.17,2721,-222
287405,-0.16,2704,-252
287454,-0.16,2876,-263
287503,-0.27,3881,-170
287552,-0.25,4095,94
287601,-0.23,3495,396
287650,-0.14,2889,511
287699,-0.11,2715,380
287748,-0.17,2908,137
287797,-0.20,3061,-55
287846,-0.09,2939,-147
287895,-0.25,2789,-185
287944,-0.25,2711,-220
287993,-0.20,2759,-254
288042,-0.11,2809,-267
288091,-0.19,2829,-250
288140,-0.25,2815,-215
288189,-0.12,2768,-181
288238,-0.16,3266,-126
288287,-0.17,4095,38
288336,-0.19,4095,335
288385,-0.13,3333,590
288434,-0.16,2894,614
288483,-0.26,2926,423
288532,-0.19,3190,191
288581,-0.13,3184,43
288630,-0.18,3008,-26
288679,-0.14,2877,-77
288728,-0.13,2832,-135
288777,-0.16,2896,-187
288826,-0.21,2939,-208
288875,-0.16,2896,-200
288924,-0.19,2894,-181
288973,-0.19,2841,-166
289022,-0.14,3158,-138
289071,-0.24,4095,-13
289120,-0.13,4095,253
289169,-0.15,3655,520
289218,-0.21,2992,596
289267,-0.10,2928,442
289316,-0.10,3200,203
289365,-0.26,3255,31
289414,-0.26,3039,-56
289463,-0.17,2858,-121
289512,-0.09,2798,-198
289561,-0.17,2841,-270
289610,-0.15,2917,-306
289659,-0.16,2946,-297
289708,-0.15,2894,-261
289757,-0.17,2854,-227
289806,-0.16,3363,-173
289855,-0.20,4095,-14
289904,-0.20,4095,265
289953,-0.17,3696,522
290002,-0.19,2986,584
290051,-0.20,3005,422
290100,-0.25,3376,192
290149,-0.22,3413,51
290198,-0.08,3130,-6
290247,-0.19,2909,-65
290296,-0.17,2816,-160
290345,-0.12,2870,-261
290394,-0.09,2925,-324
290443,-0.23,2935,-336
290492,-0.11,2877,-316
290541,-0.20,2829,-293
290590,-0.20,3121,-259
290639,-0.28,4095,-127
290688,-0.18,4095,149
290737,-0.27,4079,457
290786,-0.21,2915,597
290835,-0.21,2743,454
290884,-0.23,3088,159
290933,-0.16,3364,-58
290982,-0.18,3162,-137
291031,-0.26,2864,-165
291080,-0.20,2755,-221
291129,-0.16,2838,-294
291178,-0.21,2879,-339
291227,-0.19,2906,-340
291276,-0.17,2889,-310
291325,-0.22,2854,-272
291374,-0.14,3778,-181
291423,-0.30,4095,45
291472,-0.16,4095,355
291521,-0.23,3213,561
291570,-0.26,2715,505
291619,-0.14,2861,244
291668,-0.19,3243,-12
291717,-0.24,3211,-134
291766,-0.14,2906,-166
291815,-0.25,2738,-202
291864,-0.15,2742,-266
291913,-0.15,2769,-323
291962,-0.21,2800,-347
292011,-0.17,2773,-338
292060,-0.10,2897,-303
292109,-0.08,4095,-169
292158,-0.24,4095,130
292207,-0.25,3808,460
292256,-0.17,2929,599
292305,-0.25,2644,460
292354,-0.24,2873,168
292403,-0.18,3152,-70
292452,-0.18,3023,-173
292501,-0.27,2750,-206
292550,-0.22,2621,-250
292599,-0.22,2666,-309
292648,-0.22,2709,-348
292697,-0.25,2766,-347
292746,-0.13,2981,-296
292795,-0.25,4095,-130
292844,-0.25,4095,192
292893,-0.24,3343,498
292942,-0.22,2826,565
292991,-0.17,2662,383
293040,-0.15,2863,111
293089,-0.19,3014,-91
293138,-0.25,2900,-179
293187,-0.15,2718,-210
293236,-0.20,2640,-240
293285,-0.21,2649,-276
293334,-0.23,2672,-297
293383,-0.21,2719,-292
293432,-0.20,3182,-232
293481,-0.24,4095,-40
293530,-0.20,3980,287
293579,-0.20,3107,551
293628,-0.25,2705,554
293677,-0.09,2727,337
293726,-0.21,2929,85
293775,-0.23,2992,-75
293824,-0.24,2873,-138
293873,-0.33,2743,-162
293922,-0.26,2735,-183
293971,-0.29,2687,-205
294020,-0.20,2703,-221
294069,-0.18,2928,-209
294118,-0.25,3865,-94
294167,-0.25,4095,179
294216,-0.20,3291,467
294265,-0.21,2806,543
294314,-0.18,2724,384
294363,-0.26,2928,145
294412,-0.13,3024,-28
294461,-0.27,2897,-108
294510,-0.30,2709,-148
294559,-0.13,2681,-192
294608,-0.20,2688,-235
294657,-0.21,2732,-257
294706,-0.22,2963,-236
294755,-0.24,3761,-114
294804,-0.21,4085,151
294853,-0.24,3282,430
294902,-0.21,2770,506
294951,-0.24,2704,348
295000,-0.25,2874,109
295049,-0.14,3033,-63
295098,-0.28,2908,-135
295147,-0.25,2746,-161
295196,-0.25,2699,-190
295245,-0.26,2715,-223
295294,-0.21,2752,-240
295343,-0.17,2878,-225
295392,-0.23,3711,-125
295441,-0.27,4095,121
295490,-0.20,3633,421
295539,-0.25,2987,566
295588,-0.24,2767,467
295637,-0.31,2915,233
295686,-0.25,3127,30
295735,-0.24,3053,-70
295784,-0.26,2865,-109
295833,-0.30,2831,-142
295882,-0.23,2927,-171
295931,-0.32,2977,-173
295980,-0.31,3187,-134
296029,-0.20,4095,0
296078,-0.22,4095,262
296127,-0.24,3513,507
296176,-0.28,2935,547
296225,-0.27,2847,366
296274,-0.25,3104,112
296323,-0.16,3271,-59
296372,-0.23,3085,-124
296421,-0.22,2892,-152
296470,-0.24,2774,-202
296519,-0.28,2789,-267
296568,-0.26,2927,-311
296617,-0.26,3953,-242
296666,-0.19,4095,4
296715,-0.21,4095,328
296764,-0.15,3507,547
296813,-0.17,3035,540
296862,-0.21,3101,339
296911,-0.20,3302,106
296960,-0.18,3201,-50
297009,-0.25,2906,-152
297058,-0.26,2829,-251
297107,-0.30,2698,-353
297156,-0.27,2893,-428
297205,-0.31,3063,-433
297254,-0.25,4095,-300
297303,-0.29,4095,-4
297352,-0.24,4095,331
297401,-0.26,3205,515
297450,-0.31,2943,442
297499,-0.21,3063,197
297548,-0.30,3203,-38
297597,-0.22,3065,-184
297646,-0.22,2859,-272
297695,-0.24,2867,-342
297744,-0.22,2801,-394
297793,-0.21,2825,-421
297842,-0.27,3270,-393
297891,-0.28,4095,-231
297940,-0.21,4095,73
297989,-0.22,3654,365
298038,-0.23,2897,449
298087,-0.27,2830,289
298136,-0.19,3186,41
298185,-0.28,3369,-114
298234,-0.21,3105,-156
298283,-0.18,2771,-184
298332,-0.20,2731,-257
298381,-0.34,2736,-346
298430,-0.28,2819,-402
298479,-0.23,3150,-386
298528,-0.21,4095,-229
298577,-0.25,4095,84
298626,-0.21,3655,395
298675,-0.19,2839,494
298724,-0.30,2701,328
298773,-0.23,2960,51
298822,-0.24,3152,-150
298871,-0.26,3026,-226
298920,-0.25,2823,-243
298969,-0.26,2680,-270
299018,-0.26,2723,-314
299067,-0.26,3007,-329
299116,-0.19,4095,-208
299165,-0.27,4095,91
299214,-0.18,3602,407
299263,-0.29,2731,507
299312,-0.17,2611,331
299361,-0.30,2917,44
299410,-0.18,3065,-158
299459,-0.30,2929,-235
299508,-0.24,2703,-257
299557,-0.17,2625,-288
299606,-0.24,2653,-328
299655,-0.14,3233,-314
299704,-0.19,4095,-142
299753,-0.18,4095,191
299802,-0.24,3515,502
299851,-0.21,2821,581
299900,-0.16,2715,402
299949,-0.23,3003,129
299998,-0.24,3120,-62
300047,-0.21,2896,-146
300096,-0.16,2767,-189
300145,-0.22,2669,-237
300194,-0.20,2736,-282
300243,-0.18,3403,-260
300292,-0.19,4095,-76
300341,-0.25,4095,249
300390,-0.22,3312,520
300439,-0.21,2775,542
300488,-0.12,2765,329
300537,-0.23,2965,61
300586,-0.26,2961,-125
300635,-0.21,2778,-222
300684,-0.14,2650,-283
300733,-0.22,2699,-330
300782,-0.27,2735,-349
300831,-0.26,2873,-325
300880,-0.28,4010,-190
300929,-0.23,4095,113
300978,-0.24,3841,457
301027,-0.20,3005,621
301076,-0.22,2714,512
301125,-0.24,2842,235
301174,-0.28,2992,-20
301223,-0.24,2902,-170
301272,-0.24,2707,-246
301321,-0.30,2658,-299
301370,-0.28,2678,-338
301419,-0.22,2703,-351
301468,-0.25,2698,-336
301517,-0.14,2713,-303
301566,-0.22,3374,-221
301615,-0.28,4095,-4
301664,-0.22,4095,335
301713,-0.31,3163,600
301762,-0.29,2790,600
301811,-0.21,2814,379
301860,-0.22,2993,121
301909,-0.26,3020,-49
301958,-0.26,2805,-134
302007,-0.26,2701,-191
302056,-0.25,2649,-246
302105,-0.23,2633,-293
302154,-0.27,2685,-316
302203,-0.29,2698,-308
302252,-0.32,2732,-276
302301,-0.22,2704,-231
302350,-0.19,3294,-152
