Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8438,-0.13,120,7,0
8465,-0.14,489,55,0
8492,-0.21,951,187,0
8519,-0.17,1285,412,0
8546,-0.14,1434,676,0
8573,-0.15,1430,900,0
8600,-0.15,1348,1021,0
8627,-0.16,1273,1024,0
8654,-0.07,1258,936,0
8681,-0.13,1279,806,0
8708,-0.13,1254,675,0
8735,-0.14,1112,547,0
8762,-0.10,847,401,0
8789,-0.12,514,210,0
8816,-0.11,191,-34,0
8843,-0.12,-56,-313,0
8870,-0.12,-200,-584,0
8897,-0.08,-244,-801,0
8924,-0.06,-221,-933,0
8951,-0.16,-171,-973,0
8978,-0.10,-127,-937,0
9005,-0.13,-113,-853,0
9032,-0.09,-135,-755,0
9059,-0.11,-189,-670,0
9086,-0.15,-259,-613,0
9113,-0.13,-327,-586,0
9140,-0.11,-380,-581,0
9167,-0.11,-411,-584,0
9194,-0.09,-422,-581,0
9221,-0.16,-419,-565,0
9248,-0.07,-410,-532,0
9275,-0.14,-401,-484,0
9302,-0.10,-393,-428,0
9329,-0.20,-390,-369,0
9356,-0.07,-388,-312,0
9383,-0.17,-365,-259,0
9410,-0.10,-288,-204,0
9437,-0.08,-140,-133,0
9464,-0.05,33,-34,0
9491,-0.14,143,91,0
9518,-0.06,120,216,0
9545,-0.21,-38,297,0
9572,-0.04,-274,298,0
9599,-0.11,-508,210,0
9626,-0.11,-675,57,0
9653,-0.14,-744,-111,0
9680,-0.08,-718,-248,0
9707,-0.15,-626,-316,0
9734,-0.07,-508,-304,0
9761,-0.16,-402,-225,0
9788,-0.13,-331,-107,0
9815,-0.17,-298,15,0
9842,-0.04,-298,118,0
9869,-0.08,-314,185,0
9896,-0.07,-329,217,0
9923,-0.00,-334,223,0
9950,-0.05,-326,215,0
9977,-0.12,-305,206,0
10004,-0.07,-275,203,0
10031,-0.13,-242,210,0
10058,-0.05,-212,226,0
10085,-0.02,-189,246,0
10112,-0.14,-174,265,0
10139,-0.05,-161,279,0
10166,-0.08,-128,288,0
10193,-0.13,-41,298,0
10220,-0.12,118,325,0
10247,-0.15,307,382,0
10274,-0.09,430,468,0
10301,-0.06,413,557,0
10328,-0.16,251,602,0
10355,-0.06,7,565,0
10382,-0.16,-232,436,0
10409,-0.16,-400,242,0
10436,-0.10,-468,32,0
10463,-0.07,-441,-140,0
10490,-0.13,-346,-240,0
10517,-0.08,-226,-256,0
10544,-0.12,-118,-202,0
10571,-0.05,-50,-107,0
10598,-0.07,-27,-6,0
10625,-0.11,-39,73,0
10652,-0.05,-67,117,0
10679,-0.12,-98,124,0
10706,-0.16,-118,104,0
10733,-0.14,-122,72,0
10760,-0.05,-109,41,0
10787,-0.05,-83,21,0
10814,-0.06,-54,15,0
10841,-0.23,-28,23,0
10868,-0.11,-12,37,0
10895,-0.11,-4,52,0
10922,0.01,-1,63,0
10949,-0.14,15,68,0
10976,-0.16,76,73,0
11003,-0.10,207,90,0
11030,-0.08,390,136,0
11057,-0.09,545,216,0
11084,-0.13,582,313,0
11111,0.00,467,384,0
11138,-0.09,238,386,0
11165,-0.03,-21,294,0
11192,-0.05,-236,123,0
11219,-0.12,-358,-85,0
11246,-0.14,-379,-279,0
11273,-0.06,-319,-411,0
11300,-0.04,-215,-461,0
11327,-0.12,-105,-431,0
11354,-0.09,-21,-345,0
11381,-0.04,22,-235,0
11408,-0.09,27,-134,0
11435,-0.05,3,-61,0
11462,-0.11,-34,-26,0
11489,-0.12,-69,-24,0
11516,-0.12,-91,-44,0
11543,-0.16,-94,-71,0
11570,-0.06,-79,-92,0
11597,-0.14,-52,-100,0
11624,-0.15,-23,-92,0
11651,-0.07,-2,-72,0
11678,-0.03,6,-47,0
11705,-0.13,5,-24,0
11732,-0.09,5,-8,0
11759,-0.12,25,0,0
11786,-0.04,99,12,0
11813,-0.12,247,41,0
11840,-0.14,432,102,0
11867,-0.09,562,196,0
11894,-0.19,555,297,0
11921,-0.13,398,360,0
11948,-0.11,150,343,0
11975,-0.09,-103,233,0
12002,-0.07,-290,52,0
12029,-0.08,-378,-150,0
12056,-0.05,-369,-322,0
12083,-0.20,-288,-423,0
12110,-0.07,-175,-441,0
12137,-0.04,-71,-384,0
12164,-0.09,-6,-283,0
12191,-0.11,13,-171,0
12218,-0.07,-5,-79,0
12245,-0.15,-42,-24,0
12272,-0.09,-81,-5,0
