Time,Pressure,rawPPGSignal,PPGSignal
14828,-0.36,3015,194
14863,-0.27,3056,791
14899,-0.25,3065,1542
14935,-0.30,3130,2095
14971,-0.27,3168,2365
15007,-0.21,3135,2390
15043,-0.31,3056,2240
15079,-0.25,3002,1988
15115,-0.23,2977,1697
15151,-0.21,2982,1415
15187,-0.14,2999,1169
15223,-0.22,3024,968
15259,-0.26,3037,807
15295,-0.25,3043,672
15331,-0.19,3035,553
15367,-0.26,3027,438
15403,-0.25,3024,326
15439,-0.16,3025,217
15475,-0.24,3031,115
15511,-0.16,3038,22
15547,-0.22,3120,-56
15583,-0.25,3173,-112
15619,-0.25,3136,-152
15655,-0.24,3066,-199
15691,-0.14,3006,-267
15727,-0.21,2990,-351
15763,-0.27,2999,-434
15799,-0.30,3023,-501
15835,-0.25,3039,-545
15871,-0.24,3044,-570
15907,-0.24,3049,-584
15943,-0.26,3037,-593
15979,-0.30,3035,-604
16015,-0.26,3027,-616
16051,-0.34,3025,-628
16087,-0.25,3029,-637
16123,-0.25,3051,-642
16159,-0.26,3151,-633
16195,-0.26,3177,-604
16231,-0.26,3114,-570
16267,-0.22,3027,-555
16303,-0.22,2978,-569
16339,-0.21,2977,-600
16375,-0.26,3009,-626
16411,-0.25,3035,-632
16447,-0.21,3056,-617
16483,-0.21,3051,-588
16519,-0.17,3045,-557
16555,-0.22,3042,-531
16591,-0.19,3045,-509
16627,-0.20,3039,-490
16663,-0.29,3041,-474
16699,-0.17,3031,-458
16735,-0.20,3029,-444
16771,-0.22,3110,-424
16807,-0.22,3165,-389
16843,-0.25,3131,-343
16879,-0.22,3052,-308
16915,-0.17,2991,-301
16951,-0.20,2971,-316
16987,-0.24,2973,-337
17023,-0.21,2998,-348
17059,-0.25,3017,-341
17095,-0.31,3023,-319
17131,-0.19,3027,-289
17167,-0.17,3030,-259
17203,-0.24,3029,-232
17239,-0.28,3031,-209
17275,-0.25,3030,-190
17311,-0.23,3034,-173
17347,-0.16,3031,-159
17383,-0.25,3027,-146
17419,-0.26,3054,-133
17455,-0.27,3056,-117
17491,-0.21,3043,-100
17527,-0.20,3027,-88
17563,-0.17,3019,-82
17599,-0.21,3025,-79
17635,-0.27,3031,-75
17671,-0.26,3035,-68
17707,-0.21,3027,-59
17743,-0.24,3027,-50
17779,-0.24,3029,-43
17815,-0.17,3031,-35
17851,-0.17,3030,-28
17887,-0.24,3025,-21
17923,-0.24,3024,-16
17959,-0.16,3008,-14
17995,-0.24,3001,-13
18031,-0.17,3010,-14
18067,-0.18,3025,-12
18103,-0.21,3046,-4
18139,-0.25,3086,10
18175,-0.30,3109,32
18211,-0.27,3131,58
18247,-0.17,3137,82
18283,-0.20,3117,97
18319,-0.20,3069,98
18355,-0.31,3039,83
18391,-0.23,3034,56
18427,-0.25,3037,31
18463,-0.29,3041,14
18499,-0.26,3044,6
18535,-0.21,3043,4
18571,-0.17,3043,7
18607,-0.21,3044,10
18643,-0.25,3059,14
18679,-0.25,3102,22
18715,-0.30,3089,35
18751,-0.29,3052,44
18787,-0.31,3019,40
18823,-0.24,3011,25
18859,-0.28,3024,8
18895,-0.25,3045,-2
18931,-0.28,3050,-2
18967,-0.21,3051,3
19003,-0.20,3039,9
