Time,Pressure,rawPPGSignal,PPGSignal
153201,26.13,4095,87
153250,24.99,4095,386
153299,23.88,4095,845
153348,22.84,436,1246
153397,21.98,1021,1401
153446,21.11,2727,1365
153495,20.20,3408,1308
153544,19.53,2942,1283
153593,18.86,2486,1242
153642,18.02,2384,1146
153691,17.31,2482,998
153740,16.62,2640,828
153789,16.04,2676,659
153838,15.34,2603,499
153887,14.96,2624,348
153936,14.49,2976,216
153985,13.98,4095,139
154034,13.58,4095,148
154083,13.15,4095,216
154132,12.75,2235,256
154181,12.32,160,140
154230,11.83,1759,-151
154279,11.40,3275,-455
154328,11.04,3295,-629
154377,10.48,2635,-691
154426,10.14,2345,-717
154474,9.71,2411,-744
154523,9.37,2491,-767
154572,9.28,2523,-777
154621,9.00,2559,-771
154670,8.70,2544,-752
154719,8.30,3633,-699
154768,7.98,4095,-576
154817,7.81,4095,-383
154866,7.98,3677,-175
154915,8.23,1771,-46
154964,8.27,2099,-64
155013,8.07,3043,-170
155062,8.05,3389,-258
155111,7.63,2928,-300
155160,7.27,2494,-333
155209,6.76,2475,-385
155258,5.89,2687,-444
155307,5.33,2861,-485
155356,4.92,3069,-491
155405,5.19,4095,-438
155454,4.42,4095,-308
155503,3.77,4095,-127
155552,3.43,4095,57
155601,2.51,258,136
155650,1.89,1106,-1
155699,1.40,2822,-253
155748,0.94,3191,-434
155797,0.73,2631,-508
155846,0.35,2307,-532
155895,0.16,2423,-542
155944,0.21,2559,-537
155993,0.19,2608,-507
156042,0.18,2631,-456
156091,0.20,3617,-370
156140,0.09,4095,-218
156189,0.19,4095,-4
156238,-0.02,4095,228
156287,0.12,717,367
156336,0.08,663,287
156385,0.13,2482,57
156434,0.09,3611,-124
156483,0.08,3088,-178
156532,0.07,2370,-166
156581,0.17,2131,-164
156630,0.11,2423,-183
156679,0.12,2848,-192
156728,0.10,3101,-162
156777,0.08,2925,-94
156826,0.14,3494,-2
156875,0.10,4095,126
156924,-0.03,4095,295
156973,0.09,4095,476
157022,0.02,929,566
157071,0.04,770,450
157120,0.07,2458,191
157169,-0.01,3375,-27
157218,-0.04,3152,-125
157267,0.08,2669,-142
157316,0.07,2454,-141
157365,0.08,2559,-146
