Time,Pressure,rawPPGSignal,PPGSignal
90326,24.71,4066,82
90375,23.05,3563,354
90424,21.56,3120,753
90473,20.26,3022,1140
90522,19.09,2962,1449
90571,18.02,2982,1657
90620,16.98,2994,1766
90669,16.03,2942,1785
90718,15.25,2907,1726
90767,14.48,2891,1606
90816,13.76,2909,1443
90865,12.90,2935,1254
90914,12.31,2951,1057
90963,11.52,2941,861
91012,10.93,2975,673
91061,10.32,3583,512
91109,9.62,4095,406
91158,9.04,3492,354
91207,8.31,3067,304
91256,7.35,2992,219
91305,6.55,2961,101
91354,5.73,2981,-33
91403,5.37,2981,-169
91452,4.78,2919,-298
91501,4.53,2869,-417
91550,4.16,2875,-523
91599,3.71,2887,-613
91648,3.45,2919,-684
91697,2.78,2951,-733
91746,1.72,2947,-763
91795,1.72,2949,-776
91844,1.73,3317,-770
91893,1.72,4095,-721
91942,1.71,3824,-619
91991,1.69,3141,-507
92040,1.71,2986,-437
92089,1.59,2955,-422
92138,1.62,2988,-444
92187,1.67,2993,-484
92236,1.53,2946,-529
92285,1.57,2899,-574
92334,1.47,2899,-614
92383,1.49,2915,-645
92432,1.40,2929,-664
92481,1.50,2939,-669
92530,1.42,2928,-661
92579,1.41,2909,-643
92628,1.37,3156,-614
92677,1.31,4095,-549
92726,1.30,3852,-429
92775,1.31,3163,-294
92824,1.25,2955,-202
92873,1.34,2928,-166
92922,1.20,2959,-172
92971,1.25,2967,-199
93020,1.19,2933,-233
93069,1.29,2868,-270
93118,1.19,2853,-305
93167,1.23,2918,-333
93216,1.10,2928,-349
93265,1.11,2931,-352
93314,1.08,2939,-343
93363,1.15,2971,-323
93412,1.04,3614,-283
93461,1.02,4095,-197
93510,0.99,3433,-72
93559,0.97,3059,35
93608,0.94,2986,91
93657,0.98,2944,98
93706,0.93,2965,74
93755,0.89,2958,34
93804,0.84,2887,-11
93853,0.91,2859,-59
93902,0.81,2859,-104
93951,0.83,2891,-141
94000,0.79,2915,-165
94049,0.75,2929,-176
94098,0.75,2924,-174
