Time,Pressure,PPGSignal,rawPPGSignal
8438,-0.17,1559,99,1
8465,-0.16,1723,413,1
8492,-0.10,2241,862,1
8519,-0.17,3031,1336,1
8546,-0.11,3996,1841,1
8573,-0.14,4095,2341,1
8600,-0.08,3863,2685,1
8627,-0.12,3120,2721,1
8654,-0.09,2594,2406,1
8681,-0.13,2215,1838,1
8708,-0.15,1967,1185,1
8735,-0.09,1851,584,1
8762,-0.11,1863,120,1
8789,-0.16,1957,-175,1
8816,-0.07,2064,-314,1
8843,-0.07,2123,-340,1
8870,-0.12,2067,-314,1
8897,-0.09,1919,-299,1
8924,-0.13,1764,-336,1
8951,-0.10,1637,-428,1
8978,-0.17,1535,-553,1
9005,-0.13,1526,-678,1
9032,-0.05,1535,-771,1
9059,-0.08,1582,-816,1
9086,-0.13,1632,-814,1
9113,-0.02,1648,-777,1
9140,-0.04,1664,-724,1
9167,-0.09,1664,-673,1
9194,-0.05,1618,-634,1
9221,-0.13,1555,-615,1
9248,-0.11,1503,-618,1
9275,-0.07,1477,-635,1
9302,-0.17,1482,-652,1
9329,-0.13,1499,-655,1
9356,-0.12,1517,-640,1
9383,-0.13,1521,-609,1
9410,-0.08,1524,-570,1
9437,-0.12,1523,-530,1
9464,-0.01,1527,-493,1
9491,-0.12,1526,-460,1
9518,-0.10,1520,-430,1
9545,-0.18,1500,-406,1
9572,-0.04,1565,-381,1
9599,-0.12,1904,-328,1
9626,-0.13,2559,-182,1
9653,-0.09,3398,120,1
9680,-0.13,4082,580,1
9707,-0.11,3793,1067,1
9734,-0.08,3123,1354,1
9761,-0.11,2544,1299,1
9788,-0.08,2097,947,1
9815,-0.15,1806,444,1
9842,-0.15,1665,-58,1
9869,-0.15,1701,-451,1
9896,-0.09,1858,-676,1
9923,-0.08,2043,-726,1
9950,-0.08,2167,-642,1
9977,-0.13,2171,-493,1
10004,-0.11,2081,-354,1
10031,-0.15,1929,-276,1
10058,-0.16,1763,-277,1
10085,-0.11,1648,-344,1
10112,-0.13,1575,-441,1
10139,-0.20,1565,-529,1
10166,-0.08,1594,-582,1
10193,-0.05,1616,-589,1
10220,-0.07,1650,-556,1
10247,-0.13,1677,-498,1
