Time,Pressure,PPGSignal,rawPPGSignal
77689,121.23,-145,2100
77695,121.84,-127,2101
77702,122.47,-110,2111
77709,123.32,-93,2115
77716,124.08,-76,2127
77723,124.65,-58,2127
77730,125.30,-42,2128
77737,126.18,-29,2128
77744,126.84,-18,2129
77751,127.40,-9,2133
77758,128.00,-2,2135
77765,128.89,3,2131
77772,129.47,7,2129
77779,129.63,12,2128
77785,130.12,15,2128
77792,130.00,17,2122
77799,129.64,18,2125
77806,129.75,19,2121
77813,129.55,20,2122
77820,128.64,22,2119
77827,127.87,23,2115
77834,127.13,24,2112
77841,126.56,24,2106
77847,125.72,23,2105
77854,124.90,21,2106
77861,125.01,19,2096
77868,124.88,18,2090
77875,125.87,17,2079
77882,126.88,15,2077
77889,127.74,14,2073
77896,128.57,11,2064
77903,129.25,9,2065
77909,130.15,8,2063
77916,130.93,7,2058
77923,131.69,5,2045
77930,132.41,2,2037
77937,133.49,-1,2032
77944,133.81,-4,2021
77951,133.91,-7,2022
77958,133.90,-10,2006
77965,133.74,-13,1999
77972,133.49,-17,1994
77978,133.52,-20,1988
77985,133.03,-22,1979
77992,132.10,-22,1969
77999,131.36,-23,1968
78006,130.72,-21,1973
78013,130.26,-18,1963
78020,129.26,-15,1966
78027,128.69,-13,1951
78034,128.92,-13,1937
78041,129.12,-15,1935
78048,129.94,-17,1931
78055,130.89,-18,1920
78062,131.70,-19,1915
78069,132.39,-17,1907
78076,133.10,-15,1901
78082,134.07,-13,1898
78089,134.92,-13,1887
78096,135.68,-13,1882
78103,136.50,-15,1878
78110,137.55,-17,1863
78117,138.18,-19,1859
78124,138.49,-20,1851
78131,138.74,-22,1840
78138,138.53,-22,1836
78145,138.18,-22,1827
78152,138.33,-20,1826
78159,137.85,-18,1825
78166,136.84,-16,1819
78173,135.89,-13,1809
78179,135.29,-10,1808
78186,134.50,-6,1803
78193,133.49,-2,1802
78200,132.78,1,1795
78207,133.56,4,1793
78214,134.36,4,1787
78221,135.58,4,1779
78228,136.40,3,1775
78235,137.39,3,1775
78242,138.28,4,1760
78248,139.13,4,1760
78255,140.05,3,1754
78262,141.17,3,1741
78269,141.81,3,1741
78276,141.91,3,1732
78283,142.15,2,1734
78290,141.79,3,1731
78297,141.21,5,1724
78304,140.71,8,1717
78310,139.54,10,1715
78317,138.52,12,1711
78324,137.41,13,1709
78331,136.17,13,1705
78338,136.48,14,1701
78345,136.93,15,1703
78352,138.09,16,1700
78359,139.12,17,1698
78365,140.19,19,1695
78372,141.14,19,1687
78379,142.15,19,1686
78386,143.08,18,1680
78393,144.18,16,1665
78400,145.00,13,1663
78407,145.18,10,1651
78414,145.53,7,1647
78421,145.18,4,1645
78427,144.59,0,1627
78434,144.41,-2,1616
78441,143.55,-5,1610
78448,142.59,-6,1610
78455,141.70,-5,1618
78462,141.13,-3,1616
78469,140.38,0,1613
78476,139.35,5,1613
78483,139.82,10,1613
78490,140.98,15,1623
78497,141.96,19,1616
78503,142.82,22,1616
78510,143.74,24,1613
78517,144.82,24,1606
78524,145.86,24,1611
78531,146.67,24,1602
78538,147.40,25,1600
78545,148.58,26,1603
78552,148.79,27,1601
78559,148.70,28,1600
78565,148.71,28,1599
78572,148.56,28,1602
78579,147.46,28,1599
78586,146.54,28,1600
78593,145.45,29,1595
78600,144.57,30,1600
78607,143.21,31,1604
78614,142.65,32,1614
78621,143.49,35,1611
78627,144.38,38,1612
78634,145.57,40,1605
78641,146.42,39,1607
78648,147.57,37,1606
78655,148.58,35,1613
78662,149.53,33,1607
78669,150.44,32,1616
78676,151.76,31,1614
78683,152.19,31,1607
78689,152.07,29,1605
78696,152.15,26,1606
78703,151.93,24,1600
78710,150.92,22,1598
78717,149.88,20,1597
78724,148.89,17,1585
78731,147.89,13,1589
78738,146.56,10,1585
78744,146.08,7,1584
78751,146.94,4,1575
78758,147.97,2,1586
78765,149.17,2,1591
78772,150.92,3,1591
78779,154.08,4,1597
78786,151.05,7,1595
78793,148.03,10,1591
78800,155.46,12,1597
78806,147.49,14,1599
78813,152.44,16,1599
78820,149.83,17,1599
78827,151.28,18,1602
78834,150.27,18,1607
78841,150.54,17,1600
78848,150.61,16,1600
78855,150.36,14,1600
78862,150.53,11,1595
78868,150.36,9,1589
78875,150.55,6,1589
78882,150.37,5,1591
78889,150.27,4,1598
78896,150.25,4,1596
78903,150.19,4,1591
78910,150.15,4,1591
78917,149.95,3,1587
78924,149.96,1,1586
78930,149.87,0,1583
78937,149.86,-2,1584
78944,149.76,-4,1581
78951,149.70,-4,1584
78958,149.62,-5,1581
78965,149.60,-5,1584
78972,149.58,-5,1582
78979,149.31,-5,1586
78986,149.36,-4,1583
78993,149.32,-3,1583
79000,149.20,-2,1591
79007,149.15,1,1595
79014,149.18,4,1591
79020,149.15,8,1598
79027,149.17,9,1590
79034,149.15,9,1600
79041,149.01,9,1601
79048,149.04,10,1609
79055,148.96,11,1601
79062,148.94,13,1611
79069,148.94,16,1618
79076,148.87,17,1619
79082,148.78,17,1621
79089,148.78,17,1616
79096,148.76,16,1621
79103,148.63,14,1619
79110,148.70,13,1617
79117,148.63,12,1616
79124,148.62,10,1615
79131,148.49,8,1612
79137,148.48,6,1611
79144,148.55,3,1603
79151,148.59,-1,1591
79158,148.45,-6,1591
79165,148.44,-13,1589
79172,148.34,-19,1583
79179,148.42,-22,1582
79186,148.25,-24,1583
79193,148.36,-24,1582
79200,148.23,-23,1585
79207,148.23,-19,1595
79214,148.27,-14,1595
79221,148.27,-9,1600
79228,148.22,-5,1607
79234,148.10,0,1609
79241,148.14,3,1616
79248,148.18,7,1623
79255,148.16,11,1618
79262,148.11,16,1638
79269,148.03,21,1639
79276,147.97,26,1643
79283,148.02,28,1643
79290,147.93,28,1634
79296,147.94,27,1644
79303,147.94,25,1647
79310,147.92,22,1647
79317,147.91,18,1639
79324,147.90,14,1637
79331,147.83,10,1637
79338,147.65,6,1630
79345,147.73,1,1619
79352,147.72,-3,1622
79358,147.58,-7,1631
79365,147.66,-8,1624
79372,147.63,-8,1616
79379,147.56,-7,1631
79386,147.59,-6,1632
79393,147.56,-5,1636
79400,147.61,-3,1648
79407,147.55,0,1648
79414,147.55,3,1658
79421,147.49,6,1648
79428,147.42,7,1648
79435,147.50,7,1655
79441,147.42,7,1648
79448,147.51,6,1649
79455,147.40,6,1655
79462,147.40,6,1663
79469,147.38,7,1663
79476,147.37,8,1663
79483,147.45,8,1656
79490,147.35,6,1658
79497,147.43,4,1663
79503,147.22,2,1664
79510,147.25,0,1663
79517,147.21,-2,1665
79524,147.19,-2,1659
79531,147.24,-1,1667
79538,147.09,0,1669
79545,147.08,3,1678
79552,147.19,5,1679
79559,147.21,6,1680
79566,147.31,7,1680
79573,147.25,6,1679
79579,147.39,5,1678
79586,147.41,3,1685
79593,147.41,2,1680
79600,147.53,2,1693
79607,147.48,3,1689
79614,147.52,4,1696
79621,147.43,5,1699
79628,147.42,6,1699
79634,147.42,7,1698
79641,147.46,9,1712
79648,147.34,11,1715
79655,147.36,13,1714
79662,147.26,16,1719
79669,147.22,17,1719
79676,147.15,16,1717
79683,147.13,13,1715
79690,147.09,10,1718
79696,147.10,7,1721
79703,147.08,3,1721
79710,147.09,0,1715
79717,147.11,-3,1723
79724,146.94,-5,1715
79731,146.90,-6,1713
79738,147.00,-6,1721
79745,146.92,-7,1717
79752,146.98,-9,1715
79759,146.88,-10,1714
79766,146.80,-11,1712
79772,146.86,-13,1716
79779,146.86,-15,1713
79786,146.75,-16,1715
79793,146.85,-16,1712
79800,146.87,-15,1716
79807,146.77,-13,1717
79814,146.81,-11,1728
79821,146.65,-10,1719
79828,146.68,-10,1725
79835,146.69,-11,1718
79842,146.59,-13,1713
79849,146.63,-13,1727
79856,146.67,-13,1727
79863,146.63,-13,1727
79870,146.60,-11,1729
79876,146.61,-8,1717
79883,146.59,-6,1729
79890,146.50,-5,1728
79897,146.50,-3,1731
79904,146.40,-2,1733
79911,146.49,-1,1729
79918,146.55,0,1730
79925,146.49,-1,1733
79932,146.42,-1,1729
79939,146.35,-2,1710
79946,146.32,-3,1730
79953,146.40,-4,1727
79960,146.38,-6,1728
79967,146.33,-8,1728
79973,146.26,-8,1731
79980,146.29,-8,1728
79987,146.22,-7,1734
79994,146.21,-7,1732
80001,146.20,-6,1741
80008,146.22,-4,1742
80015,146.17,-1,1738
80022,146.28,0,1741
80029,146.16,2,1743
80036,146.31,2,1744
80043,146.15,3,1743
80050,146.11,4,1745
80056,146.11,4,1745
80063,146.18,5,1755
80070,146.13,6,1747
80077,146.12,6,1751
80084,146.03,6,1760
80091,146.09,6,1751
80098,146.02,4,1758
80105,146.01,3,1754
80111,145.94,2,1754
80118,145.95,2,1741
80125,146.02,2,1761
80132,146.01,2,1760
80139,145.97,2,1754
80146,145.87,2,1753
80153,145.90,2,1759
80160,145.98,1,1759
80167,145.88,0,1758
80173,145.84,0,1758
80180,145.91,0,1762
80187,145.88,-1,1758
80194,145.89,-2,1762
80201,145.87,-2,1774
80208,145.76,0,1767
80215,145.88,2,1771
80222,145.83,4,1771
80229,145.80,5,1774
80236,145.76,5,1773
80242,145.77,5,1774
80249,145.74,4,1773
80256,145.78,2,1779
80263,145.70,0,1776
80270,145.74,-1,1775
80277,145.70,-2,1767
80284,145.77,-3,1776
80291,145.58,-3,1775
80298,145.61,-2,1776
80305,145.64,-1,1777
80312,145.66,0,1775
80318,145.60,0,1776
80325,145.58,0,1774
80332,145.61,-1,1773
80339,145.64,-3,1780
80346,145.57,-4,1773
80353,145.53,-6,1775
80360,145.59,-7,1766
80367,145.75,-8,1777
80374,145.88,-8,1775
80381,145.75,-7,1771
80388,145.88,-7,1773
80395,145.90,-8,1774
80402,146.08,-8,1771
80408,145.92,-9,1766
80415,145.96,-9,1770
80422,145.90,-10,1762
80429,145.93,-11,1767
80436,145.85,-11,1771
80443,145.84,-10,1771
80450,145.78,-8,1776
80457,145.86,-5,1772
80464,145.74,-3,1773
80471,145.66,-1,1776
80478,145.67,0,1779
80485,145.56,2,1782
80492,145.52,5,1787
80498,145.57,7,1788
80505,145.54,9,1793
80512,145.53,9,1794
80519,145.51,9,1783
80526,145.54,9,1794
80533,145.46,9,1796
80540,145.49,9,1801
80547,145.45,11,1807
80554,145.43,13,1808
80561,145.45,14,1807
80567,145.48,13,1811
80574,145.47,13,1809
80581,145.51,13,1809
80588,145.49,12,1811
80595,145.34,11,1810
80602,145.51,9,1811
80609,145.31,7,1808
80616,145.29,5,1809
80623,145.32,3,1807
80629,145.33,2,1808
80636,145.24,1,1808
80643,145.29,0,1810
80650,145.18,0,1807
80657,145.23,-2,1799
80664,145.16,-5,1802
80671,145.13,-8,1799
80678,145.16,-12,1791
80685,145.20,-15,1791
80692,145.12,-18,1789
80699,145.15,-19,1794
80705,145.13,-17,1791
80712,145.16,-13,1791
80719,145.06,-10,1795
80726,145.09,-9,1798
80733,145.12,-9,1795
80740,145.03,-9,1792
80747,145.02,-9,1791
80754,145.04,-11,1797
80761,144.99,-12,1786
80768,145.05,-13,1792
80775,144.98,-13,1789
80782,144.95,-12,1788
80789,144.94,-13,1779
80796,144.91,-13,1785
80803,144.95,-13,1782
80809,144.89,-13,1787
80816,144.91,-14,1790
80823,144.91,-13,1786
80830,144.84,-10,1791
80837,144.92,-7,1795
80844,144.89,-4,1794
80851,144.83,-1,1795
80858,144.87,1,1796
80865,144.83,2,1793
80872,144.87,4,1798
80879,144.82,5,1798
80886,144.76,7,1803
80892,144.89,8,1801
80899,144.79,8,1807
80906,144.82,9,1807
80913,144.74,9,1810
80920,144.76,10,1809
80927,144.71,10,1808
80934,144.67,9,1808
80941,144.80,8,1808
80947,144.71,7,1810
80954,144.70,7,1812
80961,144.71,7,1807
80968,144.64,8,1812
80975,144.73,8,1811
80982,144.67,8,1808
80989,144.66,6,1812
80996,144.59,5,1809
81003,144.64,3,1808
81010,144.63,2,1808
81016,144.62,1,1802
81023,144.59,0,1808
81030,144.61,-1,1805
81037,144.63,-2,1794
81044,144.55,-3,1797
81051,144.53,-4,1799
81058,144.54,-4,1807
81065,144.50,-7,1809
81072,144.53,-12,1808
81079,144.52,-13,1805
81086,144.45,-10,1803
81093,144.53,-6,1807
81099,144.46,-3,1799
81106,144.50,-1,1805
81113,144.47,0,1802
81120,144.47,1,1810
81127,144.49,2,1811
81134,144.47,2,1817
81141,144.43,3,1819
81148,144.36,5,1815
81155,144.47,7,1819
81162,144.40,9,1818
81168,144.44,11,1823
81175,144.44,11,1820
81182,144.42,10,1825
81189,144.35,9,1823
81196,144.51,8,1819
81203,144.53,8,1827
81210,144.66,8,1827
81217,144.66,9,1835
81224,144.74,11,1838
81230,144.75,13,1840
81237,144.82,14,1840
81244,144.81,14,1841
81251,144.84,13,1842
81258,144.81,12,1840
81265,144.91,9,1839
81272,144.80,7,1837
81279,144.72,4,1833
81285,144.76,1,1835
81292,144.73,0,1839
81299,144.63,-1,1840
81306,144.66,-1,1838
81313,144.62,-1,1831
81320,144.59,-2,1831
81327,144.45,-5,1828
81334,144.47,-9,1823
81341,144.41,-11,1818
81348,144.37,-15,1819
81355,144.48,-19,1813
81362,144.42,-22,1808
81369,144.32,-25,1807
81375,144.42,-25,1806
81382,144.39,-24,1810
81389,144.42,-22,1790
81396,144.39,-19,1819
81403,144.38,-14,1825
81410,144.46,-6,1835
81417,144.41,1,1837
81424,144.38,8,1841
81431,144.40,12,1843
81438,144.31,14,1838
81445,144.29,14,1844
81452,144.37,13,1846
81458,144.34,11,1840
81465,144.31,9,1838
81472,144.30,6,1840
81479,144.25,3,1828
81486,144.24,0,1834
81493,144.15,-1,1837
81500,144.16,-2,1834
81507,144.21,-3,1835
81514,144.09,-2,1840
81521,144.11,-2,1831
81527,144.11,-3,1831
81534,144.22,-4,1839
81541,144.13,-4,1840
81548,144.10,-3,1836
81555,144.10,-2,1830
81562,144.15,0,1831
81569,144.23,0,1831
81576,144.10,0,1842
81583,144.03,-1,1843
81590,144.06,-1,1839
81597,144.06,0,1849
81604,144.09,2,1851
81610,144.10,3,1845
81617,143.95,3,1844
81624,144.02,3,1841
81631,143.93,3,1846
81638,144.01,2,1841
81645,143.86,1,1841
81652,143.98,0,1847
81659,143.92,0,1843
81666,143.92,-1,1841
81672,143.83,-3,1840
81679,143.89,-4,1834
81686,143.89,-7,1831
81693,143.80,-9,1835
81700,143.78,-11,1833
81707,143.90,-10,1840
81714,143.80,-7,1834
81721,143.80,-4,1837
81728,143.71,-1,1835
81735,143.76,-1,1829
81742,143.74,-2,1830
81749,143.76,-3,1830
81756,143.77,-4,1831
81763,143.79,-5,1836
81770,143.77,-6,1829
81776,143.73,-6,1830
81783,143.72,-6,1831
81790,143.71,-4,1840
81797,143.76,-2,1840
81804,143.69,0,1840
81811,143.68,1,1838
81818,143.79,1,1838
81825,143.63,0,1841
81832,143.71,1,1840
81839,143.72,2,1840
81846,143.63,3,1843
81852,143.60,4,1846
81859,143.62,4,1849
81866,143.58,5,1843
81873,143.61,5,1839
81880,143.56,6,1839
81887,143.54,6,1841
81894,143.57,3,1840
81901,143.58,1,1837
81908,143.51,0,1833
81914,143.56,-2,1831
81921,143.39,-5,1832
81928,143.56,-7,1825
81935,143.57,-8,1829
81942,143.51,-8,1829
81949,143.49,-9,1821
81956,143.52,-10,1824
81963,143.44,-10,1817
81970,143.38,-11,1821
81977,143.47,-10,1831
81984,143.47,-9,1825
81991,143.41,-5,1837
81998,143.41,-1,1839
82004,143.40,3,1840
82011,143.55,7,1845
82018,143.48,11,1849
82025,143.61,13,1849
82032,143.64,15,1846
82039,143.70,15,1846
82046,143.70,13,1841
82053,143.71,10,1840
82060,143.80,6,1839
82067,143.82,3,1837
82073,143.77,1,1837
82080,143.74,0,1841
82087,143.76,0,1840
82094,143.73,-1,1841
82101,143.77,-1,1840
82108,143.71,-1,1843
82115,143.67,0,1845
82122,143.57,0,1843
82129,143.50,0,1840
82135,143.56,1,1846
82142,143.58,3,1843
82149,143.53,5,1846
82156,143.49,7,1856
82163,143.38,7,1853
82170,143.40,6,1851
82177,143.44,5,1843
82184,143.39,3,1853
82191,143.41,1,1853
82198,143.37,0,1850
82204,143.50,1,1851
82211,143.46,1,1843
82218,143.38,0,1856
82225,143.40,0,1851
82232,143.36,0,1863
82239,143.34,2,1857
82246,143.32,4,1857
82253,143.32,7,1863
82259,143.26,9,1863
82266,143.30,10,1865
82273,143.26,11,1863
82280,143.24,10,1862
82287,143.17,9,1862
82294,143.24,8,1863
82301,143.25,5,1859
82308,143.26,2,1853
82315,143.24,0,1847
82321,143.18,-1,1855
82328,143.18,-2,1855
82335,143.23,-4,1857
82342,143.18,-4,1855
82349,143.14,-4,1855
82356,143.20,-4,1872
82363,143.21,-5,1854
82370,143.06,-5,1854
82377,143.12,-6,1851
82384,143.13,-7,1852
82391,143.08,-8,1858
82398,143.03,-7,1858
82405,143.12,-7,1855
82412,143.01,-5,1860
82419,143.09,-3,1866
82425,143.00,0,1866
82432,142.98,2,1857
82439,142.97,3,1871
82446,143.04,3,1863
82453,142.98,3,1863
82460,143.03,2,1863
82467,142.86,3,1869
82474,142.93,4,1867
82481,142.90,5,1865
82487,142.87,6,1871
82494,142.99,6,1866
82501,142.96,4,1875
82508,142.93,3,1872
82515,142.85,1,1876
82522,142.96,0,1872
82529,142.76,-1,1870
82536,142.86,-3,1867
82543,142.81,-4,1858
82550,142.76,-4,1863
82556,142.75,-4,1868
82563,142.77,-4,1866
82570,142.74,-4,1862
82577,142.79,-5,1859
82584,142.73,-6,1859
82591,142.71,-8,1859
82598,142.75,-10,1861
82605,142.76,-10,1870
82612,142.73,-9,1859
82619,142.71,-7,1862
82626,142.64,-7,1861
82633,142.60,-6,1859
82640,142.71,-4,1865
82647,142.58,-2,1862
82654,142.53,-2,1861
82660,142.55,-3,1858
82667,142.58,-3,1861
82674,142.51,-3,1860
82681,142.56,-4,1872
82688,142.60,-3,1869
82695,142.52,-2,1867
82702,142.46,0,1871
82709,142.48,1,1867
82716,142.45,3,1867
82723,142.36,4,1862
82730,142.54,5,1871
82737,142.43,5,1874
82743,142.46,5,1872
82750,142.45,5,1872
82757,142.52,6,1873
82764,142.62,5,1870
82771,142.67,4,1863
82778,142.70,0,1865
82785,142.75,-2,1863
82792,142.78,-4,1867
82799,142.77,-3,1867
82806,142.69,-2,1872
82812,142.74,-1,1865
82819,142.81,-1,1872
82826,142.68,0,1874
82833,142.67,0,1872
82840,142.56,1,1868
82847,142.62,2,1863
82854,142.60,2,1869
82861,142.36,3,1875
82868,142.46,3,1872
82875,142.38,3,1875
82881,142.35,3,1877
82888,142.26,3,1872
82895,142.29,4,1878
82902,142.19,6,1887
82909,142.16,8,1888
82916,142.15,8,1879
82923,142.08,7,1876
82930,142.20,5,1875
82937,142.03,1,1872
82943,142.04,-2,1872
82950,142.06,-5,1872
82957,142.02,-8,1873
82964,141.99,-10,1866
82971,141.96,-9,1872
82978,141.94,-8,1872
82985,141.89,-5,1877
82992,141.88,-2,1876
82999,141.81,0,1875
83006,141.71,2,1879
83013,141.76,3,1878
83020,141.74,4,1879
83026,141.72,5,1884
83033,141.66,5,1888
83040,141.62,5,1895
83047,141.59,5,1888
83054,141.57,4,1882
83061,141.47,2,1887
83068,141.44,2,1886
83075,141.44,2,1889
83082,141.44,1,1885
83088,141.41,0,1887
83095,141.42,-1,1881
83102,141.42,-2,1887
83109,141.28,-2,1883
83116,141.19,-2,1878
83123,141.16,-2,1883
83130,141.22,-2,1873
83137,141.09,-3,1872
83144,141.14,-5,1872
83151,141.10,-7,1871
83158,141.03,-9,1875
83165,140.93,-10,1872
83172,140.98,-10,1868
83179,140.91,-11,1870
83185,140.88,-11,1872
83192,140.86,-9,1872
83199,140.75,-7,1877
83206,140.68,-4,1878
83213,140.62,0,1881
83220,140.63,3,1882
83227,140.57,5,1885
83234,140.58,7,1889
83241,140.48,7,1891
83248,140.45,8,1893
83255,140.40,7,1894
83261,140.36,6,1883
83268,140.37,5,1887
83275,140.33,5,1889
83282,140.34,5,1891
83289,140.24,5,1883
83296,140.25,3,1882
83303,140.14,1,1882
83310,140.08,0,1883
83317,140.08,0,1879
83323,140.07,0,1883
83330,139.95,0,1877
83337,139.97,-1,1874
83344,139.90,-3,1872
83351,139.87,-4,1875
83358,139.73,-5,1878
83365,139.79,-5,1882
83372,139.80,-5,1887
83379,139.67,-5,1885
83386,139.69,-4,1886
83393,139.67,-1,1887
83400,139.62,1,1885
83406,139.55,2,1881
83413,139.55,2,1881
83420,139.47,1,1879
83427,139.44,-1,1874
83434,139.40,-4,1874
83441,139.26,-6,1875
83448,139.33,-7,1874
83455,139.28,-9,1871
83462,139.27,-10,1866
83469,139.38,-11,1870
83476,139.45,-11,1865
83483,139.48,-11,1870
83490,139.51,-10,1871
83496,139.46,-7,1873
83503,139.52,-4,1873
83510,139.35,-1,1887
83517,139.43,1,1890
83524,139.44,5,1889
83531,139.35,10,1895
83538,139.33,15,1905
83545,139.16,20,1904
83552,139.19,23,1908
83559,139.17,23,1905
83565,139.05,22,1909
83572,139.02,20,1908
83579,138.98,18,1905
83586,138.93,16,1904
83593,138.78,13,1898
83600,138.73,10,1898
83607,138.85,7,1895
83614,138.69,4,1889
83621,138.55,0,1884
83627,138.56,-3,1872
83634,138.50,-8,1885
83641,138.36,-12,1877
83648,138.36,-14,1881
83655,138.33,-14,1875
83662,138.26,-13,1877
83669,138.37,-12,1875
83676,138.26,-12,1875
83683,138.22,-13,1875
