Time,Pressure,rawPPGSignal,PPGSignal
191399,26.65,2643,170
191440,25.50,2624,690
191481,24.63,2592,1335
191522,23.68,2738,1804
191563,22.85,4095,2124
191604,21.93,4095,2419
191645,21.20,4095,2637
191686,20.47,4095,2685
191727,19.68,4095,2577
191768,18.99,2959,2289
191809,18.46,1136,1680
191850,17.79,1569,790
191891,17.16,2630,26
191932,16.57,3273,-278
191973,16.10,3171,-189
192014,15.48,2791,10
192055,14.98,2510,96
192096,14.46,2413,22
192137,14.08,2466,-137
192178,13.62,2544,-295
192219,13.22,2591,-402
192260,12.77,2599,-457
192301,12.40,2591,-481
192342,12.02,2559,-497
192383,11.63,2545,-517
192424,11.32,2559,-542
192465,11.05,2620,-562
192506,10.63,2631,-567
192547,10.28,2585,-567
192588,9.92,2534,-575
192629,9.80,2586,-592
192670,9.49,2899,-584
192711,9.11,4095,-449
192752,8.81,4095,-134
192793,8.64,4095,220
192834,8.45,4095,465
192875,8.15,2925,494
192916,7.92,1285,149
192957,7.70,1683,-513
192998,7.50,2594,-1097
193039,7.30,3199,-1281
193080,7.03,3181,-1105
193121,6.85,2794,-818
193162,6.61,2502,-635
193203,6.45,2458,-606
193244,6.26,2492,-660
193285,6.08,2554,-716
193326,5.91,2611,-733
193367,5.79,2647,-705
193408,5.58,2640,-650
193449,5.45,2603,-592
193490,5.40,2621,-544
193531,5.26,2665,-503
193572,4.93,2658,-462
193613,4.84,2607,-427
193654,4.67,2559,-407
193695,4.62,2559,-401
193736,4.54,2953,-372
193777,4.51,4095,-211
193818,4.36,4095,127
193859,4.26,4095,502
193900,4.07,4095,763
193941,4.00,2982,811
193982,3.89,1457,499
194023,3.80,1834,-116
194064,3.64,2618,-663
194105,3.63,3137,-849
194146,3.48,3121,-709
194187,3.31,2823,-460
194228,3.40,2598,-288
194269,3.28,2501,-246
194310,3.17,2506,-286
194351,3.10,2557,-342
194392,2.98,2641,-366
194433,2.93,2659,-347
194474,2.84,2653,-301
194515,2.84,2627,-251
194556,2.71,2628,-212
194597,2.66,2651,-182
194638,2.63,2648,-155
194679,2.56,2634,-132
194720,2.50,2615,-115
194761,2.47,2597,-106
194802,2.43,2762,-90
194843,2.44,3873,18
194884,2.40,4095,300
194925,2.34,4095,659
194966,2.21,4095,938
195007,2.20,4095,1082
195048,2.14,1717,952
195089,2.08,1669,421
195130,2.11,2395,-226
195171,1.98,3023,-591
195212,1.91,3238,-585
195253,1.98,3055,-372
195294,1.95,2768,-163
195335,1.90,2586,-75
195376,1.88,2535,-103
195417,1.86,2592,-179
195458,1.85,2649,-238
195499,1.74,2681,-254
195540,1.77,2692,-233
195581,1.72,2702,-195
195622,1.62,2711,-153
195663,1.62,2715,-115
195704,1.54,2693,-86
195745,1.48,2656,-71
195786,1.46,2651,-69
195827,1.42,2671,-71
195868,1.38,2971,-49
195909,1.43,4095,90
195950,1.34,4095,396
195991,1.28,4095,738
196032,1.24,4059,971
196073,1.21,3071,1002
196114,1.21,2841,776
196155,1.15,2771,402
196196,1.09,2911,55
196237,1.12,3058,-157
196278,1.07,2994,-232
196319,1.02,2805,-240
196360,0.97,2626,-257
196401,0.98,2549,-308
196442,0.82,2559,-372
196483,0.86,2639,-412
196524,0.76,2698,-408
196565,0.80,2719,-365
196606,0.78,2707,-305
196647,0.79,2704,-250
196688,0.69,2674,-209
196729,0.78,2673,-185
196770,0.68,2658,-171
196811,0.69,2645,-164
196852,0.67,2933,-140
196893,0.71,4095,0
196934,0.64,4095,310
196975,0.66,4095,662
197016,0.57,4095,908
197057,0.58,3667,991
197098,0.59,1603,774
197139,0.63,1819,207
197180,0.49,2585,-386
197221,0.51,3121,-657
197262,0.51,3168,-591
197303,0.45,2921,-378
197344,0.49,2683,-209
197385,0.58,2557,-157
197426,0.44,2544,-194
197467,0.46,2583,-255
197508,0.46,2645,-293
197549,0.43,2704,-289
197590,0.42,2704,-251
197631,0.46,2692,-200
197672,0.42,2695,-156
197713,0.37,2698,-122
197754,0.32,2683,-97
197795,0.33,2660,-83
197836,0.33,2630,-79
197877,0.32,2678,-78
197918,0.35,3226,-36
197959,0.31,4095,142
198000,0.38,4095,465
198041,0.31,4095,792
198082,0.34,4095,1004
198123,0.30,2459,980
198164,0.26,1424,570
198205,0.24,2029,-77
198246,0.23,2846,-559
198287,0.27,3257,-650
198328,0.26,3105,-456
198369,0.31,2742,-218
198410,0.32,2503,-101
198451,0.41,2416,-122
198492,0.38,2465,-209
198533,0.38,2534,-284
198574,0.25,2591,-310
198615,0.43,2629,-285
198656,0.40,2637,-233
198697,0.43,2640,-174
198738,0.42,2671,-121
198779,0.33,2686,-77
198820,0.30,2679,-42
198861,0.30,2676,-17
198902,0.25,2693,-2
198943,0.24,3045,32
198984,0.23,4095,179
199025,0.25,4095,480
199066,0.23,4095,807
199107,0.24,4063,1025
199148,0.18,3084,1044
199189,0.20,2851,813
199230,0.26,2844,439
199271,0.18,3057,108
199312,0.14,3183,-77
199353,0.17,3047,-134
199394,0.16,2855,-145
199435,0.16,2747,-176
199476,0.20,2688,-234
