Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.37,267,4095,0,0,0,0,0,0,0,0
14863,-0.20,1093,4095,0,0,0,0,0,0,0,0
14899,-0.21,2146,4095,0,0,0,0,0,0,0,0
14935,-0.21,2948,4095,0,0,0,0,0,0,0,0
14971,-0.17,3371,4095,0,0,0,0,0,0,0,0
15007,-0.12,3471,4095,0,0,0,0,0,0,0,0
15043,-0.11,3359,4095,0,0,0,0,0,0,0,0
15079,-0.15,3142,4095,0,0,0,0,0,0,0,0
15115,-0.09,2895,4095,0,0,0,0,0,0,0,0
15151,-0.15,2661,4095,0,0,0,0,0,0,0,0
15187,-0.14,2456,4095,0,0,0,0,0,0,0,0
15223,-0.12,2280,4095,0,0,0,0,0,0,0,0
15259,-0.20,2130,4095,0,0,0,0,0,0,0,0
15295,-0.15,1998,4095,0,0,0,0,0,0,0,0
15331,-0.22,1878,4095,0,0,0,0,0,0,0,0
15367,-0.21,1767,4095,0,0,0,0,0,0,0,0
15403,-0.20,1662,4095,0,0,0,0,0,0,0,0
15439,-0.25,1563,4095,0,0,0,0,0,0,0,0
15475,-0.21,1469,4095,0,0,0,0,0,0,0,0
15511,-0.17,1379,4095,0,0,0,0,0,0,0,0
15547,-0.17,1295,4095,0,0,0,0,0,0,0,0
15583,-0.22,1216,4095,0,0,0,0,0,0,0,0
15619,-0.22,1142,4095,0,0,0,0,0,0,0,0
15655,-0.16,1072,4095,0,0,0,0,0,0,0,0
15691,-0.17,1007,4095,0,0,0,0,0,0,0,0
15727,-0.22,946,4095,0,0,0,0,0,0,0,0
15763,-0.16,888,4095,0,0,0,0,0,0,0,0
15799,-0.17,834,4095,0,0,0,0,0,0,0,0
15835,-0.13,783,4095,0,0,0,0,0,0,0,0
15871,-0.11,735,4095,0,0,0,0,0,0,0,0
15907,-0.15,691,4095,0,0,0,0,0,0,0,0
15943,-0.14,648,4095,0,0,0,0,0,0,0,0
15979,-0.18,609,4095,0,0,0,0,0,0,0,0
16015,-0.23,572,4095,0,0,0,0,0,0,0,0
16051,-0.12,537,4095,0,0,0,0,0,0,0,0
16087,-0.13,504,4095,0,0,0,0,0,0,0,0
16123,-0.25,473,4095,0,0,0,0,0,0,0,0
16159,-0.24,445,4095,0,0,0,0,0,0,0,0
16195,-0.21,418,4095,0,0,0,0,0,0,0,0
16231,-0.21,392,4095,0,0,0,0,0,0,0,0
16267,-0.16,368,4095,0,0,0,0,0,0,0,0
16303,-0.16,346,4095,0,0,0,0,0,0,0,0
16339,-0.17,325,4095,0,0,0,0,0,0,0,0
16375,-0.21,305,4095,0,0,0,0,0,0,0,0
16411,-0.19,286,4095,0,0,0,0,0,0,0,0
16447,-0.13,269,4095,0,0,0,0,0,0,0,0
16483,-0.17,252,4095,0,0,0,0,0,0,0,0
16519,-0.15,237,4095,0,0,0,0,0,0,0,0
16555,-0.16,222,4095,0,0,0,0,0,0,0,0
16591,-0.11,209,4095,0,0,0,0,0,0,0,0
16627,-0.23,196,4095,0,0,0,0,0,0,0,0
16663,-0.23,184,4095,0,0,0,0,0,0,0,0
16699,-0.45,173,4095,0,0,0,0,0,0,0,0
16735,-0.15,162,4095,0,0,0,0,0,0,0,0
16771,-0.17,152,4095,0,0,0,0,0,0,0,0
16807,-0.19,143,4095,0,0,0,0,0,0,0,0
16843,-0.15,134,4095,0,0,0,0,0,0,0,0
16879,-0.22,126,4095,0,0,0,0,0,0,0,0
16915,-0.12,118,4095,0,0,0,0,0,0,0,0
16951,-0.14,111,4095,0,0,0,0,0,0,0,0
16987,-0.16,104,4095,0,0,0,0,0,0,0,0
17023,-0.17,98,4095,0,0,0,0,0,0,0,0
17059,-0.17,92,4095,0,0,0,0,0,0,0,0
17095,-0.16,-9,2544,0,0,0,0,0,0,0,0
17131,-0.24,-482,0,0,0,0,0,0,0,0,0
17167,-0.18,-1394,0,0,0,0,0,0,0,0,0
17203,-0.21,-2362,0,0,0,0,0,0,0,0,0
17239,-0.20,-3032,0,0,0,0,0,0,0,0,0
17275,-0.20,-3344,0,0,0,0,0,0,0,0,0
17311,-0.18,-3371,0,0,0,0,0,0,0,0,0
17347,-0.16,-3225,0,0,0,0,0,0,0,0,0
17383,-0.18,-3001,0,0,0,0,0,0,0,0,0
17419,-0.21,-2762,0,0,0,0,0,0,0,0,0
17455,-0.07,-2541,0,0,0,0,0,0,0,0,0
17491,-0.17,-2349,0,0,0,0,0,0,0,0,0
17527,-0.14,-2186,0,0,0,0,0,0,0,0,0
17563,-0.19,-2044,0,0,0,0,0,0,0,0,0
17599,-0.29,-1919,0,0,0,0,0,0,0,0,0
17635,-0.17,-1804,0,0,0,0,0,0,0,0,0
17671,-0.21,-1697,0,0,0,0,0,0,0,0,0
17707,-0.16,-1596,0,0,0,0,0,0,0,0,0
17743,-0.15,-1501,0,0,0,0,0,0,0,0,0
17779,-0.22,-1410,0,0,0,0,0,0,0,0,0
17815,-0.19,-1325,0,0,0,0,0,0,0,0,0
17851,-0.14,-1244,0,0,0,0,0,0,0,0,0
17887,-0.16,-1168,0,0,0,0,0,0,0,0,0
17923,-0.16,-1097,0,0,0,0,0,0,0,0,0
17959,-0.16,-1030,0,0,0,0,0,0,0,0,0
17995,-0.24,-967,0,0,0,0,0,0,0,0,0
18031,-0.22,-908,0,0,0,0,0,0,0,0,0
18067,-0.23,-853,0,0,0,0,0,0,0,0,0
18103,-0.21,-801,0,0,0,0,0,0,0,0,0
18139,-0.18,-752,0,0,0,0,0,0,0,0,0
18175,-0.23,-706,0,0,0,0,0,0,0,0,0
18211,-0.21,-663,0,0,0,0,0,0,0,0,0
18247,-0.19,-623,0,0,0,0,0,0,0,0,0
18283,-0.25,-585,0,0,0,0,0,0,0,0,0
18319,-0.31,-281,4095,0,0,0,0,0,0,0,0
18355,-0.16,577,4095,0,0,0,0,0,0,0,0
18391,-0.12,1661,4095,0,0,0,0,0,0,0,0
18427,-0.26,2492,4095,0,0,0,0,0,0,0,0
18463,-0.17,2676,0,0,0,0,0,0,0,0,0
18499,-0.24,1976,0,0,0,0,0,0,0,0,0
18535,-0.12,835,0,0,0,0,0,0,0,0,0
18571,-0.17,-159,0,0,0,0,0,0,0,0,0
18607,-0.19,-808,0,0,0,0,0,0,0,0,0
18643,-0.15,-1121,0,0,0,0,0,0,0,0,0
18679,-0.17,-1196,0,0,0,0,0,0,0,0,0
18715,-0.11,-1136,0,0,0,0,0,0,0,0,0
18751,-0.15,-1023,0,0,0,0,0,0,0,0,0
18787,-0.15,-906,0,0,0,0,0,0,0,0,0
18823,-0.21,-805,0,0,0,0,0,0,0,0,0
18859,-0.17,-727,0,0,0,0,0,0,0,0,0
18895,-0.21,-669,0,0,0,0,0,0,0,0,0
18931,-0.14,-623,0,0,0,0,0,0,0,0,0
18967,-0.16,-586,0,0,0,0,0,0,0,0,0
19003,-0.14,-553,0,0,0,0,0,0,0,0,0
19039,-0.21,-522,0,0,0,0,0,0,0,0,0
19075,-0.06,-493,0,0,0,0,0,0,0,0,0
19111,-0.12,-464,0,0,0,0,0,0,0,0,0
19147,-0.13,-436,0,0,0,0,0,0,0,0,0
19183,-0.19,-410,0,0,0,0,0,0,0,0,0
19219,-0.14,-385,0,0,0,0,0,0,0,0,0
19255,-0.13,-361,0,0,0,0,0,0,0,0,0
19291,-0.10,-339,0,0,0,0,0,0,0,0,0
19327,-0.16,-318,0,0,0,0,0,0,0,0,0
19363,-0.27,-299,0,0,0,0,0,0,0,0,0
19399,-0.22,-280,0,0,0,0,0,0,0,0,0
19435,-0.16,-263,0,0,0,0,0,0,0,0,0
19471,-0.21,-247,0,0,0,0,0,0,0,0,0
19507,-0.18,-232,0,0,0,0,0,0,0,0,0
19543,-0.23,-218,0,0,0,0,0,0,0,0,0
