Time,Pressure,PPGSignal,BL_W20_T2.50_D5_C2,BL_W40_T2.50_D5_C2,BL_W60_T2.50_D5_C2,BL_W10_T2.50_D5_C2,BL_W20_T1.00_D5_C2,BL_W20_T1.50_D5_C1,BL_W10_T1.00_D5_C1,BL_W20_T2.50_D5_C1
21451,-0.14,34,0,0,0,0,0,0,0,0
21487,-0.14,486,0,0,0,0,0,0,0,0
21523,-0.19,818,0,0,0,0,0,0,0,0
21559,-0.18,994,0,0,0,0,0,0,0,0
21595,-0.20,903,0,0,0,0,0,0,0,0
21631,-0.12,379,0,0,0,0,0,0,0,0
21667,-0.19,-413,0,0,0,0,0,0,0,0
21703,-0.13,-1052,0,0,0,0,0,0,0,0
21739,-0.15,-1277,0,0,0,0,0,0,0,0
21775,-0.10,-1123,0,0,0,0,0,0,0,0
21811,-0.15,-793,0,0,0,0,0,0,0,0
21847,-0.09,-485,0,0,0,0,0,0,0,0
21883,-0.22,-309,0,0,0,0,0,0,0,0
21919,-0.15,-288,0,0,0,0,0,0,0,0
21955,-0.21,-381,0,0,0,0,0,0,0,0
21991,-0.20,-516,0,0,0,0,0,0,0,0
22027,-0.13,-621,0,0,0,0,0,0,0,0
22063,-0.05,-654,0,0,0,0,0,0,0,0
22099,-0.22,-612,0,0,0,0,0,0,0,0
22135,-0.11,-532,0,0,0,0,0,0,0,0
22171,-0.20,-451,0,0,0,0,0,0,0,0
22207,-0.16,-362,0,0,0,0,0,0,0,0
22243,-0.13,-141,0,0,0,0,0,0,0,0
22279,-0.14,294,0,0,0,0,0,0,0,0
22315,-0.05,785,0,0,0,0,0,0,0,0
22351,-0.10,1141,0,0,0,0,0,0,0,0
22387,-0.19,1254,0,0,0,0,0,0,0,0
22423,-0.22,1020,0,0,0,0,0,0,0,0
22459,-0.15,495,0,0,0,0,0,0,0,0
22495,-0.10,-75,0,0,0,0,0,0,0,0
22531,-0.21,-461,0,0,0,0,0,0,0,0
22567,-0.21,-582,0,0,0,0,0,0,0,0
22603,-0.09,-505,0,0,0,0,0,0,0,0
22639,-0.22,-365,0,0,0,0,0,0,0,0
22675,-0.19,-271,0,0,0,0,0,0,0,0
22711,-0.22,-251,0,0,0,0,0,0,0,0
22747,-0.07,-276,0,0,0,0,0,0,0,0
22783,-0.21,-316,0,0,0,0,0,0,0,0
22819,-0.22,-352,0,0,0,0,0,0,0,0
22855,-0.06,-372,0,0,0,0,0,0,0,0
22891,-0.15,-368,0,0,0,0,0,0,0,0
22927,-0.12,-346,0,0,0,0,0,0,0,0
22963,-0.12,-309,0,0,0,0,0,0,0,0
22999,-0.14,-240,0,0,0,0,0,0,0,0
23035,-0.17,-29,0,0,0,0,0,0,0,0
23071,-0.08,384,0,0,0,0,0,0,0,0
23107,-0.25,840,0,0,0,0,0,0,0,0
23143,-0.18,1153,0,0,0,0,0,0,0,0
23179,-0.21,1200,0,0,0,0,0,0,0,0
23215,-0.07,914,0,0,0,0,0,0,0,0
23251,-0.12,417,0,0,0,0,0,0,0,0
23287,-0.13,-66,0,0,0,0,0,0,0,0
23323,-0.25,-391,0,0,0,0,0,0,0,0
23359,-0.12,-533,0,0,0,0,0,0,0,0
23395,-0.07,-555,0,0,0,0,0,0,0,0
23431,-0.15,-530,0,0,0,0,0,0,0,0
23467,-0.16,-507,0,0,0,0,0,0,0,0
23503,-0.13,-495,0,0,0,0,0,0,0,0
23539,-0.21,-476,0,0,0,0,0,0,0,0
23575,-0.09,-420,0,0,0,0,0,0,0,0
23611,-0.14,-315,0,0,0,0,0,0,0,0
23647,-0.12,-169,0,0,0,0,0,0,0,0
23683,-0.23,-6,0,0,0,0,0,0,0,0
23719,-0.03,140,0,0,0,0,0,0,0,0
23755,-0.11,240,0,0,0,0,0,0,0,0
23791,-0.07,326,0,0,0,0,0,0,0,0
23827,-0.18,495,0,0,0,0,0,0,0,0
23863,-0.01,762,0,0,0,0,0,0,0,0
23899,-0.07,1019,0,0,0,0,0,0,0,0
23935,-0.01,1181,0,0,0,0,0,0,0,0
23971,-0.14,1149,0,0,0,0,0,0,0,0
24007,-0.08,807,0,0,0,0,0,0,0,0
24043,-0.13,244,0,0,0,0,0,0,0,0
24079,-0.08,-277,0,0,0,0,0,0,0,0
24115,-0.11,-582,0,0,0,0,0,0,0,0
24151,-0.06,-659,0,0,0,0,0,0,0,0
24187,-0.14,-597,0,0,0,0,0,0,0,0
24223,-0.11,-489,0,0,0,0,0,0,0,0
24259,-0.09,-396,0,0,0,0,0,0,0,0
24295,-0.12,-340,0,0,0,0,0,0,0,0
24331,-0.14,-307,0,0,0,0,0,0,0,0
24367,-0.03,-278,0,0,0,0,0,0,0,0
24403,-0.17,-256,0,0,0,0,0,0,0,0
24439,-0.19,-257,0,0,0,0,0,0,0,0
24475,-0.17,-277,0,0,0,0,0,0,0,0
24511,-0.17,-291,0,0,0,0,0,0,0,0
24547,-0.19,-274,0,0,0,0,0,0,0,0
24583,-0.09,-168,0,0,0,0,0,0,0,0
24619,-0.12,107,0,0,0,0,0,0,0,0
24655,-0.21,522,0,0,0,0,0,0,0,0
24691,-0.05,912,0,0,0,0,0,0,0,0
24727,-0.02,1165,0,0,0,0,0,0,0,0
24763,-0.10,1243,0,0,0,0,0,0,0,0
24799,-0.07,1074,0,0,0,0,0,0,0,0
24835,-0.14,655,0,0,0,0,0,0,0,0
24871,-0.22,202,0,0,0,0,0,0,0,0
24907,-0.24,-39,0,0,0,0,0,0,0,0
24943,-0.03,-15,0,0,0,0,0,0,0,0
24979,-0.11,140,0,0,0,0,0,0,0,0
25015,-0.07,235,0,0,0,0,0,0,0,0
25051,-0.14,168,0,0,0,0,0,0,0,0
25087,-0.13,-41,0,0,0,0,0,0,0,0
25123,-0.19,-308,0,0,0,0,0,0,0,0
25159,-0.05,-540,0,0,0,0,0,0,0,0
25195,-0.08,-678,0,0,0,0,0,0,0,0
25231,-0.06,-715,0,0,0,0,0,0,0,0
25267,-0.10,-683,0,0,0,0,0,0,0,0
25303,-0.19,-624,0,0,0,0,0,0,0,0
25339,-0.14,-507,0,0,0,0,0,0,0,0
25375,-0.08,-220,0,0,0,0,0,0,0,0
25411,-0.12,241,0,0,0,0,0,0,0,0
25447,-0.12,703,0,0,0,0,0,0,0,0
25483,-0.14,1021,0,0,0,0,0,0,0,0
25519,-0.17,1073,0,0,0,0,0,0,0,0
25555,-0.21,748,0,0,0,0,0,0,0,0
25591,-0.14,183,0,0,0,0,0,0,0,0
25627,-0.06,-315,0,0,0,0,0,0,0,0
25663,-0.14,-553,0,0,0,0,0,0,0,0
25699,-0.16,-539,0,0,0,0,0,0,0,0
25735,-0.08,-414,0,0,0,0,0,0,0,0
25771,-0.11,-315,0,0,0,0,0,0,0,0
25807,-0.04,-296,0,0,0,0,0,0,0,0
25843,-0.16,-340,0,0,0,0,0,0,0,0
25879,-0.05,-408,0,0,0,0,0,0,0,0
25915,-0.10,-461,0,0,0,0,0,0,0,0
25951,-0.02,-481,0,0,0,0,0,0,0,0
25987,-0.21,-461,0,0,0,0,0,0,0,0
26023,-0.13,-366,0,0,0,0,0,0,0,0
26059,-0.19,-100,0,0,0,0,0,0,0,0
26095,-0.13,339,0,0,0,0,0,0,0,0
26131,-0.09,781,0,0,0,0,0,0,0,0
26167,-0.12,1083,0,0,0,0,0,0,0,0
26203,-0.17,1117,0,0,0,0,0,0,0,0
26239,-0.12,754,0,0,0,0,0,0,0,0
26275,-0.16,138,0,0,0,0,0,0,0,0
26311,-0.15,-379,0,0,0,0,0,0,0,0
26347,-0.11,-567,0,0,0,0,0,0,0,0
26383,-0.07,-437,0,0,0,0,0,0,0,0
26419,-0.04,-180,0,0,0,0,0,0,0,0
26455,-0.12,-5,0,0,0,0,0,0,0,0
26491,-0.18,-1,0,0,0,0,0,0,0,0
26527,-0.12,-123,0,0,0,0,0,0,0,0
26563,-0.12,-278,0,0,0,0,0,0,0,0
26599,-0.13,-390,0,0,0,0,0,0,0,0
26635,-0.14,-439,0,0,0,0,0,0,0,0
26671,-0.08,-420,0,0,0,0,0,0,0,0
26707,-0.12,-235,0,0,0,0,0,0,0,0
26743,-0.15,172,0,0,0,0,0,0,0,0
26779,-0.05,640,0,0,0,0,0,0,0,0
26815,-0.12,986,0,0,0,0,0,0,0,0
26851,-0.18,1168,0,0,0,0,0,0,0,0
26887,-0.15,1136,0,0,0,0,0,0,0,0
26923,-0.10,794,0,0,0,0,0,0,0,0
26959,-0.17,224,0,0,0,0,0,0,0,0
26995,-0.07,-277,0,0,0,0,0,0,0,0
27031,-0.15,-484,0,0,0,0,0,0,0,0
27067,-0.11,-404,0,0,0,0,0,0,0,0
27103,-0.24,-208,0,0,0,0,0,0,0,0
27139,-0.12,-76,0,0,0,0,0,0,0,0
27175,-0.11,-77,0,0,0,0,0,0,0,0
27211,-0.11,-174,0,0,0,0,0,0,0,0
27247,-0.13,-296,0,0,0,0,0,0,0,0
27283,-0.15,-394,0,0,0,0,0,0,0,0
27319,-0.18,-454,0,0,0,0,0,0,0,0
27355,-0.14,-478,0,0,0,0,0,0,0,0
27391,-0.18,-426,0,0,0,0,0,0,0,0
27427,-0.12,-193,0,0,0,0,0,0,0,0
27463,-0.03,227,0,0,0,0,0,0,0,0
27499,-0.15,664,0,0,0,0,0,0,0,0
27535,-0.10,970,0,0,0,0,0,0,0,0
27571,-0.15,1121,0,0,0,0,0,0,0,0
27607,-0.11,1106,0,0,0,0,0,0,0,0
27643,-0.15,844,0,0,0,0,0,0,0,0
27679,-0.10,332,0,0,0,0,0,0,0,0
27715,-0.06,-201,0,0,0,0,0,0,0,0
27751,-0.05,-514,0,0,0,0,0,0,0,0
27787,-0.17,-558,0,0,0,0,0,0,0,0
27823,-0.04,-448,0,0,0,0,0,0,0,0
27859,-0.15,-340,0,0,0,0,0,0,0,0
27895,-0.15,-328,0,0,0,0,0,0,0,0
27931,-0.18,-414,0,0,0,0,0,0,0,0
27967,-0.14,-523,0,0,0,0,0,0,0,0
28003,-0.11,-571,0,0,0,0,0,0,0,0
28039,-0.13,-518,0,0,0,0,0,0,0,0
28075,-0.17,-397,0,0,0,0,0,0,0,0
28111,-0.19,-250,0,0,0,0,0,0,0,0
28147,-0.16,-21,0,0,0,0,0,0,0,0
28183,-0.16,341,0,0,0,0,0,0,0,0
28219,-0.17,717,0,0,0,0,0,0,0,0
28255,-0.18,979,0,0,0,0,0,0,0,0
28291,-0.20,1042,0,0,0,0,0,0,0,0
28327,-0.20,798,0,0,0,0,0,0,0,0
28363,-0.20,273,0,0,0,0,0,0,0,0
28399,-0.15,-302,0,0,0,0,0,0,0,0
28435,-0.10,-686,0,0,0,0,0,0,0,0
28471,-0.10,-782,0,0,0,0,0,0,0,0
28507,-0.24,-658,0,0,0,0,0,0,0,0
28543,-0.19,-462,0,0,0,0,0,0,0,0
28579,-0.09,-318,0,0,0,0,0,0,0,0
28615,-0.21,-279,0,0,0,0,0,0,0,0
28651,-0.18,-327,0,0,0,0,0,0,0,0
28687,-0.20,-406,0,0,0,0,0,0,0,0
28723,-0.34,-468,0,0,0,0,0,0,0,0
28759,-0.18,-499,0,0,0,0,0,0,0,0
28795,-0.18,-500,0,0,0,0,0,0,0,0
28831,-0.08,-472,0,0,0,0,0,0,0,0
28867,-0.19,-380,0,0,0,0,0,0,0,0
28903,-0.14,-123,0,0,0,0,0,0,0,0
28939,-0.18,317,0,0,0,0,0,0,0,0
28975,-0.12,773,0,0,0,0,0,0,0,0
29011,-0.14,1058,0,0,0,0,0,0,0,0
29047,-0.14,1048,0,0,0,0,0,0,0,0
29083,-0.14,725,0,0,0,0,0,0,0,0
29119,-0.22,259,0,0,0,0,0,0,0,0
29155,-0.07,-113,0,0,0,0,0,0,0,0
29191,-0.15,-260,0,0,0,0,0,0,0,0
29227,-0.11,-198,0,0,0,0,0,0,0,0
29263,-0.14,-63,0,0,0,0,0,0,0,0
29299,-0.23,5,0,0,0,0,0,0,0,0
29335,-0.08,-40,0,0,0,0,0,0,0,0
29371,-0.07,-160,0,0,0,0,0,0,0,0
29407,-0.14,-283,0,0,0,0,0,0,0,0
29443,-0.18,-354,0,0,0,0,0,0,0,0
29479,-0.06,-366,0,0,0,0,0,0,0,0
29515,-0.14,-337,0,0,0,0,0,0,0,0
29551,-0.16,-244,0,0,0,0,0,0,0,0
29587,-0.14,0,0,0,0,0,0,0,0,0
29623,-0.08,389,0,0,0,0,0,0,0,0
29659,-0.18,774,0,0,0,0,0,0,0,0
29695,-0.23,1033,0,0,0,0,0,0,0,0
29731,-0.13,1074,0,0,0,0,0,0,0,0
29767,-0.20,817,0,0,0,0,0,0,0,0
29803,-0.12,370,0,0,0,0,0,0,0,0
29839,-0.04,-35,0,0,0,0,0,0,0,0
29875,-0.18,-250,0,0,0,0,0,0,0,0
29911,-0.06,-270,0,0,0,0,0,0,0,0
29947,-0.21,-194,0,0,0,0,0,0,0,0
29983,-0.14,-134,0,0,0,0,0,0,0,0
30019,-0.08,-143,0,0,0,0,0,0,0,0
30055,-0.23,-214,0,0,0,0,0,0,0,0
30091,-0.24,-304,0,0,0,0,0,0,0,0
30127,-0.10,-367,0,0,0,0,0,0,0,0
30163,-0.17,-384,0,0,0,0,0,0,0,0
30199,-0.15,-366,0,0,0,0,0,0,0,0
30235,-0.15,-302,0,0,0,0,0,0,0,0
30271,-0.07,-102,0,0,0,0,0,0,0,0
30307,-0.14,265,0,0,0,0,0,0,0,0
30343,-0.09,656,0,0,0,0,0,0,0,0
30379,-0.08,933,0,0,0,0,0,0,0,0
30415,-0.12,1024,0,0,0,0,0,0,0,0
30451,-0.09,833,0,0,0,0,0,0,0,0
30487,-0.13,370,0,0,0,0,0,0,0,0
30523,-0.10,-140,0,0,0,0,0,0,0,0
30559,-0.17,-452,0,0,0,0,0,0,0,0
30595,-0.16,-503,0,0,0,0,0,0,0,0
30631,-0.22,-397,0,0,0,0,0,0,0,0
30667,-0.09,-283,0,0,0,0,0,0,0,0
30703,-0.15,-253,0,0,0,0,0,0,0,0
30739,-0.18,-317,0,0,0,0,0,0,0,0
30775,-0.18,-425,0,0,0,0,0,0,0,0
30811,-0.09,-515,0,0,0,0,0,0,0,0
30847,-0.12,-556,0,0,0,0,0,0,0,0
30883,-0.13,-549,0,0,0,0,0,0,0,0
30919,-0.19,-499,0,0,0,0,0,0,0,0
30955,-0.10,-305,0,0,0,0,0,0,0,0
30991,-0.18,107,0,0,0,0,0,0,0,0
31027,-0.15,583,0,0,0,0,0,0,0,0
31063,-0.23,935,0,0,0,0,0,0,0,0
31099,-0.14,1123,0,0,0,0,0,0,0,0
31135,-0.17,1048,0,0,0,0,0,0,0,0
31171,-0.15,582,0,0,0,0,0,0,0,0
31207,-0.19,-96,0,0,0,0,0,0,0,0
31243,-0.17,-609,0,0,0,0,0,0,0,0
31279,-0.17,-749,0,0,0,0,0,0,0,0
31315,-0.08,-580,0,0,0,0,0,0,0,0
31351,-0.21,-321,0,0,0,0,0,0,0,0
31387,-0.18,-160,0,0,0,0,0,0,0,0
31423,-0.16,-154,0,0,0,0,0,0,0,0
31459,-0.25,-251,0,0,0,0,0,0,0,0
31495,-0.24,-363,0,0,0,0,0,0,0,0
31531,-0.08,-431,0,0,0,0,0,0,0,0
31567,-0.13,-441,0,0,0,0,0,0,0,0
31603,-0.19,-362,0,0,0,0,0,0,0,0
31639,-0.13,-108,0,0,0,0,0,0,0,0
31675,-0.20,312,0,0,0,0,0,0,0,0
31711,-0.16,732,0,0,0,0,0,0,0,0
31747,-0.21,1018,0,0,0,0,0,0,0,0
31783,-0.18,1030,0,0,0,0,0,0,0,0
31819,-0.17,632,0,0,0,0,0,0,0,0
31855,-0.21,0,0,0,0,0,0,0,0,0
31891,-0.22,-512,0,0,0,0,0,0,0,0
31927,-0.19,-725,0,0,0,0,0,0,0,0
31963,-0.16,-665,0,0,0,0,0,0,0,0
31999,-0.31,-470,0,0,0,0,0,0,0,0
32035,-0.18,-281,0,0,0,0,0,0,0,0
32071,-0.14,-181,0,0,0,0,0,0,0,0
32107,-0.13,-182,0,0,0,0,0,0,0,0
32143,-0.09,-239,0,0,0,0,0,0,0,0
32179,-0.21,-291,0,0,0,0,0,0,0,0
32215,-0.18,-308,0,0,0,0,0,0,0,0
32251,-0.16,-300,0,0,0,0,0,0,0,0
32287,-0.13,-219,0,0,0,0,0,0,0,0
32323,-0.16,41,0,0,0,0,0,0,0,0
32359,-0.19,447,0,0,0,0,0,0,0,0
32395,-0.14,831,0,0,0,0,0,0,0,0
32431,-0.08,1080,0,0,0,0,0,0,0,0
32467,-0.18,1111,0,0,0,0,0,0,0,0
32503,-0.24,766,0,0,0,0,0,0,0,0
32539,-0.17,60,0,0,0,0,0,0,0,0
32575,-0.20,-659,0,0,0,0,0,0,0,0
32611,-0.18,-1033,0,0,0,0,0,0,0,0
32647,-0.20,-986,0,0,0,0,0,0,0,0
32683,-0.25,-682,0,0,0,0,0,0,0,0
32719,-0.08,-341,0,0,0,0,0,0,0,0
32755,-0.21,-79,0,0,0,0,0,0,0,0
32791,-0.16,105,0,0,0,0,0,0,0,0
32827,-0.18,246,0,0,0,0,0,0,0,0
32863,-0.15,339,0,0,0,0,0,0,0,0
32899,-0.19,369,0,0,0,0,0,0,0,0
32935,-0.13,351,0,0,0,0,0,0,0,0
32971,-0.24,311,0,0,0,0,0,0,0,0
33007,-0.10,298,0,0,0,0,0,0,0,0
33043,-0.19,393,0,0,0,0,0,0,0,0
