Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.27,15,256,0,0,0,0,0,0,0,0
14863,-0.22,60,176,0,0,0,0,0,0,0,0
14899,-0.24,204,1641,0,0,0,0,0,0,0,0
14935,-0.25,615,2942,0,0,0,0,0,0,0,0
14971,-0.23,1299,3451,0,0,0,0,0,0,0,0
15007,-0.28,2001,3120,0,0,0,0,0,0,0,0
15043,-0.21,2434,2660,0,0,0,0,0,0,0,0
15079,-0.22,2499,2398,0,0,0,0,0,0,0,0
15115,-0.17,2293,2351,0,0,0,0,0,0,0,0
15151,-0.20,1986,2431,0,0,0,0,0,0,0,0
15187,-0.33,1709,2532,0,0,0,0,0,0,0,0
15223,-0.22,1520,2605,0,0,0,0,0,0,0,0
15259,-0.27,1413,2640,0,0,0,0,0,0,0,0
15295,-0.14,1356,2647,0,0,0,0,0,0,0,0
15331,-0.17,1317,2666,0,0,0,0,0,0,0,0
15367,-0.28,1277,2665,0,0,0,0,0,0,0,0
15403,-0.24,1227,2635,0,0,0,0,0,0,0,0
15439,-0.25,1161,2601,0,0,0,0,0,0,0,0
15475,-0.22,1081,2593,0,0,0,0,0,0,0,0
15511,-0.19,1000,2615,0,0,0,0,0,0,0,0
15547,-0.22,950,2960,0,0,0,0,0,0,0,0
15583,-0.22,1031,4095,0,0,0,0,0,0,0,0
15619,-0.22,1294,4095,0,0,0,0,0,0,0,0
15655,-0.19,1604,4095,0,0,0,0,0,0,0,0
15691,-0.25,1817,4095,0,0,0,0,0,0,0,0
15727,-0.20,1900,4095,0,0,0,0,0,0,0,0
15763,-0.30,1878,4095,0,0,0,0,0,0,0,0
15799,-0.19,1607,1276,0,0,0,0,0,0,0,0
15835,-0.21,841,0,0,0,0,0,0,0,0,0
15871,-0.27,-198,975,0,0,0,0,0,0,0,0
15907,-0.23,-902,2435,0,0,0,0,0,0,0,0
15943,-0.23,-949,3252,0,0,0,0,0,0,0,0
15979,-0.26,-510,3223,0,0,0,0,0,0,0,0
16015,-0.25,19,2797,0,0,0,0,0,0,0,0
16051,-0.24,350,2443,0,0,0,0,0,0,0,0
16087,-0.23,422,2343,0,0,0,0,0,0,0,0
16123,-0.13,332,2391,0,0,0,0,0,0,0,0
16159,-0.30,207,2492,0,0,0,0,0,0,0,0
16195,-0.19,124,2586,0,0,0,0,0,0,0,0
16231,-0.18,100,2626,0,0,0,0,0,0,0,0
16267,-0.17,115,2622,0,0,0,0,0,0,0,0
16303,-0.25,140,2606,0,0,0,0,0,0,0,0
16339,-0.19,157,2623,0,0,0,0,0,0,0,0
16375,-0.17,168,2646,0,0,0,0,0,0,0,0
16411,-0.17,174,2653,0,0,0,0,0,0,0,0
16447,-0.24,176,2636,0,0,0,0,0,0,0,0
16483,-0.22,170,2630,0,0,0,0,0,0,0,0
16519,-0.20,160,2639,0,0,0,0,0,0,0,0
16555,-0.21,154,2736,0,0,0,0,0,0,0,0
16591,-0.22,231,3792,0,0,0,0,0,0,0,0
16627,-0.22,477,4095,0,0,0,0,0,0,0,0
16663,-0.32,819,4095,0,0,0,0,0,0,0,0
16699,-0.22,1107,4095,0,0,0,0,0,0,0,0
16735,-0.23,1272,4095,0,0,0,0,0,0,0,0
16771,-0.34,1321,4095,0,0,0,0,0,0,0,0
16807,-0.12,1105,1269,0,0,0,0,0,0,0,0
16843,-0.33,379,0,0,0,0,0,0,0,0,0
16879,-0.23,-628,986,0,0,0,0,0,0,0,0
