Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.17,53,845,0,0,0,0,0,0,0,0
14863,-0.18,286,1879,0,0,0,0,0,0,0,0
14899,-0.15,778,2923,0,0,0,0,0,0,0,0
14935,-0.18,1451,3358,0,0,0,0,0,0,0,0
14971,-0.21,2084,3110,0,0,0,0,0,0,0,0
15007,-0.16,2454,2679,0,0,0,0,0,0,0,0
15043,-0.16,2478,2354,0,0,0,0,0,0,0,0
15079,-0.15,2245,2253,0,0,0,0,0,0,0,0
15115,-0.21,1912,2331,0,0,0,0,0,0,0,0
15151,-0.19,1618,2464,0,0,0,0,0,0,0,0
15187,-0.26,1426,2559,0,0,0,0,0,0,0,0
15223,-0.20,1331,2631,0,0,0,0,0,0,0,0
15259,-0.18,1294,2627,0,0,0,0,0,0,0,0
15295,-0.17,1272,2590,0,0,0,0,0,0,0,0
15331,-0.22,1232,2559,0,0,0,0,0,0,0,0
15367,-0.15,1175,2608,0,0,0,0,0,0,0,0
15403,-0.16,1113,2608,0,0,0,0,0,0,0,0
15439,-0.13,1049,2559,0,0,0,0,0,0,0,0
15475,-0.17,974,2498,0,0,0,0,0,0,0,0
15511,-0.14,889,2485,0,0,0,0,0,0,0,0
15547,-0.21,813,2621,0,0,0,0,0,0,0,0
15583,-0.24,838,3703,0,0,0,0,0,0,0,0
15619,-0.22,1055,4095,0,0,0,0,0,0,0,0
15655,-0.22,1390,4095,0,0,0,0,0,0,0,0
15691,-0.20,1676,4095,0,0,0,0,0,0,0,0
15727,-0.11,1833,4095,0,0,0,0,0,0,0,0
15763,-0.22,1865,4095,0,0,0,0,0,0,0,0
15799,-0.13,1680,2126,0,0,0,0,0,0,0,0
15835,-0.13,1090,752,0,0,0,0,0,0,0,0
15871,-0.21,223,1309,0,0,0,0,0,0,0,0
15907,-0.16,-442,2512,0,0,0,0,0,0,0,0
