Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.17,122,1889,0,0,0,0,0,0,0,0
14863,-0.23,437,923,0,0,0,0,0,0,0,0
14899,-0.16,674,112,0,0,0,0,0,0,0,0
14935,-0.15,651,388,0,0,0,0,0,0,0,0
14971,-0.20,748,4095,0,0,0,0,0,0,0,0
15007,-0.19,1355,4095,0,0,0,0,0,0,0,0
15043,-0.23,2204,4095,0,0,0,0,0,0,0,0
15079,-0.22,2670,1088,0,0,0,0,0,0,0,0
15115,-0.20,2346,0,0,0,0,0,0,0,0,0
15151,-0.15,1431,0,0,0,0,0,0,0,0,0
15187,-0.22,454,0,0,0,0,0,0,0,0,0
15223,-0.18,-186,1302,0,0,0,0,0,0,0,0
15259,-0.24,-235,2885,0,0,0,0,0,0,0,0
15295,-0.26,67,0,0,0,0,0,0,0,0,0
15331,-0.25,145,0,0,0,0,0,0,0,0,0
15367,-0.27,-78,0,0,0,0,0,0,0,0,0
15403,-0.22,-353,0,0,0,0,0,0,0,0,0
15439,-0.21,-562,0,0,0,0,0,0,0,0,0
15475,-0.25,-676,0,0,0,0,0,0,0,0,0
15511,-0.11,-709,0,0,0,0,0,0,0,0,0
15547,-0.15,-689,0,0,0,0,0,0,0,0,0
15583,-0.18,-644,0,0,0,0,0,0,0,0,0
15619,-0.19,-322,4095,0,0,0,0,0,0,0,0
15655,-0.18,552,4095,0,0,0,0,0,0,0,0
15691,-0.17,1649,4095,0,0,0,0,0,0,0,0
15727,-0.19,2487,4095,0,0,0,0,0,0,0,0
15763,-0.23,2942,4095,0,0,0,0,0,0,0,0
15799,-0.15,3068,4095,0,0,0,0,0,0,0,0
15835,-0.20,2980,4095,0,0,0,0,0,0,0,0
15871,-0.25,2785,4095,0,0,0,0,0,0,0,0
15907,-0.27,2560,4095,0,0,0,0,0,0,0,0
15943,-0.26,2346,4095,0,0,0,0,0,0,0,0
15979,-0.24,2159,4095,0,0,0,0,0,0,0,0
16015,-0.22,2002,4095,0,0,0,0,0,0,0,0
16051,-0.22,1868,4095,0,0,0,0,0,0,0,0
16087,-0.14,1752,4095,0,0,0,0,0,0,0,0
16123,-0.25,1647,4095,0,0,0,0,0,0,0,0
16159,-0.22,1550,4095,0,0,0,0,0,0,0,0
16195,-0.20,1459,4095,0,0,0,0,0,0,0,0
16231,-0.21,1372,4095,0,0,0,0,0,0,0,0
16267,-0.20,1221,3049,0,0,0,0,0,0,0,0
16303,-0.20,888,2373,0,0,0,0,0,0,0,0
16339,-0.18,428,2676,0,0,0,0,0,0,0,0
16375,-0.16,69,3126,0,0,0,0,0,0,0,0
16411,-0.26,-58,3271,0,0,0,0,0,0,0,0
16447,-0.20,-88,2067,0,0,0,0,0,0,0,0
16483,-0.19,-318,506,0,0,0,0,0,0,0,0
16519,-0.16,-867,52,0,0,0,0,0,0,0,0
16555,-0.12,-1496,567,0,0,0,0,0,0,0,0
16591,-0.20,-1812,2121,0,0,0,0,0,0,0,0
16627,0.07,-1529,3962,0,0,0,0,0,0,0,0
16663,0.18,-775,3222,0,0,0,0,0,0,0,0
16699,-0.06,-138,1414,0,0,0,0,0,0,0,0
16735,0.02,-91,211,0,0,0,0,0,0,0,0
16771,-0.06,-518,860,0,0,0,0,0,0,0,0
16807,-0.15,-929,1802,0,0,0,0,0,0,0,0
16843,-0.23,-1030,1876,0,0,0,0,0,0,0,0
16879,-0.23,-887,1975,0,0,0,0,0,0,0,0
16915,-0.19,-634,2352,0,0,0,0,0,0,0,0
16951,-0.20,-349,2292,0,0,0,0,0,0,0,0
16987,-0.12,-81,2740,0,0,0,0,0,0,0,0
17023,-0.09,224,3739,0,0,0,0,0,0,0,0
17059,-0.17,580,3247,0,0,0,0,0,0,0,0
17095,-0.15,793,2480,0,0,0,0,0,0,0,0
17131,-0.15,732,2298,0,0,0,0,0,0,0,0
17167,-0.23,499,2321,0,0,0,0,0,0,0,0
17203,-0.21,243,2237,0,0,0,0,0,0,0,0
17239,-0.17,81,2870,0,0,0,0,0,0,0,0
17275,-0.18,157,4095,0,0,0,0,0,0,0,0
17311,-0.23,502,4095,0,0,0,0,0,0,0,0
17347,-0.15,924,4095,0,0,0,0,0,0,0,0
17383,-0.21,1238,4095,0,0,0,0,0,0,0,0
17419,-0.15,1399,4095,0,0,0,0,0,0,0,0
17455,-0.06,1314,2302,0,0,0,0,0,0,0,0
