Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.26,167,2559,0,0,0,0,0,0,0,0
14863,-0.24,687,2640,0,0,0,0,0,0,0,0
14899,-0.26,1361,2630,0,0,0,0,0,0,0,0
14935,-0.22,1880,2608,0,0,0,0,0,0,0,0
14971,-0.20,2153,2597,0,0,0,0,0,0,0,0
15007,-0.18,2215,2615,0,0,0,0,0,0,0,0
15043,-0.19,2145,2654,0,0,0,0,0,0,0,0
15079,-0.20,2015,2639,0,0,0,0,0,0,0,0
15115,-0.18,1864,2602,0,0,0,0,0,0,0,0
15151,-0.20,1711,2605,0,0,0,0,0,0,0,0
15187,-0.26,1594,2947,0,0,0,0,0,0,0,0
15223,-0.22,1619,4095,0,0,0,0,0,0,0,0
15259,-0.15,1837,4095,0,0,0,0,0,0,0,0
15295,-0.29,2113,4095,0,0,0,0,0,0,0,0
15331,-0.19,2296,4095,0,0,0,0,0,0,0,0
15367,-0.25,2353,4095,0,0,0,0,0,0,0,0
15403,-0.23,2306,4095,0,0,0,0,0,0,0,0
15439,-0.22,2059,2030,0,0,0,0,0,0,0,0
15475,-0.07,1437,1038,0,0,0,0,0,0,0,0
15511,-0.27,596,1589,0,0,0,0,0,0,0,0
15547,-0.23,-24,2559,0,0,0,0,0,0,0,0
15583,-0.31,-175,3199,0,0,0,0,0,0,0,0
15619,-0.17,52,3243,0,0,0,0,0,0,0,0
15655,-0.23,385,2898,0,0,0,0,0,0,0,0
15691,-0.24,592,2583,0,0,0,0,0,0,0,0
15727,-0.20,602,2384,0,0,0,0,0,0,0,0
15763,-0.18,475,2329,0,0,0,0,0,0,0,0
15799,-0.21,310,2418,0,0,0,0,0,0,0,0
15835,-0.20,189,2526,0,0,0,0,0,0,0,0
15871,-0.20,138,2559,0,0,0,0,0,0,0,0
15907,-0.24,140,2591,0,0,0,0,0,0,0,0
15943,-0.12,164,2559,0,0,0,0,0,0,0,0
15979,-0.17,185,2559,0,0,0,0,0,0,0,0
16015,-0.34,194,2559,0,0,0,0,0,0,0,0
16051,-0.18,191,2559,0,0,0,0,0,0,0,0
16087,-0.18,184,2586,0,0,0,0,0,0,0,0
16123,-0.27,180,2626,0,0,0,0,0,0,0,0
16159,-0.16,184,2643,0,0,0,0,0,0,0,0
16195,-0.17,192,2630,0,0,0,0,0,0,0,0
16231,-0.10,193,2599,0,0,0,0,0,0,0,0
16267,-0.18,181,2559,0,0,0,0,0,0,0,0
16303,-0.24,164,2672,0,0,0,0,0,0,0,0
16339,-0.20,207,3417,0,0,0,0,0,0,0,0
16375,-0.15,406,4095,0,0,0,0,0,0,0,0
16411,-0.24,740,4095,0,0,0,0,0,0,0,0
16447,-0.24,1062,4095,0,0,0,0,0,0,0,0
16483,-0.20,1268,4095,0,0,0,0,0,0,0,0
16519,-0.23,1350,4095,0,0,0,0,0,0,0,0
16555,-0.13,1238,2586,0,0,0,0,0,0,0,0
16591,-0.15,774,1159,0,0,0,0,0,0,0,0
16627,-0.19,23,1389,0,0,0,0,0,0,0,0
16663,-0.16,-624,2319,0,0,0,0,0,0,0,0
16699,-0.22,-844,3143,0,0,0,0,0,0,0,0
16735,-0.19,-634,3403,0,0,0,0,0,0,0,0
16771,-0.23,-238,3125,0,0,0,0,0,0,0,0
16807,-0.27,73,2724,0,0,0,0,0,0,0,0
16843,-0.15,172,2448,0,0,0,0,0,0,0,0
16879,-0.17,88,2346,0,0,0,0,0,0,0,0
16915,-0.20,-71,2395,0,0,0,0,0,0,0,0
16951,-0.16,-208,2496,0,0,0,0,0,0,0,0
16987,-0.22,-272,2559,0,0,0,0,0,0,0,0
17023,-0.24,-264,2640,0,0,0,0,0,0,0,0
17059,-0.29,-212,2642,0,0,0,0,0,0,0,0
17095,-0.32,-148,2630,0,0,0,0,0,0,0,0
17131,-0.14,-97,2638,0,0,0,0,0,0,0,0
17167,-0.25,-66,2623,0,0,0,0,0,0,0,0
17203,-0.23,-51,2635,0,0,0,0,0,0,0,0
17239,-0.22,-45,2658,0,0,0,0,0,0,0,0
17275,-0.17,-39,2640,0,0,0,0,0,0,0,0
17311,-0.15,-37,2601,0,0,0,0,0,0,0,0
17347,-0.15,-45,2559,0,0,0,0,0,0,0,0
17383,-0.16,-55,2624,0,0,0,0,0,0,0,0
17419,-0.14,-44,2833,0,0,0,0,0,0,0,0
17455,-0.17,83,4095,0,0,0,0,0,0,0,0
17491,-0.15,398,4095,0,0,0,0,0,0,0,0
17527,-0.22,769,4095,0,0,0,0,0,0,0,0
17563,-0.19,1043,4095,0,0,0,0,0,0,0,0
17599,-0.16,1182,4095,0,0,0,0,0,0,0,0
17635,-0.16,1148,3139,0,0,0,0,0,0,0,0
17671,-0.11,790,1258,0,0,0,0,0,0,0,0
17707,-0.22,89,1262,0,0,0,0,0,0,0,0
17743,-0.18,-611,2117,0,0,0,0,0,0,0,0
17779,-0.12,-930,2992,0,0,0,0,0,0,0,0
17815,-0.22,-795,3426,0,0,0,0,0,0,0,0
17851,-0.17,-409,3214,0,0,0,0,0,0,0,0
17887,-0.17,-56,2832,0,0,0,0,0,0,0,0
17923,-0.24,99,2530,0,0,0,0,0,0,0,0
17959,-0.22,60,2421,0,0,0,0,0,0,0,0
17995,-0.23,-73,2470,0,0,0,0,0,0,0,0
18031,-0.26,-200,2559,0,0,0,0,0,0,0,0
18067,-0.21,-262,2655,0,0,0,0,0,0,0,0
18103,-0.17,-255,2718,0,0,0,0,0,0,0,0
18139,-0.19,-202,2734,0,0,0,0,0,0,0,0
18175,-0.17,-142,2681,0,0,0,0,0,0,0,0
18211,-0.15,-103,2619,0,0,0,0,0,0,0,0
18247,-0.12,-93,2631,0,0,0,0,0,0,0,0
18283,-0.19,-96,2658,0,0,0,0,0,0,0,0
18319,-0.16,-99,2649,0,0,0,0,0,0,0,0
18355,-0.20,-99,2653,0,0,0,0,0,0,0,0
18391,-0.22,-98,2602,0,0,0,0,0,0,0,0
18427,-0.20,-105,2559,0,0,0,0,0,0,0,0
18463,-0.23,-109,2737,0,0,0,0,0,0,0,0
18499,-0.37,0,4095,0,0,0,0,0,0,0,0
18535,-0.23,311,4095,0,0,0,0,0,0,0,0
18571,-0.25,694,4095,0,0,0,0,0,0,0,0
18607,-0.26,983,4095,0,0,0,0,0,0,0,0
18643,-0.17,1135,4095,0,0,0,0,0,0,0,0
18679,-0.21,1172,4095,0,0,0,0,0,0,0,0
18715,-0.20,1003,2083,0,0,0,0,0,0,0,0
18751,-0.22,465,1170,0,0,0,0,0,0,0,0
18787,-0.18,-288,1648,0,0,0,0,0,0,0,0
18823,-0.25,-842,2553,0,0,0,0,0,0,0,0
18859,-0.19,-953,3223,0,0,0,0,0,0,0,0
18895,-0.24,-688,3331,0,0,0,0,0,0,0,0
18931,-0.19,-307,2981,0,0,0,0,0,0,0,0
18967,-0.13,-47,2640,0,0,0,0,0,0,0,0
19003,-0.22,10,2439,0,0,0,0,0,0,0,0
19039,-0.15,-76,2433,0,0,0,0,0,0,0,0
19075,-0.18,-200,2535,0,0,0,0,0,0,0,0
19111,-0.17,-279,2663,0,0,0,0,0,0,0,0
19147,-0.15,-286,2703,0,0,0,0,0,0,0,0
19183,-0.20,-246,2683,0,0,0,0,0,0,0,0
19219,-0.18,-194,2695,0,0,0,0,0,0,0,0
19255,-0.21,-150,2690,0,0,0,0,0,0,0,0
19291,-0.19,-118,2699,0,0,0,0,0,0,0,0
19327,-0.24,-95,2720,0,0,0,0,0,0,0,0
19363,-0.20,-81,2672,0,0,0,0,0,0,0,0
19399,-0.17,-83,2603,0,0,0,0,0,0,0,0
19435,-0.26,-104,2555,0,0,0,0,0,0,0,0
19471,-0.17,-130,2642,0,0,0,0,0,0,0,0
19507,-0.16,-81,3566,0,0,0,0,0,0,0,0
19543,-0.15,145,4095,0,0,0,0,0,0,0,0
19579,-0.15,502,4095,0,0,0,0,0,0,0,0
19615,-0.13,834,4095,0,0,0,0,0,0,0,0
19651,-0.16,1046,4095,0,0,0,0,0,0,0,0
19687,-0.18,1133,4095,0,0,0,0,0,0,0,0
19723,-0.17,1082,3371,0,0,0,0,0,0,0,0
19759,-0.22,751,1393,0,0,0,0,0,0,0,0
19795,-0.17,84,1315,0,0,0,0,0,0,0,0
19831,-0.07,-608,2160,0,0,0,0,0,0,0,0
19867,-0.15,-942,2977,0,0,0,0,0,0,0,0
19903,-0.15,-842,3290,0,0,0,0,0,0,0,0
19939,-0.21,-508,3057,0,0,0,0,0,0,0,0
19975,-0.14,-207,2685,0,0,0,0,0,0,0,0
20011,-0.25,-83,2429,0,0,0,0,0,0,0,0
