Time,Pressure,PPGSignal,rawPPGSignal,BL_W60_T2.50_D5_C2,BL_W65_T3.00_D5_C2,BL_W70_T2.50_D5_C2,BL_W75_T2.50_D5_C2,BL_W60_T3.00_D5_C2,BL_W65_T3.50_D5_C2,BL_W80_T2.50_D5_C2,BL_W75_T3.00_D5_C2
14828,-0.21,173,2675,0,0,0,0,0,0,0,0
14863,-0.23,714,2735,0,0,0,0,0,0,0,0
14899,-0.16,1412,2717,0,0,0,0,0,0,0,0
14935,-0.22,1948,2702,0,0,0,0,0,0,0,0
14971,-0.41,2230,2692,0,0,0,0,0,0,0,0
15007,-0.17,2295,2707,0,0,0,0,0,0,0,0
15043,-0.22,2218,2694,0,0,0,0,0,0,0,0
15079,-0.18,2072,2682,0,0,0,0,0,0,0,0
15115,-0.18,1905,2694,0,0,0,0,0,0,0,0
15151,-0.18,1763,2927,0,0,0,0,0,0,0,0
15187,-0.18,1750,4095,0,0,0,0,0,0,0,0
15223,-0.14,1931,4095,0,0,0,0,0,0,0,0
15259,-0.08,2178,4095,0,0,0,0,0,0,0,0
15295,-0.10,2345,4095,0,0,0,0,0,0,0,0
15331,-0.20,2393,4095,0,0,0,0,0,0,0,0
15367,-0.27,2278,3105,0,0,0,0,0,0,0,0
15403,-0.21,1818,821,0,0,0,0,0,0,0,0
15439,-0.19,973,983,0,0,0,0,0,0,0,0
15475,-0.27,153,2128,0,0,0,0,0,0,0,0
15511,-0.20,-198,3102,0,0,0,0,0,0,0,0
15547,-0.16,-37,3469,0,0,0,0,0,0,0,0
15583,-0.16,371,3209,0,0,0,0,0,0,0,0
15619,-0.15,717,2810,0,0,0,0,0,0,0,0
15655,-0.24,840,2550,0,0,0,0,0,0,0,0
15691,-0.22,761,2465,0,0,0,0,0,0,0,0
15727,-0.17,589,2505,0,0,0,0,0,0,0,0
15763,-0.32,426,2598,0,0,0,0,0,0,0,0
15799,-0.21,325,2656,0,0,0,0,0,0,0,0
15835,-0.23,288,2672,0,0,0,0,0,0,0,0
15871,-0.21,287,2676,0,0,0,0,0,0,0,0
15907,-0.15,297,2679,0,0,0,0,0,0,0,0
15943,-0.18,303,2656,0,0,0,0,0,0,0,0
15979,-0.19,299,2688,0,0,0,0,0,0,0,0
16015,-0.24,292,2713,0,0,0,0,0,0,0,0
16051,-0.21,287,2711,0,0,0,0,0,0,0,0
16087,-0.24,279,2677,0,0,0,0,0,0,0,0
16123,-0.16,262,2672,0,0,0,0,0,0,0,0
16159,-0.12,242,2709,0,0,0,0,0,0,0,0
16195,-0.19,255,3154,0,0,0,0,0,0,0,0
16231,-0.17,396,4095,0,0,0,0,0,0,0,0
16267,-0.20,691,4095,0,0,0,0,0,0,0,0
16303,-0.09,1011,4095,0,0,0,0,0,0,0,0
16339,-0.20,1231,4095,0,0,0,0,0,0,0,0
16375,-0.18,1329,4095,0,0,0,0,0,0,0,0
16411,-0.18,1231,2559,0,0,0,0,0,0,0,0
16447,-0.30,748,743,0,0,0,0,0,0,0,0
16483,-0.12,-70,1152,0,0,0,0,0,0,0,0
