Time,Pressure,PPGSignal,rawPPGSignal
8925,-0.16,1808,116,1
8952,-0.20,1899,479,1
8979,0.32,2547,984,1
9006,0.32,3577,1522,1
9033,0.60,4095,2080,1
9060,0.40,3317,2508,1
9087,0.94,2387,2564,1
9114,0.58,1577,2168,1
9141,0.77,1005,1452,1
9168,1.26,862,644,1
9195,0.97,976,-36,1
9222,0.64,1170,-460,1
9249,0.77,1456,-612,1
9276,0.90,1758,-547,1
9303,0.49,2041,-343,1
9330,0.68,2223,-86,1
9357,1.20,2160,140,1
9384,0.93,1990,266,1
9411,0.89,1797,258,1
9438,1.34,1589,131,1
9465,1.52,1501,-62,1
9492,0.96,1481,-261,1
9519,1.30,1529,-414,1
9546,1.64,1622,-496,1
9573,1.38,1681,-507,1
9600,1.26,1762,-470,1
9627,1.89,1803,-409,1
9654,1.78,1808,-347,1
9681,1.48,1834,-300,1
9708,1.73,1839,-272,1
9735,2.25,2287,-231,1
9762,1.84,3299,-78,1
9789,1.84,4038,269,1
9816,2.32,3487,691,1
9843,2.43,2559,906,1
9870,2.04,1692,737,1
9897,2.31,1089,233,1
9924,2.68,851,-412,1
9951,2.50,939,-985,1
9978,2.32,1178,-1336,1
10005,2.84,1417,-1424,1
10032,2.97,1748,-1292,1
10059,2.56,2042,-1014,1
10086,2.79,2224,-674,1
10113,3.26,2241,-358,1
10140,3.00,2041,-141,1
10167,2.83,1824,-66,1
10194,3.39,1631,-124,1
10221,3.55,1487,-263,1
10248,3.12,1488,-421,1
10275,3.27,1520,-540,1
10302,3.81,1590,-590,1
10329,3.67,1680,-571,1
10356,3.28,1718,-500,1
10383,3.77,1777,-406,1
10410,4.09,1809,-310,1
10437,3.78,1808,-229,1
10464,3.75,1822,-169,1
10491,4.30,2080,-112,1
10518,4.33,2995,21,1
10545,3.88,4010,344,1
10572,4.20,3746,805,1
10599,4.71,2860,1132,1
10626,4.40,1963,1091,1
10653,4.22,1278,674,1
10680,4.70,899,44,1
10707,4.97,873,-573,1
10734,4.51,1076,-1003,1
10761,4.72,1376,-1168,1
10788,5.17,1662,-1087,1
10815,5.12,1997,-833,1
10842,4.84,2197,-495,1
10869,5.29,2230,-164,1
10896,5.55,2149,81,1
10923,5.25,1873,191,1
10950,5.14,1661,161,1
10977,5.76,1520,30,1
11004,5.71,1472,-134,1
11031,5.42,1510,-272,1
11058,5.61,1567,-345,1
11085,6.16,1634,-347,1
11112,5.88,1715,-294,1
11139,5.72,1741,-212,1
11166,6.20,1794,-124,1
11193,6.44,1809,-45,1
11220,6.06,1808,15,1
11247,6.26,1835,56,1
11274,6.66,2035,94,1
11301,6.61,2963,207,1
11328,6.40,4095,518,1
11355,6.79,4080,1003,1
11382,7.13,3122,1395,1
11409,6.70,2218,1418,1
11436,6.72,1441,1028,1
11463,7.33,1063,387,1
11490,7.30,994,-275,1
11517,6.98,1177,-764,1
11544,7.36,1414,-993,1
11571,7.74,1627,-977,1
11598,7.44,1863,-792,1
11625,7.32,2029,-525,1
11652,7.89,2106,-251,1
11679,7.99,2069,-31,1
11706,7.56,1881,91,1
11733,7.96,1709,102,1
11760,8.34,1584,23,1
11787,8.07,1499,-99,1
11814,8.05,1533,-214,1
11841,8.54,1566,-285,1
11868,8.58,1631,-301,1
11895,8.38,1699,-267,1
11922,8.45,1744,-199,1
11949,9.09,1796,-119,1
11976,8.89,1808,-44,1
12003,8.68,1804,13,1
12030,9.18,1819,51,1
12057,9.39,1793,72,1
12084,9.02,1807,78,1
12111,9.35,2235,104,1
12138,9.79,3211,249,1
12165,9.59,4095,602,1
12192,9.45,3846,1076,1
12219,10.09,2888,1391,1
12246,10.16,2058,1323,1
12273,9.87,1367,881,1
12300,10.17,1051,241,1
12327,10.62,1077,-374,1
12354,10.36,1223,-799,1
12381,10.35,1437,-974,1
12408,10.82,1653,-929,1
12435,10.78,1861,-739,1
12462,10.55,2064,-480,1
12489,11.02,2107,-217,1
12516,11.35,2033,-13,1
12543,10.97,1872,90,1
12570,11.21,1689,87,1
12597,11.67,1582,1,1
12624,11.58,1495,-120,1
12651,11.35,1513,-231,1
12678,11.97,1591,-298,1
12705,12.12,1629,-307,1
12732,11.83,1717,-267,1
12759,12.03,1776,-195,1
