Time,Pressure,PPGSignal,rawPPGSignal
8427,-0.24,1714,110,1
8454,-0.14,1787,454,1
8481,-0.14,1859,895,1
8508,-0.21,1918,1237,1
8535,-0.16,1879,1416,1
8562,-0.23,1766,1435,1
8589,-0.10,1648,1321,1
8616,-0.17,1584,1125,1
8643,-0.12,1575,905,1
8670,-0.23,1594,706,1
8697,-0.08,1615,551,1
8724,-0.15,1605,439,1
8751,-0.07,1570,354,1
8778,-0.28,1601,282,1
8805,-0.10,1608,221,1
8832,-0.15,1615,167,1
8859,-0.13,1655,120,1
8886,-0.15,1785,87,1
8913,-0.15,2169,100,1
8940,-0.12,2640,201,1
8967,-0.16,2933,390,1
8994,-0.14,2935,600,1
9021,-0.12,2722,734,1
9048,-0.18,2469,726,1
9075,-0.11,2240,572,1
9102,-0.17,2025,319,1
9129,-0.18,1872,28,1
9156,-0.17,1760,-247,1
9183,-0.15,1731,-469,1
9210,-0.16,1787,-615,1
9237,-0.17,1839,-678,1
9264,-0.15,1831,-679,1
9291,-0.21,1787,-654,1
9318,-0.18,1726,-635,1
9345,-0.15,1661,-635,1
9372,-0.15,1639,-651,1
9399,-0.09,1619,-671,1
9426,-0.16,1594,-685,1
9453,-0.15,1578,-692,1
9480,-0.16,1559,-689,1
9507,-0.06,1579,-677,1
9534,-0.16,1626,-654,1
9561,-0.13,1670,-613,1
9588,-0.20,1702,-555,1
9615,-0.04,1699,-493,1
9642,-0.13,1646,-446,1
9669,-0.07,1715,-415,1
9696,-0.12,2085,-361,1
9723,0.01,2608,-224,1
9750,-0.16,2969,21,1
9777,-0.10,2958,310,1
9804,-0.19,2657,522,1
9831,-0.18,2326,563,1
9858,-0.13,2106,433,1
9885,-0.08,1985,205,1
9912,-0.17,1931,-35,1
9939,-0.12,1829,-236,1
9966,-0.13,1741,-385,1
9993,-0.18,1719,-483,1
10020,-0.21,1745,-531,1
10047,-0.18,1744,-534,1
10074,-0.18,1710,-510,1
10101,-0.11,1651,-479,1
10128,-0.24,1590,-459,1
10155,-0.13,1558,-456,1
10182,-0.02,1580,-457,1
10209,-0.11,1584,-448,1
10236,-0.16,1603,-422,1
10263,-0.11,1573,-386,1
10290,-0.13,1555,-351,1
10317,-0.11,1587,-321,1
10344,-0.12,1653,-288,1
10371,-0.08,1699,-242,1
10398,-0.16,1708,-186,1
10425,-0.05,1699,-129,1
10452,-0.13,1664,-85,1
10479,-0.09,1688,-59,1
10506,-0.20,1985,-26,1
10533,-0.14,2449,72,1
10560,-0.14,2931,281,1
10587,-0.06,3058,564,1
10614,-0.15,2859,811,1
10641,-0.18,2477,910,1
10668,-0.07,2146,818,1
10695,-0.06,1941,580,1
10722,-0.13,1822,286,1
10749,-0.09,1758,17,1
10776,-0.14,1714,-181,1
10803,-0.18,1776,-296,1
10830,-0.18,1811,-332,1
10857,-0.05,1903,-309,1
10884,-0.19,1901,-251,1
10911,-0.12,1879,-187,1
10938,-0.21,1805,-143,1
10965,-0.06,1763,-130,1
10992,-0.08,1735,-141,1
11019,-0.10,1701,-166,1
11046,0.01,1699,-187,1
11073,-0.07,1726,-195,1
11100,-0.05,1790,-184,1
11127,-0.10,1860,-150,1
11154,-0.11,1893,-98,1
11181,-0.13,1888,-42,1
11208,-0.19,1852,-1,1
11235,-0.13,1771,14,1
11262,-0.17,1706,0,1
11289,-0.09,1653,-38,1
11316,-0.12,1687,-80,1
11343,-0.12,2006,-87,1
11370,-0.14,2496,0,1
11397,-0.14,2891,204,1
11424,-0.16,2943,477,1
11451,-0.18,2691,700,1
11478,-0.19,2319,769,1
11505,-0.13,1997,655,1
11532,-0.20,1809,407,1
11559,-0.14,1761,120,1
11586,-0.08,1732,-121,1
11613,-0.16,1743,-279,1
11640,-0.27,1773,-349,1
11667,-0.22,1837,-348,1
11694,-0.19,1932,-296,1
11721,-0.18,1937,-217,1
11748,-0.19,1847,-145,1
11775,-0.18,1744,-112,1
11802,-0.22,1654,-126,1
11829,-0.11,1647,-171,1
11856,-0.14,1610,-220,1
11883,-0.09,1620,-253,1
11910,-0.12,1630,-262,1
11937,-0.11,1643,-249,1
11964,-0.04,1645,-223,1
11991,-0.16,1648,-194,1
12018,-0.15,1674,-167,1
12045,-0.13,1688,-137,1
12072,-0.14,1696,-104,1
12099,-0.17,1673,-76,1
12126,-0.27,1616,-63,1
12153,-0.10,1673,-60,1
12180,-0.24,1949,-36,1
12207,-0.09,2373,59,1
12234,-0.26,2686,248,1
12261,-0.17,2672,479,1
12288,-0.15,2437,650,1
12315,-0.10,2119,680,1
12342,-0.15,1851,557,1
12369,-0.13,1708,336,1
12396,-0.13,1648,95,1
12423,-0.11,1654,-103,1
12450,-0.18,1719,-222,1
12477,-0.15,1849,-251,1
12504,-0.18,1955,-205,1
12531,-0.15,2005,-116,1
12558,-0.15,1989,-22,1
12585,-0.13,1932,40,1
12612,-0.16,1810,54,1
12639,-0.07,1728,19,1
12666,-0.19,1656,-45,1
12693,-0.07,1607,-117,1
12720,-0.12,1564,-182,1
12747,-0.11,1534,-230,1
12774,-0.22,1557,-256,1
12801,-0.19,1599,-257,1
12828,-0.23,1646,-233,1
12855,-0.14,1647,-192,1
12882,-0.23,1648,-147,1
12909,-0.05,1642,-108,1
12936,-0.14,1647,-78,1
12963,-0.15,1689,-54,1
12990,-0.08,1903,-15,1
13017,-0.06,2311,75,1
13044,0.01,2715,251,1
13071,-0.06,2866,490,1
13098,0.08,2740,708,1
13125,0.07,2417,810,1
13152,0.08,2043,743,1
13179,-0.02,1731,524,1
13206,0.03,1582,227,1
13233,0.03,1525,-59,1
13260,-0.02,1621,-267,1
13287,-0.02,1740,-365,1
13314,-0.15,1855,-359,1
13341,0.11,1926,-281,1
13368,-0.02,1946,-175,1
13395,0.06,1915,-82,1
13422,-0.05,1808,-30,1
13449,0.03,1695,-29,1
13476,-0.09,1646,-70,1
13503,0.01,1608,-132,1
13530,0.00,1590,-188,1
13557,0.02,1617,-223,1
13584,-0.03,1616,-234,1
13611,-0.03,1638,-224,1
13638,-0.05,1655,-200,1
13665,0.02,1677,-167,1
13692,-0.10,1694,-131,1
13719,0.13,1674,-97,1
13746,-0.05,1661,-73,1
13773,0.08,1678,-56,1
13800,-0.05,1802,-36,1
13827,0.07,2138,17,1
13854,-0.01,2532,145,1
13881,-0.04,2802,351,1
13908,0.05,2794,579,1
13935,0.01,2527,731,1
13962,0.02,2179,735,1
13989,0.04,1883,583,1
14016,-0.10,1680,326,1
14043,0.05,1596,47,1
14070,-0.14,1639,-180,1
14097,-0.11,1772,-310,1
14124,-0.11,1914,-331,1
14151,-0.07,1988,-263,1
14178,-0.19,2027,-154,1
14205,-0.08,1959,-56,1
14232,-0.10,1871,-3,1
14259,-0.06,1765,-8,1
14286,-0.13,1671,-58,1
14313,-0.18,1586,-134,1
14340,-0.14,1535,-215,1
14367,-0.17,1568,-279,1
14394,-0.21,1626,-306,1
14421,-0.15,1680,-291,1
14448,-0.17,1738,-242,1
14475,-0.11,1746,-177,1
14502,-0.15,1751,-113,1
14529,-0.07,1883,-55,1
14556,-0.14,2180,23,1
14583,-0.11,2441,149,1
14610,-0.15,2559,313,1
14637,-0.14,2499,463,1
14664,-0.21,2288,536,1
14691,-0.13,2016,496,1
14718,-0.25,1786,347,1
14745,-0.15,1617,134,1
14772,-0.14,1527,-84,1
14799,-0.04,1584,-258,1
14826,-0.16,1673,-352,1
14853,-0.11,1793,-356,1
14880,-0.12,1903,-288,1
14907,-0.07,1887,-187,1
14934,-0.14,1844,-95,1
14961,-0.18,1781,-42,1
14988,-0.02,1727,-33,1
15015,-0.14,1698,-55,1
15042,-0.15,1702,-87,1
15069,-0.10,1686,-114,1
15096,-0.20,1702,-128,1
15123,-0.09,1698,-127,1
15150,-0.11,1734,-115,1
15177,-0.01,1874,-85,1
15204,-0.15,2215,-10,1
