Timestamp,PPG,Pressure,Systolic
1762823340.729339,1884.0,-0.02,0.0
1762823340.780011,1931.0,-0.02,0.0
1762823340.8294542,1952.0,-0.02,0.0
1762823340.930312,1929.0,0.02,0.0
1762823340.979106,1893.0,-0.06,0.0
1762823341.029728,1888.0,-0.0,0.0
1762823341.079332,1881.0,0.11,0.0
1762823341.129171,1879.0,0.01,0.0
1762823341.1799831,1859.0,-0.01,0.0
1762823341.229559,1846.0,0.05,0.0
1762823341.329348,1836.0,0.02,0.0
1762823341.379818,1839.0,-0.01,0.0
1762823341.429795,1893.0,-0.01,0.0
1762823341.479464,1941.0,0.02,0.0
1762823341.5299442,1958.0,0.05,0.0
1762823341.580023,1920.0,-0.02,0.0
1762823341.629123,1888.0,0.09,0.0
1762823341.72911,1892.0,0.05,0.0
1762823341.7809339,1898.0,0.1,0.0
1762823341.829974,1876.0,0.02,0.0
1762823341.8798249,1849.0,0.07,0.0
1762823341.929028,1833.0,0.05,0.0
1762823341.981159,1842.0,0.11,0.0
1762823342.030327,1865.0,0.05,0.0
1762823342.129133,1917.0,0.12,0.0
1762823342.179949,1971.0,0.02,0.0
1762823342.2298281,1980.0,-0.02,0.0
1762823342.279923,1941.0,0.06,0.0
1762823342.3294542,1900.0,0.0,0.0
1762823342.381378,1889.0,0.12,0.0
1762823342.431255,1897.0,0.03,0.0
1762823342.481419,1891.0,0.03,0.0
1762823342.581384,1887.0,0.02,0.0
1762823342.62901,1880.0,0.04,0.0
1762823342.680659,1889.0,0.05,0.0
1762823342.731319,1924.0,-0.01,0.0
1762823342.781256,1968.0,0.0,0.0
1762823342.831362,1989.0,0.02,0.0
1762823342.881386,1966.0,0.03,0.0
1762823342.981299,1928.0,-0.04,0.0
1762823343.0313091,1915.0,-0.05,0.0
1762823343.081366,1921.0,0.05,0.0
1762823343.129042,1921.0,-0.05,0.0
1762823343.1813781,1906.0,-0.0,0.0
1762823343.231328,1889.0,0.03,0.0
1762823343.281006,1877.0,0.03,0.0
1762823343.381435,1881.0,0.01,0.0
1762823343.430419,1919.0,-0.02,0.0
1762823343.481311,1986.0,0.0,0.0
1762823343.5313852,2033.0,-0.02,0.0
1762823343.5803678,2028.0,-0.01,0.0
1762823343.629127,1996.0,-0.03,0.0
1762823343.680244,1974.0,-0.05,0.0
1762823343.781329,1961.0,-0.1,0.0
1762823343.831402,1943.0,-0.08,0.0
1762823343.88126,1917.0,-0.03,0.0
1762823343.931156,1890.0,-0.14,0.0
1762823343.9813812,1875.0,-0.13,0.0
1762823344.030422,1880.0,-0.02,0.0
1762823344.081224,1888.0,-0.07,0.0
1762823344.181419,1899.0,-0.01,0.0
1762823344.230161,1876.0,-0.06,0.0
1762823344.281327,1858.0,0.0,0.0
1762823344.330229,1890.0,-0.05,0.0
1762823344.381302,1956.0,-0.04,0.0
1762823344.4314408,2002.0,-0.01,0.0
1762823344.48133,1986.0,-0.03,0.0
1762823344.5813189,1943.0,-0.06,0.0
1762823344.6291552,1937.0,-0.05,0.0
1762823344.681386,1927.0,-0.01,0.0
1762823344.730369,1924.0,0.03,0.0
1762823344.781149,1906.0,0.01,0.0
1762823344.831254,1888.0,0.01,0.0
1762823344.881387,1877.0,0.03,0.0
1762823344.981302,1873.0,0.03,0.0
1762823345.0312471,1880.0,-0.03,0.0
1762823345.0812979,1875.0,0.06,0.0
1762823345.129954,1888.0,-0.03,0.0
1762823345.180234,1922.0,0.06,0.0
1762823345.230295,1952.0,0.04,0.0
1762823345.2814028,1952.0,0.04,0.0
1762823345.381322,1924.0,0.08,0.0
1762823345.431363,1934.0,0.07,0.0
1762823345.481353,1933.0,0.06,0.0
1762823345.531234,1924.0,-0.01,0.0
1762823345.5812821,1889.0,-0.07,0.0
1762823345.6300411,1871.0,-0.04,0.0
1762823345.681311,1868.0,0.02,0.0
1762823345.781306,1871.0,0.08,0.0
1762823345.831326,1880.0,-0.05,0.0
1762823345.881365,1928.0,-0.03,0.0
1762823345.931259,1972.0,0.03,0.0
1762823345.9813251,1984.0,-0.06,0.0
1762823346.031403,1948.0,-0.07,0.0
1762823346.0813172,1917.0,0.0,0.0
1762823346.129055,1919.0,0.04,0.0
1762823346.229471,1925.0,-0.03,0.0
1762823346.281282,1920.0,-0.04,0.0
1762823346.3309062,1899.0,-0.08,0.0
1762823346.381351,1903.0,-0.04,0.0
1762823346.430584,1903.0,-0.07,0.0
1762823346.48034,1897.0,-0.1,0.0
1762823346.531426,1919.0,-0.04,0.0
1762823346.6299,1953.0,-0.03,0.0
1762823346.6788611,2007.0,-0.04,0.0
1762823346.729553,1993.0,-0.0,0.0
1762823346.781339,1973.0,-0.11,0.0
1762823346.831242,1954.0,-0.06,0.0
1762823346.88127,1954.0,-0.03,0.0
1762823346.9312892,1944.0,-0.04,0.0
1762823347.031285,1925.0,-0.15,0.0
1762823347.081274,1895.0,-0.1,0.0
1762823347.129293,1880.0,-0.1,0.0
1762823347.1813161,1874.0,-0.02,0.0
1762823347.230721,1897.0,-0.03,0.0
1762823347.281245,1962.0,-0.12,0.0
1762823347.33111,2033.0,-0.07,0.0
1762823347.431374,2064.0,4.68,0.0
1762823347.481277,2027.0,8.68,0.0
1762823347.531245,1979.0,12.41,0.0
1762823347.581085,1952.0,15.36,0.0
1762823347.6289659,1954.0,14.86,0.0
1762823347.6810508,1944.0,13.34,0.0
1762823347.7312949,1917.0,12.6,0.0
1762823347.831297,1888.0,12.11,0.0
1762823347.881268,1872.0,11.83,0.0
1762823347.9311821,1866.0,11.82,0.0
1762823347.98085,1863.0,13.64,0.0
1762823348.029834,1913.0,19.71,0.0
1762823348.081295,1989.0,26.04,0.0
1762823348.129772,2034.0,29.99,0.0
1762823348.180964,2007.0,27.02,0.0
1762823348.281276,1954.0,25.6,0.0
1762823348.331298,1937.0,24.67,0.0
1762823348.381303,1936.0,24.11,0.0
1762823348.4312499,1929.0,23.7,0.0
1762823348.4805791,1919.0,25.52,0.0
1762823348.531329,1904.0,35.07,0.0
1762823348.5805519,1902.0,46.64,0.0
1762823348.680553,1884.0,55.13,0.0
1762823348.731294,1860.0,53.21,0.0
1762823348.781357,1880.0,50.95,0.0
1762823348.8312519,1927.0,49.52,0.0
1762823348.881261,1982.0,48.74,0.0
1762823348.931233,1968.0,48.16,0.0
1762823348.981292,1929.0,48.11,0.0
1762823349.0812428,1908.0,60.47,0.0
1762823349.129076,1903.0,76.35,0.0
1762823349.1822028,1905.0,90.27,0.0
1762823349.230886,1893.0,90.56,0.0
1762823349.280289,1891.0,87.4,0.0
1762823349.381084,1884.0,87.42,0.0
1762823349.431456,1885.0,87.51,0.0
1762823349.4812732,1894.0,86.35,0.0
1762823349.5310678,1939.0,85.15,0.0
1762823349.580228,1958.0,95.09,0.0
1762823349.629048,1958.0,112.13,0.0
1762823349.680301,1924.0,127.55,0.0
1762823349.780241,1909.0,134.37,0.0
1762823349.830335,1938.0,130.06,0.0
1762823349.881273,1987.0,127.92,0.0
1762823349.9303539,2040.0,126.55,0.0
1762823349.98114,2059.0,125.22,0.0
1762823350.0299919,2100.0,124.43,0.0
1762823350.081292,2115.0,123.73,0.0
1762823350.1792252,2070.0,134.23,0.0
1762823350.230911,2043.0,149.47,0.0
1762823350.2812932,2100.0,164.63,0.0
1762823350.33127,2241.0,167.33,0.0
1762823350.380333,2350.0,164.23,0.0
1762823350.431468,2416.0,162.33,0.0
1762823350.480192,2453.0,161.03,0.0
1762823350.580363,2468.0,159.99,0.0
1762823350.6297832,2436.0,159.26,0.0
1762823350.680453,2371.0,158.4,0.0
1762823350.731277,2292.0,158.5,0.0
1762823350.781327,2227.0,158.31,0.0
1762823350.831273,2174.0,157.19,0.0
1762823350.881354,2125.0,163.4,0.0
1762823350.980109,2074.0,171.81,0.0
1762823351.029762,2039.0,177.52,0.0
1762823351.1295412,1997.0,183.25,0.0
1762823351.230776,1967.0,183.47,0.0
1762823351.280166,1929.0,181.55,0.0
1762823351.3812869,1902.0,186.54,0.0
1762823351.481245,1887.0,192.66,0.0
1762823351.5812988,1871.0,194.54,0.0
1762823351.68001,1844.0,192.64,0.0
1762823351.7813041,1840.0,191.33,0.0
1762823351.8814678,1832.0,190.38,0.0
1762823351.981292,1848.0,189.62,0.0
1762823352.080487,1839.0,188.94,0.0
1762823352.130319,1844.0,188.38,0.0
1762823352.23141,1848.0,188.44,0.0
1762823352.3304179,1845.0,187.73,0.0
1762823352.430254,1862.0,187.26,0.0
1762823352.531248,1868.0,186.87,0.0
1762823352.6296241,1868.0,186.4,0.0
1762823352.72993,1859.0,186.13,0.0
1762823352.8312871,1848.0,185.86,0.0
1762823352.880238,1854.0,185.6,0.0
1762823352.981268,1867.0,185.81,0.0
1762823353.081451,1892.0,185.03,0.0
1762823353.1789298,1909.0,184.78,0.0
1762823353.281247,1903.0,184.45,0.0
1762823353.381258,1892.0,184.12,0.0
1762823353.481112,1877.0,183.96,0.0
1762823353.58096,1878.0,183.62,0.0
1762823353.631016,1883.0,183.43,0.0
1762823353.731384,1876.0,183.18,0.0
1762823353.831242,1886.0,182.05,0.0
1762823353.930088,1877.0,181.04,0.0
1762823354.0373619,1885.0,180.49,0.0
1762823354.129003,1871.0,180.02,0.0
1762823354.2311869,1890.0,179.61,0.0
1762823354.32953,1904.0,179.13,0.0
1762823354.431084,1924.0,177.64,0.0
1762823354.479947,1948.0,177.4,0.0
1762823354.581287,1960.0,176.92,0.0
1762823354.67913,1941.0,177.17,0.0
1762823354.7810152,1908.0,177.34,0.0
1762823354.8812668,1883.0,177.15,0.0
1762823354.980743,1891.0,176.97,0.0
1762823355.080103,1876.0,177.06,0.0
1762823355.17935,1871.0,176.97,0.0
1762823355.2303228,1859.0,177.12,0.0
1762823355.331282,1857.0,177.26,0.0
1762823355.431294,1871.0,177.0,0.0
1762823355.5312881,1872.0,176.98,0.0
1762823355.629675,1868.0,176.66,0.0
1762823355.730311,1865.0,176.46,0.0
1762823355.831219,1867.0,176.32,0.0
1762823355.929442,1883.0,176.13,0.0
1762823355.9814038,1872.0,175.99,0.0
1762823356.0813692,1871.0,176.55,0.0
1762823356.178993,1871.0,176.0,0.0
1762823356.278892,1878.0,175.78,0.0
1762823356.381262,1874.0,175.71,0.0
1762823356.479821,1871.0,175.47,0.0
1762823356.5812569,1877.0,175.08,0.0
1762823356.678915,1882.0,174.65,0.0
1762823356.780212,1883.0,173.94,0.0
1762823356.829314,1872.0,173.45,0.0
1762823356.930361,1866.0,173.0,0.0
1762823357.029988,1874.0,172.03,0.0
1762823357.130354,1884.0,171.58,0.0
1762823357.229695,1905.0,170.75,0.0
1762823357.3301399,1894.0,170.1,0.0
1762823357.430304,1885.0,169.6,0.0
1762823357.529383,1873.0,168.83,0.0
1762823357.580378,1874.0,168.65,0.0
1762823357.679119,1881.0,167.75,0.0
1762823357.7793658,1882.0,167.25,0.0
1762823357.879806,1887.0,167.2,0.0
1762823357.979716,1877.0,166.92,0.0
1762823358.080362,1871.0,166.93,0.0
1762823358.179057,1867.0,166.8,0.0
1762823358.280276,1888.0,167.0,0.0
1762823358.330807,1890.0,166.92,0.0
1762823358.431207,1895.0,166.63,0.0
1762823358.531051,1880.0,166.76,0.0
1762823358.62941,1884.0,166.39,0.0
1762823358.729835,1873.0,166.43,0.0
1762823358.831213,1884.0,166.18,0.0
1762823358.9297888,1886.0,165.76,0.0
1762823359.030153,1896.0,166.14,0.0
1762823359.129022,1885.0,165.24,0.0
1762823359.179762,1892.0,164.9,0.0
1762823359.279828,1886.0,164.44,0.0
1762823359.3790998,1896.0,163.84,0.0
1762823359.480018,1882.0,163.3,0.0
1762823359.5790348,1882.0,162.87,0.0
1762823359.6797729,1873.0,162.55,0.0
1762823359.779779,1875.0,162.61,0.0
1762823359.879162,1892.0,161.94,0.0
1762823359.9287932,1891.0,161.55,0.0
1762823360.029726,1892.0,161.08,0.0
1762823360.130492,1884.0,160.54,0.0
1762823360.22977,1887.0,160.12,0.0
1762823360.331052,1893.0,159.77,0.0
1762823360.430814,1891.0,159.19,0.0
1762823360.529807,1884.0,159.68,0.0
1762823360.629756,1881.0,158.74,0.0
1762823360.729766,1877.0,158.42,0.0
1762823360.779132,1888.0,157.94,0.0
1762823360.879267,1893.0,157.3,0.0
1762823360.979758,1887.0,156.92,0.0
1762823361.079742,1883.0,156.53,0.0
1762823361.179654,1880.0,156.08,0.0
1762823361.281158,1881.0,156.3,0.0
1762823361.381116,1888.0,155.64,0.0
1762823361.481099,1880.0,155.11,0.0
1762823361.531126,1880.0,155.02,0.0
1762823361.630307,1880.0,154.23,0.0
1762823361.729952,1887.0,153.94,0.0
1762823361.830127,1891.0,153.57,0.0
1762823361.930455,1887.0,153.1,0.0
1762823362.03123,1890.0,153.48,0.0
1762823362.131212,1891.0,152.65,0.0
1762823362.229791,1900.0,152.18,0.0
1762823362.280533,1891.0,152.02,0.0
1762823362.381366,1887.0,151.36,0.0
1762823362.481121,1879.0,150.99,0.0
1762823362.5795798,1895.0,150.72,0.0
1762823362.680233,1899.0,150.46,0.0
1762823362.781124,1898.0,150.37,0.0
1762823362.881162,1894.0,149.74,0.0
1762823362.9811652,1898.0,149.57,0.0
1762823363.031311,1896.0,148.99,0.0
1762823363.130624,1887.0,148.57,0.0
1762823363.229951,1889.0,148.25,0.0
1762823363.330606,1898.0,147.88,0.0
1762823363.431103,1906.0,148.49,0.0
1762823363.531158,1906.0,147.43,0.0
1762823363.631134,1897.0,147.07,0.0
1762823363.72871,1899.0,146.65,0.0
1762823363.828821,1895.0,146.18,0.0
1762823363.8787682,1904.0,145.9,0.0
1762823363.981183,1907.0,145.54,0.0
1762823364.0795782,1921.0,145.05,0.0
1762823364.179559,1909.0,145.86,0.0
1762823364.281237,1900.0,144.73,0.0
1762823364.3804438,1894.0,144.34,0.0
1762823364.481191,1898.0,144.0,0.0
1762823364.579221,1897.0,143.57,0.0
1762823364.628694,1895.0,143.09,0.0
1762823364.729722,1896.0,142.8,0.0
