Time,Pressure,PPGSignal,BL_W40_T2.5_D10_C2,BL_W60_T2.5_D10_C2,BL_W40_T3.0_D10_C2,BL_W40_T2.0_D10_C2,BL_W40_T2.5_D15_C2,BL_W40_T2.5_D5_C2,BL_W40_T2.5_D10_C3,BL_W40_T2.5_D10_C1,BL_W20_T2.5_D10_C2,BL_W80_T2.5_D10_C2,DRV_W5_T20,DRV_W10_T20,DRV_W5_T30,DRV_W5_T10,THR_100,THR_150,THR_200,ENS_3of5
15939,-0.25,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15975,-0.14,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16011,-0.21,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16047,-0.16,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16083,-0.12,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16119,-0.22,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16155,-0.25,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16191,-0.14,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16227,-0.22,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16263,-0.19,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16299,-0.21,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16335,-0.21,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16371,-0.22,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16407,-0.23,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16443,-0.20,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16479,-0.18,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16515,-0.24,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16551,-0.15,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16587,-0.20,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16623,-0.23,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16659,-0.26,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16695,-0.17,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16731,-0.25,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16767,-0.26,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16803,-0.29,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16839,-0.19,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16875,-0.21,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16911,-0.23,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16947,-0.24,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16983,-0.16,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17019,-0.16,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17055,-0.21,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17091,-0.18,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,-0.23,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17163,-0.23,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17199,-0.17,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17235,-0.22,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17271,-0.23,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17307,-0.20,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17343,-0.20,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17379,-0.21,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17415,-0.20,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17451,-0.26,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17487,-0.24,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17523,-0.21,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17559,-0.24,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17595,-0.20,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17631,-0.16,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17667,-0.25,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17703,-0.26,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17739,-0.24,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17775,-0.21,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17811,-0.19,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17847,-0.23,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17883,-0.24,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17919,-0.17,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17955,-0.24,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17991,-0.24,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18027,-0.21,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18063,-0.26,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18099,-0.19,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18135,-0.07,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18171,-0.23,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18207,-0.25,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18243,-0.22,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18279,-0.22,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18315,-0.29,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18351,-0.22,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18387,-0.26,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18423,-0.25,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18459,-0.18,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18495,-0.22,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18531,-0.22,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18567,-0.27,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18603,-0.16,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18639,-0.29,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18675,-0.24,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18711,-0.27,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18747,-0.19,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18783,-0.20,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18819,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18855,-0.19,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18891,-0.18,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18927,-0.16,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18963,-0.25,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18999,-0.27,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19035,-0.17,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19071,-0.23,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19107,-0.16,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19143,-0.14,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19179,-0.19,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19215,-0.28,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19251,-0.14,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19287,-0.19,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19323,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19359,-0.20,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19395,-0.24,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19431,-0.23,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19467,-0.29,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19503,-0.30,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19539,-0.12,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19575,-0.18,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19611,-0.17,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19647,-0.23,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19683,-0.19,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19719,-0.15,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19755,-0.15,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19791,-0.12,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19827,-0.17,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19863,-0.17,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19899,-0.23,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19935,-0.20,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971,-0.28,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20007,-0.19,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20043,-0.16,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079,-0.22,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20115,-0.21,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151,-0.21,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20187,-0.20,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20223,-0.15,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20259,-0.13,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20295,-0.24,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20331,-0.24,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20367,-0.21,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20403,-0.25,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20439,-0.14,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20475,-0.22,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20511,-0.21,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20547,-0.28,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20583,-0.22,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20619,-0.21,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20655,-0.26,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20691,-0.25,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20727,-0.21,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20763,-0.22,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20799,-0.20,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20835,-0.23,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20871,-0.18,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20907,-0.16,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20943,-0.18,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20979,-0.23,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21015,-0.24,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21051,-0.25,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21087,-0.20,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21123,-0.20,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21159,-0.12,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21195,-0.20,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21231,-0.17,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21267,-0.20,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303,-0.14,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21339,-0.21,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21375,-0.23,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21411,-0.16,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21447,-0.17,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21483,-0.25,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21519,-0.27,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21555,-0.14,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21591,-0.18,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21627,-0.17,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21663,-0.17,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21699,-0.19,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21735,-0.20,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21771,-0.29,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21807,-0.23,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21843,-0.20,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21879,-0.23,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21915,-0.18,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21951,-0.21,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21987,-0.22,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22023,-0.24,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22059,-0.24,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22095,-0.25,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22131,-0.18,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22167,-0.35,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22203,-0.32,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22239,-0.25,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22275,-0.30,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22311,-0.18,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22347,-0.33,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22383,-0.29,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22419,-0.25,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22455,-0.22,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22491,-0.22,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22527,-0.28,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22563,-0.25,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22599,-0.22,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22635,-0.20,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22671,-0.25,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22707,-0.17,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22743,-0.21,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22779,-0.27,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22815,-0.21,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22851,-0.18,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22887,-0.19,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22923,-0.18,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22959,-0.23,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22995,-0.24,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23031,-0.15,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23067,-0.22,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23103,-0.30,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23139,-0.21,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23175,-0.25,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23211,-0.31,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23247,-0.21,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23283,-0.26,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23319,-0.26,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23355,-0.20,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23391,-0.29,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23427,-0.21,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23463,-0.18,2979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23499,-0.24,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23535,-0.20,3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23571,-0.21,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23607,-0.24,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23643,-0.18,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23679,-0.23,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23715,-0.25,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23751,-0.23,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23787,-0.27,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23823,-0.23,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23859,-0.24,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23895,-0.17,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23931,-0.19,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23967,-0.25,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24003,-0.18,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24039,-0.19,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24075,-0.19,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24111,-0.19,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24147,-0.25,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24183,-0.22,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24219,-0.20,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24255,-0.26,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24291,-0.24,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24327,-0.21,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24363,-0.10,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24399,-0.18,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24435,-0.24,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24471,-0.18,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24507,-0.11,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24543,-0.33,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24579,-0.19,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24615,-0.24,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24651,-0.22,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24687,-0.12,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24723,-0.27,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24759,-0.23,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24795,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24831,-0.13,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24867,-0.19,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24903,-0.31,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24939,-0.17,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24975,-0.21,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25011,-0.20,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25047,-0.20,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25083,-0.12,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25119,-0.16,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25155,-0.25,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25191,-0.20,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25227,-0.21,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25263,-0.27,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25299,-0.19,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25335,-0.18,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25371,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25407,-0.18,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25443,-0.15,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25479,-0.16,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25515,-0.22,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25551,-0.26,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25587,-0.24,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25623,-0.16,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
