Timestamp,PPG,Pressure,Systolic
1762639046.014372,1947.0,0.05,0.0
1762639046.0639749,1929.0,0.0,0.0
1762639046.11412,1918.0,0.01,0.0
1762639046.2144902,1918.0,-0.12,0.0
1762639046.264457,1948.0,0.01,0.0
1762639046.314175,2015.0,0.02,0.0
1762639046.364347,2040.0,-0.05,0.0
1762639046.414565,2010.0,-0.13,0.0
1762639046.464465,1938.0,0.01,0.0
1762639046.514457,1907.0,-0.08,0.0
1762639046.614413,1914.0,-0.03,0.0
1762639046.664105,1930.0,-0.06,0.0
1762639046.714449,1937.0,0.03,0.0
1762639046.764448,1928.0,0.09,0.0
1762639046.8144262,1915.0,-0.07,0.0
1762639046.864388,1916.0,0.03,0.0
1762639046.914516,1938.0,0.04,0.0
1762639047.014375,1948.0,0.02,0.0
1762639047.064516,1936.0,-0.01,0.0
1762639047.113924,1909.0,-0.07,0.0
1762639047.163805,1906.0,0.09,0.0
1762639047.213857,1917.0,0.02,0.0
1762639047.263912,1922.0,-0.05,0.0
1762639047.313934,1915.0,-0.02,0.0
1762639047.364439,1916.0,0.03,0.0
1762639047.4639318,1926.0,0.0,0.0
1762639047.5143669,1932.0,-0.06,0.0
1762639047.563939,1927.0,-0.01,0.0
1762639047.613923,1920.0,-0.01,0.0
1762639047.6639261,1921.0,-0.02,0.0
1762639047.714477,1933.0,-0.05,0.0
1762639047.764388,1908.0,-0.01,0.0
1762639047.8643909,1818.0,-0.02,0.0
1762639047.9143949,1775.0,0.0,0.0
1762639047.963985,1806.0,-0.02,0.0
1762639048.013937,1904.0,-0.0,0.0
1762639048.064337,1937.0,0.02,0.0
1762639048.114447,1928.0,0.04,0.0
1762639048.1645398,1902.0,0.05,0.0
1762639048.2644658,1897.0,-0.03,0.0
1762639048.31383,1923.0,-0.06,0.0
1762639048.363932,1960.0,-0.0,0.0
1762639048.413588,1963.0,-0.04,0.0
1762639048.46348,1941.0,-0.04,0.0
1762639048.5135412,1915.0,-0.06,0.0
1762639048.563429,1902.0,0.04,0.0
1762639048.663397,1905.0,0.01,0.0
1762639048.713572,1920.0,-0.03,0.0
1762639048.763563,1935.0,-0.07,0.0
1762639048.813787,1925.0,-0.0,0.0
1762639048.863903,1921.0,0.04,0.0
1762639048.9144819,1940.0,0.04,0.0
1762639048.9644449,1971.0,0.01,0.0
1762639049.06437,1966.0,0.03,0.0
1762639049.113953,1938.0,-0.03,0.0
1762639049.16446,1900.0,0.03,0.0
1762639049.2143428,1893.0,-0.04,0.0
1762639049.2643359,1915.0,0.03,0.0
1762639049.314029,1964.0,-0.0,0.0
1762639049.364375,2018.0,-0.01,0.0
1762639049.4637902,2037.0,0.04,0.0
1762639049.513886,2018.0,0.03,0.0
1762639049.563918,1993.0,0.06,0.0
1762639049.6139038,1976.0,0.02,0.0
1762639049.66396,1966.0,0.01,0.0
1762639049.7139258,1959.0,0.11,0.0
1762639049.764369,1955.0,-0.05,0.0
1762639049.864275,1959.0,0.02,0.0
1762639049.914489,1951.0,0.02,0.0
1762639049.964146,1955.0,0.03,0.0
1762639050.01437,1977.0,0.04,0.0
1762639050.0644312,1958.0,0.06,0.0
1762639050.114055,1909.0,-0.06,0.0
1762639050.164393,1911.0,-0.06,0.0
1762639050.2643998,1981.0,-0.03,0.0
1762639050.314522,2056.0,-0.05,0.0
1762639050.364397,1983.0,-0.05,0.0
