Timestamp,PPG,Pressure,Systolic
1762826652.023835,1862.0,0.06,0.0
1762826652.074112,1807.0,0.08,0.0
1762826652.1233048,1711.0,-0.05,0.0
1762826652.173574,1656.0,-0.05,0.0
1762826652.2239559,1642.0,-0.03,0.0
1762826652.323519,1791.0,-0.02,0.0
1762826652.375405,2261.0,-0.05,0.0
1762826652.424526,2624.0,-0.0,0.0
1762826652.475345,2657.0,-0.01,0.0
1762826652.5240152,2243.0,-0.05,0.0
1762826652.57483,1954.0,-0.05,0.0
1762826652.62524,1843.0,-0.07,0.0
1762826652.675667,1798.0,-0.05,0.0
1762826652.77476,1718.0,0.02,0.0
1762826652.824028,1638.0,0.01,0.0
1762826652.874725,1612.0,-0.03,0.0
1762826652.9253209,1599.0,0.03,0.0
1762826652.975347,1620.0,-0.01,0.0
1762826653.0232341,2018.0,0.0,0.0
1762826653.073239,2466.0,-0.01,0.0
1762826653.17313,2672.0,-0.02,0.0
1762826653.223361,2387.0,-0.04,0.0
1762826653.2730591,2029.0,0.0,0.0
1762826653.323881,1885.0,-0.02,0.0
1762826653.3740082,1817.0,-0.04,0.0
1762826653.423987,1752.0,0.0,0.0
1762826653.474041,1666.0,-0.0,0.0
1762826653.574665,1627.0,0.01,0.0
1762826653.623992,1614.0,-0.06,0.0
1762826653.674037,1615.0,-0.05,0.0
1762826653.724077,1851.0,-0.04,0.0
1762826653.7740119,2301.0,-0.04,0.0
1762826653.8238988,2562.0,-0.03,0.0
1762826653.874018,2443.0,-0.07,0.0
1762826653.97515,2060.0,0.04,0.0
1762826654.023701,1883.0,-0.07,0.0
1762826654.073987,1815.0,-0.05,0.0
1762826654.123997,1751.0,-0.0,0.0
1762826654.173352,1657.0,-0.04,0.0
1762826654.22471,1601.0,0.01,0.0
1762826654.282347,1600.0,-0.06,0.0
1762826654.373963,1602.0,-0.03,0.0
1762826654.423946,1716.0,-0.02,0.0
1762826654.4739861,2135.0,-0.07,0.0
1762826654.523956,2446.0,0.02,0.0
1762826654.573025,2487.0,-0.01,0.0
1762826654.6239228,2150.0,0.01,0.0
1762826654.6747892,1922.0,0.0,0.0
1762826654.7733781,1826.0,0.0,0.0
1762826654.8230112,1755.0,0.03,0.0
1762826654.874086,1676.0,0.01,0.0
1762826654.9234712,1601.0,0.01,0.0
1762826654.973161,1579.0,0.03,0.0
1762826655.023979,1583.0,-0.02,0.0
1762826655.0753431,1584.0,0.03,0.0
1762826655.12539,1669.0,0.03,0.0
1762826655.224409,2065.0,-0.03,0.0
1762826655.275289,2395.0,0.16,0.0
1762826655.324221,2485.0,0.0,0.0
1762826655.374224,2186.0,-0.03,0.0
1762826655.423129,1937.0,0.02,0.0
1762826655.4739552,1820.0,-0.04,0.0
1762826655.523586,1750.0,-0.02,0.0
1762826655.624188,1689.0,0.01,0.0
1762826655.674515,1634.0,0.12,0.0
1762826655.725274,1608.0,-0.06,0.0
1762826655.775263,1614.0,0.0,0.0
1762826655.823793,1626.0,0.99,0.0
1762826655.873494,1635.0,3.54,0.0
1762826655.925245,1894.0,5.49,0.0
1762826656.023909,2238.0,7.39,0.0
1762826656.0751748,2418.0,7.91,0.0
1762826656.125294,2243.0,7.02,0.0
1762826656.175362,1958.0,6.6,0.0
1762826656.2247858,1849.0,6.31,0.0
1762826656.275247,1815.0,6.12,0.0
1762826656.324373,1764.0,6.01,0.0
1762826656.424449,1702.0,5.91,0.0
1762826656.474656,1651.0,5.77,0.0
1762826656.524298,1654.0,7.89,0.0
1762826656.575275,1650.0,11.9,0.0
1762826656.625243,1705.0,15.25,0.0
1762826656.675283,2016.0,15.71,0.0
1762826656.7252932,2314.0,14.68,0.0
1762826656.82545,2420.0,14.15,0.0
1762826656.873106,2174.0,13.81,0.0
1762826656.923732,1946.0,13.62,0.0
1762826656.975261,1860.0,13.49,0.0
1762826657.025383,1833.0,13.21,0.0
1762826657.0750878,1776.0,13.5,0.0
1762826657.123748,1704.0,18.25,0.0
1762826657.223135,1680.0,24.77,0.0
1762826657.275279,1686.0,28.55,0.0
1762826657.325235,1696.0,26.81,0.0
1762826657.373049,1762.0,25.07,0.0
1762826657.424614,2092.0,24.21,0.0
1762826657.475316,2397.0,23.6,0.0
1762826657.523825,2479.0,23.2,0.0
1762826657.62473,2212.0,22.9,0.0
1762826657.6748202,1970.0,22.57,0.0
1762826657.725266,1878.0,28.44,0.0
1762826657.77477,1834.0,37.1,0.0
1762826657.8252878,1779.0,44.47,0.0
1762826657.873206,1744.0,44.67,0.0
1762826657.9247518,1743.0,42.43,0.0
1762826658.0253508,1740.0,41.28,0.0
1762826658.075305,1704.0,40.69,0.0
1762826658.125349,1740.0,40.24,0.0
1762826658.1752691,2054.0,39.72,0.0
1762826658.2246559,2369.0,39.31,0.0
1762826658.2753432,2468.0,48.49,0.0
1762826658.324225,2228.0,62.26,0.0
1762826658.3739562,1995.0,70.92,0.0
1762826658.475295,1923.0,69.92,0.0
1762826658.523215,1880.0,68.12,0.0
1762826658.575312,1806.0,67.08,0.0
1762826658.625348,1708.0,66.12,0.0
1762826658.67529,1677.0,65.38,0.0
1762826658.72529,1696.0,64.89,0.0
1762826658.775239,1719.0,64.7,0.0
1762826658.87379,1905.0,70.75,0.0
1762826658.925749,2232.0,86.57,0.0
1762826658.975326,2426.0,98.52,0.0
1762826659.025294,2360.0,96.89,0.0
1762826659.0744908,2098.0,94.93,0.0
1762826659.1744928,1936.0,93.64,0.0
1762826659.224928,1827.0,92.58,0.0
1762826659.274156,1760.0,91.78,0.0
1762826659.324525,1722.0,91.25,0.0
1762826659.3729541,1722.0,90.53,0.0
1762826659.4253151,1716.0,98.01,0.0
1762826659.474815,1742.0,117.32,0.0
1762826659.575294,1870.0,129.91,0.0
1762826659.625152,2213.0,129.46,0.0
1762826659.675169,2564.0,126.95,0.0
1762826659.725072,2700.0,125.58,0.0
1762826659.7752619,2555.0,124.53,0.0
1762826659.824539,2351.0,123.7,0.0
1762826659.873888,2229.0,123.03,0.0
1762826659.974692,2168.0,122.43,0.0
1762826660.025277,2121.0,121.97,0.0
1762826660.074126,2090.0,130.63,0.0
1762826660.1243782,2072.0,147.92,0.0
1762826660.175303,2177.0,155.28,0.0
1762826660.2246442,2362.0,152.8,0.0
1762826660.2752771,2497.0,151.22,0.0
1762826660.3731189,2463.0,150.24,0.0
1762826660.425367,2293.0,149.42,0.0
1762826660.4752388,2122.0,148.72,0.0
1762826660.5237591,1984.0,147.99,0.0
1762826660.575256,1899.0,147.43,0.0
1762826660.625236,1855.0,146.89,0.0
1762826660.6751611,1829.0,146.47,0.0
1762826660.775242,1785.0,155.27,0.0
1762826660.8249788,1764.0,170.57,0.0
1762826660.8739378,1790.0,173.86,0.0
1762826660.925129,1847.0,171.86,0.0
1762826660.973017,1862.0,170.57,0.0
1762826661.023082,1825.0,169.74,0.0
1762826661.0753658,1772.0,169.08,0.0
1762826661.125422,1726.0,168.51,0.0
1762826661.225267,1696.0,168.09,0.0
1762826661.275361,1680.0,167.54,0.0
1762826661.373067,1665.0,180.92,0.0
1762826661.47521,1696.0,198.13,0.0
1762826661.575278,1724.0,195.24,0.0
1762826661.625391,1746.0,193.92,0.0
1762826661.7252648,1721.0,192.83,0.0
1762826661.824139,1691.0,192.01,0.0
1762826661.924284,1681.0,191.26,0.0
1762826662.0252092,1669.0,190.7,0.0
1762826662.124358,1675.0,190.22,0.0
1762826662.225267,1692.0,189.74,0.0
1762826662.325357,1701.0,189.55,0.0
1762826662.4245608,1697.0,189.18,0.0
1762826662.4753568,1692.0,188.86,0.0
1762826662.5755122,1714.0,188.51,0.0
1762826662.675273,1718.0,188.18,0.0
1762826662.7752671,1725.0,187.83,0.0
