Time,Pressure,PPGSignal,BL_W20_T2.5_D10_C2,BL_W40_T2.5_D10_C2,BL_W60_T2.5_D10_C2,BL_W80_T2.5_D10_C2,BL_W40_T2.0_D10_C2,BL_W40_T3.0_D10_C2,BL_W40_T2.5_D15_C2,BL_W40_T2.5_D5_C2
15316,-0.17,201,0,0,0,0,0,0,0,0
15352,-0.14,801,0,0,0,0,0,0,0,0
15387,-0.17,1515,0,0,0,0,0,0,0,0
15424,-0.15,1992,0,0,0,0,0,0,0,0
15459,-0.18,2193,0,0,0,0,0,0,0,0
15496,-0.13,2190,0,0,0,0,0,0,0,0
15531,-0.25,2055,0,0,0,0,0,0,0,0
15568,-0.13,1845,0,0,0,0,0,0,0,0
15603,-0.17,1594,0,0,0,0,0,0,0,0
15640,-0.09,1330,0,0,0,0,0,0,0,0
15675,-0.22,1084,0,0,0,0,0,0,0,0
15712,-0.12,870,0,0,0,0,0,0,0,0
15747,-0.15,686,0,0,0,0,0,0,0,0
15784,-0.11,524,0,0,0,0,0,0,0,0
15819,-0.19,379,0,0,0,0,0,0,0,0
15856,-0.22,246,0,0,0,0,0,0,0,0
15891,-0.17,127,0,0,0,0,0,0,0,0
15928,-0.22,26,0,0,0,0,0,0,0,0
15963,-0.07,-58,0,0,0,0,0,0,0,0
16000,-0.15,-114,0,0,0,0,0,0,0,0
16035,-0.12,-80,0,0,0,0,0,0,0,0
16072,-0.15,99,0,0,0,0,0,0,0,0
16107,-0.23,358,0,0,0,0,0,0,0,0
16144,-0.15,544,0,0,0,0,0,0,0,0
16179,-0.13,533,0,0,0,0,0,0,0,0
16216,-0.09,292,0,0,0,0,0,0,0,0
16251,-0.16,-86,0,0,0,0,0,0,0,0
16288,-0.14,-462,0,0,0,0,0,0,0,0
16323,-0.18,-728,0,0,0,0,0,0,0,0
16360,-0.16,-849,0,0,0,0,0,0,0,0
16395,-0.10,-861,0,0,0,0,0,0,0,0
16432,-0.07,-833,0,0,0,0,0,0,0,0
16467,-0.16,-819,0,0,0,0,0,0,0,0
16504,-0.20,-833,0,0,0,0,0,0,0,0
16539,-0.14,-864,0,0,0,0,0,0,0,0
16576,-0.15,-893,0,0,0,0,0,0,0,0
16611,-0.25,-912,0,0,0,0,0,0,0,0
16648,-0.11,-921,0,0,0,0,0,0,0,0
16683,-0.16,-926,0,0,0,0,0,0,0,0
16720,-0.16,-925,0,0,0,0,0,0,0,0
16755,-0.15,-918,0,0,0,0,0,0,0,0
16792,-0.20,-901,0,0,0,0,0,0,0,0
16827,-0.26,-867,0,0,0,0,0,0,0,0
16864,-0.13,-807,0,0,0,0,0,0,0,0
16899,-0.20,-666,0,0,0,0,0,0,0,0
16936,-0.18,-389,0,0,0,0,0,0,0,0
16971,-0.20,-46,0,0,0,0,0,0,0,0
17008,-0.19,233,0,0,0,0,0,0,0,0
17043,-0.17,364,0,0,0,0,0,0,0,0
17080,-0.18,296,0,0,0,0,0,0,0,0
17115,-0.17,42,0,0,0,0,0,0,0,0
17152,-0.18,-290,0,0,0,0,0,0,0,0
17187,-0.17,-579,0,0,0,0,0,0,0,0
17224,-0.10,-756,0,0,0,0,0,0,0,0
17259,-0.14,-813,0,0,0,0,0,0,0,0
17296,-0.15,-791,0,0,0,0,0,0,0,0
17331,-0.22,-747,0,0,0,0,0,0,0,0
17368,-0.13,-722,0,0,0,0,0,0,0,0
17403,-0.25,-724,0,0,0,0,0,0,0,0
17440,-0.09,-740,0,0,0,0,0,0,0,0
17475,-0.15,-746,0,0,0,0,0,0,0,0
17512,-0.10,-727,0,0,0,0,0,0,0,0
17547,-0.14,-682,0,0,0,0,0,0,0,0
17584,-0.20,-625,0,0,0,0,0,0,0,0
17619,-0.21,-563,0,0,0,0,0,0,0,0
17656,-0.16,-500,0,0,0,0,0,0,0,0
17691,-0.23,-446,0,0,0,0,0,0,0,0
17728,-0.17,-396,0,0,0,0,0,0,0,0
17763,-0.12,-277,0,0,0,0,0,0,0,0
17800,-0.13,-21,0,0,0,0,0,0,0,0
17835,-0.22,305,0,0,0,0,0,0,0,0
17872,-0.14,575,0,0,0,0,0,0,0,0
17907,-0.17,682,0,0,0,0,0,0,0,0
17944,-0.14,562,0,0,0,0,0,0,0,0
17979,-0.25,265,0,0,0,0,0,0,0,0
18016,-0.13,-70,0,0,0,0,0,0,0,0
18051,-0.17,-331,0,0,0,0,0,0,0,0
18088,-0.17,-467,0,0,0,0,0,0,0,0
18123,-0.23,-495,0,0,0,0,0,0,0,0
18160,-0.15,-467,0,0,0,0,0,0,0,0
18195,-0.21,-432,0,0,0,0,0,0,0,0
18232,-0.12,-420,0,0,0,0,0,0,0,0
18267,-0.18,-429,0,0,0,0,0,0,0,0
18304,-0.15,-444,0,0,0,0,0,0,0,0
18339,-0.22,-451,0,0,0,0,0,0,0,0
18376,-0.11,-443,0,0,0,0,0,0,0,0
18411,-0.20,-421,0,0,0,0,0,0,0,0
18448,-0.23,-385,0,0,0,0,0,0,0,0
18483,-0.17,-334,0,0,0,0,0,0,0,0
18520,-0.21,-278,0,0,0,0,0,0,0,0
18555,-0.24,-237,0,0,0,0,0,0,0,0
18592,-0.16,-199,0,0,0,0,0,0,0,0
18627,-0.15,-84,0,0,0,0,0,0,0,0
18664,-0.19,178,0,0,0,0,0,0,0,0
18699,-0.13,516,0,0,0,0,0,0,0,0
18736,-0.17,779,0,0,0,0,0,0,0,0
18771,-0.22,848,0,0,0,0,0,0,0,0
18808,-0.14,670,0,0,0,0,0,0,0,0
18843,-0.20,334,0,0,0,0,0,0,0,0
18880,-0.21,-6,0,0,0,0,0,0,0,0
18915,-0.21,-240,0,0,0,0,0,0,0,0
18952,-0.13,-331,0,0,0,0,0,0,0,0
18987,-0.25,-318,0,0,0,0,0,0,0,0
19024,-0.22,-271,0,0,0,0,0,0,0,0
19059,-0.13,-245,0,0,0,0,0,0,0,0
19096,-0.19,-259,0,0,0,0,0,0,0,0
19131,-0.20,-296,0,0,0,0,0,0,0,0
19168,-0.11,-329,0,0,0,0,0,0,0,0
19203,-0.25,-340,0,0,0,0,0,0,0,0
19240,-0.21,-328,0,0,0,0,0,0,0,0
19275,-0.24,-302,0,0,0,0,0,0,0,0
19312,-0.15,-268,0,0,0,0,0,0,0,0
19347,-0.18,-231,0,0,0,0,0,0,0,0
19384,-0.13,-172,0,0,0,0,0,0,0,0
19419,-0.20,-6,0,0,0,0,0,0,0,0
19456,-0.20,303,0,0,0,0,0,0,0,0
19491,-0.20,635,0,0,0,0,0,0,0,0
19528,-0.22,851,0,0,0,0,0,0,0,0
19563,-0.21,871,0,0,0,0,0,0,0,0
19600,-0.16,657,0,0,0,0,0,0,0,0
19635,-0.16,295,0,0,0,0,0,0,0,0
19672,-0.21,-67,0,0,0,0,0,0,0,0
19707,-0.16,-326,0,0,0,0,0,0,0,0
19744,-0.17,-442,0,0,0,0,0,0,0,0
19779,-0.18,-437,0,0,0,0,0,0,0,0
19816,-0.14,-380,0,0,0,0,0,0,0,0
19851,-0.19,-336,0,0,0,0,0,0,0,0
19888,-0.10,-328,0,0,0,0,0,0,0,0
19923,-0.25,-345,0,0,0,0,0,0,0,0
19960,-0.18,-366,0,0,0,0,0,0,0,0
19995,-0.17,-376,0,0,0,0,0,0,0,0
20032,-0.13,-369,0,0,0,0,0,0,0,0
20067,-0.15,-348,0,0,0,0,0,0,0,0
20104,-0.08,-318,0,0,0,0,0,0,0,0
20139,-0.12,-286,0,0,0,0,0,0,0,0
20176,-0.21,-258,0,0,0,0,0,0,0,0
20211,-0.26,-238,0,0,0,0,0,0,0,0
20248,-0.16,-213,0,0,0,0,0,0,0,0
20283,-0.22,-120,0,0,0,0,0,0,0,0
20320,-0.24,120,0,0,0,0,0,0,0,0
20355,-0.19,459,0,0,0,0,0,0,0,0
20392,-0.17,757,0,0,0,0,0,0,0,0
20427,-0.16,895,0,0,0,0,0,0,0,0
20464,-0.18,801,0,0,0,0,0,0,0,0
20499,-0.21,502,0,0,0,0,0,0,0,0
20536,-0.16,127,0,0,0,0,0,0,0,0
20571,-0.20,-189,0,0,0,0,0,0,0,0
20608,-0.19,-373,0,0,0,0,0,0,0,0
20643,-0.20,-422,0,0,0,0,0,0,0,0
20680,-0.22,-384,0,0,0,0,0,0,0,0
20715,-0.19,-323,0,0,0,0,0,0,0,0
20752,-0.15,-288,0,0,0,0,0,0,0,0
20787,-0.21,-292,0,0,0,0,0,0,0,0
20824,-0.17,-324,0,0,0,0,0,0,0,0
20859,-0.15,-360,0,0,0,0,0,0,0,0
20896,-0.18,-381,0,0,0,0,0,0,0,0
20931,-0.23,-378,0,0,0,0,0,0,0,0
20968,-0.22,-356,0,0,0,0,0,0,0,0
21003,-0.20,-321,0,0,0,0,0,0,0,0
21040,-0.23,-278,0,0,0,0,0,0,0,0
21075,-0.22,-233,0,0,0,0,0,0,0,0
21112,-0.24,-186,0,0,0,0,0,0,0,0
21147,-0.24,-80,0,0,0,0,0,0,0,0
21184,-0.25,158,0,0,0,0,0,0,0,0
21219,-0.19,484,0,0,0,0,0,0,0,0
21256,-0.17,763,0,0,0,0,0,0,0,0
21291,-0.22,863,0,0,0,0,0,0,0,0
21328,-0.15,698,0,0,0,0,0,0,0,0
21363,-0.23,329,0,0,0,0,0,0,0,0
21400,-0.20,-65,0,0,0,0,0,0,0,0
21435,-0.19,-341,0,0,0,0,0,0,0,0
21472,-0.17,-440,0,0,0,0,0,0,0,0
21507,-0.19,-400,0,0,0,0,0,0,0,0
21544,-0.17,-317,0,0,0,0,0,0,0,0
21579,-0.21,-264,0,0,0,0,0,0,0,0
21616,-0.10,-266,0,0,0,0,0,0,0,0
21651,-0.24,-307,0,0,0,0,0,0,0,0
21688,-0.25,-352,0,0,0,0,0,0,0,0
21723,-0.19,-379,0,0,0,0,0,0,0,0
21760,-0.15,-376,0,0,0,0,0,0,0,0
21795,-0.22,-350,0,0,0,0,0,0,0,0
21832,-0.22,-316,0,0,0,0,0,0,0,0
21867,-0.24,-289,0,0,0,0,0,0,0,0
21904,-0.18,-264,0,0,0,0,0,0,0,0
21939,-0.13,-235,0,0,0,0,0,0,0,0
21976,-0.21,-198,0,0,0,0,0,0,0,0
22011,-0.15,-108,0,0,0,0,0,0,0,0
22048,-0.20,116,0,0,0,0,0,0,0,0
22083,-0.14,448,0,0,0,0,0,0,0,0
22120,-0.15,751,0,0,0,0,0,0,0,0
22155,-0.23,889,0,0,0,0,0,0,0,0
22192,-0.15,778,0,0,0,0,0,0,0,0
22227,-0.18,459,0,0,0,0,0,0,0,0
22264,-0.13,77,0,0,0,0,0,0,0,0
22299,-0.17,-228,0,0,0,0,0,0,0,0
22336,-0.15,-388,0,0,0,0,0,0,0,0
22371,-0.25,-412,0,0,0,0,0,0,0,0
22408,-0.15,-363,0,0,0,0,0,0,0,0
22443,-0.21,-309,0,0,0,0,0,0,0,0
22480,-0.22,-288,0,0,0,0,0,0,0,0
22515,-0.30,-300,0,0,0,0,0,0,0,0
22552,-0.13,-329,0,0,0,0,0,0,0,0
22587,-0.25,-354,0,0,0,0,0,0,0,0
22624,-0.12,-364,0,0,0,0,0,0,0,0
22659,-0.17,-356,0,0,0,0,0,0,0,0
22696,-0.19,-333,0,0,0,0,0,0,0,0
22731,-0.19,-300,0,0,0,0,0,0,0,0
22768,-0.17,-264,0,0,0,0,0,0,0,0
22803,-0.16,-231,0,0,0,0,0,0,0,0
22840,-0.20,-205,0,0,0,0,0,0,0,0
22875,-0.15,-186,0,0,0,0,0,0,0,0
22912,-0.18,-160,0,0,0,0,0,0,0,0
22947,-0.20,-61,0,0,0,0,0,0,0,0
22984,-0.19,181,0,0,0,0,0,0,0,0
23019,-0.16,514,0,0,0,0,0,0,0,0
23056,-0.20,799,0,0,0,0,0,0,0,0
23091,-0.22,909,0,0,0,0,0,0,0,0
23128,-0.25,763,0,0,0,0,0,0,0,0
23163,-0.18,421,0,0,0,0,0,0,0,0
23200,-0.13,45,0,0,0,0,0,0,0,0
23235,-0.24,-239,0,0,0,0,0,0,0,0
23272,-0.16,-384,0,0,0,0,0,0,0,0
23307,-0.22,-409,0,0,0,0,0,0,0,0
23344,-0.16,-370,0,0,0,0,0,0,0,0
23379,-0.18,-325,0,0,0,0,0,0,0,0
23416,-0.18,-303,0,0,0,0,0,0,0,0
23451,-0.13,-309,0,0,0,0,0,0,0,0
23488,-0.19,-332,0,0,0,0,0,0,0,0
23523,-0.13,-356,0,0,0,0,0,0,0,0
23560,-0.18,-369,0,0,0,0,0,0,0,0
23595,-0.22,-366,0,0,0,0,0,0,0,0
23632,-0.14,-349,0,0,0,0,0,0,0,0
23667,-0.25,-321,0,0,0,0,0,0,0,0
23704,-0.22,-289,0,0,0,0,0,0,0,0
23739,-0.25,-255,0,0,0,0,0,0,0,0
23776,-0.17,-223,0,0,0,0,0,0,0,0
23811,-0.24,-195,0,0,0,0,0,0,0,0
23848,-0.14,-172,0,0,0,0,0,0,0,0
23883,-0.28,-142,0,0,0,0,0,0,0,0
23920,-0.17,-47,0,0,0,0,0,0,0,0
23955,-0.22,185,0,0,0,0,0,0,0,0
23992,-0.19,515,0,0,0,0,0,0,0,0
24027,-0.21,801,0,0,0,0,0,0,0,0
24064,-0.12,899,0,0,0,0,0,0,0,0
24099,-0.10,740,0,0,0,0,0,0,0,0
24136,-0.13,405,0,0,0,0,0,0,0,0
24171,-0.31,51,0,0,0,0,0,0,0,0
24208,-0.23,-204,0,0,0,0,0,0,0,0
24243,-0.26,-319,0,0,0,0,0,0,0,0
24280,-0.13,-319,0,0,0,0,0,0,0,0
24315,-0.22,-267,0,0,0,0,0,0,0,0
24352,-0.15,-219,0,0,0,0,0,0,0,0
24387,-0.19,-208,0,0,0,0,0,0,0,0
24424,-0.13,-236,0,0,0,0,0,0,0,0
24459,-0.23,-282,0,0,0,0,0,0,0,0
24496,-0.14,-319,0,0,0,0,0,0,0,0
24531,-0.18,-331,0,0,0,0,0,0,0,0
24568,-0.22,-319,0,0,0,0,0,0,0,0
24603,-0.16,-294,0,0,0,0,0,0,0,0
24640,-0.13,-267,0,0,0,0,0,0,0,0
24675,-0.14,-242,0,0,0,0,0,0,0,0
24712,-0.19,-225,0,0,0,0,0,0,0,0
24747,-0.17,-211,0,0,0,0,0,0,0,0
24784,-0.15,-179,0,0,0,0,0,0,0,0
24819,-0.25,-58,0,0,0,0,0,0,0,0
24856,-0.16,205,0,0,0,0,0,0,0,0
24891,-0.19,528,0,0,0,0,0,0,0,0
24928,-0.12,754,0,0,0,0,0,0,0,0
24963,-0.16,760,0,0,0,0,0,0,0,0
25000,-0.18,531,0,0,0,0,0,0,0,0
25035,-0.22,182,0,0,0,0,0,0,0,0
25072,-0.14,-138,0,0,0,0,0,0,0,0
25107,-0.20,-334,0,0,0,0,0,0,0,0
25144,-0.14,-390,0,0,0,0,0,0,0,0
25179,-0.16,-360,0,0,0,0,0,0,0,0
25216,-0.13,-306,0,0,0,0,0,0,0,0
25251,-0.21,-273,0,0,0,0,0,0,0,0
25288,-0.20,-272,0,0,0,0,0,0,0,0
25323,-0.23,-294,0,0,0,0,0,0,0,0
25360,-0.16,-321,0,0,0,0,0,0,0,0
25395,-0.17,-338,0,0,0,0,0,0,0,0
25432,-0.07,-340,0,0,0,0,0,0,0,0
25467,-0.23,-326,0,0,0,0,0,0,0,0
25504,-0.17,-300,0,0,0,0,0,0,0,0
25539,-0.13,-271,0,0,0,0,0,0,0,0
25576,-0.23,-243,0,0,0,0,0,0,0,0
25611,-0.21,-216,0,0,0,0,0,0,0,0
25648,-0.08,-185,0,0,0,0,0,0,0,0
25683,-0.15,-118,0,0,0,0,0,0,0,0
25720,-0.09,61,0,0,0,0,0,0,0,0
25755,-0.07,361,0,0,0,0,0,0,0,0
25792,-0.21,660,0,0,0,0,0,0,0,0
25827,-0.16,817,0,0,0,0,0,0,0,0
25864,-0.15,750,0,0,0,0,0,0,0,0
25899,-0.18,483,0,0,0,0,0,0,0,0
25936,-0.12,143,0,0,0,0,0,0,0,0
25971,-0.16,-146,0,0,0,0,0,0,0,0
26008,-0.22,-323,0,0,0,0,0,0,0,0
26043,-0.17,-384,0,0,0,0,0,0,0,0
26080,-0.19,-366,0,0,0,0,0,0,0,0
26115,-0.25,-323,0,0,0,0,0,0,0,0
26152,-0.20,-298,0,0,0,0,0,0,0,0
26187,-0.19,-306,0,0,0,0,0,0,0,0
26224,0.22,-334,0,0,0,0,0,0,0,0
26259,-0.16,-362,0,0,0,0,0,0,0,0
26296,-0.09,-373,0,0,0,0,0,0,0,0
26331,-0.23,-362,0,0,0,0,0,0,0,0
26368,0.10,-335,0,0,0,0,0,0,0,0
26403,-0.24,-305,0,0,0,0,0,0,0,0
26440,-0.17,-280,0,0,0,0,0,0,0,0
26475,-0.27,-263,0,0,0,0,0,0,0,0
26512,-0.13,-248,0,0,0,0,0,0,0,0
26547,-0.24,-218,0,0,0,0,0,0,0,0
26584,-0.14,-102,0,0,0,0,0,0,0,0
26619,-0.17,159,0,0,0,0,0,0,0,0
26656,-0.17,487,0,0,0,0,0,0,0,0
26691,-0.20,747,0,0,0,0,0,0,0,0
26728,0.13,836,0,0,0,0,0,0,0,0
26763,-0.22,690,0,0,0,0,0,0,0,0
26800,-0.24,363,0,0,0,0,0,0,0,0
26835,-0.19,3,0,0,0,0,0,0,0,0
26872,-0.14,-265,0,0,0,0,0,0,0,0
26907,-0.21,-391,0,0,0,0,0,0,0,0
26944,-0.13,-400,0,0,0,0,0,0,0,0
26979,-0.19,-359,0,0,0,0,0,0,0,0
27016,-0.23,-319,0,0,0,0,0,0,0,0
27051,-0.20,-303,0,0,0,0,0,0,0,0
27088,-0.21,-313,0,0,0,0,0,0,0,0
27123,-0.19,-331,0,0,0,0,0,0,0,0
27160,-0.14,-342,0,0,0,0,0,0,0,0
27195,-0.22,-339,0,0,0,0,0,0,0,0
27232,-0.25,-325,0,0,0,0,0,0,0,0
27267,-0.18,-305,0,0,0,0,0,0,0,0
27304,-0.19,-284,0,0,0,0,0,0,0,0
27339,-0.14,-257,0,0,0,0,0,0,0,0
27376,-0.15,-166,0,0,0,0,0,0,0,0
27411,-0.20,57,0,0,0,0,0,0,0,0
27448,-0.14,371,0,0,0,0,0,0,0,0
27483,-0.20,647,0,0,0,0,0,0,0,0
27520,-0.14,764,0,0,0,0,0,0,0,0
27555,-0.26,634,0,0,0,0,0,0,0,0
27592,-0.18,304,0,0,0,0,0,0,0,0
27627,-0.11,-66,0,0,0,0,0,0,0,0
27664,-0.19,-342,0,0,0,0,0,0,0,0
27699,-0.20,-481,0,0,0,0,0,0,0,0
27736,-0.17,-504,0,0,0,0,0,0,0,0
27771,-0.20,-451,0,0,0,0,0,0,0,0
27808,-0.09,-376,0,0,0,0,0,0,0,0
27843,-0.17,-330,0,0,0,0,0,0,0,0
27880,-0.23,-335,0,0,0,0,0,0,0,0
27915,-0.19,-387,0,0,0,0,0,0,0,0
27952,-0.15,-465,0,0,0,0,0,0,0,0
27987,-0.16,-534,0,0,0,0,0,0,0,0
28024,-0.21,-570,0,0,0,0,0,0,0,0
28059,-0.23,-567,0,0,0,0,0,0,0,0
28096,-0.17,-531,0,0,0,0,0,0,0,0
28131,-0.16,-498,0,0,0,0,0,0,0,0
28168,-0.16,-502,0,0,0,0,0,0,0,0
28203,-0.23,-544,0,0,0,0,0,0,0,0
28240,-0.19,-544,0,0,0,0,0,0,0,0
28275,-0.19,-328,0,0,0,0,0,0,0,0
28312,-0.13,149,0,0,0,0,0,0,0,0
28347,-0.28,676,0,0,0,0,0,0,0,0
28384,-0.16,1050,0,0,0,0,0,0,0,0
28419,-0.15,1230,0,0,0,0,0,0,0,0
