Timestamp,PPG,Pressure,Systolic
1762822419.6600199,1884.0,0.01,0.0
1762822419.709491,1933.0,-0.07,0.0
1762822419.7591722,2113.0,-0.04,0.0
1762822419.8086,2362.0,-0.07,0.0
1762822419.908812,2472.0,0.01,0.0
1762822419.9579651,2378.0,-0.12,0.0
1762822420.009606,2167.0,-0.04,0.0
1762822420.0580218,2062.0,-0.03,0.0
1762822420.108902,2023.0,-0.0,0.0
1762822420.160099,2004.0,0.04,0.0
1762822420.209759,1979.0,-0.1,0.0
1762822420.309737,1929.0,-0.07,0.0
1762822420.360349,1896.0,-0.1,0.0
1762822420.410282,1884.0,-0.05,0.0
1762822420.460075,1882.0,0.03,0.0
1762822420.5100071,2017.0,-0.03,0.0
1762822420.558211,2301.0,-0.06,0.0
1762822420.608622,2475.0,-0.03,0.0
1762822420.7089431,2447.0,-0.05,0.0
1762822420.758872,2224.0,-0.09,0.0
1762822420.8090081,2094.0,-0.11,0.0
1762822420.8595588,2033.0,-0.03,0.0
1762822420.909096,2012.0,-0.19,0.0
1762822420.959841,1975.0,-0.02,0.0
1762822421.010245,1918.0,0.01,0.0
1762822421.110271,1868.0,-0.05,0.0
1762822421.1601532,1856.0,0.02,0.0
1762822421.210198,1860.0,-0.05,0.0
1762822421.258956,1858.0,-0.04,0.0
1762822421.310293,2030.0,-0.07,0.0
1762822421.3602219,2289.0,-0.05,0.0
1762822421.4101639,2406.0,0.01,0.0
1762822421.460522,2298.0,-0.06,0.0
1762822421.558233,2082.0,-0.07,0.0
1762822421.610194,2027.0,-0.05,0.0
1762822421.6601532,2022.0,-0.09,0.0
1762822421.710297,2008.0,-0.05,0.0
1762822421.7602198,1942.0,-0.04,0.0
1762822421.810128,1863.0,-0.04,0.0
1762822421.859633,1824.0,-0.1,0.0
1762822421.960352,1794.0,-0.03,0.0
1762822422.010325,1765.0,-0.05,0.0
1762822422.058725,1838.0,-0.04,0.0
1762822422.110566,2097.0,-0.06,0.0
1762822422.1601999,2284.0,-0.03,0.0
1762822422.210279,2254.0,-0.07,0.0
1762822422.259616,2043.0,-0.03,0.0
1762822422.359203,1918.0,-0.1,0.0
1762822422.410203,1942.0,0.0,0.0
1762822422.460156,1968.0,-0.14,0.0
1762822422.509562,1941.0,-0.09,0.0
1762822422.558091,1868.0,-0.05,0.0
1762822422.609954,1821.0,0.01,0.0
1762822422.658769,1821.0,-0.07,0.0
1762822422.758708,1810.0,-0.1,0.0
1762822422.8086479,1894.0,-0.06,0.0
1762822422.86023,2169.0,-0.03,0.0
1762822422.908996,2365.0,0.0,0.0
1762822422.960181,2365.0,-0.02,0.0
1762822423.010339,2155.0,-0.05,0.0
1762822423.058458,2003.0,-0.02,0.0
1762822423.159779,1948.0,0.02,0.0
1762822423.210207,1912.0,-0.02,0.0
1762822423.259418,1880.0,-0.02,0.0
1762822423.310192,1812.0,-0.08,0.0
1762822423.360169,1760.0,-0.07,0.0
1762822423.4102468,1742.0,-0.04,0.0
1762822423.4602308,1765.0,-0.01,0.0
1762822423.558144,1749.0,-0.02,0.0
1762822423.610164,1756.0,-0.03,0.0
1762822423.659627,1984.0,-0.04,0.0
1762822423.709861,2281.0,0.01,0.0
1762822423.760173,2396.0,-0.04,0.0
1762822423.809365,2236.0,0.04,0.0
1762822423.860113,2022.0,-0.08,0.0
1762822423.960447,1949.0,0.0,0.0
1762822424.010137,1909.0,0.01,0.0
1762822424.058816,1860.0,-0.05,0.0
1762822424.110178,1813.0,0.03,0.0
1762822424.160086,1782.0,-0.03,0.0
1762822424.21021,1763.0,-0.09,0.0
1762822424.260225,1756.0,-0.05,0.0
1762822424.359217,1746.0,0.06,0.0
1762822424.410174,1748.0,0.01,0.0
1762822424.460279,1917.0,-0.08,0.0
1762822424.509538,2189.0,-0.1,0.0
1762822424.558035,2328.0,-0.07,0.0
1762822424.610275,2217.0,4.27,0.0
1762822424.6595368,1985.0,8.99,0.0
1762822424.7102652,1876.0,12.66,0.0
1762822424.8097122,1871.0,15.23,0.0
1762822424.858594,1868.0,13.95,0.0
1762822424.91018,1838.0,10.27,0.0
1762822424.959148,1778.0,7.65,0.0
1762822425.010145,1746.0,5.69,0.0
1762822425.057763,1748.0,3.89,0.0
1762822425.109697,1750.0,2.36,0.0
1762822425.21005,1768.0,1.25,0.0
1762822425.258832,1976.0,7.37,0.0
1762822425.30879,2154.0,13.13,0.0
1762822425.360136,2173.0,14.84,0.0
1762822425.4102662,1972.0,11.48,0.0
1762822425.459692,1816.0,8.53,0.0
1762822425.5101461,1822.0,6.38,0.0
1762822425.610122,1822.0,4.63,0.0
1762822425.6601229,1807.0,2.93,0.0
1762822425.7098382,1750.0,1.81,0.0
1762822425.759969,1723.0,0.96,0.0
1762822425.809543,1705.0,0.3,0.0
1762822425.859433,1700.0,0.03,0.0
1762822425.909289,1702.0,-0.07,0.0
1762822426.009741,1833.0,-0.02,0.0
1762822426.05811,2075.0,-0.04,0.0
1762822426.1092968,2182.0,0.01,0.0
1762822426.16014,2089.0,-0.02,0.0
1762822426.209505,1885.0,-0.05,0.0
1762822426.259986,1809.0,-0.06,0.0
1762822426.31009,1829.0,0.03,0.0
1762822426.410177,1844.0,-0.03,0.0
1762822426.459111,1829.0,-0.09,0.0
1762822426.5102432,1770.0,0.0,0.0
1762822426.558435,1731.0,-0.13,0.0
1762822426.608259,1739.0,-0.06,0.0
1762822426.660128,1759.0,-0.04,0.0
1762822426.7102551,1775.0,-0.08,0.0
1762822426.809203,1960.0,-0.03,0.0
1762822426.860214,2184.0,-0.09,0.0
1762822426.910133,2252.0,-0.08,0.0
1762822426.960145,2098.0,-0.06,0.0
1762822427.0087838,1918.0,-0.08,0.0
1762822427.057934,1905.0,-0.06,0.0
1762822427.109731,1919.0,-0.07,0.0
1762822427.208184,1897.0,-0.01,0.0
1762822427.260107,1826.0,-0.14,0.0
1762822427.309782,1779.0,-0.04,0.0
1762822427.360111,1760.0,-0.1,0.0
1762822427.40995,1763.0,-0.02,0.0
1762822427.459214,1751.0,-0.15,0.0
1762822427.508689,1839.0,-0.1,0.0
1762822427.55865,2099.0,-0.08,0.0
1762822427.658328,2267.0,-0.09,0.0
1762822427.709292,2244.0,-0.02,0.0
1762822427.75954,2039.0,-0.06,0.0
1762822427.8089118,1927.0,0.02,0.0
1762822427.859075,1912.0,-0.02,0.0
1762822427.909169,1901.0,-0.06,0.0
1762822427.959737,1881.0,-0.07,0.0
1762822428.0593338,1835.0,-0.08,0.0
1762822428.1088152,1808.0,-0.07,0.0
1762822428.160429,1803.0,-0.07,0.0
1762822428.209965,1861.0,0.0,0.0
1762822428.260109,2093.0,-0.06,0.0
1762822428.309147,2305.0,-0.01,0.0
1762822428.359342,2333.0,-0.0,0.0
1762822428.459976,2115.0,-0.03,0.0
1762822428.5093582,1895.0,-0.02,0.0
1762822428.559368,1867.0,-0.07,0.0
1762822428.607798,1911.0,-0.06,0.0
1762822428.658201,1927.0,-0.08,0.0
1762822428.708713,1866.0,-0.01,0.0
1762822428.757835,1808.0,-0.02,0.0
1762822428.860102,1789.0,-0.07,0.0
1762822428.910033,1834.0,0.04,0.0
1762822428.9589381,2059.0,-0.04,0.0
1762822429.0101418,2281.0,0.01,0.0
1762822429.059766,2325.0,-0.1,0.0
1762822429.107879,2118.0,-0.12,0.0
1762822429.160179,1922.0,-0.11,0.0
1762822429.2599711,1908.0,-0.05,0.0
1762822429.3100429,1928.0,0.02,0.0
1762822429.360074,1896.0,0.01,0.0
1762822429.4101279,1822.0,-0.08,0.0
1762822429.4602299,1766.0,-0.04,0.0
1762822429.51015,1756.0,0.03,0.0
1762822429.558532,1854.0,0.02,0.0
1762822429.6600618,2184.0,-0.02,0.0
1762822429.710218,2418.0,0.1,0.0
1762822429.758372,2430.0,0.07,0.0
1762822429.8101492,2173.0,0.02,0.0
1762822429.860058,1990.0,0.01,0.0
1762822429.909929,1919.0,0.07,0.0
1762822429.959069,1876.0,0.06,0.0
1762822430.059118,1847.0,-0.0,0.0
1762822430.1077561,1811.0,0.04,0.0
1762822430.160127,1784.0,0.12,0.0
1762822430.210141,1756.0,0.14,0.0
1762822430.25968,1802.0,0.14,0.0
1762822430.31007,2096.0,0.14,0.0
1762822430.358948,2370.0,0.11,0.0
1762822430.409591,2456.0,0.05,0.0
1762822430.509832,2233.0,9.8,0.0
1762822430.559169,2007.0,15.92,0.0
1762822430.607977,1939.0,23.01,0.0
1762822430.659988,1924.0,26.5,0.0
1762822430.7095602,1892.0,24.34,0.0
1762822430.7601228,1803.0,23.21,0.0
1762822430.80944,1728.0,22.58,0.0
1762822430.9101598,1716.0,22.05,0.0
1762822430.960099,1725.0,21.68,0.0
1762822431.0102558,1719.0,24.95,0.0
1762822431.059427,1878.0,35.39,0.0
1762822431.107849,2183.0,46.22,0.0
1762822431.158017,2354.0,45.44,0.0
1762822431.209273,2244.0,42.93,0.0
1762822431.310185,1965.0,41.78,0.0
1762822431.360091,1839.0,40.84,0.0
1762822431.4100668,1842.0,40.07,0.0
1762822431.459122,1851.0,39.53,0.0
1762822431.510129,1816.0,42.21,0.0
1762822431.559232,1745.0,55.78,0.0
1762822431.608717,1714.0,71.78,0.0
1762822431.7101529,1728.0,77.56,0.0
1762822431.7594,1748.0,73.53,0.0
1762822431.810091,1728.0,71.82,0.0
1762822431.860121,1879.0,70.41,0.0
1762822431.909423,2121.0,69.22,0.0
1762822431.960196,2249.0,68.19,0.0
1762822432.010088,2113.0,74.07,0.0
1762822432.108574,1875.0,92.96,0.0
1762822432.1599202,1841.0,115.33,0.0
1762822432.209753,1910.0,112.15,0.0
1762822432.2596428,1969.0,108.35,0.0
1762822432.309193,1927.0,106.38,0.0
1762822432.410193,1849.0,104.89,0.0
1762822432.4602208,1790.0,103.4,0.0
1762822432.50971,1769.0,103.22,0.0
1762822432.559764,1781.0,105.6,0.0
1762822432.607906,1872.0,127.37,0.0
1762822432.658339,2095.0,152.31,0.0
1762822432.709049,2331.0,160.95,0.0
1762822432.810143,2491.0,155.12,0.0
1762822432.859099,2464.0,152.29,0.0
1762822432.909473,2351.0,150.17,0.0
