Timestamp,PPG,Pressure,Systolic
1762823090.174077,2002.0,0.15,0.0
1762823090.224115,1959.0,0.13,0.0
1762823090.274357,1934.0,0.13,0.0
1762823090.324129,1927.0,0.14,0.0
1762823090.4253561,1931.0,0.07,0.0
1762823090.475351,1920.0,0.01,0.0
1762823090.52441,1915.0,0.05,0.0
1762823090.575391,1934.0,0.02,0.0
1762823090.624741,1960.0,0.01,0.0
1762823090.673888,1962.0,0.05,0.0
1762823090.724235,1959.0,0.09,0.0
1762823090.8255591,1975.0,0.08,0.0
1762823090.875385,1992.0,0.08,0.0
1762823090.925371,1974.0,-0.01,0.0
1762823090.975397,1939.0,0.02,0.0
1762823091.024756,1943.0,0.01,0.0
1762823091.073617,1967.0,0.09,0.0
1762823091.1242912,1954.0,0.06,0.0
1762823091.224015,1918.0,0.0,0.0
1762823091.273629,1904.0,0.09,0.0
1762823091.3255098,1926.0,0.05,0.0
1762823091.375333,1938.0,0.11,0.0
1762823091.423913,1943.0,0.13,0.0
1762823091.474764,1965.0,0.11,0.0
1762823091.524707,2022.0,0.09,0.0
1762823091.575511,2038.0,0.08,0.0
1762823091.6739662,2005.0,0.1,0.0
1762823091.723232,1951.0,0.1,0.0
1762823091.775434,1949.0,0.01,0.0
1762823091.8254552,1961.0,-0.0,0.0
1762823091.8753579,1955.0,0.04,0.0
1762823091.925416,1931.0,0.03,0.0
1762823091.9740741,1924.0,0.05,0.0
1762823092.074222,1939.0,0.03,0.0
1762823092.1253738,1943.0,-0.02,0.0
1762823092.1754408,1935.0,-0.01,0.0
1762823092.2232902,1929.0,-0.02,0.0
1762823092.2753909,1958.0,0.03,0.0
1762823092.3244429,2011.0,0.08,0.0
1762823092.374562,2028.0,0.05,0.0
1762823092.475378,1998.0,0.09,0.0
1762823092.524471,1946.0,-0.03,0.0
1762823092.5753531,1935.0,0.06,0.0
1762823092.623756,1945.0,0.01,0.0
1762823092.675446,1957.0,0.11,0.0
1762823092.7238169,1938.0,0.01,0.0
1762823092.774034,1930.0,0.14,0.0
1762823092.874399,1936.0,0.08,0.0
1762823092.925341,1947.0,0.12,0.0
1762823092.975293,1940.0,0.19,0.0
1762823093.025085,1929.0,0.11,0.0
1762823093.074354,1955.0,0.17,0.0
1762823093.125346,1996.0,0.17,0.0
1762823093.1729422,2012.0,0.15,0.0
1762823093.2739708,1986.0,0.18,0.0
1762823093.324739,1953.0,0.17,0.0
1762823093.374354,1931.0,0.17,0.0
1762823093.425312,1918.0,0.18,0.0
1762823093.47523,1921.0,0.16,0.0
1762823093.5254269,1937.0,0.09,0.0
1762823093.575506,1946.0,0.16,0.0
1762823093.675358,1928.0,0.13,0.0
1762823093.723092,1913.0,0.18,0.0
1762823093.775352,1930.0,0.13,0.0
1762823093.8252969,1977.0,0.2,0.0
1762823093.875346,1998.0,0.17,0.0
1762823093.925337,1996.0,0.19,0.0
1762823093.97535,1961.0,0.16,0.0
1762823094.0752552,1939.0,0.31,0.0
1762823094.125333,1929.0,0.32,0.0
1762823094.1752782,1934.0,0.26,0.0
1762823094.223074,1942.0,0.19,0.0
1762823094.2754261,1930.0,0.14,0.0
1762823094.324836,1927.0,0.24,0.0
1762823094.37544,1923.0,0.3,0.0
1762823094.425416,1937.0,0.19,0.0
1762823094.5254242,1966.0,0.21,0.0
1762823094.573638,1984.0,0.21,0.0
1762823094.623893,1980.0,0.21,0.0
1762823094.673862,1972.0,0.29,0.0
1762823094.7231889,1969.0,0.22,0.0
1762823094.775284,1977.0,0.2,0.0
1762823094.8252,1956.0,0.26,0.0
1762823094.925452,1935.0,0.2,0.0
1762823094.9745522,1924.0,0.19,0.0
1762823095.025436,1933.0,0.2,0.0
1762823095.075443,1934.0,0.25,0.0
1762823095.125349,1948.0,0.18,0.0
1762823095.1731389,1985.0,0.25,0.0
1762823095.2229838,2019.0,0.22,0.0
1762823095.32536,2021.0,0.22,0.0
1762823095.375293,1984.0,0.16,0.0
1762823095.4252958,1966.0,0.15,0.0
1762823095.474957,1966.0,0.2,0.0
1762823095.5253918,1968.0,0.22,0.0
1762823095.5753999,1954.0,0.11,0.0
1762823095.623413,1944.0,0.15,0.0
1762823095.72308,1936.0,0.22,0.0
1762823095.7743099,1933.0,0.18,0.0
1762823095.824028,1934.0,0.26,0.0
1762823095.873803,1988.0,0.2,0.0
1762823095.9232519,2051.0,0.11,0.0
1762823095.9733171,2081.0,0.25,0.0
1762823096.023465,2034.0,0.18,0.0
1762823096.123379,1991.0,0.21,0.0
1762823096.173249,1973.0,0.22,0.0
1762823096.223229,1982.0,0.18,0.0
1762823096.273373,1977.0,0.19,0.0
1762823096.323406,1962.0,0.18,0.0
1762823096.3732622,1946.0,0.14,0.0
1762823096.423585,1935.0,0.16,0.0
1762823096.524006,1937.0,0.16,0.0
1762823096.572971,1931.0,0.13,0.0
1762823096.623484,1937.0,0.16,0.0
1762823096.6730628,1948.0,0.16,0.0
1762823096.72343,1997.0,6.82,0.0
1762823096.774571,2050.0,17.9,0.0
1762823096.8229492,2075.0,25.38,0.0
1762823096.925416,2054.0,29.36,0.0
1762823096.97337,2001.0,31.29,0.0
1762823097.0253482,1973.0,28.31,0.0
1762823097.073772,1968.0,26.23,0.0
1762823097.124492,1970.0,25.14,0.0
1762823097.17452,1973.0,24.23,0.0
1762823097.2237399,1963.0,23.81,0.0
1762823097.2749949,1952.0,24.51,0.0
1762823097.3752902,1938.0,33.04,0.0
1762823097.425205,1923.0,42.51,0.0
1762823097.4745321,1918.0,48.32,0.0
1762823097.52548,1920.0,45.28,0.0
1762823097.575409,1943.0,43.71,0.0
1762823097.625356,1960.0,42.5,0.0
1762823097.675107,2003.0,41.57,0.0
1762823097.77443,2036.0,40.82,0.0
1762823097.824685,2048.0,40.36,0.0
1762823097.8753731,2016.0,48.96,0.0
1762823097.9253309,1973.0,61.18,0.0
1762823097.975331,1964.0,71.05,0.0
1762823098.025204,1960.0,70.5,0.0
1762823098.074954,1967.0,67.88,0.0
1762823098.175286,1950.0,66.44,0.0
1762823098.223979,1944.0,65.43,0.0
1762823098.273438,1934.0,64.59,0.0
1762823098.325303,1949.0,63.83,0.0
1762823098.375267,1955.0,74.05,0.0
1762823098.474123,1948.0,89.59,0.0
1762823098.525346,1942.0,105.95,0.0
1762823098.574919,1978.0,108.28,0.0
1762823098.625367,2016.0,104.06,0.0
1762823098.6754282,2026.0,101.77,0.0
1762823098.724276,1994.0,100.87,0.0
1762823098.7740989,1973.0,99.71,0.0
1762823098.875365,1965.0,98.47,0.0
1762823098.925367,1958.0,109.4,0.0
1762823098.975281,1943.0,127.38,0.0
1762823099.022995,1941.0,141.88,0.0
1762823099.073042,1948.0,142.53,0.0
1762823099.1234,1982.0,139.45,0.0
1762823099.173447,1991.0,138.37,0.0
1762823099.274421,2002.0,137.73,0.0
1762823099.323101,1992.0,135.96,0.0
1762823099.373058,2002.0,134.51,0.0
1762823099.425181,1992.0,135.89,0.0
1762823099.475161,1981.0,153.71,0.0
1762823099.524971,1971.0,172.01,0.0
1762823099.5750751,1975.0,178.87,0.0
1762823099.673252,1988.0,175.09,0.0
1762823099.7239401,1991.0,173.07,0.0
1762823099.772971,1998.0,171.67,0.0
1762823099.824725,1998.0,170.47,0.0
1762823099.8748028,1990.0,169.53,0.0
1762823099.925333,1977.0,168.81,0.0
1762823099.975273,1955.0,168.63,0.0
1762823100.0249732,1948.0,168.26,0.0
1762823100.125342,1941.0,167.11,0.0
1762823100.175603,1955.0,166.64,0.0
1762823100.224406,1956.0,171.85,0.0
1762823100.274069,1949.0,177.86,0.0
1762823100.375197,1935.0,185.82,0.0
1762823100.4741418,1930.0,196.53,0.0
1762823100.5744262,1933.0,194.3,0.0
1762823100.67361,1931.0,192.49,0.0
1762823100.7728782,1931.0,191.19,0.0
1762823100.87453,1923.0,190.77,0.0
1762823100.9254,1926.0,189.58,0.0
1762823101.023929,1926.0,188.88,0.0
1762823101.123542,1929.0,188.27,0.0
1762823101.223937,1921.0,187.69,0.0
1762823101.32394,1910.0,187.11,0.0
1762823101.423539,1917.0,186.66,0.0
1762823101.524207,1925.0,186.23,0.0
1762823101.6239529,1940.0,185.75,0.0
1762823101.672978,1939.0,185.87,0.0
1762823101.7729301,1941.0,185.17,0.0
1762823101.87393,1934.0,184.85,0.0
1762823101.975105,1925.0,184.49,0.0
1762823102.073895,1927.0,184.1,0.0
1762823102.1739562,1929.0,183.79,0.0
1762823102.273002,1927.0,183.54,0.0
1762823102.374272,1925.0,183.16,0.0
1762823102.473901,1927.0,183.58,0.0
1762823102.523896,1940.0,182.91,0.0
1762823102.624344,1943.0,182.73,0.0
1762823102.723905,1944.0,182.38,0.0
1762823102.825424,1942.0,182.24,0.0
1762823102.924109,1937.0,182.0,0.0
