Timestamp,PPG,Pressure,Systolic
1762821290.4736881,1821.0,0.01,0.0
1762821290.523916,2008.0,-0.04,0.0
1762821290.57449,2193.0,-0.11,0.0
1762821290.6249049,2231.0,-0.06,0.0
1762821290.6735082,2078.0,-0.03,0.0
1762821290.7225301,1955.0,-0.05,0.0
1762821290.823848,1938.0,0.01,0.0
1762821290.874523,1950.0,-0.04,0.0
1762821290.924476,1903.0,-0.01,0.0
1762821290.973901,1844.0,0.03,0.0
1762821291.02491,1798.0,-0.08,0.0
1762821291.074273,1801.0,0.0,0.0
1762821291.1248372,1978.0,0.03,0.0
1762821291.2239518,2210.0,-0.02,0.0
1762821291.2748759,2296.0,-0.02,0.0
1762821291.3248482,2156.0,-0.04,0.0
1762821291.37412,1988.0,0.01,0.0
1762821291.424257,1963.0,0.01,0.0
1762821291.473917,1969.0,0.04,0.0
1762821291.523683,1919.0,-0.07,0.0
1762821291.5748081,1846.0,-0.12,0.0
1762821291.672981,1790.0,-0.05,0.0
1762821291.722901,1776.0,0.01,0.0
1762821291.772774,1775.0,-0.01,0.0
1762821291.822439,1947.0,-0.0,0.0
1762821291.873517,2235.0,-0.02,0.0
1762821291.924174,2398.0,-0.08,0.0
1762821291.974002,2304.0,-0.07,0.0
1762821292.0748658,2080.0,-0.0,0.0
1762821292.123161,1985.0,-0.05,0.0
1762821292.1733382,1974.0,-0.05,0.0
1762821292.223488,1936.0,-0.05,0.0
1762821292.2749078,1868.0,-0.01,0.0
1762821292.324533,1788.0,0.03,0.0
1762821292.3748019,1767.0,-0.05,0.0
1762821292.473907,1754.0,-0.02,0.0
1762821292.524842,1824.0,-0.02,0.0
1762821292.574792,2056.0,-0.03,0.0
1762821292.624764,2302.0,-0.14,0.0
1762821292.673321,2329.0,-0.02,0.0
1762821292.723864,2139.0,-0.1,0.0
1762821292.774812,1961.0,-0.02,0.0
1762821292.874702,1957.0,-0.03,0.0
1762821292.9232059,1955.0,0.03,0.0
1762821292.973825,1908.0,-0.03,0.0
1762821293.024833,1815.0,-0.09,0.0
1762821293.0748081,1743.0,-0.07,0.0
1762821293.1248372,1743.0,0.01,0.0
1762821293.173095,1894.0,-0.06,0.0
1762821293.274842,2176.0,-0.06,0.0
1762821293.323651,2322.0,-0.05,0.0
1762821293.374161,2228.0,-0.02,0.0
1762821293.424896,1995.0,-0.04,0.0
1762821293.473744,1901.0,-0.04,0.0
1762821293.52455,1915.0,-0.02,0.0
1762821293.574759,1920.0,0.0,0.0
1762821293.67261,1848.0,-0.04,0.0
1762821293.723728,1775.0,-0.07,0.0
1762821293.774784,1732.0,-0.02,0.0
1762821293.823832,1781.0,-0.05,0.0
1762821293.874814,2046.0,-0.08,0.0
1762821293.924795,2301.0,-0.04,0.0
1762821293.973995,2371.0,0.0,0.0
1762821294.024832,2166.0,0.02,0.0
1762821294.124779,1981.0,-0.04,0.0
1762821294.172353,1929.0,-0.03,0.0
1762821294.2236228,1919.0,-0.0,0.0
1762821294.2748091,1883.0,-0.04,0.0
1762821294.324842,1804.0,0.02,0.0
1762821294.3747919,1761.0,-0.1,0.0
1762821294.423702,1728.0,0.02,0.0
1762821294.524802,1845.0,-0.04,0.0
1762821294.57475,2159.0,-0.04,0.0
1762821294.6248431,2372.0,0.0,0.0
1762821294.6735969,2350.0,-0.11,0.0
1762821294.722382,2092.0,-0.0,0.0
1762821294.772498,1955.0,-0.01,0.0
1762821294.824097,1938.0,-0.07,0.0
1762821294.9247591,1921.0,-0.01,0.0
1762821294.974088,1864.0,0.04,0.0
1762821295.025216,1779.0,-0.02,0.0
1762821295.073921,1735.0,0.0,0.0
1762821295.1241431,1716.0,0.01,0.0
1762821295.172607,1922.0,-0.03,0.0
1762821295.2242339,2217.0,-0.02,0.0
1762821295.324746,2383.0,-0.07,0.0
1762821295.374729,2233.0,0.02,0.0
1762821295.4238431,1986.0,-0.03,0.0
1762821295.474761,1889.0,-0.05,0.0
1762821295.522722,1914.0,-0.05,0.0
1762821295.574064,1886.0,0.01,0.0
1762821295.624824,1812.0,-0.05,0.0
1762821295.722759,1732.0,-0.02,0.0
1762821295.774685,1716.0,0.03,0.0
1762821295.8246038,1886.0,-0.06,0.0
1762821295.873408,2196.0,-0.0,0.0
1762821295.9250062,2387.0,-0.01,0.0
1762821295.973836,2268.0,-0.02,0.0
1762821296.02479,2014.0,-0.02,0.0
1762821296.124749,1886.0,-0.04,0.0
1762821296.173277,1916.0,-0.01,0.0
1762821296.222666,1887.0,-0.0,0.0
1762821296.274938,1820.0,-0.03,0.0
1762821296.324778,1732.0,-0.03,0.0
1762821296.374784,1698.0,-0.01,0.0
1762821296.4247959,1724.0,-0.06,0.0
1762821296.52416,1998.0,-0.01,0.0
1762821296.57483,2319.0,0.06,0.0
1762821296.6239202,2425.0,-0.04,0.0
1762821296.673399,2213.0,-0.08,0.0
1762821296.722836,1973.0,-0.01,0.0
1762821296.774092,1919.0,-0.0,0.0
1762821296.8247628,1936.0,0.07,0.0
1762821296.87467,1886.0,-0.05,0.0
1762821296.973634,1799.0,-0.08,0.0
1762821297.024758,1705.0,0.05,0.0
1762821297.074738,1673.0,0.05,0.0
1762821297.12473,1677.0,-0.06,0.0
1762821297.172528,1864.0,0.12,0.0
1762821297.222751,2207.0,-0.06,0.0
1762821297.274046,2378.0,-0.05,0.0
1762821297.3747761,2287.0,-0.06,0.0
1762821297.424701,2007.0,-0.1,0.0
1762821297.473294,1891.0,-0.05,0.0
1762821297.52495,1881.0,-0.06,0.0
1762821297.574186,1854.0,-0.06,0.0
1762821297.6248178,1801.0,-0.07,0.0
1762821297.67297,1710.0,-0.07,0.0
