Timestamp,PPG,Pressure,Systolic
1762822748.236425,2541.0,-0.09,0.0
1762822748.2861812,2411.0,-0.2,0.0
1762822748.3354769,2198.0,-0.14,0.0
1762822748.384189,2115.0,-0.18,0.0
1762822748.4365609,2072.0,-0.14,0.0
1762822748.535539,2019.0,-0.15,0.0
1762822748.586018,1937.0,-0.14,0.0
1762822748.636311,1854.0,-0.22,0.0
1762822748.685358,1821.0,-0.18,0.0
1762822748.7356029,1813.0,-0.16,0.0
1762822748.78636,1796.0,-0.17,0.0
1762822748.836363,1775.0,-0.18,0.0
1762822748.9358358,1978.0,-0.23,0.0
1762822748.985117,2351.0,-0.13,0.0
1762822749.0343091,2587.0,-0.19,0.0
1762822749.083909,2529.0,-0.18,0.0
1762822749.135157,2259.0,-0.08,0.0
1762822749.186434,2115.0,-0.2,0.0
1762822749.235647,2063.0,-0.13,0.0
1762822749.33633,2022.0,-0.17,0.0
1762822749.3848681,1944.0,-0.14,0.0
1762822749.436095,1837.0,-0.19,0.0
1762822749.485151,1787.0,-0.14,0.0
1762822749.534859,1782.0,-0.17,0.0
1762822749.585034,1786.0,-0.2,0.0
1762822749.635304,1784.0,-0.19,0.0
1762822749.736089,2009.0,-0.04,0.0
1762822749.78647,2352.0,-0.09,0.0
1762822749.835161,2530.0,-0.14,0.0
1762822749.8841841,2399.0,-0.23,0.0
1762822749.936123,2094.0,-0.16,0.0
1762822749.98492,1949.0,-0.16,0.0
1762822750.035403,1907.0,-0.1,0.0
1762822750.136378,1890.0,-0.19,0.0
1762822750.186368,1826.0,-0.1,0.0
1762822750.236414,1737.0,-0.16,0.0
1762822750.286186,1705.0,-0.2,0.0
1762822750.3362591,1740.0,2.2,0.0
1762822750.385037,1771.0,6.04,0.0
1762822750.436434,1815.0,10.07,0.0
1762822750.536355,2081.0,10.88,0.0
1762822750.585294,2333.0,9.9,0.0
1762822750.63631,2399.0,9.46,0.0
1762822750.6852312,2171.0,9.19,0.0
1762822750.736286,1958.0,9.0,0.0
1762822750.786334,1926.0,13.19,0.0
1762822750.8354461,1926.0,19.75,0.0
1762822750.935643,1902.0,22.67,0.0
1762822750.986206,1824.0,20.45,0.0
1762822751.03629,1745.0,19.66,0.0
1762822751.08556,1710.0,19.01,0.0
1762822751.135626,1700.0,18.7,0.0
1762822751.1860852,1704.0,23.17,0.0
1762822751.236545,1719.0,33.27,0.0
1762822751.336283,1992.0,41.36,0.0
1762822751.3849652,2321.0,39.09,0.0
1762822751.4362931,2438.0,37.33,0.0
1762822751.48544,2218.0,36.33,0.0
1762822751.5363898,1925.0,36.99,0.0
1762822751.5862038,1849.0,51.28,0.0
