Time,Pressure,PPGSignal,BL_W40_T2.5_D10_C2,BL_W60_T2.5_D10_C2,BL_W40_T3.0_D10_C2,BL_W40_T2.0_D10_C2,BL_W40_T2.5_D15_C2,BL_W40_T2.5_D5_C2,BL_W40_T2.5_D10_C3,BL_W40_T2.5_D10_C1,BL_W20_T2.5_D10_C2,BL_W80_T2.5_D10_C2,DRV_W5_T20,DRV_W10_T20,DRV_W5_T30,DRV_W5_T10,THR_100,THR_150,THR_200,ENS_3of5
17343,-0.21,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17379,-0.15,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17415,-0.18,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17451,-0.23,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17487,-0.20,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17523,-0.26,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17559,-0.29,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17595,-0.26,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17631,-0.23,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17667,-0.22,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17703,-0.26,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17739,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17775,-0.23,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17811,-0.23,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17847,-0.25,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17883,-0.18,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17919,-0.17,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17955,-0.29,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17991,-0.16,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18027,-0.20,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18063,-0.10,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18099,-0.23,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18135,-0.25,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18171,-0.20,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18207,-0.22,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18243,-0.21,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18279,-0.21,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18315,-0.23,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18351,-0.14,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18387,-0.20,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18423,-0.15,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18459,-0.18,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18495,-0.16,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18531,-0.23,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18567,-0.26,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18603,-0.23,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18639,-0.14,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18675,-0.21,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18711,-0.20,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18747,-0.25,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18783,-0.21,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18819,-0.21,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18855,-0.22,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18891,-0.14,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18927,-0.22,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18963,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18999,-0.23,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19035,-0.25,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19071,-0.17,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19107,-0.19,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19143,-0.15,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19179,-0.18,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19215,-0.22,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19251,-0.20,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19287,-0.25,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19323,-0.23,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19359,-0.16,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19395,-0.15,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19431,-0.22,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19467,-0.14,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19503,-0.15,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19539,-0.20,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19575,-0.12,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19611,-0.19,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19647,-0.21,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19683,-0.09,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19719,-0.16,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19755,-0.22,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19791,-0.11,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19827,-0.22,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19863,-0.27,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19899,-0.22,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19935,-0.16,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971,-0.20,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20007,-0.16,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20043,-0.22,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079,-0.08,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20115,-0.22,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151,-0.22,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20187,-0.17,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20223,-0.16,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20259,-0.09,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20295,-0.23,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20331,-0.17,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20367,-0.19,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20403,-0.23,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20439,-0.21,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20475,-0.12,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20511,-0.15,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20547,-0.14,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20583,-0.24,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20619,-0.22,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20655,-0.16,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20691,-0.18,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20727,-0.20,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20763,-0.12,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20799,-0.23,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20835,-0.19,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20871,-0.19,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20907,-0.14,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20943,-0.23,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20979,-0.19,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21015,-0.19,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21051,-0.20,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21087,-0.20,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21123,-0.17,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21159,-0.18,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21195,-0.17,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21231,-0.21,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21267,-0.21,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303,-0.19,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21339,-0.14,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21375,-0.23,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21411,-0.19,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21447,-0.19,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21483,-0.20,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21519,-0.21,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21555,-0.20,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21591,-0.19,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21627,-0.24,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21663,-0.06,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21699,-0.18,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21735,-0.28,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21771,-0.16,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21807,-0.20,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21843,-0.19,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21879,-0.25,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21915,-0.17,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21951,-0.17,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21987,-0.18,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22023,-0.23,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22059,-0.16,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22095,-0.23,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22131,-0.22,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22167,-0.24,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22203,-0.25,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22239,-0.13,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22275,-0.14,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22311,-0.12,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22347,-0.23,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22383,-0.24,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22419,-0.13,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22455,-0.11,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22491,-0.14,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22527,-0.23,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22563,-0.28,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22599,-0.16,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22635,-0.13,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22671,-0.20,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22707,-0.13,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22743,-0.16,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22779,-0.21,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22815,-0.22,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22851,-0.14,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22887,-0.27,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22923,-0.27,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22959,-0.18,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22995,-0.17,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23031,-0.21,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23067,-0.12,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23103,-0.19,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23139,-0.19,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23175,-0.15,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23211,-0.14,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23247,-0.12,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23283,-0.15,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23319,-0.19,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23355,-0.09,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23391,-0.20,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23427,-0.16,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23463,-0.20,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23499,-0.17,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23535,-0.14,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23571,-0.19,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23607,-0.24,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23643,-0.13,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23679,-0.13,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23715,-0.18,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23751,-0.19,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23787,-0.19,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23823,-0.27,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23859,-0.20,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23895,-0.03,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23931,-0.20,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23967,-0.17,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24003,-0.25,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24039,-0.23,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24075,-0.17,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24111,-0.21,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24147,-0.13,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24183,-0.24,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24219,-0.20,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24255,-0.20,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24291,-0.27,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24327,-0.26,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24363,-0.22,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24399,-0.24,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24435,-0.32,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24471,-0.24,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24507,-0.26,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24543,-0.20,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24579,-0.16,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24615,-0.19,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24651,-0.21,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24687,-0.20,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24723,-0.19,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24759,-0.14,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24795,-0.25,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24831,-0.21,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24867,-0.24,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24903,-0.16,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24939,-0.10,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24975,-0.13,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25011,-0.25,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25047,-0.13,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25083,-0.15,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25119,-0.20,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25155,-0.23,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25191,-0.21,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25227,-0.21,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25263,-0.23,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25299,-0.17,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25335,-0.21,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25371,-0.18,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25407,-0.23,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25443,-0.25,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25479,-0.22,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25515,-0.27,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25551,-0.10,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25587,-0.23,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25623,-0.22,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
