Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8435,-0.16,78,5,1
8462,-0.19,338,37,1
8489,-0.10,714,131,1
8516,-0.18,1066,306,1
8543,-0.13,1309,536,1
8570,-0.22,1406,765,1
8597,-0.10,1355,930,1
8624,-0.15,1190,985,1
8651,-0.12,965,916,1
8678,-0.17,736,739,1
8705,-0.11,545,494,1
8732,-0.18,412,231,1
8759,-0.13,338,-5,1
8786,-0.15,308,-189,1
8813,-0.14,302,-307,1
8840,-0.22,300,-367,1
8867,-0.12,285,-385,1
8894,-0.15,243,-382,1
8921,-0.16,171,-378,1
8948,-0.08,79,-388,1
8975,-0.15,-13,-418,1
9002,-0.20,-72,-460,1
9029,-0.17,-36,-498,1
9056,-0.18,159,-499,1
9083,-0.10,504,-427,1
9110,-0.13,851,-260,1
9137,-0.14,984,-26,1
9164,-0.16,792,189,1
9191,-0.12,329,282,1
9218,-0.12,-246,183,1
9245,-0.14,-762,-101,1
9272,-0.19,-1094,-497,1
9299,-0.11,-1201,-887,1
9326,-0.09,-1117,-1169,1
9353,-0.20,-916,-1278,1
9380,-0.20,-687,-1212,1
9407,-0.08,-504,-1011,1
9434,-0.04,-408,-746,1
9461,-0.05,-404,-488,1
9488,-0.10,-464,-289,1
9515,-0.05,-545,-172,1
9542,-0.09,-609,-128,1
9569,-0.15,-633,-131,1
9596,-0.13,-615,-147,1
9623,-0.09,-565,-149,1
9650,-0.16,-502,-123,1
9677,-0.09,-438,-69,1
9704,-0.15,-383,3,1
9731,-0.18,-343,83,1
9758,-0.15,-318,156,1
9785,-0.15,-303,215,1
9812,-0.15,-289,256,1
9839,-0.12,-257,284,1
9866,-0.16,-157,308,1
9893,-0.18,60,352,1
9920,-0.06,373,441,1
9947,-0.05,654,587,1
9974,-0.14,749,764,1
10001,-0.10,587,905,1
10028,-0.18,218,932,1
10055,-0.11,-222,801,1
10082,-0.17,-599,526,1
10109,-0.19,-817,174,1
10136,-0.09,-853,-159,1
10163,-0.10,-740,-394,1
10190,-0.12,-543,-486,1
10217,-0.11,-334,-438,1
10244,-0.08,-171,-289,1
10271,-0.15,-85,-97,1
10298,-0.08,-73,79,1
10325,-0.06,-112,203,1
10352,-0.13,-171,258,1
10379,-0.03,-219,252,1
10406,-0.12,-242,210,1
10433,-0.10,-236,155,1
10460,-0.22,-208,111,1
10487,-0.14,-166,89,1
10514,-0.17,-121,90,1
10541,-0.15,-81,109,1
10568,-0.10,-49,137,1
10595,-0.18,-30,165,1
10622,-0.14,-22,185,1
10649,-0.07,-10,196,1
10676,-0.20,50,200,1
10703,-0.16,216,214,1
10730,-0.16,493,265,1
10757,-0.03,783,373,1
10784,-0.09,930,524,1
10811,-0.10,836,664,1
10838,-0.18,518,715,1
10865,-0.13,90,623,1
10892,-0.09,-310,384,1
10919,-0.10,-580,49,1
10946,-0.19,-677,-292,1
10973,-0.08,-615,-559,1
11000,-0.17,-453,-695,1
11027,-0.14,-258,-690,1
11054,-0.14,-91,-572,1
11081,-0.13,10,-394,1
11108,-0.12,37,-212,1
11135,-0.10,3,-71,1
11162,-0.15,-60,6,1
11189,-0.04,-124,21,1
11216,-0.06,-166,-8,1
11243,-0.17,-177,-56,1
11270,-0.15,-157,-100,1
11297,-0.07,-118,-122,1
11324,-0.12,-72,-118,1
11351,-0.12,-29,-92,1
11378,-0.12,1,-53,1
11405,-0.04,19,-12,1
11432,-0.14,23,21,1
11459,-0.09,26,44,1
11486,-0.01,63,56,1
11513,-0.03,197,74,1
11540,-0.10,453,121,1
11567,-0.14,759,224,1
11594,-0.10,963,380,1
11621,-0.13,940,543,1
11648,-0.16,673,639,1
11675,-0.10,255,600,1
11702,-0.10,-176,405,1
11729,-0.04,-502,92,1
11756,-0.15,-661,-257,1
11783,-0.14,-655,-554,1
11810,-0.13,-528,-734,1
11837,-0.02,-343,-771,1
11864,-0.08,-165,-682,1
11891,-0.10,-39,-514,1
11918,-0.07,13,-321,1
11945,-0.04,3,-155,1
11972,-0.11,-43,-45,1
11999,0.01,-96,1,1
12026,-0.11,-138,0,1
12053,-0.08,-158,-30,1
12080,-0.07,-155,-65,1
12107,-0.06,-131,-89,1
12134,-0.14,-94,-93,1
12161,-0.04,-52,-76,1
12188,-0.05,-14,-43,1
12215,-0.06,10,-3,1
12242,-0.08,21,34,1
12269,-0.02,27,64,1
12296,-0.09,62,84,1
12323,-0.05,185,107,1
12350,-0.07,421,155,1
12377,-0.04,701,251,1
12404,-0.11,881,394,1
12431,-0.10,846,542,1
12458,-0.11,585,623,1
12485,-0.09,185,577,1
12512,-0.13,-220,387,1
12539,-0.05,-519,89,1
12566,-0.15,-656,-237,1
12593,-0.07,-638,-510,1
12620,-0.13,-511,-669,1
12647,-0.07,-335,-693,1
12674,-0.13,-166,-601,1
12701,0.04,-45,-437,1
12728,-0.16,11,-253,1
12755,-0.05,6,-94,1
12782,-0.18,-37,10,1
12809,-0.03,-92,55,1
12836,-0.15,-135,51,1
12863,-0.01,-156,19,1
12890,-0.09,-154,-18,1
12917,-0.04,-136,-45,1
12944,-0.12,-108,-54,1
12971,-0.07,-75,-43,1
12998,-0.03,-43,-19,1
13025,-0.06,-19,13,1
13052,-0.12,-3,45,1
13079,-0.05,14,73,1
13106,-0.16,68,96,1
13133,-0.12,209,127,1
13160,-0.04,448,186,1
13187,-0.03,702,291,1
13214,-0.12,834,432,1
13241,-0.11,753,562,1
13268,-0.11,474,614,1
13295,-0.13,94,541,1
13322,-0.12,-263,336,1
13349,-0.08,-509,46,1
13376,-0.06,-607,-253,1
13403,-0.06,-567,-489,1
13430,-0.20,-432,-613,1
13457,-0.05,-260,-612,1
13484,-0.10,-103,-509,1
13511,-0.16,0,-347,1
13538,-0.11,40,-177,1
13565,-0.06,25,-38,1
13592,-0.09,-23,46,1
13619,-0.10,-80,74,1
13646,-0.16,-127,58,1
13673,-0.06,-152,17,1
13700,-0.16,-152,-25,1
13727,-0.05,-128,-56,1
13754,-0.10,-91,-64,1
13781,-0.04,-51,-51,1
13808,-0.14,-17,-22,1
13835,-0.11,4,14,1
13862,-0.10,18,48,1
13889,-0.12,42,76,1
13916,-0.16,120,101,1
13943,-0.14,292,139,1
13970,-0.15,534,209,1
13997,-0.11,738,322,1
14024,-0.04,784,455,1
14051,-0.10,621,552,1
14078,-0.12,298,554,1
14105,-0.07,-74,427,1
14132,-0.16,-385,189,1
14159,-0.12,-565,-102,1
14186,-0.19,-595,-372,1
14213,-0.20,-501,-555,1
14240,-0.17,-337,-618,1
14267,-0.16,-160,-564,1
14294,-0.09,-20,-426,1
14321,-0.07,53,-252,1
14348,-0.12,57,-91,1
14375,-0.04,10,21,1
14402,-0.12,-56,72,1
14429,-0.02,-113,69,1
14456,-0.05,-144,31,1
14483,-0.09,-146,-15,1
14510,-0.09,-126,-53,1
14537,0.02,-91,-68,1
14564,-0.15,-54,-60,1
14591,-0.13,-22,-34,1
14618,-0.20,-3,0,1
