Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8438,-0.15,154,9,1
8465,-0.20,602,69,1
8492,-0.17,1085,226,1
8519,-0.13,1298,473,1
8546,-0.13,1218,721,1
8573,-0.16,957,863,1
8600,-0.18,654,841,1
8627,-0.23,412,669,1
8654,-0.11,281,412,1
8681,-0.20,299,153,1
8708,-0.21,539,-26,1
8735,-0.12,1035,-63,1
8762,-0.13,1647,80,1
8789,-0.20,2128,386,1
8816,-0.13,2353,763,1
8843,-0.20,2244,1083,1
8870,-0.09,1691,1218,1
8897,-0.16,752,1067,1
8924,-0.07,-289,593,1
8951,-0.11,-1115,-132,1
8978,-0.10,-1510,-942,1
9005,-0.19,-1438,-1628,1
9032,-0.10,-1030,-2020,1
9059,-0.16,-514,-2050,1
9086,-0.14,-109,-1768,1
9113,-0.22,51,-1315,1
9140,-0.13,-44,-860,1
9167,-0.10,-312,-537,1
9194,-0.11,-627,-406,1
9221,-0.08,-885,-450,1
9248,-0.08,-1034,-597,1
9275,-0.19,-1064,-758,1
9302,-0.17,-960,-862,1
9329,-0.16,-655,-856,1
9356,-0.09,-101,-702,1
9383,-0.17,575,-380,1
9410,-0.16,1133,84,1
9437,-0.14,1443,604,1
9464,-0.15,1454,1058,1
9491,-0.15,1078,1329,1
9518,-0.13,322,1324,1
9545,-0.17,-606,1006,1
9572,-0.13,-1399,421,1
9599,-0.19,-1819,-287,1
9626,-0.15,-1792,-927,1
9653,-0.13,-1420,-1326,1
9680,-0.17,-913,-1396,1
9707,-0.18,-491,-1165,1
9734,-0.20,-286,-756,1
9761,-0.21,-315,-324,1
9788,-0.18,-491,0,1
9815,-0.26,-688,157,1
9842,-0.18,-802,163,1
9869,-0.25,-790,87,1
9896,-0.14,-672,9,1
9923,-0.17,-479,-11,1
9950,-0.15,-185,54,1
9977,-0.09,259,217,1
10004,-0.14,797,481,1
10031,-0.10,1247,825,1
10058,-0.14,1437,1188,1
10085,-0.16,1233,1465,1
10112,-0.12,624,1540,1
10139,-0.21,-212,1335,1
10166,-0.11,-1018,854,1
10193,-0.13,-1556,197,1
10220,-0.11,-1695,-466,1
10247,-0.25,-1453,-961,1
10274,-0.16,-977,-1169,1
10301,-0.26,-472,-1067,1
10328,-0.18,-118,-732,1
