Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8427,-0.19,130,8,0
8454,-0.20,514,58,0
8481,-0.13,953,194,0
8508,-0.21,1206,415,0
8535,-0.06,1245,654,0
8562,-0.18,1140,827,0
8589,-0.15,983,879,0
8616,-0.20,832,810,0
8643,-0.12,719,654,0
8670,-0.24,649,464,0
8697,-0.12,614,282,0
8724,-0.16,642,138,0
8751,-0.25,792,54,0
8778,-0.27,1092,51,0
8805,-0.15,1439,143,0
8832,-0.20,1607,310,0
8859,-0.16,1435,475,0
8886,-0.18,938,528,0
8913,-0.20,263,384,0
8940,-0.20,-396,31,0
8967,-0.15,-877,-463,0
8994,-0.17,-1088,-978,0
9021,-0.21,-1026,-1384,0
9048,-0.13,-774,-1587,0
9075,-0.19,-461,-1562,0
9102,-0.19,-219,-1349,0
9129,-0.23,-124,-1039,0
9156,-0.27,-176,-734,0
9183,-0.15,-323,-512,0
9210,-0.18,-493,-407,0
9237,-0.18,-630,-405,0
9264,-0.22,-707,-463,0
9291,-0.17,-718,-531,0
9318,-0.11,-679,-570,0
9345,-0.14,-596,-558,0
9372,-0.21,-429,-487,0
9399,-0.16,-93,-349,0
9426,-0.20,421,-125,0
9453,-0.17,952,195,0
9480,-0.18,1258,580,0
9507,-0.16,1158,933,0
9534,-0.21,655,1124,0
9561,-0.15,-69,1056,0
9588,-0.21,-788,715,0
9615,-0.12,-1306,184,0
9642,-0.18,-1512,-390,0
9669,-0.17,-1404,-851,0
9696,-0.24,-1082,-1086,0
9723,-0.21,-696,-1064,0
9750,-0.20,-395,-829,0
9777,-0.09,-260,-487,0
9804,-0.16,-290,-153,0
9831,-0.19,-426,83,0
9858,-0.16,-583,188,0
9885,-0.19,-697,176,0
9912,-0.08,-737,98,0
9939,-0.12,-702,12,0
9966,-0.17,-614,-38,0
9993,-0.23,-467,-30,0
10020,-0.19,-201,44,0
10047,-0.16,253,201,0
10074,-0.23,833,456,0
10101,-0.16,1333,802,0
10128,-0.29,1618,1184,0
10155,-0.22,1599,1509,0
10182,-0.20,1170,1668,0
10209,-0.12,417,1572,0
10236,-0.17,-406,1190,0
10263,-0.18,-1052,586,0
10290,-0.21,-1357,-94,0
10317,-0.16,-1296,-680,0
