Time,Pressure,PPGSignal,rawPPGSignal
8427,-0.19,2027,130,1
8454,-0.20,1776,514,1
8481,-0.13,1593,953,1
8508,-0.21,1418,1206,1
8535,-0.06,1365,1245,1
8562,-0.18,1393,1140,1
8589,-0.15,1421,983,1
8616,-0.20,1507,832,1
8643,-0.12,1587,719,1
8670,-0.24,1623,649,1
8697,-0.12,1840,614,1
8724,-0.16,2367,642,1
8751,-0.25,3130,792,1
8778,-0.27,3839,1092,1
8805,-0.15,3506,1439,1
8832,-0.20,2769,1607,1
8859,-0.16,1971,1435,1
8886,-0.18,1237,938,1
8913,-0.20,923,263,1
8940,-0.20,838,-396,1
8967,-0.15,1077,-877,1
8994,-0.17,1530,-1088,1
9021,-0.21,1907,-1026,1
9048,-0.13,2176,-774,1
9075,-0.19,2160,-461,1
9102,-0.19,1952,-219,1
9129,-0.23,1774,-124,1
9156,-0.27,1527,-176,1
9183,-0.15,1425,-323,1
9210,-0.18,1436,-493,1
9237,-0.18,1405,-630,1
9264,-0.22,1490,-707,1
9291,-0.17,1531,-718,1
9318,-0.11,1589,-679,1
9345,-0.14,1875,-596,1
9372,-0.21,2559,-429,1
9399,-0.16,3774,-93,1
9426,-0.20,4095,421,1
9453,-0.17,4095,952,1
9480,-0.18,3137,1258,1
9507,-0.16,2160,1158,1
9534,-0.21,1369,655,1
9561,-0.15,927,-69,1
9588,-0.21,806,-788,1
9615,-0.12,1107,-1306,1
9642,-0.18,1562,-1512,1
9669,-0.17,1982,-1404,1
9696,-0.24,2246,-1082,1
9723,-0.21,2167,-696,1
9750,-0.20,1969,-395,1
9777,-0.09,1726,-260,1
9804,-0.16,1463,-290,1
9831,-0.19,1354,-426,1
9858,-0.16,1334,-583,1
9885,-0.19,1386,-697,1
9912,-0.08,1493,-737,1
9939,-0.12,1521,-702,1
9966,-0.17,1659,-614,1
9993,-0.23,2111,-467,1
10020,-0.19,3067,-201,1
10047,-0.16,4095,253,1
10074,-0.23,4095,833,1
10101,-0.16,4095,1333,1
10128,-0.29,4095,1618,1
10155,-0.22,2597,1599,1
10182,-0.20,1643,1170,1
10209,-0.12,987,417,1
10236,-0.17,807,-406,1
10263,-0.18,1116,-1052,1
10290,-0.21,1629,-1357,1
10317,-0.16,2096,-1296,1
10344,-0.22,2299,-982,1
10371,-0.19,2165,-597,1
10398,-0.19,1919,-310,1
10425,-0.18,1601,-200,1
10452,-0.25,1389,-255,1
10479,-0.24,1315,-402,1
10506,-0.21,1286,-555,1
10533,-0.19,1371,-651,1
10560,-0.21,1463,-666,1
10587,-0.20,1507,-607,1
10614,-0.21,1650,-501,1
10641,-0.16,2043,-347,1
10668,-0.25,3059,-81,1
10695,-0.15,4095,375,1
10722,-0.27,4095,961,1
10749,-0.23,4095,1465,1
10776,-0.31,4095,1754,1
10803,-0.18,2853,1750,1
10830,-0.23,1775,1360,1
10857,-0.10,978,634,1
10884,-0.23,745,-208,1
10911,-0.16,1035,-904,1
10938,-0.20,1564,-1263,1
10965,-0.18,2082,-1241,1
10992,-0.18,2277,-938,1
11019,-0.14,2160,-544,1
11046,-0.19,1926,-238,1
11073,-0.28,1577,-114,1
11100,-0.25,1360,-165,1
11127,-0.19,1250,-318,1
11154,-0.19,1199,-483,1
11181,-0.16,1296,-597,1
11208,-0.27,1357,-631,1
11235,-0.19,1457,-587,1
11262,-0.25,1570,-484,1
11289,-0.23,1648,-349,1
11316,-0.16,2146,-180,1
11343,-0.13,3235,97,1
11370,-0.27,4095,562,1
11397,-0.19,4095,1131,1
11424,-0.17,4095,1602,1
11451,-0.20,4036,1856,1
11478,-0.17,2527,1803,1
11505,-0.10,1437,1332,1
11532,-0.21,817,528,1
11559,-0.14,719,-334,1
11586,-0.15,1121,-987,1
11613,-0.15,1779,-1258,1
11640,-0.22,2225,-1133,1
11667,-0.19,2379,-758,1
11694,-0.24,2182,-345,1
11721,-0.14,1818,-72,1
11748,-0.17,1505,-13,1
11775,-0.10,1248,-132,1
11802,-0.19,1171,-337,1
11829,-0.21,1227,-528,1
11856,-0.16,1280,-637,1
11883,-0.20,1424,-644,1
11910,-0.27,1520,-563,1
11937,-0.10,1535,-433,1
11964,-0.22,1616,-296,1
11991,-0.24,1617,-177,1
12018,-0.30,1972,-63,1
12045,-0.24,2976,133,1
12072,-0.23,4095,529,1
12099,-0.20,4095,1081,1
12126,-0.34,4095,1574,1
12153,-0.24,3835,1844,1
12180,-0.25,2411,1777,1
12207,-0.15,1306,1286,1
12234,-0.23,660,470,1
12261,-0.12,582,-396,1
12288,-0.21,1005,-1044,1
12315,-0.25,1766,-1297,1
12342,-0.32,2303,-1138,1
12369,-0.14,2495,-714,1
12396,-0.21,2349,-248,1
12423,-0.13,1935,66,1
12450,-0.23,1535,144,1
12477,-0.23,1289,14,1
12504,-0.15,1155,-223,1
12531,-0.25,1195,-460,1
12558,-0.23,1264,-614,1
12585,-0.17,1386,-652,1
12612,-0.29,1505,-588,1
12639,-0.17,1535,-460,1
12666,-0.21,1599,-317,1
12693,-0.21,1676,-187,1
12720,-0.09,2183,-44,1
12747,-0.21,3419,216,1
12774,-0.19,4095,678,1
12801,-0.25,4095,1230,1
12828,-0.26,4095,1666,1
12855,-0.18,3792,1869,1
12882,-0.22,2331,1742,1
12909,-0.13,1200,1201,1
12936,-0.16,544,348,1
12963,-0.28,511,-541,1
12990,-0.19,996,-1187,1
13017,-0.18,1761,-1412,1
13044,-0.24,2325,-1214,1
13071,-0.18,2441,-755,1
13098,-0.18,2293,-274,1
13125,-0.22,1895,39,1
13152,-0.25,1500,109,1
13179,-0.13,1271,-27,1
13206,-0.23,1123,-264,1
13233,-0.17,1168,-494,1
13260,-0.20,1235,-640,1
13287,-0.20,1339,-674,1
13314,-0.29,1479,-612,1
13341,-0.23,1511,-488,1
13368,-0.22,1599,-344,1
13395,-0.13,1879,-193,1
13422,-0.19,2826,25,1
13449,-0.19,4095,430,1
13476,-0.12,4095,1006,1
13503,-0.17,4095,1533,1
13530,-0.23,4095,1849,1
13557,-0.15,4095,1944,1
13584,-0.24,3318,1828,1
13611,-0.24,1741,1415,1
