Time,Pressure,PPGSignal,rawPPGSignal
8925,-0.09,1845,119,1
8952,-0.26,1865,484,1
8979,-0.21,1861,942,1
9006,-0.20,1889,1276,1
9033,-0.15,1985,1439,1
9060,-0.22,2047,1469,1
9087,-0.22,2058,1414,1
9114,-0.19,2000,1303,1
9141,-0.18,1936,1152,1
9168,-0.13,1881,979,1
9195,-0.19,1858,803,1
9222,-0.17,1839,638,1
9249,-0.14,1830,494,1
9276,-0.19,1833,374,1
9303,-0.15,1851,278,1
9330,-0.16,1872,203,1
9357,-0.15,1871,145,1
9384,-0.17,1877,94,1
9411,-0.18,1872,45,1
9438,-0.18,1869,-3,1
9465,-0.17,1873,-51,1
9492,-0.25,1872,-97,1
9519,-0.16,1883,-140,1
9546,-0.23,1882,-177,1
9573,-0.06,1874,-211,1
9600,-0.21,1871,-242,1
9627,-0.21,1858,-272,1
9654,-0.16,1889,-298,1
9681,-0.10,1955,-313,1
9708,-0.17,2013,-309,1
9735,-0.11,2032,-290,1
9762,-0.10,2000,-273,1
9789,-0.12,1939,-272,1
9816,-0.13,1890,-295,1
9843,-0.04,1849,-336,1
9870,-0.11,1840,-383,1
9897,-0.16,1854,-422,1
9924,-0.17,1837,-447,1
9951,-0.10,1843,-457,1
9978,-0.07,1845,-456,1
10005,-0.06,1863,-446,1
10032,-0.08,1892,-428,1
10059,-0.18,1881,-406,1
10086,-0.11,1865,-387,1
10113,-0.14,1862,-375,1
10140,-0.15,1854,-367,1
10167,-0.15,1863,-359,1
10194,-0.17,1868,-350,1
10221,-0.13,1869,-339,1
10248,-0.18,1872,-325,1
10275,-0.17,1869,-312,1
10302,-0.18,1890,-297,1
10329,-0.15,1957,-277,1
10356,-0.14,2017,-242,1
10383,-0.08,2023,-198,1
10410,-0.13,1975,-160,1
10437,-0.17,1922,-143,1
10464,-0.13,1872,-150,1
10491,-0.08,1833,-176,1
10518,-0.19,1831,-207,1
10545,-0.15,1827,-231,1
10572,-0.07,1825,-243,1
10599,-0.08,1856,-240,1
10626,-0.08,1872,-223,1
10653,-0.04,1899,-196,1
10680,-0.11,1919,-163,1
10707,-0.11,1897,-132,1
10734,-0.15,1883,-112,1
10761,-0.11,1867,-102,1
10788,-0.16,1857,-101,1
10815,-0.12,1853,-103,1
10842,-0.15,1856,-106,1
10869,-0.17,1872,-104,1
10896,-0.24,1882,-95,1
10923,-0.16,1920,-79,1
10950,-0.09,1970,-53,1
10977,-0.15,1999,-19,1
11004,-0.11,1998,14,1
11031,-0.10,1969,37,1
11058,-0.10,1921,42,1
11085,-0.08,1879,27,1
11112,-0.19,1836,-1,1
11139,-0.12,1817,-36,1
11166,-0.18,1822,-66,1
11193,-0.15,1851,-83,1
11220,-0.13,1878,-82,1
11247,-0.10,1901,-64,1
11274,-0.16,1895,-39,1
