Time,Pressure,PPGSignal,rawPPGSignal
8925,-0.14,1595,102,1
8952,-0.12,1621,418,1
8979,0.28,1662,819,1
9006,0.40,1649,1116,1
9033,0.53,1637,1257,1
9060,0.31,1611,1258,1
9087,0.55,1619,1167,1
9114,0.71,1642,1036,1
9141,0.34,1670,902,1
9168,0.76,1680,782,1
9195,0.91,1680,679,1
9222,0.46,1710,588,1
9249,0.78,1782,514,1
9276,1.09,1873,461,1
9303,0.72,1918,430,1
9330,0.76,1887,403,1
9357,1.26,1797,357,1
9384,1.14,1712,277,1
9411,0.83,1643,167,1
9438,1.26,1609,45,1
9465,1.49,1622,-67,1
9492,1.04,1648,-151,1
9519,1.29,1714,-201,1
9546,1.62,1757,-218,1
9573,1.40,1767,-215,1
9600,1.25,1765,-208,1
9627,1.78,1743,-207,1
9654,1.72,1715,-221,1
9681,1.40,1707,-247,1
9708,1.69,1712,-278,1
9735,2.01,1709,-305,1
9762,1.62,1712,-326,1
9789,1.92,1729,-340,1
9816,2.01,1748,-347,1
9843,1.78,1767,-347,1
9870,2.13,1781,-339,1
9897,1.99,1779,-328,1
9924,2.11,1763,-321,1
9951,2.19,1748,-321,1
9978,2.12,1759,-325,1
10005,2.15,1793,-328,1
10032,2.28,1867,-318,1
10059,2.19,1935,-291,1
10086,2.47,1978,-248,1
10113,2.23,1968,-203,1
10140,2.66,1911,-174,1
10167,2.44,1842,-175,1
10194,2.80,1747,-206,1
10221,2.86,1712,-258,1
10248,2.73,1733,-311,1
10275,2.93,1746,-345,1
10302,3.00,1796,-351,1
10329,2.93,1830,-333,1
10356,3.26,1842,-300,1
10383,3.11,1840,-265,1
10410,3.43,1813,-236,1
10437,3.26,1786,-219,1
10464,3.47,1767,-216,1
10491,3.61,1760,-221,1
10518,3.46,1781,-227,1
10545,3.74,1786,-224,1
10572,3.85,1775,-215,1
10599,3.75,1767,-204,1
10626,3.85,1775,-193,1
10653,4.22,1771,-184,1
10680,4.11,1766,-175,1
10707,4.11,1764,-166,1
10734,4.12,1774,-157,1
10761,4.25,1844,-141,1
10788,4.49,1945,-109,1
10815,4.68,2015,-58,1
10842,4.51,2026,3,1
10869,4.55,1970,51,1
10896,4.91,1873,67,1
10923,4.78,1765,42,1
10950,5.08,1712,-16,1
