Time,Pressure,PPGSignal,rawPPGSignal
8907,-0.13,1871,120,1
8934,-0.22,1869,489,1
8961,-0.15,1858,949,1
8988,-0.16,1854,1279,1
9015,-0.11,1851,1424,1
9042,-0.23,1834,1415,1
9069,-0.10,1844,1311,1
9096,-0.20,1850,1163,1
9123,-0.08,1871,1007,1
9150,-0.19,1872,865,1
9177,-0.13,1856,742,1
9204,-0.16,1872,636,1
9231,-0.12,1889,540,1
9258,-0.13,1904,455,1
9285,-0.07,1895,380,1
9312,-0.15,1870,309,1
9339,-0.11,1877,235,1
9366,-0.18,1929,164,1
9393,-0.04,1947,109,1
9420,-0.08,1952,65,1
9447,-0.10,1921,21,1
9474,-0.20,1877,-29,1
9501,-0.08,1819,-92,1
9528,-0.15,1837,-159,1
9555,-0.08,1834,-220,1
9582,-0.11,1794,-271,1
9609,-0.11,1837,-312,1
9636,-0.16,1854,-339,1
9663,-0.08,1856,-353,1
9690,-0.17,1850,-359,1
9717,-0.11,1842,-366,1
9744,-0.18,1847,-374,1
9771,-0.12,1853,-384,1
9798,-0.16,1830,-392,1
9825,-0.08,1840,-398,1
9852,-0.16,1833,-402,1
9879,-0.10,1829,-405,1
9906,-0.14,1856,-409,1
9933,-0.08,1841,-411,1
9960,-0.17,1850,-405,1
9987,-0.13,1842,-394,1
10014,-0.09,1827,-385,1
10041,-0.04,1840,-379,1
10068,-0.17,1868,-372,1
10095,-0.08,1930,-356,1
10122,-0.11,1923,-328,1
10149,-0.08,1926,-296,1
10176,-0.07,1914,-270,1
10203,-0.01,1889,-256,1
10230,-0.15,1871,-256,1
10257,-0.07,1868,-264,1
10284,-0.13,1854,-272,1
10311,-0.15,1841,-278,1
10338,-0.16,1840,-280,1
10365,-0.14,1819,-281,1
10392,-0.15,1831,-277,1
10419,-0.09,1841,-266,1
10446,-0.22,1831,-250,1
10473,-0.08,1842,-234,1
10500,-0.12,1835,-220,1
10527,-0.16,1829,-208,1
10554,-0.18,1864,-198,1
10581,-0.12,1841,-190,1
10608,-0.15,1856,-180,1
10635,-0.11,1818,-165,1
10662,-0.19,1851,-148,1
10689,-0.17,1863,-134,1
10716,-0.22,1862,-121,1
10743,-0.17,1850,-108,1
10770,-0.15,1845,-98,1
10797,-0.14,1873,-92,1
10824,-0.12,1863,-86,1
10851,-0.09,1939,-71,1
10878,-0.18,1965,-43,1
10905,-0.11,1955,-9,1
10932,-0.17,1938,16,1
10959,-0.06,1922,26,1
10986,-0.15,1902,20,1
11013,0.01,1902,3,1
11040,-0.13,1843,-18,1
11067,-0.12,1825,-40,1
11094,-0.17,1853,-56,1
11121,-0.11,1850,-61,1
11148,-0.20,1866,-59,1
11175,-0.13,1853,-51,1
11202,-0.18,1844,-43,1
11229,-0.09,1851,-34,1
11256,-0.20,1843,-27,1
11283,-0.13,1840,-22,1
11310,-0.12,1830,-19,1
11337,-0.15,1840,-19,1
11364,-0.17,1837,-20,1
11391,-0.14,1845,-19,1
11418,-0.13,1840,-16,1
11445,-0.15,1852,-12,1
11472,-0.16,1858,-6,1
11499,-0.12,1855,0,1
11526,-0.18,1840,6,1
11553,-0.03,1841,11,1
11580,-0.12,1841,11,1
11607,-0.09,1870,10,1
11634,-0.18,1851,7,1
11661,-0.12,1904,8,1
11688,-0.19,1945,23,1
11715,-0.10,1953,49,1
11742,-0.11,1937,76,1
11769,-0.07,1906,88,1
11796,-0.21,1867,82,1
11823,0.00,1859,61,1
11850,-0.28,1847,36,1
11877,-0.17,1853,14,1
11904,-0.11,1857,0,1
11931,-0.15,1835,-6,1
11958,-0.22,1856,-3,1
11985,-0.10,1845,2,1
12012,-0.20,1818,3,1
12039,-0.05,1778,-6,1
12066,-0.21,1806,-20,1
12093,-0.15,1805,-33,1
12120,-0.17,1821,-40,1
12147,-0.12,1835,-35,1
12174,-0.17,1831,-21,1
12201,-0.11,1861,-6,1
12228,-0.19,1838,2,1
12255,-0.16,1823,5,1
12282,-0.28,1835,5,1
12309,-0.07,1827,5,1
12336,-0.12,1822,4,1
12363,-0.17,1822,0,1
12390,-0.14,1817,-5,1
12417,-0.13,1814,-9,1
12444,-0.20,1839,-9,1
12471,-0.14,1904,-1,1
12498,-0.11,1951,21,1
12525,-0.09,1959,53,1
12552,-0.16,1916,79,1
12579,-0.06,1881,86,1
12606,-0.16,1845,70,1
12633,-0.07,1839,40,1
12660,-0.14,1838,15,1
12687,-0.19,1838,3,1
12714,-0.15,1839,-1,1
12741,-0.04,1850,-4,1
12768,-0.13,1856,-5,1
12795,-0.10,1846,-6,1
12822,-0.14,1845,-6,1
12849,-0.10,1842,-7,1
12876,-0.09,1840,-7,1
12903,-0.05,1851,-6,1
12930,-0.19,1854,-3,1
12957,-0.14,1859,-1,1
12984,-0.15,1845,0,1
13011,-0.13,1843,-2,1
13038,-0.14,1840,-4,1
13065,-0.12,1850,-4,1
13092,-0.08,1856,0,1
13119,-0.10,1854,4,1
13146,-0.10,1841,6,1
13173,-0.05,1837,6,1
13200,-0.08,1846,4,1
13227,-0.17,1856,0,1
13254,-0.12,1879,2,1
13281,-0.19,1911,13,1
13308,-0.21,1910,30,1
