Time,Pressure,PPGSignal,rawPPGSignal
8914,-0.07,1023,67,1
8941,-0.01,1823,324,1
8968,-0.07,3767,862,1
8995,-0.10,4095,1647,1
9022,0.01,4095,2415,1
9049,-0.07,4095,2902,1
9076,0.03,4095,3060,1
9103,-0.02,4095,2961,1
9130,-0.12,4095,2709,1
9157,-0.11,4095,2391,1
9184,0.06,2177,1940,1
9211,0.04,666,1158,1
9238,0.01,318,93,1
9265,-0.10,782,-895,1
9292,0.04,1494,-1477,1
9319,-0.00,2006,-1560,1
9346,0.03,2179,-1289,1
9373,0.02,1993,-909,1
9400,0.07,1617,-633,1
9427,-0.07,1251,-561,1
9454,-0.07,1035,-676,1
9481,-0.09,905,-888,1
9508,-0.04,878,-1099,1
9535,0.02,914,-1242,1
9562,0.11,1104,-1281,1
9589,-0.06,1936,-1168,1
9616,-0.05,4095,-751,1
9643,-0.03,4095,-3,1
9670,0.02,4095,775,1
9697,-0.05,4095,1307,1
9724,0.00,4095,1544,1
9751,-0.02,4095,1550,1
9778,0.06,4095,1415,1
9805,0.00,2224,1098,1
9832,0.01,880,434,1
9859,-0.08,511,-505,1
9886,-0.02,940,-1377,1
9913,-0.13,1697,-1865,1
9940,-0.03,2245,-1872,1
9967,-0.10,2386,-1532,1
9994,-0.03,2127,-1096,1
10021,-0.09,1635,-792,1
10048,0.03,1143,-729,1
10075,-0.04,848,-879,1
10102,-0.06,1205,-1093,1
10129,-0.12,2253,-1153,1
10156,-0.06,3114,-899,1
10183,-0.10,3515,-379,1
10210,-0.00,4095,238,1
10237,-0.08,4095,800,1
10264,-0.08,4095,1189,1
10291,-0.02,4095,1364,1
10318,-0.02,4095,1366,1
10345,-0.05,4095,1263,1
10372,-0.01,4095,1112,1
10399,-0.10,4095,951,1
10426,-0.03,4095,801,1
10453,-0.07,2160,544,1
10480,0.02,823,-38,1
10507,-0.12,544,-896,1
10534,-0.06,951,-1686,1
10561,-0.07,1511,-2112,1
10588,-0.09,1846,-2108,1
10615,-0.06,1875,-1814,1
10642,-0.05,1638,-1450,1
10669,-0.14,1285,-1187,1
10696,-0.04,935,-1097,1
10723,-0.10,720,-1153,1
10750,-0.05,640,-1271,1
10777,-0.16,666,-1369,1
10804,-0.14,916,-1380,1
10831,-0.08,1856,-1219,1
10858,-0.07,3829,-739,1
10885,-0.06,4095,77,1
10912,-0.09,4095,945,1
10939,-0.11,4095,1574,1
10966,-0.08,4095,1892,1
10993,-0.12,4095,1956,1
11020,-0.09,4095,1859,1
11047,-0.20,1719,1532,1
11074,-0.18,194,772,1
11101,-0.10,0,-308,1
11128,-0.07,344,-1283,1
11155,-0.16,1156,-1813,1
11182,-0.05,1710,-1810,1
11209,-0.11,1819,-1429,1
11236,-0.10,1574,-948,1
11263,-0.11,1149,-598,1
11290,0.02,743,-479,1
11317,-0.15,480,-563,1
11344,-0.11,380,-744,1
11371,-0.16,390,-911,1
11398,-0.07,475,-991,1
11425,-0.17,762,-952,1
11452,-0.14,1696,-743,1
11479,-0.19,3407,-254,1
11506,-0.18,4095,538,1
11533,-0.05,4095,1405,1
11560,-0.17,4095,2061,1
11587,-0.09,4095,2399,1
11614,-0.16,4095,2463,1
11641,-0.19,2166,2222,1
11668,-0.14,549,1531,1
11695,-0.17,0,469,1
11722,-0.02,0,-604,1
11749,-0.14,495,-1353,1
11776,-0.11,1073,-1621,1
11803,-0.09,1335,-1464,1
11830,-0.07,1273,-1084,1
11857,-0.11,1001,-714,1
11884,-0.12,699,-495,1
11911,-0.23,361,-460,1
11938,-0.18,64,-569,1
11965,-0.06,0,-743,1
11992,-0.12,21,-891,1
12019,-0.19,272,-941,1
12046,-0.12,579,-853,1
12073,-0.19,1263,-610,1
12100,-0.16,2635,-159,1
12127,-0.15,4095,566,1
12154,-0.12,4095,1452,1
12181,-0.16,4095,2202,1
12208,-0.14,4095,2630,1
12235,-0.11,3773,2725,1
12262,-0.06,2069,2448,1
12289,-0.12,858,1735,1
12316,-0.12,314,726,1
12343,-0.14,490,-251,1
12370,-0.17,1150,-894,1
12397,-0.12,1885,-1054,1
12424,-0.02,2320,-795,1
12451,-0.09,2384,-330,1
12478,-0.10,2170,104,1
12505,-0.18,1778,345,1
12532,-0.14,1396,342,1
12559,-0.17,1104,146,1
12586,-0.08,946,-142,1
12613,-0.13,914,-419,1
12640,-0.16,933,-612,1
12667,-0.24,1037,-694,1
