Time,Pressure,PPGSignal,rawPPGSignal
8921,-0.00,1904,122,1
8948,-0.04,1984,503,1
8975,0.22,2035,992,1
9002,0.34,1968,1360,1
9029,0.92,1911,1526,1
9056,0.84,1813,1505,1
9083,0.67,1711,1356,1
9110,0.74,1737,1144,1
9137,1.32,1684,926,1
9164,1.03,1717,737,1
9191,1.19,1797,593,1
9218,1.61,1764,493,1
9245,1.30,1805,422,1
9272,1.71,1813,365,1
9299,1.69,1789,310,1
9326,1.60,1811,248,1
9353,2.11,1759,182,1
9380,1.98,1783,113,1
9407,1.92,1779,47,1
9434,2.29,1722,-12,1
9461,2.10,1750,-68,1
9488,2.38,1726,-120,1
9515,2.58,1718,-169,1
9542,2.35,1807,-208,1
9569,2.85,1975,-217,1
9596,2.83,2354,-167,1
9623,2.91,2672,-37,1
9650,3.26,2762,145,1
9677,3.02,2642,300,1
9704,3.24,2341,349,1
9731,3.54,2055,256,1
9758,3.21,1866,50,1
9785,3.83,1687,-203,1
9812,3.79,1680,-443,1
9839,3.69,1737,-617,1
9866,4.11,1822,-700,1
9893,4.05,1987,-692,1
9920,4.13,1968,-618,1
9947,4.61,2000,-524,1
9974,4.30,1937,-452,1
10001,4.78,1807,-423,1
10028,4.84,1766,-442,1
10055,4.67,1698,-489,1
10082,5.12,1648,-541,1
10109,4.97,1697,-581,1
10136,5.06,1702,-593,1
10163,5.47,1770,-578,1
10190,5.23,1811,-540,1
10217,5.58,1804,-489,1
10244,5.84,1828,-436,1
10271,5.51,1808,-388,1
10298,6.01,1782,-352,1
10325,6.02,1797,-328,1
10352,5.94,1751,-314,1
10379,6.52,1745,-307,1
10406,6.24,1744,-302,1
10433,6.49,1697,-297,1
10460,6.86,1733,-294,1
10487,6.65,1698,-286,1
10514,6.91,1719,-272,1
10541,7.22,1867,-245,1
10568,6.98,2128,-175,1
10595,7.53,2559,-34,1
10622,7.51,2803,180,1
10649,7.44,2759,411,1
10676,7.92,2559,568,1
10703,7.95,2271,586,1
10730,7.84,2032,461,1
10757,8.40,1906,247,1
10784,8.20,1760,15,1
10811,8.49,1755,-183,1
10838,8.75,1790,-316,1
10865,8.59,1870,-370,1
10892,8.90,1967,-357,1
10919,9.29,1975,-296,1
10946,9.01,1982,-220,1
10973,9.46,1950,-160,1
11000,9.57,1813,-131,1
11027,9.44,1792,-139,1
11054,9.96,1707,-172,1
11081,9.95,1671,-216,1
11108,9.79,1744,-251,1
11135,10.42,1734,-261,1
11162,10.36,1774,-245,1
11189,10.34,1807,-213,1
11216,10.81,1754,-174,1
11243,10.69,1808,-137,1
11270,10.71,1781,-104,1
11297,11.35,1776,-82,1
11324,10.99,1810,-67,1
11351,11.20,1746,-59,1
11378,11.71,1758,-58,1
11405,11.61,1741,-60,1
11432,11.75,1703,-61,1
11459,12.26,1789,-60,1
11486,12.00,1759,-47,1
11513,12.22,1774,-29,1
11540,12.73,1779,-12,1
11567,12.57,1749,2,1
11594,12.78,1936,25,1
11621,13.27,2304,92,1
11648,13.07,2641,238,1
11675,13.30,2851,445,1
11702,13.76,2722,643,1
11729,13.60,2480,745,1
11756,13.70,2217,705,1
11783,14.41,1947,537,1
11810,14.10,1846,299,1
11837,14.23,1765,60,1
11864,14.84,1767,-127,1
11891,14.70,1854,-237,1
11918,14.73,1899,-265,1
11945,15.32,1939,-236,1
11972,15.33,1968,-179,1
11999,15.21,1911,-120,1
12026,15.92,1907,-81,1
12053,15.86,1817,-74,1
12080,15.78,1761,-96,1
12107,16.39,1757,-133,1
12134,16.52,1706,-169,1
12161,16.31,1739,-197,1
12188,16.71,1755,-204,1
12215,17.12,1746,-190,1
12242,16.92,1819,-164,1
12269,17.12,1782,-134,1
12296,17.66,1776,-107,1
12323,17.47,1793,-88,1
12350,17.51,1727,-76,1
12377,18.16,1765,-70,1
12404,18.12,1761,-66,1
12431,17.94,1719,-63,1
12458,18.43,1747,-62,1
12485,18.82,1712,-58,1
12512,18.56,1727,-52,1
12539,18.89,1755,-42,1
12566,19.51,1701,-30,1
12593,19.57,1737,-23,1
12620,19.40,1833,-11,1
12647,19.96,2125,36,1
12674,20.39,2514,153,1
12701,20.23,2768,343,1
12728,20.36,2736,551,1
12755,20.85,2515,689,1
12782,20.88,2199,694,1
12809,20.83,1999,560,1
12836,21.51,1827,338,1
12863,21.86,1678,96,1
12890,21.48,1706,-109,1
12917,21.81,1723,-249,1
12944,22.44,1877,-306,1
