Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8923,-0.10,132,8,1
8950,-0.05,486,57,1
8977,0.68,829,181,1
9004,0.52,989,370,1
9031,0.77,1054,564,1
9058,1.76,1105,709,1
9085,1.73,1145,787,1
9112,1.96,1127,802,1
9139,1.92,1015,758,1
9166,2.59,813,655,1
9193,2.00,565,489,1
9220,3.05,327,272,1
9247,2.43,142,29,1
9274,3.01,29,-204,1
9301,3.14,-14,-393,1
9328,2.95,-10,-519,1
9355,3.79,17,-575,1
9382,3.11,45,-572,1
9409,4.01,54,-533,1
9436,3.74,34,-479,1
9463,3.95,-6,-431,1
9490,4.46,-22,-399,1
9517,4.01,118,-371,1
9544,4.88,525,-300,1
9571,4.41,1085,-131,1
9598,4.80,1555,155,1
9625,5.15,1800,508,1
9652,4.86,1828,832,1
9679,5.61,1673,1035,1
9706,5.03,1289,1060,1
9733,5.75,636,879,1
9760,5.61,-157,487,1
9787,5.74,-849,-73,1
9814,6.25,-1265,-702,1
9841,5.73,-1393,-1264,1
9868,6.56,-1333,-1645,1
9895,6.24,-1220,-1800,1
9922,6.45,-1152,-1758,1
9949,6.84,-1152,-1593,1
9976,6.43,-1199,-1388,1
10003,7.29,-1250,-1201,1
10030,6.68,-1266,-1052,1
10057,7.44,-1235,-932,1
10084,7.26,-1162,-822,1
10111,7.42,-1059,-702,1
10138,7.84,-941,-561,1
10165,7.35,-822,-402,1
10192,8.20,-718,-233,1
10219,7.83,-641,-69,1
10246,8.33,-594,75,1
10273,8.47,-577,191,1
10300,8.39,-547,274,1
10327,8.97,-380,339,1
10354,8.49,56,432,1
10381,9.23,703,614,1
10408,8.81,1301,920,1
10435,9.31,1668,1310,1
10462,9.49,1796,1684,1
10489,9.49,1746,1942,1
10516,9.93,1512,2021,1
10543,9.55,1001,1895,1
10570,10.32,259,1553,1
10597,9.80,-484,1014,1
10624,10.46,-1020,355,1
10651,10.39,-1264,-297,1
10678,10.52,-1272,-817,1
10705,10.89,-1169,-1124,1
10732,10.61,-1058,-1215,1
10759,11.19,-993,-1143,1
10786,10.74,-980,-986,1
10813,11.44,-989,-814,1
10840,11.10,-989,-665,1
10867,11.53,-956,-550,1
10894,11.58,-885,-455,1
10921,11.57,-784,-364,1
10948,12.07,-663,-263,1
10975,11.68,-543,-147,1
11002,12.33,-436,-22,1
11029,11.98,-353,101,1
11056,12.56,-302,210,1
11083,12.45,-274,295,1
11110,12.74,-259,349,1
11137,13.07,-244,377,1
11164,12.81,-198,386,1
11191,13.42,-38,396,1
11218,12.99,374,447,1
11245,13.70,1025,595,1
11272,13.24,1652,874,1
11299,14.03,2047,1247,1
11326,13.70,2189,1614,1
11353,14.16,2106,1867,1
11380,14.30,1753,1927,1
11407,14.28,1091,1751,1
11434,14.72,276,1327,1
11461,14.41,-430,701,1
11488,15.15,-849,-11,1
11515,14.71,-948,-660,1
11542,15.41,-838,-1117,1
11569,15.18,-671,-1328,1
11596,15.62,-557,-1321,1
11623,15.64,-538,-1182,1
11650,15.79,-593,-1003,1
11677,16.21,-674,-852,1
11704,16.06,-729,-757,1
11731,16.69,-730,-706,1
11758,16.22,-678,-672,1
11785,17.13,-585,-625,1
11812,16.63,-473,-550,1
11839,17.44,-364,-444,1
11866,17.10,-275,-319,1
11893,17.76,-216,-192,1
11920,17.66,-187,-81,1
11947,18.20,-178,3,1
11974,18.25,-171,58,1
12001,18.46,-101,92,1
12028,18.83,161,134,1
12055,18.67,680,236,1
12082,19.29,1305,452,1
12109,19.05,1798,781,1
12136,19.83,2053,1158,1
12163,19.46,2071,1476,1
12190,20.40,1814,1642,1
12217,19.98,1222,1587,1
12244,20.73,415,1276,1
12271,20.40,-343,732,1
12298,21.11,-836,55,1
12325,20.94,-1001,-601,1
12352,21.60,-920,-1095,1
12379,21.39,-741,-1349,1
12406,22.08,-599,-1370,1
12433,21.95,-551,-1235,1
12460,22.41,-588,-1040,1
12487,22.51,-663,-863,1
12514,22.79,-723,-741,1
12541,23.08,-741,-671,1
12568,23.32,-709,-628,1
12595,23.54,-634,-583,1
12622,23.81,-537,-517,1
12649,24.16,-433,-422,1
12676,24.20,-341,-305,1
12703,24.65,-270,-181,1
12730,24.82,-221,-64,1
12757,25.43,-195,33,1
12784,25.37,-180,105,1
12811,25.71,-120,154,1
12838,25.80,128,206,1
12865,26.17,658,311,1
12892,26.47,1300,527,1
12919,26.52,1801,859,1
12946,26.96,2056,1241,1
12973,27.08,2091,1565,1
13000,27.46,1979,1745,1
13027,27.50,1792,1749,1
13054,28.08,1507,1588,1
13081,28.07,1022,1288,1
13108,28.58,364,863,1
13135,28.43,-280,331,1
13162,29.27,-755,-255,1
13189,28.86,-1019,-809,1
13216,29.86,-1121,-1245,1
13243,29.37,-1143,-1515,1
13270,30.40,-1147,-1619,1
13297,29.92,-1153,-1595,1
13324,30.94,-1152,-1495,1
13351,30.45,-1123,-1357,1
13378,31.44,-1058,-1205,1
13405,31.27,-960,-1044,1
13432,31.81,-842,-874,1
13459,31.95,-722,-697,1
13486,32.19,-614,-518,1
13513,32.60,-527,-345,1
13540,32.55,-466,-190,1
13567,33.45,-421,-61,1
13594,32.99,-382,39,1
13621,34.18,-347,116,1
13648,33.78,-311,172,1
13675,34.85,-271,216,1
13702,34.33,-168,257,1
13729,35.21,175,322,1
13756,35.17,812,466,1
13783,35.37,1479,738,1
13810,35.98,1927,1119,1
13837,35.57,2113,1517,1
13864,36.68,2094,1819,1
13891,36.19,1950,1950,1
13918,37.23,1749,1895,1
13945,37.08,1539,1688,1
13972,37.50,1300,1382,1
13999,37.97,928,1021,1
14026,37.86,367,614,1
14053,38.94,-270,150,1
14080,38.34,-827,-364,1
14107,39.42,-1222,-883,1
14134,39.26,-1445,-1337,1
14161,39.63,-1534,-1665,1
14188,40.34,-1535,-1839,1
14215,39.98,-1477,-1863,1
14242,41.07,-1385,-1766,1
14269,40.55,-1271,-1587,1
14296,41.42,-1141,-1360,1
14323,41.74,-1006,-1114,1
14350,41.63,-874,-868,1
14377,42.65,-751,-635,1
14404,42.22,-644,-424,1
14431,43.23,-554,-239,1
14458,43.09,-487,-84,1
14485,43.48,-437,39,1
14512,44.28,-394,134,1
14539,43.86,-353,205,1
14566,44.81,-304,258,1
14593,45.05,-247,302,1
14620,45.49,-186,342,1
14647,46.41,-119,382,1
14674,45.82,-17,425,1
14701,46.78,250,486,1
14728,46.89,786,604,1
14755,46.80,1441,826,1
14782,47.78,1961,1156,1
14809,47.55,2231,1530,1
