Time,Pressure,rawPPGSignal,PPGSignal,AUS_PULSE_HEARD
8897,-0.06,92,5,1
8924,-0.12,374,42,1
8951,0.09,728,143,1
8978,0.92,986,315,1
9005,1.07,1102,518,1
9032,1.42,1096,690,1
9059,1.73,1008,782,1
9086,1.80,881,774,1
9113,1.76,748,679,1
9140,1.92,629,525,1
9167,2.45,531,348,1
9194,2.61,450,176,1
9221,2.56,381,26,1
9248,2.64,327,-93,1
9275,2.86,322,-180,1
9302,3.24,455,-225,1
9329,3.51,814,-200,1
9356,3.31,1324,-67,1
9383,3.37,1764,180,1
9410,3.66,1990,493,1
9437,4.03,1967,776,1
9464,4.08,1656,931,1
9491,3.99,1060,881,1
9518,4.03,308,595,1
9545,4.15,-410,100,1
9572,4.47,-934,-510,1
9599,4.80,-1184,-1109,1
9626,4.98,-1182,-1571,1
9653,5.03,-1026,-1815,1
9680,4.99,-842,-1833,1
9707,5.14,-727,-1675,1
9734,5.16,-722,-1430,1
9761,5.55,-807,-1187,1
9788,5.81,-929,-1003,1
9815,5.95,-1034,-897,1
9842,6.02,-1088,-850,1
9869,6.02,-1084,-826,1
9896,6.06,-1031,-792,1
9923,6.22,-951,-725,1
9950,6.43,-864,-620,1
9977,6.88,-784,-487,1
10004,7.10,-719,-342,1
10031,7.24,-671,-201,1
10058,7.13,-637,-77,1
10085,7.24,-612,25,1
10112,7.29,-589,104,1
10139,7.42,-562,165,1
10166,7.64,-523,213,1
10193,7.78,-476,257,1
10220,7.96,-424,301,1
10247,8.17,-376,346,1
10274,8.45,-328,390,1
10301,8.71,-240,435,1
10328,8.80,-12,493,1
10355,9.06,432,598,1
10382,9.18,1005,790,1
10409,9.38,1490,1078,1
10436,9.50,1759,1412,1
10463,9.56,1811,1702,1
10490,9.70,1619,1862,1
10517,9.65,1131,1825,1
10544,9.77,437,1560,1
10571,9.99,-255,1079,1
10598,10.02,-768,463,1
10625,10.25,-1002,-163,1
10652,10.52,-956,-668,1
10679,10.85,-729,-959,1
10706,10.97,-458,-1014,1
10733,11.27,-259,-878,1
10760,11.30,-192,-645,1
10787,11.48,-254,-411,1
10814,11.58,-398,-252,1
10841,11.63,-563,-195,1
10868,11.82,-695,-228,1
10895,11.83,-767,-313,1
10922,11.90,-772,-402,1
10949,12.09,-727,-457,1
10976,12.21,-656,-462,1
11003,12.33,-576,-415,1
11030,12.52,-499,-331,1
11057,12.79,-430,-228,1
11084,13.01,-374,-123,1
11111,13.30,-332,-28,1
11138,13.44,-306,48,1
11165,13.69,-293,103,1
11192,14.01,-283,139,1
11219,14.26,-267,158,1
11246,14.29,-228,170,1
11273,14.51,-109,187,1
11300,14.58,196,235,1
11327,14.63,716,359,1
11354,14.62,1279,589,1
11381,14.72,1685,910,1
11408,14.63,1871,1248,1
11435,14.76,1871,1511,1
11462,14.91,1747,1631,1
11489,15.13,1467,1583,1
11516,15.31,937,1364,1
11543,15.62,241,973,1
11570,15.72,-390,438,1
11597,15.96,-781,-163,1
11624,16.13,-893,-714,1
11651,16.40,-811,-1106,1
11678,16.36,-671,-1289,1
11705,16.47,-579,-1284,1
11732,16.42,-578,-1162,1
11759,16.65,-652,-1005,1
11786,16.53,-753,-877,1
11813,16.69,-833,-800,1
11840,16.74,-864,-766,1
11867,16.86,-840,-747,1
11894,17.13,-775,-714,1
11921,17.39,-687,-652,1
11948,17.65,-595,-557,1
11975,17.99,-512,-439,1
12002,18.02,-442,-312,1
12029,18.28,-389,-191,1
12056,18.24,-353,-85,1
12083,18.29,-331,-1,1
12110,18.25,-313,59,1
12137,18.30,-269,102,1
12164,18.31,-123,144,1
12191,18.56,252,218,1
12218,18.70,855,378,1
12245,19.15,1447,657,1
12272,19.33,1826,1023,1
12299,19.62,1969,1387,1
12326,19.80,1932,1648,1
12353,19.78,1789,1747,1
12380,19.79,1543,1672,1
12407,19.80,1113,1440,1
12434,19.81,497,1065,1
12461,19.81,-152,566,1
12488,19.88,-654,-9,1
12515,20.15,-917,-572,1
12542,20.28,-967,-1027,1
12569,20.53,-899,-1306,1
12596,20.77,-813,-1397,1
12623,21.12,-772,-1343,1
12650,21.33,-787,-1210,1
12677,21.51,-832,-1061,1
12704,21.68,-871,-934,1
12731,21.80,-883,-839,1
12758,21.77,-857,-765,1
12785,21.79,-796,-693,1
12812,21.74,-714,-609,1
12839,21.98,-626,-507,1
12866,22.01,-544,-390,1
12893,22.42,-473,-267,1
12920,22.83,-415,-149,1
12947,23.31,-371,-45,1
12974,23.25,-340,40,1
13001,23.21,-318,106,1
13028,23.26,-299,153,1
13055,23.57,-269,186,1
13082,24.07,-183,214,1
13109,24.41,49,260,1
13136,24.37,516,362,1
13163,24.28,1150,566,1
13190,24.18,1715,885,1
13217,24.45,2047,1269,1
13244,24.95,2103,1617,1
13271,25.41,1846,1819,1
13298,25.47,1301,1794,1
13325,25.47,605,1513,1
13352,25.43,-63,1007,1
13379,25.50,-557,374,1
13406,25.80,-804,-257,1
13433,26.30,-818,-765,1
13460,26.69,-686,-1072,1
13487,26.80,-520,-1164,1
13514,26.68,-404,-1085,1
13541,26.69,-373,-914,1
13568,26.63,-416,-731,1
13595,27.07,-493,-590,1
13622,27.58,-563,-510,1
13649,28.05,-597,-481,1
13676,28.11,-587,-476,1
13703,28.08,-539,-467,1
13730,27.87,-468,-435,1
13757,27.94,-393,-375,1
13784,28.13,-326,-291,1
13811,28.64,-276,-198,1
13838,29.13,-238,-108,1
13865,29.52,-206,-31,1
13892,29.42,-178,30,1
13919,29.33,-154,77,1
13946,29.29,-133,111,1
13973,29.47,-112,136,1
14000,29.72,-87,155,1
14027,30.30,-51,171,1
14054,30.67,29,192,1
14081,30.97,233,230,1
14108,31.00,640,318,1
14135,30.93,1210,495,1
14162,30.87,1751,776,1
14189,30.89,2041,1120,1
14216,31.00,1946,1422,1
14243,31.33,1509,1561,1
14270,31.86,899,1452,1
14297,32.36,281,1095,1
14324,32.50,-226,566,1
14351,32.60,-544,-16,1
14378,32.44,-650,-533,1
14405,32.41,-587,-894,1
14432,32.34,-442,-1063,1
14459,32.67,-307,-1055,1
14486,32.68,-240,-931,1
14513,33.07,-256,-763,1
14540,33.48,-329,-615,1
14567,33.83,-418,-521,1
14594,34.22,-486,-484,1
14621,34.35,-514,-485,1
14648,34.41,-499,-494,1
14675,34.45,-451,-489,1
14702,34.51,-386,-454,1
14729,34.55,-321,-391,1
14756,34.66,-265,-308,1
14783,34.87,-224,-218,1
14810,35.24,-201,-134,1
14837,35.57,-188,-65,1
14864,36.05,-180,-14,1
14891,36.37,-168,20,1
14918,36.64,-150,44,1
14945,36.90,-128,63,1
14972,37.16,-104,82,1
14999,37.31,-84,101,1
15026,37.50,-64,120,1
15053,37.62,-40,138,1
15080,37.64,4,157,1
15107,37.72,120,184,1
15134,37.84,380,237,1
15161,38.06,822,351,1
15188,38.24,1361,554,1
15215,38.50,1766,843,1
15242,38.83,1826,1148,1
15269,39.12,1530,1354,1
15296,39.31,1019,1359,1
15323,39.70,457,1128,1
15350,39.95,-30,708,1
15377,40.28,-372,197,1
