Time,Pressure,PPGSignal,rawPPGSignal
8434,-0.16,2624,169,1
8461,-0.16,2515,679,1
8488,-0.19,2288,1288,1
8515,-0.22,2069,1669,1
8542,-0.19,1875,1752,1
8569,-0.11,1789,1603,1
8596,-0.11,1749,1340,1
8623,-0.16,1754,1061,1
8650,-0.14,1817,825,1
8677,-0.10,1829,655,1
8704,-0.06,1870,544,1
8731,-0.19,1882,469,1
8758,-0.11,1823,406,1
8785,-0.11,1797,335,1
8812,-0.11,1746,252,1
8839,-0.10,1693,158,1
8866,-0.10,1722,63,1
8893,-0.08,1696,-21,1
8920,-0.14,1728,-90,1
8947,-0.10,1761,-138,1
8974,-0.13,1709,-170,1
9001,-0.08,1731,-199,1
9028,-0.15,1894,-217,1
9055,-0.16,2229,-190,1
9082,-0.10,2559,-86,1
9109,-0.16,2669,75,1
9136,-0.13,2599,229,1
9163,-0.12,2378,299,1
9190,-0.18,2128,246,1
9217,-0.11,1936,85,1
9244,-0.10,1792,-131,1
9271,-0.08,1733,-347,1
9298,-0.13,1760,-520,1
9325,-0.11,1786,-628,1
9352,-0.09,1853,-665,1
9379,-0.06,1911,-643,1
9406,-0.01,1901,-590,1
9433,-0.06,1906,-535,1
9460,-0.08,1867,-493,1
9487,-0.10,1819,-474,1
9514,-0.17,1776,-477,1
9541,-0.12,1715,-498,1
9568,-0.15,1733,-522,1
9595,-0.08,1744,-536,1
9622,-0.11,1707,-538,1
9649,-0.11,1806,-523,1
9676,-0.13,2027,-471,1
9703,-0.15,2353,-359,1
9730,-0.09,2582,-182,1
9757,-0.17,2608,18,1
9784,-0.16,2473,172,1
9811,-0.10,2227,223,1
9838,-0.18,1998,153,1
9865,-0.05,1834,-4,1
9892,-0.12,1706,-198,1
9919,-0.07,1662,-374,1
9946,-0.12,1680,-496,1
9973,-0.07,1730,-550,1
10000,-0.09,1825,-539,1
10027,-0.13,1866,-478,1
10054,-0.07,1875,-395,1
10081,-0.09,1831,-321,1
10108,-0.09,1735,-279,1
10135,-0.09,1697,-274,1
10162,-0.09,1686,-289,1
10189,-0.12,1648,-307,1
10216,-0.14,1653,-318,1
10243,-0.04,1651,-316,1
10270,-0.10,1713,-295,1
10297,-0.10,1895,-248,1
10324,-0.05,2181,-151,1
10351,-0.05,2496,8,1
10378,-0.08,2639,212,1
10405,-0.07,2558,401,1
10432,-0.06,2335,505,1
10459,-0.09,2064,484,1
10486,-0.06,1870,348,1
10513,-0.12,1734,146,1
10540,-0.11,1674,-56,1
10567,-0.15,1701,-213,1
10594,-0.08,1744,-299,1
10621,-0.12,1787,-317,1
10648,-0.03,1878,-280,1
10675,-0.06,1898,-211,1
10702,-0.08,1888,-136,1
10729,-0.09,1837,-82,1
10756,-0.07,1765,-62,1
10783,-0.15,1715,-75,1
10810,-0.05,1644,-109,1
10837,-0.13,1634,-148,1
10864,-0.05,1670,-177,1
10891,-0.13,1660,-185,1
10918,-0.05,1763,-168,1
10945,-0.09,2004,-113,1
10972,-0.09,2339,3,1
10999,-0.05,2601,185,1
11026,-0.11,2618,393,1
11053,-0.10,2454,548,1
11080,-0.09,2215,589,1
11107,-0.13,1959,504,1
11134,-0.12,1820,327,1
11161,-0.04,1724,118,1
11188,-0.06,1703,-67,1
11215,-0.09,1740,-195,1
11242,-0.12,1775,-251,1
11269,-0.10,1831,-247,1
11296,-0.09,1891,-203,1
11323,-0.14,1888,-141,1
11350,-0.10,1874,-85,1
11377,-0.04,1805,-50,1
11404,-0.09,1755,-45,1
11431,-0.08,1728,-65,1
11458,-0.08,1693,-97,1
11485,0.00,1682,-128,1
11512,-0.05,1699,-145,1
11539,-0.08,1793,-141,1
11566,-0.10,2038,-95,1
11593,-0.14,2369,15,1
11620,-0.08,2593,190,1
11647,-0.13,2637,385,1
11674,-0.10,2469,531,1
11701,-0.06,2255,569,1
11728,-0.10,2035,488,1
11755,-0.09,1872,319,1
11782,-0.09,1793,118,1
11809,0.04,1738,-63,1
11836,-0.13,1758,-193,1
11863,-0.11,1846,-257,1
11890,-0.05,1898,-256,1
11917,-0.07,1973,-208,1
11944,-0.08,1999,-138,1
11971,-0.05,1952,-71,1
11998,-0.11,1866,-34,1
12025,-0.07,1764,-38,1
12052,-0.13,1745,-75,1
12079,-0.10,1712,-125,1
12106,-0.19,1691,-168,1
12133,-0.16,1702,-196,1
12160,-0.05,1726,-204,1
12187,-0.14,1879,-183,1
12214,-0.09,2213,-109,1
12241,-0.11,2518,36,1
12268,-0.17,2702,239,1
12295,-0.16,2649,439,1
12322,-0.18,2446,559,1
12349,-0.14,2224,555,1
12376,-0.14,2019,436,1
12403,-0.13,1894,249,1
12430,-0.11,1843,53,1
12457,-0.12,1831,-106,1
12484,-0.15,1872,-205,1
12511,-0.08,1915,-241,1
12538,-0.13,1920,-232,1
12565,-0.15,1942,-197,1
12592,-0.18,1877,-161,1
12619,-0.13,1818,-141,1
12646,-0.14,1774,-146,1
12673,-0.14,1702,-169,1
12700,-0.13,1694,-200,1
12727,-0.05,1675,-227,1
12754,-0.03,1689,-241,1
12781,-0.16,1737,-237,1
12808,-0.14,1738,-213,1
12835,-0.12,1823,-174,1
12862,-0.10,2064,-109,1
12889,-0.09,2347,4,1
12916,-0.04,2602,172,1
12943,-0.11,2618,358,1
12970,-0.12,2448,495,1
12997,-0.09,2229,527,1
13024,-0.04,1974,443,1
13051,-0.06,1831,272,1
13078,-0.08,1734,69,1
13105,-0.10,1697,-110,1
13132,-0.06,1738,-234,1
13159,-0.04,1797,-286,1
13186,-0.13,1871,-275,1
13213,-0.09,1900,-224,1
13240,-0.15,1867,-159,1
13267,-0.12,1820,-110,1
13294,-0.11,1711,-94,1
13321,-0.08,1638,-116,1
13348,-0.07,1665,-157,1
13375,-0.05,1677,-190,1
13402,0.01,1709,-199,1
13429,-0.13,1707,-185,1
13456,-0.01,1680,-158,1
13483,-0.03,1703,-131,1
13510,0.06,1716,-107,1
13537,-0.01,1806,-79,1
13564,-0.03,2025,-25,1
13591,0.07,2322,76,1
13618,0.40,2523,231,1
13645,0.83,2523,400,1
13672,1.28,2324,514,1
13699,0.73,2110,523,1
13726,1.62,1878,423,1
13753,1.14,1744,252,1
13780,1.56,1717,65,1
13807,1.43,1696,-90,1
13834,1.56,1729,-191,1
13861,1.78,1778,-229,1
13888,1.60,1810,-216,1
13915,2.08,1866,-172,1
13942,1.76,1844,-116,1
13969,2.36,1817,-71,1
13996,1.73,1776,-49,1
14023,2.52,1695,-52,1
14050,1.99,1716,-72,1
14077,2.55,1696,-97,1
14104,2.36,1673,-116,1
14131,2.66,1691,-126,1
14158,2.68,1675,-127,1
14185,2.70,1710,-119,1
14212,3.03,1741,-99,1
14239,2.76,1851,-63,1
14266,3.32,2077,0,1
14293,2.93,2310,106,1
14320,3.48,2451,251,1
14347,3.21,2444,395,1
14374,3.63,2266,482,1
14401,3.42,2064,474,1
14428,3.55,1869,370,1
14455,3.77,1727,205,1
14482,3.67,1687,27,1
14509,4.04,1650,-121,1
14536,3.72,1695,-215,1
14563,4.31,1767,-247,1
14590,3.96,1834,-225,1
14617,4.44,1872,-168,1
14644,4.17,1875,-102,1
14671,4.57,1809,-52,1
14698,4.43,1767,-32,1
14725,4.56,1729,-41,1
14752,4.69,1696,-67,1
14779,4.67,1712,-95,1
14806,4.98,1687,-116,1
14833,4.77,1703,-125,1
14860,5.27,1713,-120,1
14887,4.81,1718,-106,1
14914,5.51,1787,-84,1
14941,5.10,1959,-46,1
14968,5.60,2217,33,1
14995,5.32,2462,165,1
15022,5.67,2515,328,1
15049,5.67,2438,464,1
15076,5.74,2262,521,1
15103,5.96,2063,478,1
15130,5.82,1905,349,1
15157,6.27,1785,178,1
15184,5.95,1747,8,1
15211,6.55,1776,-123,1
15238,6.10,1805,-199,1
15265,6.73,1859,-219,1
15292,6.36,1899,-195,1
15319,6.90,1911,-147,1
15346,6.59,1907,-98,1
15373,6.95,1837,-69,1
15400,7.04,1762,-69,1
15427,7.04,1731,-93,1
15454,7.19,1707,-127,1
15481,7.06,1741,-153,1
15508,7.64,1733,-164,1
15535,7.22,1750,-161,1
15562,7.87,1791,-145,1
15589,7.44,1774,-119,1
15616,8.05,1855,-86,1
15643,7.65,1966,-43,1
15670,8.25,2199,27,1
15697,7.95,2454,142,1
15724,8.37,2512,286,1
15751,8.08,2421,408,1
15778,8.44,2243,457,1
15805,8.47,2059,411,1
15832,8.55,1930,287,1
15859,8.87,1833,128,1
15886,8.72,1776,-24,1
15913,9.12,1785,-142,1
15940,8.79,1815,-211,1
15967,9.40,1872,-229,1
15994,8.89,1878,-208,1
16021,9.57,1856,-170,1
16048,9.14,1853,-135,1
16075,9.77,1799,-116,1
16102,9.36,1760,-114,1
16129,9.97,1761,-126,1
16156,9.68,1737,-137,1
16183,10.11,1729,-146,1
16210,9.98,1719,-152,1
16237,10.27,1722,-153,1
16264,10.29,1744,-147,1
16291,10.56,1761,-130,1
16318,10.60,1859,-100,1
16345,10.79,2037,-45,1
16372,10.98,2264,46,1
16399,10.73,2458,180,1
16426,11.28,2464,326,1
16453,10.89,2342,430,1
16480,11.44,2186,450,1
16507,11.17,2012,380,1
16534,11.86,1871,248,1
16561,11.36,1767,90,1
16588,12.04,1697,-60,1
16615,11.60,1730,-176,1
16642,12.30,1815,-237,1
16669,11.84,1899,-238,1
16696,12.55,1937,-193,1
16723,12.16,1925,-126,1
16750,12.71,1919,-68,1
16777,12.45,1858,-35,1
16804,13.01,1771,-34,1
16831,12.75,1750,-60,1
16858,13.16,1725,-97,1
16885,12.88,1723,-127,1
16912,13.34,1746,-144,1
16939,13.32,1712,-147,1
16966,13.61,1747,-139,1
16993,13.67,1799,-120,1
17020,13.88,1931,-84,1
17047,14.09,2170,-14,1
17074,14.24,2377,102,1
17101,14.39,2459,248,1
17128,14.37,2417,377,1
17155,14.67,2239,441,1
17182,14.71,2085,416,1
17209,15.05,1933,311,1
17236,15.00,1840,162,1
17263,15.36,1823,12,1
17290,15.27,1795,-102,1
17317,15.78,1799,-171,1
17344,15.55,1856,-195,1
17371,15.99,1883,-184,1
17398,15.89,1926,-150,1
17425,16.32,1893,-108,1
17452,16.20,1849,-78,1
17479,16.72,1836,-68,1
17506,16.39,1811,-73,1
17533,17.02,1789,-88,1
17560,16.68,1775,-105,1
17587,17.15,1728,-119,1
17614,17.12,1713,-134,1
17641,17.70,1712,-145,1
17668,17.37,1723,-147,1
17695,17.88,1802,-135,1
17722,17.83,1950,-97,1
17749,18.29,2204,-16,1
17776,18.17,2432,115,1
17803,18.67,2491,274,1
17830,18.39,2415,407,1
17857,18.91,2225,462,1
17884,18.93,2039,419,1
17911,19.30,1903,296,1
17938,19.21,1823,137,1
17965,19.70,1825,-12,1
17992,19.68,1837,-119,1
18019,20.02,1861,-172,1
18046,20.09,1938,-174,1
18073,20.37,1953,-141,1
18100,20.51,1951,-96,1
18127,20.71,1915,-59,1
18154,20.93,1840,-45,1
18181,21.01,1809,-57,1
18208,21.44,1773,-86,1
18235,21.27,1743,-120,1
18262,21.81,1733,-148,1
18289,21.70,1728,-165,1
18316,22.22,1744,-168,1
18343,21.98,1757,-158,1
18370,22.64,1796,-136,1
18397,22.37,1938,-98,1
18424,23.10,2151,-27,1
18451,22.71,2370,86,1
18478,23.53,2478,230,1
18505,23.08,2412,359,1
18532,23.90,2261,425,1
18559,23.65,2080,402,1
18586,24.30,1926,298,1
18613,24.02,1851,151,1
18640,24.67,1808,6,1
18667,24.51,1810,-107,1
18694,24.97,1862,-172,1
18721,25.09,1918,-185,1
18748,25.26,1993,-155,1
18775,25.61,2007,-101,1
18802,25.52,1967,-47,1
18829,26.21,1906,-18,1
18856,25.87,1808,-24,1
18883,26.73,1763,-59,1
18910,26.29,1754,-105,1
18937,27.11,1749,-144,1
18964,26.74,1781,-166,1
18991,27.62,1775,-167,1
19018,27.37,1773,-154,1
19045,27.91,1845,-131,1
19072,28.07,1983,-90,1
19099,28.18,2253,-12,1
19126,28.68,2481,115,1
19153,28.42,2559,273,1
19180,29.27,2505,411,1
19207,28.91,2321,476,1
19234,29.74,2167,445,1
19261,29.52,2075,338,1
19288,30.06,1952,195,1
19315,30.31,1911,51,1
19342,30.42,1905,-66,1
19369,30.98,1927,-140,1
19396,30.70,1995,-167,1
19423,31.70,2022,-153,1
19450,31.37,2023,-119,1
19477,32.03,1994,-85,1
19504,31.98,1938,-66,1
19531,32.27,1904,-70,1
19558,32.90,1814,-95,1
19585,32.56,1797,-132,1
19612,33.50,1837,-164,1
19639,33.14,1823,-179,1
19666,33.94,1851,-178,1
19693,34.16,1855,-163,1
19720,34.35,1840,-142,1
19747,35.08,1938,-114,1
19774,34.68,2112,-68,1
19801,35.63,2348,16,1
19828,35.52,2553,147,1
19855,35.91,2589,298,1
19882,36.36,2499,415,1
19909,36.22,2341,454,1
19936,37.27,2195,404,1
19963,36.93,2110,290,1
19990,37.46,2011,154,1
20017,38.06,1971,25,1
20044,37.76,2002,-79,1
20071,38.74,1955,-148,1
20098,38.53,2015,-177,1
20125,39.06,2022,-173,1
20152,39.59,2027,-150,1
20179,39.38,2011,-120,1
20206,40.27,1967,-100,1
20233,40.29,1909,-103,1
20260,40.53,1903,-121,1
20287,41.35,1865,-145,1
20314,41.03,1849,-165,1
20341,41.79,1840,-177,1
20368,42.21,1831,-182,1
20395,42.09,1856,-178,1
20422,43.15,1831,-168,1
20449,43.20,1835,-154,1
20476,43.45,1878,-136,1
20503,44.27,2057,-101,1
20530,43.95,2315,-26,1
20557,44.74,2493,97,1
20584,45.10,2514,246,1
20611,44.95,2441,364,1
20638,45.91,2300,411,1
20665,46.07,2190,374,1
20692,46.09,2087,275,1
20719,47.14,1995,149,1
20746,47.16,1951,26,1
20773,47.22,1917,-71,1
20800,48.34,1927,-137,1
20827,48.07,1968,-166,1
20854,48.57,1951,-166,1
20881,49.42,1963,-150,1
20908,49.35,1917,-133,1
20935,49.67,1903,-124,1
20962,50.57,1907,-124,1
20989,50.37,1870,-128,1
21016,50.95,1857,-134,1
21043,51.49,1831,-138,1
21070,51.23,1810,-139,1
21097,51.85,1808,-141,1
21124,52.66,1795,-142,1
21151,52.57,1775,-141,1
21178,52.99,1807,-136,1
21205,53.95,1808,-123,1
21232,53.66,1893,-100,1
21259,54.21,2064,-53,1
21286,54.99,2288,34,1
21313,54.82,2448,162,1
21340,55.06,2469,300,1
21367,55.92,2382,402,1
21394,55.96,2251,431,1
21421,55.99,2087,381,1
21448,56.80,1991,271,1
21475,57.18,1903,136,1
21502,56.88,1822,4,1
21529,57.75,1799,-105,1
21556,58.33,1812,-178,1
21583,58.12,1851,-209,1
21610,58.41,1844,-206,1
21637,59.23,1827,-186,1
21664,59.23,1827,-163,1
21691,59.43,1783,-143,1
21718,60.50,1780,-132,1
21745,60.84,1813,-125,1
21772,60.60,1808,-115,1
21799,61.33,1808,-101,1
21826,62.17,1781,-90,1
21853,61.97,1709,-88,1
21880,62.35,1651,-100,1
21907,63.58,1647,-119,1
21934,64.08,1705,-134,1
21961,64.21,1821,-125,1
21988,64.92,1971,-77,1
22015,65.91,2169,15,1
22042,66.11,2311,143,1
22069,66.10,2319,275,1
22096,66.71,2251,369,1
22123,67.44,2128,397,1
22150,67.02,1994,355,1
22177,67.34,1894,263,1
22204,68.26,1833,148,1
22231,68.91,1831,37,1
22258,69.13,1909,-43,1
22285,69.33,2077,-64,1
22312,70.27,2271,-16,1
22339,70.76,2352,84,1
22366,70.74,2360,197,1
22393,70.92,2301,277,1
22420,71.69,2192,298,1
22447,72.22,2165,264,1
22474,72.30,2117,202,1
22501,72.34,2077,128,1
22528,72.98,2058,53,1
22555,73.87,2001,-9,1
22582,74.14,2002,-57,1
22609,74.26,2011,-89,1
22636,75.09,1991,-102,1
22663,76.35,1993,-104,1
22690,76.81,1995,-102,1
22717,76.86,2078,-93,1
22744,77.34,2224,-63,1
22771,78.40,2317,-3,1
22798,79.01,2369,75,1
22825,79.31,2350,144,1
22852,79.36,2278,181,1
22879,79.99,2231,176,1
22906,81.08,2112,134,1
22933,81.89,2022,59,1
22960,82.29,1952,-32,1
