Time,Pressure,PPGSignal,rawPPGSignal
8438,0.05,1781,115,1
8465,0.09,1759,465,1
8492,0.49,1749,899,1
8519,0.29,1715,1207,1
8546,0.79,1681,1335,1
8573,0.85,1654,1313,1
8600,0.85,1649,1198,1
8627,1.05,1670,1047,1
8654,1.36,1673,896,1
8681,1.19,1671,760,1
8708,1.54,1727,647,1
8735,1.70,1981,575,1
8762,1.51,2355,575,1
8789,2.02,2603,658,1
8816,2.02,2554,773,1
8843,1.96,2317,827,1
8870,2.40,2000,755,1
8897,2.25,1742,550,1
8924,2.22,1565,264,1
8951,2.66,1482,-33,1
8978,2.52,1488,-281,1
9005,2.57,1567,-444,1
9032,3.03,1679,-513,1
9059,2.90,1800,-500,1
9086,3.05,1859,-434,1
9113,3.27,1879,-354,1
9140,3.14,1840,-291,1
9167,3.33,1777,-268,1
9194,3.59,1715,-286,1
9221,3.29,1670,-334,1
9248,3.56,1648,-394,1
9275,3.81,1638,-447,1
9302,3.66,1629,-486,1
9329,4.08,1616,-509,1
9356,4.11,1605,-519,1
9383,4.05,1607,-519,1
9410,4.49,1675,-507,1
9437,4.34,1877,-468,1
9464,4.48,2224,-375,1
9491,4.74,2483,-212,1
9518,4.54,2473,-18,1
9545,4.75,2256,124,1
9572,4.99,1958,146,1
9599,4.75,1698,36,1
9626,5.18,1501,-163,1
9653,5.10,1375,-391,1
9680,5.14,1369,-586,1
9707,5.54,1457,-706,1
9734,5.34,1600,-731,1
9761,5.52,1743,-666,1
9788,5.65,1845,-539,1
9815,5.49,1877,-392,1
9842,5.91,1847,-267,1
9869,5.79,1777,-190,1
9896,5.78,1718,-167,1
9923,6.13,1677,-184,1
9950,6.04,1653,-219,1
9977,6.16,1648,-253,1
10004,6.49,1663,-272,1
10031,6.10,1660,-274,1
10058,6.60,1667,-261,1
10085,6.74,1692,-239,1
10112,6.68,1802,-203,1
10139,7.05,2075,-136,1
10166,6.94,2391,-9,1
10193,6.95,2559,171,1
10220,7.46,2471,348,1
10247,7.05,2192,443,1
10274,7.52,1887,405,1
10301,7.70,1645,243,1
10328,7.51,1479,14,1
10355,8.12,1424,-212,1
10382,8.03,1472,-383,1
10409,8.05,1588,-463,1
10436,8.58,1699,-449,1
10463,8.30,1776,-367,1
10490,8.63,1812,-253,1
10517,8.78,1802,-147,1
10544,8.57,1777,-71,1
10571,9.05,1735,-35,1
10598,9.06,1699,-32,1
10625,9.10,1714,-51,1
10652,9.53,1650,-78,1
10679,9.25,1651,-101,1
10706,9.66,1657,-112,1
10733,9.89,1683,-109,1
10760,9.84,1713,-93,1
10787,10.33,1792,-63,1
10814,10.22,2026,-6,1
10841,10.36,2352,100,1
10868,10.78,2538,263,1
10895,10.37,2473,433,1
10922,11.06,2225,534,1
10949,11.06,1947,511,1
10976,10.86,1721,369,1
11003,11.42,1572,157,1
11030,11.26,1479,-62,1
11057,11.59,1472,-240,1
11084,11.85,1532,-348,1
11111,11.48,1648,-375,1
11138,12.23,1753,-328,1
11165,12.01,1827,-232,1
11192,12.21,1858,-122,1
11219,12.71,1840,-29,1
11246,12.29,1810,28,1
11273,12.90,1769,48,1
11300,12.78,1727,37,1
11327,12.80,1710,9,1
11354,13.44,1693,-23,1
11381,12.92,1705,-50,1
11408,13.62,1706,-64,1
11435,13.62,1711,-64,1
11462,13.69,1763,-53,1
11489,14.21,1954,-20,1
11516,13.80,2268,60,1
11543,14.39,2498,202,1
11570,14.35,2480,370,1
11597,14.24,2265,487,1
11624,14.83,1983,491,1
11651,14.35,1733,370,1
11678,14.93,1571,168,1
11705,15.02,1489,-51,1
11732,14.89,1476,-234,1
